task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
nyudepth,14,1,6.3057,6.3451,39.3558,39.3558,29.3339,28.7468,0.0009,0.403,5.3942,10.0219,1775522159675645969,0
nyudepth,14,1,6.3451,6.3851,40.0548,40.0548,30.4959,29.8806,0.001,0.4075,4.7295,9.5589,1775522159714342789,0
nyudepth,14,1,6.3851,6.4244,39.2623,39.2623,30.9182,30.2944,0.001,0.3948,3.5665,8.3441,1775522159753241984,0
nyudepth,14,1,6.4244,6.4637,39.2833,39.2833,33.3998,32.8199,0.001,0.3731,0.931,5.8835,1775522159789875074,0
nyudepth,14,1,6.4637,6.5032,39.5274,39.5274,33.5924,33.0312,0.001,0.3781,1.0161,5.935,1775522159829250040,0
nyudepth,14,1,6.5032,6.5421,38.9152,38.9152,29.0074,28.3464,0.0009,0.4141,5.3179,9.9078,1775522159873084703,0
nyudepth,14,1,6.5421,6.5813,39.2053,39.2053,30.5281,29.9476,0.0009,0.3847,3.8352,8.6772,1775522159910522603,0
nyudepth,14,1,6.5814,6.6207,39.325,39.325,28.0689,27.5258,0.0009,0.3707,6.5126,11.2561,1775522159952411219,0
nyudepth,14,1,6.6207,6.6609,40.1881,40.1881,31.4555,30.795,0.0012,0.3987,3.7529,8.7326,1775522159988981758,0
nyudepth,14,1,6.6609,6.701,40.1297,40.1297,34.1527,33.1297,0.0022,0.4226,1.0622,5.977,1775522160026485609,0
nyudepth,14,1,6.701,6.7395,38.4851,38.4851,27.6563,27.0154,0.0011,0.3802,6.089,10.8288,1775522160071649064,0
nyudepth,14,1,6.7395,6.7788,39.2568,39.2568,30.79,30.2031,0.0012,0.4062,3.8552,8.4668,1775522160107907695,0
nyudepth,14,1,6.7788,6.8182,39.4392,39.4392,30.1972,29.5939,0.001,0.4222,4.5836,9.242,1775522160147901206,0
nyudepth,14,1,6.8182,6.8573,39.0661,39.0661,28.9447,28.3505,0.0009,0.4107,5.2288,10.1214,1775522160187992139,0
nyudepth,14,1,6.8573,6.8956,38.3172,38.3172,27.9875,27.3615,0.0011,0.3789,5.7011,10.3297,1775522160227537509,0
nyudepth,14,1,6.8956,6.9339,38.332,38.332,29.9199,29.2794,0.0011,0.3931,3.7794,8.4121,1775522160263939554,0
nyudepth,14,1,6.934,6.972,38.0692,38.0692,28.9963,28.4223,0.001,0.3965,4.5445,9.0729,1775522160303042883,0
nyudepth,14,1,6.972,7.0111,39.0418,39.0418,33.1873,32.6112,0.001,0.3803,1.0183,5.8544,1775522160337591984,0
nyudepth,14,1,7.0111,7.0494,38.3003,38.3003,26.9991,26.3371,0.0009,0.4191,6.5632,11.3011,1775522160382184825,0
nyudepth,14,1,7.0494,7.0879,38.5466,38.5466,28.5561,27.9772,0.0009,0.4001,5.4424,9.9904,1775522160419369468,0
nyudepth,14,1,7.0879,7.127,39.0904,39.0904,30.904,30.3345,0.0009,0.3837,3.5536,8.1864,1775522160456033559,0
nyudepth,14,1,7.127,7.1657,38.6851,38.6851,24.014,23.3899,0.0013,0.369,9.9854,14.6711,1775522160501561063,0
nyudepth,14,1,7.1657,7.2048,39.1166,39.1166,28.5656,28.0292,0.001,0.3652,5.5606,10.551,1775522160535826636,0
nyudepth,14,1,7.2048,7.2439,39.0172,39.0172,30.8185,30.2457,0.001,0.3668,3.334,8.1987,1775522160572722703,0
nyudepth,14,1,7.2439,7.2827,38.8098,38.8098,29.257,28.598,0.0009,0.3986,4.8511,9.5528,1775522160613263307,0
nyudepth,14,1,7.2827,7.3222,39.4979,39.4979,28.5393,27.9071,0.0009,0.3922,6.3243,10.9586,1775522160653552715,0
nyudepth,14,1,7.3222,7.3617,39.4692,39.4692,30.8356,30.2431,0.0009,0.3766,3.6585,8.6336,1775522160690390300,0
nyudepth,14,1,7.3617,7.4008,39.1579,39.1579,29.865,29.2597,0.0009,0.3749,4.6983,9.2929,1775522160730905153,0
nyudepth,14,1,7.4008,7.4402,39.3758,39.3758,29.6042,29.0099,0.0009,0.3951,5.0268,9.7716,1775522160770396942,0
nyudepth,14,1,7.4402,7.4796,39.3658,39.3658,29.1657,28.5902,0.001,0.3778,5.429,10.2001,1775522160810180468,0
nyudepth,14,1,7.4796,7.5199,40.323,40.323,29.383,28.3851,0.001,0.3731,5.9786,10.94,1775522160850102007,0
nyudepth,14,1,7.5199,7.559,39.0928,39.0928,27.9487,27.2811,0.001,0.4203,6.438,11.144,1775522160890890247,0
nyudepth,14,1,7.559,7.5986,39.6092,39.6092,29.8828,29.257,0.0009,0.3872,4.72,9.7264,1775522160928271625,0
nyudepth,14,1,7.5986,7.6375,38.9214,38.9214,33.0541,32.4492,0.001,0.388,1.054,5.8672,1775522160964220519,0
nyudepth,14,1,7.6375,7.6762,38.6932,38.6932,28.6953,28.0398,0.001,0.3763,5.4066,9.9979,1775522161007500889,0
nyudepth,14,1,7.6763,7.7148,38.5048,38.5048,28.9951,28.3706,0.0011,0.3823,4.7801,9.5097,1775522161045587924,0
nyudepth,14,1,7.7148,7.7533,38.5501,38.5501,28.9779,28.4003,0.001,0.3907,4.7159,9.5722,1775522161084034558,0
