task,condition,elapsed_sec,latency_ms,server_exec_ms,server_start_ns
ecgclass,single_ecgclass,83.7473,36.7227,12.3979,1775516355037851572
ecgclass,single_ecgclass,83.7576,26.5312,12.3979,1775516355037851572
ecgclass,single_ecgclass,83.7614,22.7501,12.3979,1775516355037851572
ecgclass,single_ecgclass,83.7757,28.6093,12.4177,1775516355058141618
ecgclass,single_ecgclass,83.781,23.351,12.4177,1775516355058141618
ecgclass,single_ecgclass,83.7883,40.102,12.2305,1775516355082494656
ecgclass,single_ecgclass,83.8065,48.3332,13.342,1775516355107538282
ecgclass,single_ecgclass,83.8066,48.61,13.342,1775516355107538282
ecgclass,single_ecgclass,83.8101,45.1558,13.342,1775516355107538282
ecgclass,single_ecgclass,83.8223,32.8953,13.342,1775516355107538282
ecgclass,single_ecgclass,83.8236,31.5952,13.342,1775516355107538282
ecgclass,single_ecgclass,83.8335,21.7493,13.342,1775516355107538282
ecgclass,single_ecgclass,83.8498,30.6582,12.8243,1775516355133669044
ecgclass,single_ecgclass,83.8531,27.4758,12.8243,1775516355133669044
ecgclass,single_ecgclass,83.8545,26.1323,12.8243,1775516355133669044
ecgclass,single_ecgclass,83.8663,37.3256,12.1448,1775516355157754110
ecgclass,single_ecgclass,83.8708,32.9702,12.1448,1775516355157754110
ecgclass,single_ecgclass,83.8721,31.8756,12.1448,1775516355157754110
ecgclass,single_ecgclass,83.8763,27.6296,12.1448,1775516355157754110
ecgclass,single_ecgclass,83.8801,23.9332,12.1448,1775516355157754110
ecgclass,single_ecgclass,83.8927,35.1934,11.4767,1775516355182786426
ecgclass,single_ecgclass,83.9262,26.9501,13.0446,1775516355206352581
ecgclass,single_ecgclass,83.933,20.195,13.0446,1775516355206352581
ecgclass,single_ecgclass,83.9404,44.3711,12.2989,1775516355238645173
ecgclass,single_ecgclass,83.9456,39.0799,12.2989,1775516355238645173
ecgclass,single_ecgclass,83.948,36.8237,12.2989,1775516355238645173
ecgclass,single_ecgclass,83.9783,37.2851,12.1502,1775516355269309766
ecgclass,single_ecgclass,83.9826,32.9969,12.1502,1775516355269309766
ecgclass,single_ecgclass,84.0149,24.0359,11.8289,1775516355293432734
ecgclass,single_ecgclass,84.0207,42.7151,11.6633,1775516355318009881
ecgclass,single_ecgclass,84.0975,12.9869,11.902,1775516355364930540
ecgclass,single_ecgclass,84.1019,34.3041,12.3403,1775516355390101022
ecgclass,single_ecgclass,84.1041,32.0852,12.3403,1775516355390101022
ecgclass,single_ecgclass,84.1534,12.7752,11.2664,1775516355421207244
ecgclass,single_ecgclass,84.1692,20.519,11.7551,1775516355444364021
ecgclass,single_ecgclass,84.1886,27.5185,11.8459,1775516355470344867
ecgclass,single_ecgclass,84.2302,20.1018,12.5307,1775516355504056069
ecgclass,single_ecgclass,84.2418,33.7183,12.1834,1775516355529451231
ecgclass,single_ecgclass,84.2451,30.4224,12.1834,1775516355529451231
ecgclass,single_ecgclass,84.2534,46.5658,11.6414,1775516355554529329
ecgclass,single_ecgclass,84.2557,44.3177,11.6414,1775516355554529329
ecgclass,single_ecgclass,84.267,33.1497,11.6414,1775516355554529329
ecgclass,single_ecgclass,84.2743,25.8114,11.6414,1775516355554529329
ecgclass,single_ecgclass,84.2753,48.8873,12.4252,1775516355577964997
ecgclass,single_ecgclass,84.2827,41.6141,12.4252,1775516355577964997
ecgclass,single_ecgclass,84.286,38.3348,12.4252,1775516355577964997
ecgclass,single_ecgclass,84.3052,46.1757,12.6918,1775516355604917084
ecgclass,single_ecgclass,84.3125,39.2194,12.6918,1775516355604917084
ecgclass,single_ecgclass,84.3274,24.3623,12.6918,1775516355604917084
ecgclass,single_ecgclass,84.3387,30.5517,11.5726,1775516355623914876
ecgclass,single_ecgclass,84.3412,28.1341,11.5726,1775516355623914876
ecgclass,single_ecgclass,84.3689,25.9776,12.1123,1775516355648993234
ecgclass,single_ecgclass,84.3705,50.5333,13.3056,1775516355673975477
ecgclass,single_ecgclass,84.3748,46.3297,13.3056,1775516355673975477
ecgclass,single_ecgclass,84.3748,46.4568,13.3056,1775516355673975477
ecgclass,single_ecgclass,84.3876,33.6766,13.3056,1775516355673975477
ecgclass,single_ecgclass,84.3899,31.3578,13.3056,1775516355673975477
ecgclass,single_ecgclass,84.407,40.1337,12.9387,1775516355700374901
ecgclass,single_ecgclass,84.4124,34.9159,12.9387,1775516355700374901
ecgclass,single_ecgclass,84.4177,29.588,12.9387,1775516355700374901
ecgclass,single_ecgclass,84.4179,29.3694,12.9387,1775516355700374901
ecgclass,single_ecgclass,84.4434,26.2268,11.5536,1775516355724394764
ecgclass,single_ecgclass,84.4887,19.0084,12.4186,1775516355761624145
ecgclass,single_ecgclass,84.4941,38.7199,12.0808,1775516355786936503
ecgclass,single_ecgclass,84.4983,34.5609,12.0808,1775516355786936503
ecgclass,single_ecgclass,84.5099,23.0849,12.0808,1775516355786936503
ecgclass,single_ecgclass,84.5204,36.4881,11.9204,1775516355811325912
ecgclass,single_ecgclass,84.5521,30.7901,11.1602,1775516355838013228
ecgclass,single_ecgclass,84.5631,44.2619,11.7504,1775516355861920586
ecgclass,single_ecgclass,84.604,35.296,12.0385,1775516355893515059
ecgclass,single_ecgclass,84.6294,34.2762,12.2194,1775516355917805914
ecgclass,single_ecgclass,84.6357,28.0728,12.2194,1775516355917805914
ecgclass,single_ecgclass,84.6423,39.0048,11.659,1775516355935907117
ecgclass,single_ecgclass,84.6616,19.9301,11.659,1775516355935907117
ecgclass,single_ecgclass,84.6813,20.725,12.3,1775516355956012155
ecgclass,single_ecgclass,84.6916,36.7115,12.0894,1775516355982537664
ecgclass,single_ecgclass,84.6917,36.761,12.0894,1775516355982537664
ecgclass,single_ecgclass,84.7061,46.8738,12.2042,1775516356007092140
ecgclass,single_ecgclass,84.7274,25.671,12.2042,1775516356007092140
ecgclass,single_ecgclass,84.7295,54.6885,11.7547,1775516356038672612
ecgclass,single_ecgclass,84.7498,34.59,11.7547,1775516356038672612
ecgclass,single_ecgclass,84.7551,29.2933,11.7547,1775516356038672612
ecgclass,single_ecgclass,84.7594,25.0874,11.7547,1775516356038672612
ecgclass,single_ecgclass,84.7697,38.3604,11.9768,1775516356062417034
ecgclass,single_ecgclass,84.7876,45.7017,12.4097,1775516356087112806
ecgclass,single_ecgclass,84.7939,39.4685,12.4097,1775516356087112806
ecgclass,single_ecgclass,84.8013,32.1476,12.4097,1775516356087112806
ecgclass,single_ecgclass,84.8122,44.6033,11.8608,1775516356111138350
ecgclass,single_ecgclass,84.8525,28.6736,11.7915,1775516356135730807
ecgclass,single_ecgclass,84.8566,51.1999,12.3755,1775516356161765855
ecgclass,single_ecgclass,84.859,48.9819,12.3755,1775516356161765855
ecgclass,single_ecgclass,84.8703,37.7355,12.3755,1775516356161765855
ecgclass,single_ecgclass,84.8777,30.4799,12.3755,1775516356161765855
ecgclass,single_ecgclass,84.8833,24.8778,12.3755,1775516356161765855
ecgclass,single_ecgclass,84.9026,35.2311,11.6278,1775516356192481671
ecgclass,single_ecgclass,84.9133,24.6384,11.6278,1775516356192481671
ecgclass,single_ecgclass,84.9155,52.8004,11.7645,1775516356222841592
ecgclass,single_ecgclass,84.962,29.8831,11.8868,1775516356246314902
ecgclass,single_ecgclass,84.9824,33.262,12.1094,1775516356269865996
ecgclass,single_ecgclass,84.9825,33.3033,12.1094,1775516356269865996
ecgclass,single_ecgclass,85.0021,38.7757,11.6188,1775516356295539249
ecgclass,single_ecgclass,85.0309,33.6745,12.2385,1775516356318590031
ecgclass,single_ecgclass,85.048,42.4023,12.1923,1775516356344200702
ecgclass,single_ecgclass,85.0583,32.0618,12.1923,1775516356344200702
ecgclass,single_ecgclass,85.0606,29.7523,12.1923,1775516356344200702
ecgclass,single_ecgclass,85.0896,18.0604,11.7849,1775516356362191930
ecgclass,single_ecgclass,85.1088,23.5879,11.4683,1775516356387211556
ecgclass,single_ecgclass,85.1345,21.6279,11.9828,1775516356410384434
ecgclass,single_ecgclass,85.1418,42.2668,12.2492,1775516356438028490
ecgclass,single_ecgclass,85.1433,40.7193,12.2492,1775516356438028490
ecgclass,single_ecgclass,85.1477,36.3722,12.2492,1775516356438028490
ecgclass,single_ecgclass,85.1662,42.942,11.7495,1775516356463622040
ecgclass,single_ecgclass,85.1745,34.7021,11.7495,1775516356463622040
ecgclass,single_ecgclass,85.1818,27.6604,11.7495,1775516356463622040
ecgclass,single_ecgclass,85.1913,42.6428,12.0486,1775516356488160215
ecgclass,single_ecgclass,85.2266,32.624,12.6081,1775516356512755022
ecgclass,single_ecgclass,85.235,24.1916,12.6081,1775516356512755022
ecgclass,single_ecgclass,85.2563,27.9672,12.0446,1775516356538419955
ecgclass,single_ecgclass,85.2586,25.6732,12.0446,1775516356538419955
ecgclass,single_ecgclass,85.2653,36.4821,11.8568,1775516356556116511
ecgclass,single_ecgclass,85.2653,36.4773,11.8568,1775516356556116511
ecgclass,single_ecgclass,85.2667,35.2492,11.8568,1775516356556116511
ecgclass,single_ecgclass,85.2699,31.9924,11.8568,1775516356556116511
ecgclass,single_ecgclass,85.2802,21.75,11.8568,1775516356556116511
ecgclass,single_ecgclass,85.3161,12.2252,11.0711,1775516356583588310
ecgclass,single_ecgclass,85.3345,23.4158,11.0849,1775516356613098435
ecgclass,single_ecgclass,85.3345,47.8601,12.162,1775516356636148368
ecgclass,single_ecgclass,85.3368,45.4962,12.162,1775516356636148368
ecgclass,single_ecgclass,85.368,39.1018,12.1627,1775516356661194804
ecgclass,single_ecgclass,85.4352,13.3119,11.5457,1775516356703096212
ecgclass,single_ecgclass,85.4506,27.5249,11.7217,1775516356732686440
ecgclass,single_ecgclass,85.474,26.8228,11.0949,1775516356756060256
ecgclass,single_ecgclass,85.4863,46.6173,13.1012,1775516356786119454
ecgclass,single_ecgclass,85.5019,31.0514,13.1012,1775516356786119454
ecgclass,single_ecgclass,85.5242,32.3157,11.6533,1775516356811097598
ecgclass,single_ecgclass,85.5305,26.0806,11.6533,1775516356811097598
ecgclass,single_ecgclass,85.5341,47.2808,11.8187,1775516356835806081
ecgclass,single_ecgclass,85.5394,42.0513,11.8187,1775516356835806081
ecgclass,single_ecgclass,85.5637,43.2584,12.0686,1775516356861178491
ecgclass,single_ecgclass,85.567,40.0534,12.0686,1775516356861178491
ecgclass,single_ecgclass,85.6035,27.4103,11.6999,1775516356885516238
ecgclass,single_ecgclass,85.6092,21.8334,11.6999,1775516356885516238
ecgclass,single_ecgclass,85.6092,22.0103,11.6999,1775516356885516238
ecgclass,single_ecgclass,85.6413,19.3703,11.0371,1775516356915840357
ecgclass,single_ecgclass,85.6605,30.3245,11.5561,1775516356945589302
ecgclass,single_ecgclass,85.6888,26.633,11.6364,1775516356970120047
ecgclass,single_ecgclass,85.6979,41.8177,11.7838,1775516356994214573
ecgclass,single_ecgclass,85.7033,36.458,11.7838,1775516356994214573
ecgclass,single_ecgclass,85.7256,38.6281,12.9177,1775516357017548897
ecgclass,single_ecgclass,85.7359,28.3406,12.9177,1775516357017548897
ecgclass,single_ecgclass,85.7409,47.2119,12.6958,1775516357041693346
ecgclass,single_ecgclass,85.7492,39.1803,12.6958,1775516357041693346
ecgclass,single_ecgclass,85.7555,32.8801,12.6958,1775516357041693346
ecgclass,single_ecgclass,85.7555,32.9518,12.6958,1775516357041693346
ecgclass,single_ecgclass,85.761,27.5049,12.6958,1775516357041693346
ecgclass,single_ecgclass,85.7753,37.5855,12.2803,1775516357066896329
ecgclass,single_ecgclass,85.7754,37.7009,12.2803,1775516357066896329
ecgclass,single_ecgclass,85.7829,30.2634,12.2803,1775516357066896329
ecgclass,single_ecgclass,85.7926,20.5922,12.2803,1775516357066896329
ecgclass,single_ecgclass,85.7926,20.5789,12.2803,1775516357066896329
ecgclass,single_ecgclass,85.8072,28.9712,12.1672,1775516357090256335
ecgclass,single_ecgclass,85.8463,12.2921,11.1265,1775516357113736345
ecgclass,single_ecgclass,85.8787,13.4709,11.7698,1775516357146671364
ecgclass,single_ecgclass,85.8813,34.667,11.7166,1775516357170467368
ecgclass,single_ecgclass,85.8826,33.4275,11.7166,1775516357170467368
ecgclass,single_ecgclass,85.9003,40.731,11.6947,1775516357195659281
ecgclass,single_ecgclass,85.9432,28.2874,11.717,1775516357225981010
ecgclass,single_ecgclass,85.9432,28.3298,11.717,1775516357225981010
ecgclass,single_ecgclass,85.9486,48.0821,13.2342,1775516357249772294
ecgclass,single_ecgclass,85.9511,45.8045,13.2342,1775516357249772294
ecgclass,single_ecgclass,85.9564,40.5056,13.2342,1775516357249772294
ecgclass,single_ecgclass,85.9726,56.6092,12.8929,1775516357282452512
ecgclass,single_ecgclass,85.9738,55.5007,12.8929,1775516357282452512
ecgclass,single_ecgclass,85.9841,45.2406,12.8929,1775516357282452512
ecgclass,single_ecgclass,85.9843,45.2132,12.8929,1775516357282452512
ecgclass,single_ecgclass,85.9843,45.2037,12.8929,1775516357282452512
ecgclass,single_ecgclass,85.9868,42.7356,12.8929,1775516357282452512
ecgclass,single_ecgclass,85.9868,42.7282,12.8929,1775516357282452512
ecgclass,single_ecgclass,86.002,51.3401,12.3366,1775516357307252149
ecgclass,single_ecgclass,86.0063,47.1961,12.3366,1775516357307252149
ecgclass,single_ecgclass,86.0117,41.8115,12.3366,1775516357307252149
ecgclass,single_ecgclass,86.0161,37.5123,12.3366,1775516357307252149
ecgclass,single_ecgclass,86.0198,33.8826,12.3366,1775516357307252149
ecgclass,single_ecgclass,86.0467,30.7233,11.7524,1775516357331977522
ecgclass,single_ecgclass,86.0558,53.7035,12.251,1775516357363013231
ecgclass,single_ecgclass,86.0642,45.2914,12.251,1775516357363013231
ecgclass,single_ecgclass,86.0745,35.1329,12.251,1775516357363013231
ecgclass,single_ecgclass,86.0757,33.8659,12.251,1775516357363013231
ecgclass,single_ecgclass,86.0835,50.7798,12.7533,1775516357387756585
ecgclass,single_ecgclass,86.0958,38.6376,12.7533,1775516357387756585
ecgclass,single_ecgclass,86.1091,25.3644,12.7533,1775516357387756585
ecgclass,single_ecgclass,86.1137,20.7975,12.7533,1775516357387756585
ecgclass,single_ecgclass,86.115,42.8421,12.1708,1775516357411884533
ecgclass,single_ecgclass,86.1223,35.5892,12.1708,1775516357411884533
ecgclass,single_ecgclass,86.1496,33.2277,11.4195,1775516357437680411
ecgclass,single_ecgclass,86.163,43.7918,11.778,1775516357461319208
ecgclass,single_ecgclass,86.1677,39.1803,11.778,1775516357461319208
ecgclass,single_ecgclass,86.223,18.8618,11.7247,1775516357496416219
ecgclass,single_ecgclass,86.2346,31.1112,11.4942,1775516357520494154
ecgclass,single_ecgclass,86.2848,13.0553,12.0085,1775516357552160430
ecgclass,single_ecgclass,86.2921,30.4322,12.1999,1775516357576653164
ecgclass,single_ecgclass,86.2944,28.1992,12.1999,1775516357576653164
ecgclass,single_ecgclass,86.299,47.3337,11.912,1775516357600644566
ecgclass,single_ecgclass,86.3193,27.1852,11.912,1775516357600644566
ecgclass,single_ecgclass,86.3298,40.791,12.4756,1775516357624389688
ecgclass,single_ecgclass,86.3323,38.2767,12.4756,1775516357624389688
ecgclass,single_ecgclass,86.3606,35.5778,12.4227,1775516357649997768
ecgclass,single_ecgclass,86.363,33.2463,12.4227,1775516357649997768
ecgclass,single_ecgclass,86.3867,32.8481,11.9492,1775516357673941258
ecgclass,single_ecgclass,86.3868,32.9058,11.9492,1775516357673941258
ecgclass,single_ecgclass,86.4033,41.1134,12.239,1775516357698463452
ecgclass,single_ecgclass,86.4037,40.9353,12.239,1775516357698463452
ecgclass,single_ecgclass,86.4159,28.7275,12.239,1775516357698463452
ecgclass,single_ecgclass,86.4218,22.9771,12.239,1775516357698463452
ecgclass,single_ecgclass,86.4529,14.9221,11.4712,1775516357722641682
ecgclass,single_ecgclass,86.4595,32.2495,11.4116,1775516357746631904
ecgclass,single_ecgclass,86.4899,19.8874,11.6485,1775516357764333741
ecgclass,single_ecgclass,86.4988,36.0665,12.4758,1775516357788627316
ecgclass,single_ecgclass,86.4988,36.1924,12.4758,1775516357788627316
ecgclass,single_ecgclass,86.5022,32.9022,12.4758,1775516357788627316
ecgclass,single_ecgclass,86.5096,25.5527,12.4758,1775516357788627316
ecgclass,single_ecgclass,86.5463,12.3837,11.3303,1775516357813658332
ecgclass,single_ecgclass,86.5497,32.3815,11.4882,1775516357836882552
ecgclass,single_ecgclass,86.5748,36.9773,11.4428,1775516357866648687
ecgclass,single_ecgclass,86.5883,51.8131,12.8632,1775516357893432547
ecgclass,single_ecgclass,86.6097,30.4153,12.8632,1775516357893432547
ecgclass,single_ecgclass,86.6189,53.2007,13.0196,1775516357925128724
ecgclass,single_ecgclass,86.6222,50.0181,13.0196,1775516357925128724
ecgclass,single_ecgclass,86.6265,45.7253,13.0196,1775516357925128724
ecgclass,single_ecgclass,86.6368,35.3999,13.0196,1775516357925128724
ecgclass,single_ecgclass,86.6562,41.5392,11.9603,1775516357952037599
ecgclass,single_ecgclass,86.6676,30.2646,11.9603,1775516357952037599
ecgclass,single_ecgclass,86.6989,24.122,12.2714,1775516357977027274
ecgclass,single_ecgclass,86.6989,55.8922,11.9473,1775516358009088056
ecgclass,single_ecgclass,86.6993,55.6796,11.9473,1775516358009088056
ecgclass,single_ecgclass,86.7076,47.389,11.9473,1775516358009088056
ecgclass,single_ecgclass,86.7119,43.1943,11.9473,1775516358009088056
ecgclass,single_ecgclass,86.7281,27.0071,11.9473,1775516358009088056
ecgclass,single_ecgclass,86.7355,45.2375,12.0415,1775516358035010830
ecgclass,single_ecgclass,86.7582,52.551,12.7864,1775516358064319636
ecgclass,single_ecgclass,86.7755,35.3534,12.7864,1775516358064319636
ecgclass,single_ecgclass,86.8079,26.6421,11.9558,1775516358088656793
ecgclass,single_ecgclass,86.8092,25.4395,11.9558,1775516358088656793
ecgclass,single_ecgclass,86.815,19.7074,11.9558,1775516358088656793
ecgclass,single_ecgclass,86.8172,40.9305,11.6139,1775516358112776070
ecgclass,single_ecgclass,86.8325,25.7163,11.6139,1775516358112776070
ecgclass,single_ecgclass,86.8343,50.1416,12.1109,1775516358138461714
ecgclass,single_ecgclass,86.8448,39.6755,12.1109,1775516358138461714
ecgclass,single_ecgclass,86.8603,50.1816,12.1654,1775516358164471971
ecgclass,single_ecgclass,86.8706,39.9752,12.1654,1775516358164471971
ecgclass,single_ecgclass,86.8831,27.5331,12.1654,1775516358164471971
ecgclass,single_ecgclass,86.8831,27.5862,12.1654,1775516358164471971
ecgclass,single_ecgclass,86.8916,44.5848,12.6706,1775516358189586001
ecgclass,single_ecgclass,86.8958,40.3032,12.6706,1775516358189586001
ecgclass,single_ecgclass,86.9011,35.0952,12.6706,1775516358189586001
ecgclass,single_ecgclass,86.9138,22.4092,12.6706,1775516358189586001
ecgclass,single_ecgclass,86.9301,30.56,12.244,1775516358214666579
ecgclass,single_ecgclass,86.9344,26.3162,12.244,1775516358214666579
ecgclass,single_ecgclass,86.9503,33.8554,11.3375,1775516358239106330
ecgclass,single_ecgclass,86.9678,39.192,11.7084,1775516358261581568
ecgclass,single_ecgclass,86.9693,37.7505,11.7084,1775516358261581568
ecgclass,single_ecgclass,87.0082,24.5144,11.7536,1775516358287262491
ecgclass,single_ecgclass,87.0284,27.8425,11.8786,1775516358310635407
ecgclass,single_ecgclass,87.0594,20.7326,11.4351,1775516358334981154
ecgclass,single_ecgclass,87.0669,37.781,12.5395,1775516358358394802
ecgclass,single_ecgclass,87.0702,34.5612,12.5395,1775516358358394802
ecgclass,single_ecgclass,87.0702,34.5552,12.5395,1775516358358394802
ecgclass,single_ecgclass,87.0923,42.0575,11.7043,1775516358388839506
ecgclass,single_ecgclass,87.1375,16.0642,12.0398,1775516358407779485
ecgclass,single_ecgclass,87.1479,29.7697,12.446,1775516358431512797
ecgclass,single_ecgclass,87.1556,46.0455,12.3833,1775516358455340952
ecgclass,single_ecgclass,87.168,33.7059,12.3833,1775516358455340952
ecgclass,single_ecgclass,87.1693,32.3772,12.3833,1775516358455340952
ecgclass,single_ecgclass,87.1726,29.0868,12.3833,1775516358455340952
ecgclass,single_ecgclass,87.1817,44.1272,11.8978,1775516358480283874
ecgclass,single_ecgclass,87.192,33.9103,11.8978,1775516358480283874
ecgclass,single_ecgclass,87.2248,25.8253,11.9856,1775516358504983516
ecgclass,single_ecgclass,87.2341,41.8506,12.5814,1775516358529608655
ecgclass,single_ecgclass,87.2386,37.5578,12.5814,1775516358529608655
ecgclass,single_ecgclass,87.2438,32.3162,12.5814,1775516358529608655
ecgclass,single_ecgclass,87.2558,45.3024,12.7019,1775516358554594519
ecgclass,single_ecgclass,87.2582,43.0076,12.7019,1775516358554594519
ecgclass,single_ecgclass,87.2624,38.8632,12.7019,1775516358554594519
ecgclass,single_ecgclass,87.2657,35.5859,12.7019,1775516358554594519
ecgclass,single_ecgclass,87.2982,26.8407,11.7898,1775516358579563602
ecgclass,single_ecgclass,87.3024,47.262,13.0146,1775516358602916907
ecgclass,single_ecgclass,87.3067,43.0737,13.0146,1775516358602916907
ecgclass,single_ecgclass,87.309,40.8657,13.0146,1775516358602916907
ecgclass,single_ecgclass,87.3153,34.5552,13.0146,1775516358602916907
ecgclass,single_ecgclass,87.3156,34.3699,13.0146,1775516358602916907
ecgclass,single_ecgclass,87.3282,52.5556,12.1042,1775516358634903667
ecgclass,single_ecgclass,87.3425,38.3265,12.1042,1775516358634903667
ecgclass,single_ecgclass,87.3425,38.3928,12.1042,1775516358634903667
ecgclass,single_ecgclass,87.3431,37.9949,12.1042,1775516358634903667
ecgclass,single_ecgclass,87.3485,32.5959,12.1042,1775516358634903667
ecgclass,single_ecgclass,87.3892,12.325,11.1607,1775516358656658595
ecgclass,single_ecgclass,87.4137,12.5473,11.0336,1775516358681445430
ecgclass,single_ecgclass,87.4303,21.6863,11.1811,1775516358706983778
ecgclass,single_ecgclass,87.4516,25.6908,11.7506,1775516358731852647
ecgclass,single_ecgclass,87.4761,25.0874,11.1375,1775516358756354300
ecgclass,single_ecgclass,87.4814,43.9222,11.736,1775516358779798359
ecgclass,single_ecgclass,87.4887,36.7374,11.736,1775516358779798359
ecgclass,single_ecgclass,87.5033,22.1536,11.736,1775516358779798359
ecgclass,single_ecgclass,87.5075,42.1944,11.2343,1775516358804890408
ecgclass,single_ecgclass,87.5366,40.4704,12.5756,1775516358830677556
ecgclass,single_ecgclass,87.5481,28.9772,12.5756,1775516358830677556
ecgclass,single_ecgclass,87.5598,43.1237,12.2423,1775516358856919483
ecgclass,single_ecgclass,87.5643,38.8372,12.2423,1775516358856919483
ecgclass,single_ecgclass,87.5658,37.2701,12.2423,1775516358856919483
ecgclass,single_ecgclass,87.5792,49.9763,12.5952,1775516358882792084
ecgclass,single_ecgclass,87.5945,34.7025,12.5952,1775516358882792084
ecgclass,single_ecgclass,87.6222,33.3884,12.5352,1775516358909335374
ecgclass,single_ecgclass,87.6333,22.3465,12.5352,1775516358909335374
ecgclass,single_ecgclass,87.6456,35.6624,11.9357,1775516358935635413
ecgclass,single_ecgclass,87.6608,46.7215,11.8891,1775516358961839989
ecgclass,single_ecgclass,87.6721,35.5167,11.8891,1775516358961839989
ecgclass,single_ecgclass,87.6774,30.2606,11.8891,1775516358961839989
ecgclass,single_ecgclass,87.6874,45.9368,12.4104,1775516358987155507
ecgclass,single_ecgclass,87.6897,43.6935,12.4104,1775516358987155507
ecgclass,single_ecgclass,87.692,41.4536,12.4104,1775516358987155507
ecgclass,single_ecgclass,87.7277,30.1495,11.9303,1775516359012223184
ecgclass,single_ecgclass,87.73,27.9002,11.9303,1775516359012223184
ecgclass,single_ecgclass,87.7375,46.4377,12.1622,1775516359038121947
ecgclass,single_ecgclass,87.7449,39.2411,12.1622,1775516359038121947
ecgclass,single_ecgclass,87.7552,28.9869,12.1622,1775516359038121947
ecgclass,single_ecgclass,87.8003,13.2504,11.8441,1775516359067989367
ecgclass,single_ecgclass,87.8038,35.0132,12.4263,1775516359092475060
ecgclass,single_ecgclass,87.8038,35.0084,12.4263,1775516359092475060
ecgclass,single_ecgclass,87.8092,29.6488,12.4263,1775516359092475060
ecgclass,single_ecgclass,87.8146,50.3016,11.9093,1775516359119178026
ecgclass,single_ecgclass,87.817,48.003,11.9093,1775516359119178026
ecgclass,single_ecgclass,87.817,48.2066,11.9093,1775516359119178026
ecgclass,single_ecgclass,87.8206,44.5695,11.9093,1775516359119178026
ecgclass,single_ecgclass,87.8319,33.4387,11.9093,1775516359119178026
ecgclass,single_ecgclass,87.8319,33.4318,11.9093,1775516359119178026
ecgclass,single_ecgclass,87.8384,26.9506,11.9093,1775516359119178026
ecgclass,single_ecgclass,87.846,43.0224,11.2449,1775516359144090227
ecgclass,single_ecgclass,87.8714,42.0778,11.0994,1775516359168747357
ecgclass,single_ecgclass,87.9001,39.1936,11.9506,1775516359193548513
ecgclass,single_ecgclass,87.9176,54.3127,12.4352,1775516359225749252
ecgclass,single_ecgclass,87.9239,48.2752,12.4352,1775516359225749252
ecgclass,single_ecgclass,87.9272,44.9507,12.4352,1775516359225749252
ecgclass,single_ecgclass,87.9327,39.5639,12.4352,1775516359225749252
ecgclass,single_ecgclass,87.939,33.2358,12.4352,1775516359225749252
ecgclass,single_ecgclass,87.9544,43.9889,12.4384,1775516359252104144
ecgclass,single_ecgclass,87.9658,32.6734,12.4384,1775516359252104144
ecgclass,single_ecgclass,87.9658,32.7282,12.4384,1775516359252104144
ecgclass,single_ecgclass,87.9753,48.2612,11.8081,1775516359278091420
ecgclass,single_ecgclass,87.9956,28.0271,11.8081,1775516359278091420
ecgclass,single_ecgclass,88.0258,24.0595,12.7406,1775516359303310124
ecgclass,single_ecgclass,88.027,22.8484,12.7406,1775516359303310124
ecgclass,single_ecgclass,88.093,18.2347,11.7179,1775516359365777579
ecgclass,single_ecgclass,88.1034,38.8191,11.67,1775516359396828049
ecgclass,single_ecgclass,88.1034,38.8527,11.67,1775516359396828049
ecgclass,single_ecgclass,88.1213,44.1113,11.5815,1775516359420140563
ecgclass,single_ecgclass,88.1444,40.3197,12.7922,1775516359438138532
ecgclass,single_ecgclass,88.1497,35.1605,12.7922,1775516359438138532
ecgclass,single_ecgclass,88.153,31.9726,12.7922,1775516359438138532
ecgclass,single_ecgclass,88.1582,26.7096,12.7922,1775516359438138532
ecgclass,single_ecgclass,88.1695,15.5549,12.7922,1775516359438138532
ecgclass,single_ecgclass,88.1738,41.5173,12.7758,1775516359468766154
ecgclass,single_ecgclass,88.1751,40.2873,12.7758,1775516359468766154
ecgclass,single_ecgclass,88.1814,34.1463,12.7758,1775516359468766154
ecgclass,single_ecgclass,88.185,30.5459,12.7758,1775516359468766154
ecgclass,single_ecgclass,88.1954,43.2868,11.9855,1775516359492911582
ecgclass,single_ecgclass,88.2166,22.0404,11.9855,1775516359492911582
ecgclass,single_ecgclass,88.2229,39.1352,11.6521,1775516359516693986
ecgclass,single_ecgclass,88.2528,33.4647,11.5748,1775516359541003341
ecgclass,single_ecgclass,88.2651,21.2748,11.5748,1775516359541003341
ecgclass,single_ecgclass,88.2734,36.3448,11.7948,1775516359564139337
ecgclass,single_ecgclass,88.2885,21.3988,11.7948,1775516359564139337
ecgclass,single_ecgclass,88.3096,25.6171,12.6272,1775516359588843139
ecgclass,single_ecgclass,88.324,34.8694,12.2439,1775516359612943416
ecgclass,single_ecgclass,88.324,35.1083,12.2439,1775516359612943416
ecgclass,single_ecgclass,88.324,35.1071,12.2439,1775516359612943416
ecgclass,single_ecgclass,88.3453,36.9267,12.0174,1775516359636485709
ecgclass,single_ecgclass,88.3454,37.046,12.0174,1775516359636485709
ecgclass,single_ecgclass,88.3559,26.5424,12.0174,1775516359636485709
ecgclass,single_ecgclass,88.3559,26.5679,12.0174,1775516359636485709
ecgclass,single_ecgclass,88.3866,20.0777,11.3698,1775516359661634040
