task,condition,elapsed_sec,latency_ms,server_exec_ms,server_start_ns
ecgclass,no_sharing_tpc,115.8045,21.4393,12.9832,1775517037303740203
ecgclass,no_sharing_tpc,115.8458,16.407,15.3126,1775517037338086921
ecgclass,no_sharing_tpc,115.8471,29.3107,13.1371,1775517037353810750
ecgclass,no_sharing_tpc,115.8484,28.0344,13.1371,1775517037353810750
ecgclass,no_sharing_tpc,115.8484,28.0282,13.1371,1775517037353810750
ecgclass,no_sharing_tpc,115.8608,15.6221,13.1371,1775517037353810750
ecgclass,no_sharing_tpc,115.9092,13.9964,12.9658,1775517037401493576
ecgclass,no_sharing_tpc,115.9116,24.0598,11.9856,1775517037414796754
ecgclass,no_sharing_tpc,115.9118,23.8812,11.9856,1775517037414796754
ecgclass,no_sharing_tpc,115.9219,13.8657,11.9856,1775517037414796754
ecgclass,no_sharing_tpc,115.9313,21.7397,11.7081,1775517037432557568
ecgclass,no_sharing_tpc,115.9776,19.9239,18.4195,1775517037470340950
ecgclass,no_sharing_tpc,115.9776,40.3225,19.8343,1775517037489093625
ecgclass,no_sharing_tpc,115.9964,21.6031,19.8343,1775517037489093625
ecgclass,no_sharing_tpc,116.0016,35.1453,12.7779,1775517037515183978
ecgclass,no_sharing_tpc,116.0089,27.9064,12.7779,1775517037515183978
ecgclass,no_sharing_tpc,116.0337,26.0,15.755,1775517037535084571
ecgclass,no_sharing_tpc,116.0379,40.3974,18.2146,1775517037551232978
ecgclass,no_sharing_tpc,116.0508,27.602,18.2146,1775517037551232978
ecgclass,no_sharing_tpc,116.0508,27.7255,18.2146,1775517037551232978
ecgclass,no_sharing_tpc,116.0523,26.2153,18.2146,1775517037551232978
ecgclass,no_sharing_tpc,116.0736,17.1051,11.7532,1775517037570093028
ecgclass,no_sharing_tpc,116.0759,14.8218,11.7532,1775517037570093028
ecgclass,no_sharing_tpc,116.0918,19.8479,12.2397,1775517037590642378
ecgclass,no_sharing_tpc,116.0956,28.7993,12.1504,1775517037603407423
ecgclass,no_sharing_tpc,116.1295,14.8244,13.8043,1775517037621680478
ecgclass,no_sharing_tpc,116.1454,18.5633,17.6071,1775517037637550113
ecgclass,no_sharing_tpc,116.1567,33.0224,19.6796,1775517037661165622
ecgclass,no_sharing_tpc,116.174,27.2877,11.2072,1775517037681253053
ecgclass,no_sharing_tpc,116.2253,13.1011,12.1153,1775517037717438828
ecgclass,no_sharing_tpc,116.2305,20.1228,11.8506,1775517037729921931
ecgclass,no_sharing_tpc,116.2557,19.8371,16.1513,1775517037750667110
ecgclass,no_sharing_tpc,116.267,29.0394,19.7836,1775517037767206743
ecgclass,no_sharing_tpc,116.267,29.0341,19.7836,1775517037767206743
ecgclass,no_sharing_tpc,116.2827,31.8832,12.5531,1775517037793219862
ecgclass,no_sharing_tpc,116.2883,26.6507,12.5531,1775517037793219862
ecgclass,no_sharing_tpc,116.2896,25.3675,12.5531,1775517037793219862
ecgclass,no_sharing_tpc,116.2919,23.1106,12.5531,1775517037793219862
ecgclass,no_sharing_tpc,116.2919,23.0994,12.5531,1775517037793219862
ecgclass,no_sharing_tpc,116.3231,13.495,12.4182,1775517037815365840
ecgclass,no_sharing_tpc,116.3265,24.1675,12.9924,1775517037828758961
ecgclass,no_sharing_tpc,116.3547,13.4506,12.4526,1775517037846896010
ecgclass,no_sharing_tpc,116.3719,14.8609,12.1684,1775517037865517680
ecgclass,no_sharing_tpc,116.3732,29.2282,14.9145,1775517037878508694
ecgclass,no_sharing_tpc,116.3785,23.9997,14.9145,1775517037878508694
ecgclass,no_sharing_tpc,116.3863,33.1476,16.4258,1775517037893996503
ecgclass,no_sharing_tpc,116.3928,26.6433,16.4258,1775517037893996503
ecgclass,no_sharing_tpc,116.4006,19.0451,16.4258,1775517037893996503
ecgclass,no_sharing_tpc,116.4126,18.8432,11.4665,1775517037911131350
ecgclass,no_sharing_tpc,116.4497,20.041,13.0172,1775517037947892890
ecgclass,no_sharing_tpc,116.4531,30.5169,12.6749,1775517037961350363
ecgclass,no_sharing_tpc,116.4577,25.9037,12.6749,1775517037961350363
ecgclass,no_sharing_tpc,116.4577,25.8956,12.6749,1775517037961350363
ecgclass,no_sharing_tpc,116.4666,17.0004,12.6749,1775517037961350363
ecgclass,no_sharing_tpc,116.4792,23.7501,13.8724,1775517037980132250
ecgclass,no_sharing_tpc,116.483,20.0005,13.8724,1775517037980132250
ecgclass,no_sharing_tpc,116.4857,17.3087,13.8724,1775517037980132250
ecgclass,no_sharing_tpc,116.4944,28.7793,12.6693,1775517038001669002
ecgclass,no_sharing_tpc,116.4987,24.5075,12.6693,1775517038001669002
ecgclass,no_sharing_tpc,116.5091,25.805,10.9846,1775517038015149596
ecgclass,no_sharing_tpc,116.5475,13.1969,12.0778,1775517038039762097
ecgclass,no_sharing_tpc,116.5764,16.7704,15.6098,1775517038068672858
ecgclass,no_sharing_tpc,116.593,16.4113,15.2227,1775517038085223021
ecgclass,no_sharing_tpc,116.6092,12.7454,11.5987,1775517038101512744
ecgclass,no_sharing_tpc,116.6406,21.2123,14.5343,1775517038138494742
ecgclass,no_sharing_tpc,116.644,42.4683,12.7716,1775517038164744652
ecgclass,no_sharing_tpc,116.6597,26.7339,12.7716,1775517038164744652
ecgclass,no_sharing_tpc,116.6811,31.7562,19.8232,1775517038184243158
ecgclass,no_sharing_tpc,116.6916,33.9918,12.1549,1775517038204436224
ecgclass,no_sharing_tpc,116.6916,33.9723,12.1549,1775517038204436224
ecgclass,no_sharing_tpc,116.6981,27.4799,12.1549,1775517038204436224
ecgclass,no_sharing_tpc,116.7267,21.1108,20.0922,1775517038218792865
ecgclass,no_sharing_tpc,116.7509,15.5249,12.5256,1775517038244883208
ecgclass,no_sharing_tpc,116.7656,18.27,13.227,1775517038261840108
ecgclass,no_sharing_tpc,116.7661,18.049,13.227,1775517038261840108
ecgclass,no_sharing_tpc,116.7768,20.6273,13.0437,1775517038275571243
ecgclass,no_sharing_tpc,116.7853,25.0936,12.3156,1775517038288982405
ecgclass,no_sharing_tpc,116.7866,23.7477,12.3156,1775517038288982405
ecgclass,no_sharing_tpc,116.7914,19.022,12.3156,1775517038288982405
ecgclass,no_sharing_tpc,116.8018,29.4688,20.632,1775517038301743819
ecgclass,no_sharing_tpc,116.8145,36.8197,12.2963,1775517038328821613
ecgclass,no_sharing_tpc,116.8323,31.3885,13.047,1775517038341502974
ecgclass,no_sharing_tpc,116.8356,28.0848,13.047,1775517038341502974
ecgclass,no_sharing_tpc,116.8486,15.2135,13.047,1775517038341502974
ecgclass,no_sharing_tpc,116.8545,22.3463,12.6177,1775517038355150166
ecgclass,no_sharing_tpc,116.8558,21.0083,12.6177,1775517038355150166
ecgclass,no_sharing_tpc,116.8634,26.1977,12.4796,1775517038368301987
ecgclass,no_sharing_tpc,116.8782,25.893,14.0707,1775517038381136174
ecgclass,no_sharing_tpc,116.8838,20.2825,14.0707,1775517038381136174
ecgclass,no_sharing_tpc,116.8995,18.7232,12.6056,1775517038395617561
ecgclass,no_sharing_tpc,116.9122,25.3704,20.18,1775517038408589244
ecgclass,no_sharing_tpc,116.9158,21.8644,20.18,1775517038408589244
ecgclass,no_sharing_tpc,116.9173,35.5663,14.6281,1775517038429291851
ecgclass,no_sharing_tpc,116.9306,22.3203,14.6281,1775517038429291851
ecgclass,no_sharing_tpc,116.9408,28.8057,15.9174,1775517038444405634
ecgclass,no_sharing_tpc,116.9432,26.4487,15.9174,1775517038444405634
ecgclass,no_sharing_tpc,116.9456,24.0538,15.9174,1775517038444405634
ecgclass,no_sharing_tpc,116.9493,20.3586,15.9174,1775517038444405634
ecgclass,no_sharing_tpc,116.9617,26.3703,17.9855,1775517038461071082
ecgclass,no_sharing_tpc,116.964,24.0839,17.9855,1775517038461071082
ecgclass,no_sharing_tpc,116.9819,24.5187,12.3016,1775517038485295596
ecgclass,no_sharing_tpc,117.0021,17.045,11.8944,1775517038498234508
ecgclass,no_sharing_tpc,117.0044,14.9474,11.8944,1775517038498234508
ecgclass,no_sharing_tpc,117.0057,13.6976,11.8944,1775517038498234508
ecgclass,no_sharing_tpc,117.0086,29.9838,11.8227,1775517038517909542
ecgclass,no_sharing_tpc,117.0542,14.3988,13.4378,1775517038546374704
ecgclass,no_sharing_tpc,117.0565,29.6733,12.6287,1775517038564647270
ecgclass,no_sharing_tpc,117.058,28.2154,12.6287,1775517038564647270
ecgclass,no_sharing_tpc,117.0595,26.8755,12.6287,1775517038564647270
ecgclass,no_sharing_tpc,117.0609,25.7397,12.6287,1775517038564647270
ecgclass,no_sharing_tpc,117.0622,24.4675,12.6287,1775517038564647270
ecgclass,no_sharing_tpc,117.1053,21.4479,20.0915,1775517038597603460
ecgclass,no_sharing_tpc,117.1053,50.3199,15.2532,1775517038631220598
ecgclass,no_sharing_tpc,117.114,41.6188,15.2532,1775517038631220598
ecgclass,no_sharing_tpc,117.1153,40.4675,15.2532,1775517038631220598
ecgclass,no_sharing_tpc,117.1256,30.1526,15.2532,1775517038631220598
ecgclass,no_sharing_tpc,117.1271,51.1541,21.8786,1775517038647327322
ecgclass,no_sharing_tpc,117.1518,26.4978,21.8786,1775517038647327322
ecgclass,no_sharing_tpc,117.1831,15.6212,13.438,1775517038676409580
ecgclass,no_sharing_tpc,117.2008,14.3671,13.2758,1775517038693093979
ecgclass,no_sharing_tpc,117.2122,15.0943,11.5766,1775517038706742111
ecgclass,no_sharing_tpc,117.2271,12.1787,11.2718,1775517038719218683
ecgclass,no_sharing_tpc,117.2374,26.8917,11.9997,1775517038743332163
ecgclass,no_sharing_tpc,117.2424,21.9634,11.9997,1775517038743332163
ecgclass,no_sharing_tpc,117.2436,20.6864,11.9997,1775517038743332163
ecgclass,no_sharing_tpc,117.2599,29.8951,19.9716,1775517038761030484
ecgclass,no_sharing_tpc,117.2727,33.1409,15.6027,1775517038781375306
ecgclass,no_sharing_tpc,117.276,29.9246,15.6027,1775517038781375306
ecgclass,no_sharing_tpc,117.2846,21.4942,15.6027,1775517038781375306
ecgclass,no_sharing_tpc,117.2846,21.4884,15.6027,1775517038781375306
ecgclass,no_sharing_tpc,117.2933,38.3322,24.8005,1775517038797575765
ecgclass,no_sharing_tpc,117.2986,33.0482,24.8005,1775517038797575765
ecgclass,no_sharing_tpc,117.2986,33.0372,24.8005,1775517038797575765
ecgclass,no_sharing_tpc,117.2988,32.7837,24.8005,1775517038797575765
ecgclass,no_sharing_tpc,117.3036,28.0533,24.8005,1775517038797575765
ecgclass,no_sharing_tpc,117.3292,28.4669,20.0616,1775517038828563242
ecgclass,no_sharing_tpc,117.3648,12.4855,11.3815,1775517038857070726
ecgclass,no_sharing_tpc,117.415,12.9273,11.7998,1775517038907289910
ecgclass,no_sharing_tpc,117.431,25.3153,20.7552,1775517038926700512
ecgclass,no_sharing_tpc,117.4458,43.0779,20.8676,1775517038959010706
ecgclass,no_sharing_tpc,117.4485,40.6222,20.8676,1775517038959010706
ecgclass,no_sharing_tpc,117.4498,39.3698,20.8676,1775517038959010706
ecgclass,no_sharing_tpc,117.4734,45.6846,18.425,1775517038991923984
ecgclass,no_sharing_tpc,117.5275,19.5925,18.1898,1775517039020046112
ecgclass,no_sharing_tpc,117.534,26.4056,12.9008,1775517039038600839
ecgclass,no_sharing_tpc,117.5404,20.0355,12.9008,1775517039038600839
ecgclass,no_sharing_tpc,117.5462,14.329,12.9008,1775517039038600839
ecgclass,no_sharing_tpc,117.5493,24.7009,12.997,1775517039052106315
ecgclass,no_sharing_tpc,117.5588,15.1598,12.997,1775517039052106315
ecgclass,no_sharing_tpc,117.5866,21.7354,20.2985,1775517039079000491
ecgclass,no_sharing_tpc,117.5913,48.8291,19.1966,1775517039111754482
ecgclass,no_sharing_tpc,117.5913,48.826,19.1966,1775517039111754482
ecgclass,no_sharing_tpc,117.6081,53.3285,20.8174,1775517039131432787
ecgclass,no_sharing_tpc,117.624,37.4756,20.8174,1775517039131432787
ecgclass,no_sharing_tpc,117.6543,37.0138,18.1403,1775517039164332784
ecgclass,no_sharing_tpc,117.6944,16.2139,11.8583,1775517039190039171
ecgclass,no_sharing_tpc,117.7178,13.7825,12.5707,1775517039209941915
ecgclass,no_sharing_tpc,117.7233,22.1968,13.8252,1775517039222871516
ecgclass,no_sharing_tpc,117.7276,18.106,13.8252,1775517039222871516
ecgclass,no_sharing_tpc,117.7313,36.1273,21.1709,1775517039237227067
ecgclass,no_sharing_tpc,117.7337,33.7458,21.1709,1775517039237227067
ecgclass,no_sharing_tpc,117.7405,27.0042,21.1709,1775517039237227067
ecgclass,no_sharing_tpc,117.7633,23.3958,13.5179,1775517039264375765
ecgclass,no_sharing_tpc,117.7719,14.8277,13.5179,1775517039264375765
ecgclass,no_sharing_tpc,117.7744,25.0931,12.0045,1775517039278327379
ecgclass,no_sharing_tpc,117.7744,25.0866,12.0045,1775517039278327379
ecgclass,no_sharing_tpc,117.7779,21.6074,12.0045,1775517039278327379
ecgclass,no_sharing_tpc,117.7948,24.8883,19.9731,1775517039290946317
ecgclass,no_sharing_tpc,117.8016,32.9323,14.2327,1775517039311314650
ecgclass,no_sharing_tpc,117.8048,29.6733,14.2327,1775517039311314650
ecgclass,no_sharing_tpc,117.8071,27.7169,14.2327,1775517039311314650
ecgclass,no_sharing_tpc,117.8071,27.7133,14.2327,1775517039311314650
ecgclass,no_sharing_tpc,117.836,18.847,17.739,1775517039328233999
ecgclass,no_sharing_tpc,117.8398,39.1686,16.9583,1775517039353130831
ecgclass,no_sharing_tpc,117.841,37.9953,16.9583,1775517039353130831
ecgclass,no_sharing_tpc,117.8596,34.0085,13.8474,1775517039370586882
ecgclass,no_sharing_tpc,117.8654,28.203,13.8474,1775517039370586882
ecgclass,no_sharing_tpc,117.8887,23.8767,13.113,1775517039390452945
ecgclass,no_sharing_tpc,117.8903,22.2197,13.113,1775517039390452945
ecgclass,no_sharing_tpc,117.917,14.1554,13.185,1775517039409139777
ecgclass,no_sharing_tpc,117.9183,26.7289,13.3856,1775517039422672874
ecgclass,no_sharing_tpc,117.9196,25.393,13.3856,1775517039422672874
ecgclass,no_sharing_tpc,117.9196,25.6314,13.3856,1775517039422672874
ecgclass,no_sharing_tpc,117.9342,24.9538,13.742,1775517039436537215
ecgclass,no_sharing_tpc,117.9365,22.6963,13.742,1775517039436537215
ecgclass,no_sharing_tpc,117.9856,13.5376,12.5296,1775517039477832564
ecgclass,no_sharing_tpc,117.9869,24.0579,11.4318,1775517039490742234
ecgclass,no_sharing_tpc,117.9973,13.871,11.4318,1775517039490742234
ecgclass,no_sharing_tpc,118.0265,16.0563,14.9909,1775517039518694025
ecgclass,no_sharing_tpc,118.0288,32.8341,18.5127,1775517039533995530
ecgclass,no_sharing_tpc,118.0331,28.5449,18.5127,1775517039533995530
ecgclass,no_sharing_tpc,118.0529,22.0938,13.05,1775517039553140659
ecgclass,no_sharing_tpc,118.0842,14.0259,12.9813,1775517039576394252
ecgclass,no_sharing_tpc,118.0923,18.1563,11.8249,1775517039589759587
ecgclass,no_sharing_tpc,118.0993,23.8962,12.4462,1775517039601958093
ecgclass,no_sharing_tpc,118.1135,21.8279,11.4919,1775517039614899740
ecgclass,no_sharing_tpc,118.1229,27.457,14.1603,1775517039626740811
ecgclass,no_sharing_tpc,118.1253,24.991,14.1603,1775517039626740811
ecgclass,no_sharing_tpc,118.1498,20.9398,13.4178,1775517039648336244
ecgclass,no_sharing_tpc,118.1504,20.2696,13.4178,1775517039648336244
ecgclass,no_sharing_tpc,118.1532,17.5891,13.4178,1775517039648336244
ecgclass,no_sharing_tpc,118.1673,17.7751,13.6861,1775517039662377587
ecgclass,no_sharing_tpc,118.176,22.3317,12.8659,1775517039676587328
ecgclass,no_sharing_tpc,118.1842,14.1029,12.8659,1775517039676587328
ecgclass,no_sharing_tpc,118.1862,32.1333,19.2824,1775517039690036917
ecgclass,no_sharing_tpc,118.2124,25.1429,12.8114,1775517039715827307
ecgclass,no_sharing_tpc,118.2147,22.8846,12.8114,1775517039715827307
ecgclass,no_sharing_tpc,118.2299,20.0346,11.7119,1775517039729169221
ecgclass,no_sharing_tpc,118.2299,20.0312,11.7119,1775517039729169221
ecgclass,no_sharing_tpc,118.2387,29.4721,12.4802,1775517039746894370
ecgclass,no_sharing_tpc,118.2491,37.2398,11.6469,1775517039765880463
ecgclass,no_sharing_tpc,118.2875,13.3491,12.4099,1775517039779606854
ecgclass,no_sharing_tpc,118.3117,14.4179,12.0346,1775517039805285779
ecgclass,no_sharing_tpc,118.3642,13.8326,12.7471,1775517039856493224
ecgclass,no_sharing_tpc,118.3679,29.9232,19.2848,1775517039869615559
ecgclass,no_sharing_tpc,118.3908,29.7518,16.6628,1775517039894932019
ecgclass,no_sharing_tpc,118.3954,25.4042,16.6628,1775517039894932019
ecgclass,no_sharing_tpc,118.3977,23.1597,16.6628,1775517039894932019
ecgclass,no_sharing_tpc,118.4204,14.7064,13.538,1775517039912542234
ecgclass,no_sharing_tpc,118.4348,27.9915,20.2444,1775517039933730770
ecgclass,no_sharing_tpc,118.4608,31.8542,17.8039,1775517039965878019
ecgclass,no_sharing_tpc,118.4652,27.4451,17.8039,1775517039965878019
ecgclass,no_sharing_tpc,118.4746,31.4734,13.1216,1775517039984117410
ecgclass,no_sharing_tpc,118.4859,20.2446,13.1216,1775517039984117410
ecgclass,no_sharing_tpc,118.4896,16.7687,13.1216,1775517039984117410
ecgclass,no_sharing_tpc,118.5165,13.8178,12.7965,1775517040008739061
ecgclass,no_sharing_tpc,118.5178,26.0158,13.0803,1775517040021954619
ecgclass,no_sharing_tpc,118.539,18.7662,13.3985,1775517040035426259
ecgclass,no_sharing_tpc,118.5802,18.4233,17.294,1775517040072254236
ecgclass,no_sharing_tpc,118.5834,41.774,19.3351,1775517040096984042
ecgclass,no_sharing_tpc,118.5877,37.5738,19.3351,1775517040096984042
ecgclass,no_sharing_tpc,118.598,39.3808,11.6462,1775517040116860282
ecgclass,no_sharing_tpc,118.6516,22.8295,18.7074,1775517040146868821
ecgclass,no_sharing_tpc,118.6531,33.9463,12.2021,1775517040165919056
ecgclass,no_sharing_tpc,118.6565,30.597,12.2021,1775517040165919056
ecgclass,no_sharing_tpc,118.6668,20.4127,12.2021,1775517040165919056
ecgclass,no_sharing_tpc,118.6673,19.9344,12.2021,1775517040165919056
ecgclass,no_sharing_tpc,118.6894,16.8741,15.8247,1775517040181647301
ecgclass,no_sharing_tpc,118.6919,27.2212,12.3094,1775517040197839255
ecgclass,no_sharing_tpc,118.6932,25.9118,12.3094,1775517040197839255
ecgclass,no_sharing_tpc,118.6975,21.5864,12.3094,1775517040197839255
ecgclass,no_sharing_tpc,118.7232,20.087,12.5713,1775517040221831110
ecgclass,no_sharing_tpc,118.7256,31.3537,13.3262,1775517040234812769
ecgclass,no_sharing_tpc,118.727,30.5879,13.3262,1775517040234812769
ecgclass,no_sharing_tpc,118.7323,25.306,13.3262,1775517040234812769
ecgclass,no_sharing_tpc,118.7567,14.0567,12.9782,1775517040248916705
ecgclass,no_sharing_tpc,118.7601,26.1776,15.1592,1775517040262271100
ecgclass,no_sharing_tpc,118.7795,40.1592,20.5542,1775517040290269573
ecgclass,no_sharing_tpc,118.7978,42.0105,12.5756,1775517040317946113
ecgclass,no_sharing_tpc,118.8031,37.1025,12.5756,1775517040317946113
ecgclass,no_sharing_tpc,118.8109,29.3491,12.5756,1775517040317946113
ecgclass,no_sharing_tpc,118.8152,25.038,12.5756,1775517040317946113
ecgclass,no_sharing_tpc,118.8186,21.6315,12.5756,1775517040317946113
ecgclass,no_sharing_tpc,118.8294,30.6907,19.953,1775517040331377751
ecgclass,no_sharing_tpc,118.8726,15.8684,12.7846,1775517040365701783
ecgclass,no_sharing_tpc,118.8779,34.8918,19.9751,1775517040383924983
ecgclass,no_sharing_tpc,118.9275,21.5967,15.3049,1775517040424916286
ecgclass,no_sharing_tpc,118.9354,33.953,19.7597,1775517040440689353
ecgclass,no_sharing_tpc,118.9474,21.9207,19.7597,1775517040440689353
ecgclass,no_sharing_tpc,118.9542,28.0204,12.3301,1775517040460992851
ecgclass,no_sharing_tpc,118.9565,25.9292,12.3301,1775517040460992851
ecgclass,no_sharing_tpc,118.9565,25.928,12.3301,1775517040460992851
ecgclass,no_sharing_tpc,118.9875,14.6492,12.1519,1775517040481222367
ecgclass,no_sharing_tpc,118.993,22.4087,12.7283,1775517040493736266
ecgclass,no_sharing_tpc,119.0301,13.6914,12.6127,1775517040522375296
ecgclass,no_sharing_tpc,119.0366,21.5998,13.7784,1775517040535363996
ecgclass,no_sharing_tpc,119.0367,21.5943,13.7784,1775517040535363996
ecgclass,no_sharing_tpc,119.0473,28.1634,17.1263,1775517040549512724
ecgclass,no_sharing_tpc,119.0744,27.2095,19.8174,1775517040573065449
ecgclass,no_sharing_tpc,119.0868,30.5533,15.2651,1775517040593263893
ecgclass,no_sharing_tpc,119.11,24.7126,16.936,1775517040609012799
ecgclass,no_sharing_tpc,119.1195,36.2804,20.4816,1775517040626327171
ecgclass,no_sharing_tpc,119.1218,33.9863,20.4816,1775517040626327171
ecgclass,no_sharing_tpc,119.1284,27.509,20.4816,1775517040626327171
ecgclass,no_sharing_tpc,119.1404,40.5817,18.731,1775517040653486959
ecgclass,no_sharing_tpc,119.1649,29.4123,12.792,1775517040672619308
ecgclass,no_sharing_tpc,119.1662,28.1186,12.792,1775517040672619308
ecgclass,no_sharing_tpc,119.1954,16.6955,13.9201,1775517040689164848
ecgclass,no_sharing_tpc,119.1954,16.6919,13.9201,1775517040689164848
ecgclass,no_sharing_tpc,119.1954,16.6905,13.9201,1775517040689164848
ecgclass,no_sharing_tpc,119.1999,27.8146,15.0356,1775517040703816007
ecgclass,no_sharing_tpc,119.2152,24.5743,11.6707,1775517040719200428
ecgclass,no_sharing_tpc,119.2176,22.2349,11.6707,1775517040719200428
ecgclass,no_sharing_tpc,119.2499,12.5031,11.5242,1775517040742061334
ecgclass,no_sharing_tpc,119.2665,19.5942,13.1877,1775517040764097726
ecgclass,no_sharing_tpc,119.2691,29.5794,12.2136,1775517040777635818
ecgclass,no_sharing_tpc,119.2716,27.1146,12.2136,1775517040777635818
ecgclass,no_sharing_tpc,119.2743,24.7519,12.2136,1775517040777635818
ecgclass,no_sharing_tpc,119.2835,15.5699,12.2136,1775517040777635818
ecgclass,no_sharing_tpc,119.3001,16.8245,15.9148,1775517040792231985
ecgclass,no_sharing_tpc,119.3034,38.6145,18.2607,1775517040814904584
ecgclass,no_sharing_tpc,119.307,35.2523,18.2607,1775517040814904584
ecgclass,no_sharing_tpc,119.3135,28.7514,18.2607,1775517040814904584
ecgclass,no_sharing_tpc,119.3135,28.7418,18.2607,1775517040814904584
ecgclass,no_sharing_tpc,119.3527,22.8319,13.905,1775517040851749301
ecgclass,no_sharing_tpc,119.3539,43.3412,20.9487,1775517040867193004
ecgclass,no_sharing_tpc,119.3611,36.1574,20.9487,1775517040867193004
ecgclass,no_sharing_tpc,119.3721,45.042,19.445,1775517040888661982
ecgclass,no_sharing_tpc,119.3776,39.5267,19.445,1775517040888661982
ecgclass,no_sharing_tpc,119.4014,34.9123,12.8879,1775517040914616969
ecgclass,no_sharing_tpc,119.4067,29.8712,12.8879,1775517040914616969
ecgclass,no_sharing_tpc,119.412,24.5781,12.8879,1775517040914616969
ecgclass,no_sharing_tpc,119.4235,29.7158,16.271,1775517040928059778
ecgclass,no_sharing_tpc,119.431,22.2621,16.271,1775517040928059778
ecgclass,no_sharing_tpc,119.4437,22.1028,12.1362,1775517040944813776
ecgclass,no_sharing_tpc,119.4461,19.8057,12.1362,1775517040944813776
ecgclass,no_sharing_tpc,119.4544,37.8621,18.8379,1775517040964055589
ecgclass,no_sharing_tpc,119.4608,31.4772,18.8379,1775517040964055589
ecgclass,no_sharing_tpc,119.467,25.3866,18.8379,1775517040964055589
ecgclass,no_sharing_tpc,119.4712,21.1339,18.8379,1775517040964055589
ecgclass,no_sharing_tpc,119.4787,32.2304,12.9063,1775517040989248874
ecgclass,no_sharing_tpc,119.4845,26.556,12.9063,1775517040989248874
ecgclass,no_sharing_tpc,119.5401,13.4506,12.3582,1775517041032332566
ecgclass,no_sharing_tpc,119.5683,14.8613,13.816,1775517041060570500
ecgclass,no_sharing_tpc,119.5707,31.5993,12.5447,1775517041080730142
ecgclass,no_sharing_tpc,119.572,30.2699,12.5447,1775517041080730142
ecgclass,no_sharing_tpc,119.5723,30.1952,12.5447,1775517041080730142
ecgclass,no_sharing_tpc,119.5766,25.8751,12.5447,1775517041080730142
ecgclass,no_sharing_tpc,119.5861,16.3946,12.5447,1775517041080730142
ecgclass,no_sharing_tpc,119.5955,27.3256,12.446,1775517041101461729
ecgclass,no_sharing_tpc,119.6019,20.9146,12.446,1775517041101461729
ecgclass,no_sharing_tpc,119.6326,13.2768,12.1767,1775517041124915850
ecgclass,no_sharing_tpc,119.6563,12.9027,11.7873,1775517041148555690
ecgclass,no_sharing_tpc,119.6854,19.6457,18.7336,1775517041177529445
ecgclass,no_sharing_tpc,119.6877,42.7046,18.3308,1775517041202945959
ecgclass,no_sharing_tpc,119.6899,40.4971,18.3308,1775517041202945959
ecgclass,no_sharing_tpc,119.7062,24.2856,18.3308,1775517041202945959
ecgclass,no_sharing_tpc,119.7079,22.5403,18.3308,1775517041202945959
ecgclass,no_sharing_tpc,119.7233,20.8044,13.1162,1775517041222064988
ecgclass,no_sharing_tpc,119.7246,19.7511,13.1162,1775517041222064988
ecgclass,no_sharing_tpc,119.7339,23.3486,12.4633,1775517041235603020
ecgclass,no_sharing_tpc,119.7353,22.0098,12.4633,1775517041235603020
ecgclass,no_sharing_tpc,119.7389,18.3468,12.4633,1775517041235603020
ecgclass,no_sharing_tpc,119.7436,29.7718,16.1058,1775517041248463413
ecgclass,no_sharing_tpc,119.7628,29.8862,12.6149,1775517041271130512
ecgclass,no_sharing_tpc,119.7641,28.554,12.6149,1775517041271130512
ecgclass,no_sharing_tpc,119.7795,27.8947,14.3685,1775517041284217455
ecgclass,no_sharing_tpc,119.7832,24.2536,14.3685,1775517041284217455
ecgclass,no_sharing_tpc,119.7938,26.8159,12.549,1775517041299233130
ecgclass,no_sharing_tpc,119.8227,21.3177,20.3722,1775517041314794988
ecgclass,no_sharing_tpc,119.8403,28.2986,12.1026,1775517041347759142
ecgclass,no_sharing_tpc,119.8616,29.2168,11.7561,1775517041370242252
ecgclass,no_sharing_tpc,119.9049,25.8086,17.168,1775517041404806950
ecgclass,no_sharing_tpc,119.905,37.2286,10.9584,1775517041422327249
ecgclass,no_sharing_tpc,119.9419,24.03,12.2783,1775517041444817048
ecgclass,no_sharing_tpc,119.9764,17.241,15.6498,1775517041469109233
ecgclass,no_sharing_tpc,119.9859,26.0286,17.9535,1775517041485191852
ecgclass,no_sharing_tpc,120.01,18.0235,15.3712,1775517041503530886
ecgclass,no_sharing_tpc,120.01,18.0154,15.3712,1775517041503530886
ecgclass,no_sharing_tpc,120.02,24.797,16.4732,1775517041519540851
ecgclass,no_sharing_tpc,120.027,36.2434,17.9799,1775517041536318939
ecgclass,no_sharing_tpc,120.0785,12.9263,11.584,1775517041570886738
ecgclass,no_sharing_tpc,120.0818,21.677,11.9,1775517041582825532
ecgclass,no_sharing_tpc,120.0912,30.7965,17.7672,1775517041595251876
ecgclass,no_sharing_tpc,120.0936,28.4674,17.7672,1775517041595251876
ecgclass,no_sharing_tpc,120.1031,38.1205,12.418,1775517041619995490
ecgclass,no_sharing_tpc,120.1241,31.7843,14.0661,1775517041632796820
ecgclass,no_sharing_tpc,120.1395,16.47,14.0661,1775517041632796820
ecgclass,no_sharing_tpc,120.1395,16.4669,14.0661,1775517041632796820
ecgclass,no_sharing_tpc,120.1395,16.4618,14.0661,1775517041632796820
