task,send_time_s,latency_ms
gestureclass,5.9051,67.708
gestureclass,5.9105,62.357
gestureclass,5.9188,97.059
gestureclass,5.9482,67.755
gestureclass,5.9483,67.698
gestureclass,5.9830,75.824
gestureclass,5.9831,75.734
gestureclass,6.0025,56.376
gestureclass,6.0039,99.211
gestureclass,6.0102,93.007
gestureclass,6.0221,81.085
gestureclass,6.0650,82.815
gestureclass,6.0694,78.466
gestureclass,6.1474,26.253
gestureclass,6.1908,27.193
gestureclass,6.1923,61.335
gestureclass,6.1924,61.250
gestureclass,6.1959,57.758
gestureclass,6.2154,69.971
gestureclass,6.3389,26.113
gestureclass,6.3464,45.842
gestureclass,6.3752,47.817
gestureclass,6.3753,47.733
gestureclass,6.4066,61.678
gestureclass,6.4472,53.963
gestureclass,6.4909,34.819
gestureclass,6.5359,37.393
gestureclass,6.5686,42.708
gestureclass,6.5710,40.342
gestureclass,6.5874,67.626
gestureclass,6.5958,59.269
gestureclass,6.6061,48.921
gestureclass,6.6496,30.380
gestureclass,6.6942,26.470
gestureclass,6.7166,28.093
gestureclass,6.7217,49.775
gestureclass,6.7430,60.112
gestureclass,6.7488,54.345
gestureclass,6.7789,55.904
gestureclass,6.7833,51.542
gestureclass,6.8063,72.339
gestureclass,6.8167,61.956
gestureclass,6.8181,60.593
gestureclass,6.8460,64.144
gestureclass,6.8483,61.795
gestureclass,6.9337,37.913
gestureclass,6.9471,63.413
gestureclass,6.9534,102.135
gestureclass,6.9580,97.574
gestureclass,6.9727,82.848
gestureclass,7.0001,100.260
gestureclass,7.0357,64.651
gestureclass,7.0534,71.405
gestureclass,7.1207,27.257
gestureclass,7.1521,25.286
gestureclass,7.1555,45.209
gestureclass,7.2199,25.715
gestureclass,7.2283,40.871
gestureclass,7.2963,26.115
gestureclass,7.3027,55.860
gestureclass,7.3133,45.271
gestureclass,7.3366,55.390
gestureclass,7.3380,54.038
gestureclass,7.3905,68.410
gestureclass,7.3992,59.745
gestureclass,7.4045,54.411
gestureclass,7.4058,96.572
gestureclass,7.4059,96.535
gestureclass,7.4061,96.312
gestureclass,7.4144,132.511
gestureclass,7.4219,125.025
gestureclass,7.4424,104.527
gestureclass,7.4881,103.155
gestureclass,7.5126,78.693
gestureclass,7.5330,58.293
gestureclass,7.5444,91.200
gestureclass,7.5631,72.513
gestureclass,7.5795,56.169
gestureclass,7.5808,97.465
gestureclass,7.5860,92.222
gestureclass,7.5910,128.914
gestureclass,7.5924,127.578
gestureclass,7.6028,117.199
gestureclass,7.6028,161.966
gestureclass,7.6334,131.459
gestureclass,7.6638,145.624
gestureclass,7.6662,143.256
gestureclass,7.6675,141.978
gestureclass,7.7301,123.380
gestureclass,7.7365,117.032
gestureclass,7.7508,102.706
gestureclass,7.7632,134.510
gestureclass,7.7890,151.651
gestureclass,7.8091,173.487
gestureclass,7.8547,170.882
gestureclass,7.8589,166.636
gestureclass,7.8798,145.776
gestureclass,7.8884,182.237
gestureclass,7.9019,168.779
gestureclass,7.9850,85.610
gestureclass,7.9964,118.692
gestureclass,8.0198,95.278
gestureclass,8.0327,127.276
gestureclass,8.0361,123.949
gestureclass,8.0363,166.865
gestureclass,8.0680,135.211
gestureclass,8.0704,174.956
gestureclass,8.0738,171.586
gestureclass,8.0930,152.317
gestureclass,8.0994,189.080
gestureclass,8.1119,176.633
gestureclass,8.1254,207.501
gestureclass,8.1255,207.426
gestureclass,8.1686,208.813
gestureclass,8.2495,127.985
gestureclass,8.2652,112.308
gestureclass,8.2716,149.474
gestureclass,8.3177,103.363
gestureclass,8.3281,92.977
gestureclass,8.3471,117.414
gestureclass,8.3886,75.877
gestureclass,8.3990,65.505
gestureclass,8.4363,72.228
gestureclass,8.4590,49.461
gestureclass,8.4797,53.846
gestureclass,8.5147,59.610
gestureclass,8.5148,59.528
gestureclass,8.5222,52.150
gestureclass,8.5276,91.889
gestureclass,8.5334,86.116
gestureclass,8.5417,122.612
gestureclass,8.5471,117.272
gestureclass,8.5595,148.829
gestureclass,8.5659,142.437
gestureclass,8.5775,174.263
gestureclass,8.5918,159.930
gestureclass,8.5961,198.712
gestureclass,8.6148,225.070
gestureclass,8.6392,200.694
gestureclass,8.6698,214.918
gestureclass,8.6741,210.609
gestureclass,8.6947,190.027
gestureclass,8.7218,206.693
gestureclass,8.7231,205.402
gestureclass,8.7344,194.131
gestureclass,8.7531,218.847
gestureclass,8.7594,212.554
gestureclass,8.7960,175.956
gestureclass,8.8214,193.877
gestureclass,8.8258,189.502
gestureclass,8.8371,178.184
gestureclass,8.9050,153.537
gestureclass,8.9206,138.040
gestureclass,8.9488,153.849
gestureclass,8.9988,103.846
gestureclass,9.0103,92.373
gestureclass,9.0127,134.624
gestureclass,9.0175,129.857
gestureclass,9.0320,159.851
gestureclass,9.0425,149.323
gestureclass,9.0581,133.813
gestureclass,9.0844,151.052
gestureclass,9.1148,120.693
gestureclass,9.1362,99.266
gestureclass,9.1941,65.550
gestureclass,9.2658,24.906
gestureclass,9.2918,24.741
gestureclass,9.3307,25.979
gestureclass,9.3411,41.920
gestureclass,9.3445,38.585
gestureclass,9.3609,46.230
gestureclass,9.4132,58.020
gestureclass,9.4166,54.693
gestureclass,9.4249,46.360
gestureclass,9.4461,69.103
gestureclass,9.4565,58.729
gestureclass,9.4578,57.398
gestureclass,9.5404,26.940
gestureclass,9.5559,38.501
gestureclass,9.5616,32.872
gestureclass,9.5715,64.196
gestureclass,9.5729,62.777
gestureclass,9.5883,47.368
gestureclass,9.6213,47.916
gestureclass,9.6379,56.950
gestureclass,9.6672,58.587
gestureclass,9.6807,45.174
gestureclass,9.7101,46.290
gestureclass,9.7241,63.507
gestureclass,9.7450,42.653
gestureclass,9.7835,28.330
gestureclass,9.8721,25.675
gestureclass,9.8825,39.131
gestureclass,9.9507,25.770
gestureclass,9.9531,50.435
gestureclass,9.9724,31.142
gestureclass,9.9859,47.486
