task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass,20.3597,219.074,217.475,0
ecgclass__app2,20.3850,213.158,211.519,0
ecgclass__app4,20.4730,217.218,215.468,0
ecgclass__app3,20.5287,217.274,215.810,0
ecgclass__app5,20.5326,217.072,215.798,0
ecgclass__app1,20.5529,218.053,216.481,0
ecgclass,20.5788,216.919,215.315,0
ecgclass__app2,20.5982,219.142,217.679,0
ecgclass__app4,20.6903,215.882,214.499,0
ecgclass__app5,20.7496,216.248,214.849,0
ecgclass__app3,20.7460,220.609,219.222,0
ecgclass__app1,20.7710,218.308,216.750,0
ecgclass,20.7958,220.838,219.276,0
ecgclass__app2,20.8174,219.110,217.553,0
ecgclass__app4,20.9062,217.473,216.074,0
ecgclass__app5,20.9659,215.744,214.219,0
ecgclass__app3,20.9666,218.156,216.835,0
ecgclass__app1,20.9893,219.846,218.229,0
ecgclass,21.0166,217.113,215.595,0
ecgclass__app2,21.0365,219.901,218.333,0
ecgclass__app4,21.1237,219.646,217.993,0
ecgclass__app5,21.1817,216.441,215.037,0
ecgclass__app3,21.1848,219.022,217.818,0
ecgclass__app1,21.2092,217.686,216.250,0
ecgclass,21.2338,220.276,218.729,0
ecgclass__app2,21.2564,218.640,217.244,0
ecgclass__app4,21.3433,220.716,219.010,0
ecgclass__app5,21.3981,221.720,220.279,0
ecgclass__app3,21.4038,219.824,218.528,0
ecgclass__app1,21.4269,218.084,216.643,0
ecgclass,21.4541,221.923,220.529,0
ecgclass__app2,21.4751,217.835,216.462,0
ecgclass__app4,21.5641,217.915,216.349,0
ecgclass__app5,21.6199,214.937,213.312,0
ecgclass__app3,21.6237,219.433,217.985,0
ecgclass__app1,21.6450,218.486,216.894,0
