regime,trial,seed,prefix_n,condition,placed_count,all_placed,first_failure_n,error
medium,1,1012346,132,fmaas,132,True,,
medium,1,1012346,132,no_sharing,132,True,,
medium,1,1012346,133,fmaas,133,True,,
medium,1,1012346,133,no_sharing,133,True,,
medium,1,1012346,134,fmaas,134,True,,
medium,1,1012346,134,no_sharing,134,True,,
medium,1,1012346,135,fmaas,135,True,,
medium,1,1012346,135,no_sharing,135,True,,
medium,1,1012346,136,fmaas,136,True,,
medium,1,1012346,136,no_sharing,136,True,,
medium,1,1012346,137,fmaas,137,True,,
medium,1,1012346,137,no_sharing,137,True,,
medium,1,1012346,138,fmaas,138,True,,
medium,1,1012346,138,no_sharing,138,True,,
medium,1,1012346,139,fmaas,139,True,,
medium,1,1012346,139,no_sharing,139,True,,
medium,1,1012346,140,fmaas,140,True,,
medium,1,1012346,140,no_sharing,140,True,,
medium,1,1012346,141,fmaas,141,True,,
medium,1,1012346,141,no_sharing,141,True,,
medium,1,1012346,142,fmaas,142,True,,
medium,1,1012346,142,no_sharing,142,True,,
medium,1,1012346,143,fmaas,143,True,,
medium,1,1012346,143,no_sharing,143,True,,
medium,1,1012346,144,fmaas,144,True,,
medium,1,1012346,144,no_sharing,144,True,,
medium,1,1012346,145,fmaas,145,True,,
medium,1,1012346,145,no_sharing,145,True,,
medium,1,1012346,146,fmaas,146,True,,
medium,1,1012346,146,no_sharing,146,True,,
medium,1,1012346,147,fmaas,147,True,,
medium,1,1012346,147,no_sharing,147,True,,
medium,1,1012346,148,fmaas,148,True,,
medium,1,1012346,148,no_sharing,148,True,,
medium,1,1012346,149,fmaas,149,True,,
medium,1,1012346,149,no_sharing,149,True,,
medium,1,1012346,150,fmaas,150,True,,
medium,1,1012346,150,no_sharing,150,True,,
medium,1,1012346,151,fmaas,151,True,,
medium,1,1012346,151,no_sharing,151,True,,
medium,1,1012346,152,fmaas,152,True,,
medium,1,1012346,152,no_sharing,152,True,,
medium,1,1012346,153,fmaas,153,True,,
medium,1,1012346,153,no_sharing,153,True,,
medium,1,1012346,154,fmaas,154,True,,
medium,1,1012346,154,no_sharing,154,True,,
medium,1,1012346,155,fmaas,155,True,,
medium,1,1012346,155,no_sharing,155,True,,
medium,1,1012346,156,fmaas,156,True,,
medium,1,1012346,156,no_sharing,156,True,,
medium,1,1012346,157,fmaas,157,True,,
medium,1,1012346,157,no_sharing,157,True,,
medium,1,1012346,158,fmaas,158,True,,
medium,1,1012346,158,no_sharing,158,True,,
medium,1,1012346,159,fmaas,159,True,,
medium,1,1012346,159,no_sharing,159,True,,
medium,1,1012346,160,fmaas,160,True,,
medium,1,1012346,160,no_sharing,160,True,,
medium,1,1012346,161,fmaas,161,True,,
medium,1,1012346,161,no_sharing,161,True,,
medium,1,1012346,162,fmaas,162,True,,
medium,1,1012346,162,no_sharing,162,True,,
medium,1,1012346,163,fmaas,163,True,,
medium,1,1012346,163,no_sharing,163,True,,
medium,1,1012346,164,fmaas,164,True,,
medium,1,1012346,164,no_sharing,164,True,,
medium,1,1012346,165,fmaas,165,True,,
medium,1,1012346,165,no_sharing,165,True,,
medium,1,1012346,166,fmaas,166,True,,
medium,1,1012346,166,no_sharing,166,True,,
medium,1,1012346,167,fmaas,167,True,,
medium,1,1012346,167,no_sharing,167,True,,
medium,1,1012346,168,fmaas,168,True,,
medium,1,1012346,168,no_sharing,168,True,,
medium,1,1012346,169,fmaas,169,True,,
medium,1,1012346,169,no_sharing,169,True,,
medium,1,1012346,170,fmaas,170,True,,
medium,1,1012346,170,no_sharing,170,True,,
medium,1,1012346,171,fmaas,171,True,,
medium,1,1012346,171,no_sharing,171,True,,
medium,1,1012346,172,fmaas,172,True,,
medium,1,1012346,172,no_sharing,172,True,,
medium,1,1012346,173,fmaas,173,True,,
medium,1,1012346,173,no_sharing,173,True,,
medium,1,1012346,174,fmaas,174,True,,
medium,1,1012346,174,no_sharing,174,True,,
medium,1,1012346,175,fmaas,175,True,,
medium,1,1012346,175,no_sharing,175,True,,
medium,1,1012346,176,fmaas,176,True,,
medium,1,1012346,176,no_sharing,176,True,,
medium,1,1012346,177,fmaas,177,True,,
medium,1,1012346,177,no_sharing,177,True,,
medium,1,1012346,178,fmaas,178,True,,
medium,1,1012346,178,no_sharing,178,True,,
medium,1,1012346,179,fmaas,179,True,,
medium,1,1012346,179,no_sharing,179,True,,
medium,1,1012346,180,fmaas,180,True,,
medium,1,1012346,180,no_sharing,180,True,,
medium,1,1012346,181,fmaas,181,True,,
medium,1,1012346,181,no_sharing,181,True,,
medium,1,1012346,182,fmaas,182,True,,
medium,1,1012346,182,no_sharing,182,True,,
medium,1,1012346,183,fmaas,183,True,,
medium,1,1012346,183,no_sharing,183,True,,
medium,1,1012346,184,fmaas,184,True,,
medium,1,1012346,184,no_sharing,184,True,,
medium,1,1012346,185,fmaas,185,True,,
medium,1,1012346,185,no_sharing,185,True,,
medium,1,1012346,186,fmaas,186,True,,
medium,1,1012346,186,no_sharing,186,True,,
medium,1,1012346,187,fmaas,187,True,,
medium,1,1012346,187,no_sharing,187,True,,
medium,1,1012346,188,fmaas,188,True,,
medium,1,1012346,188,no_sharing,187,False,188,
medium,1,1012346,189,fmaas,189,True,,
medium,1,1012346,190,fmaas,190,True,,
medium,1,1012346,191,fmaas,191,True,,
medium,1,1012346,192,fmaas,192,True,,
medium,1,1012346,193,fmaas,193,True,,
medium,1,1012346,194,fmaas,194,True,,
medium,1,1012346,195,fmaas,195,True,,
medium,1,1012346,196,fmaas,196,True,,
medium,1,1012346,197,fmaas,197,True,,
medium,1,1012346,198,fmaas,198,True,,
medium,1,1012346,199,fmaas,199,True,,
medium,1,1012346,200,fmaas,200,True,,
medium,1,1012346,201,fmaas,201,True,,
medium,1,1012346,202,fmaas,202,True,,
medium,1,1012346,203,fmaas,203,True,,
medium,1,1012346,204,fmaas,203,False,204,
medium,2,1012347,1,fmaas,1,True,,
medium,2,1012347,1,no_sharing,1,True,,
medium,2,1012347,2,fmaas,2,True,,
medium,2,1012347,2,no_sharing,2,True,,
medium,2,1012347,3,fmaas,3,True,,
medium,2,1012347,3,no_sharing,3,True,,
medium,2,1012347,4,fmaas,4,True,,
medium,2,1012347,4,no_sharing,4,True,,
medium,2,1012347,5,fmaas,5,True,,
medium,2,1012347,5,no_sharing,5,True,,
medium,2,1012347,6,fmaas,6,True,,
medium,2,1012347,6,no_sharing,6,True,,
medium,2,1012347,7,fmaas,7,True,,
medium,2,1012347,7,no_sharing,7,True,,
medium,2,1012347,8,fmaas,8,True,,
medium,2,1012347,8,no_sharing,8,True,,
medium,2,1012347,9,fmaas,9,True,,
medium,2,1012347,9,no_sharing,9,True,,
medium,2,1012347,10,fmaas,10,True,,
medium,2,1012347,10,no_sharing,10,True,,
medium,2,1012347,11,fmaas,11,True,,
medium,2,1012347,11,no_sharing,11,True,,
medium,2,1012347,12,fmaas,12,True,,
medium,2,1012347,12,no_sharing,12,True,,
medium,2,1012347,13,fmaas,13,True,,
medium,2,1012347,13,no_sharing,13,True,,
medium,2,1012347,14,fmaas,14,True,,
medium,2,1012347,14,no_sharing,14,True,,
medium,2,1012347,15,fmaas,15,True,,
medium,2,1012347,15,no_sharing,15,True,,
medium,2,1012347,16,fmaas,16,True,,
medium,2,1012347,16,no_sharing,16,True,,
medium,2,1012347,17,fmaas,17,True,,
medium,2,1012347,17,no_sharing,17,True,,
medium,2,1012347,18,fmaas,18,True,,
medium,2,1012347,18,no_sharing,18,True,,
medium,2,1012347,19,fmaas,19,True,,
medium,2,1012347,19,no_sharing,19,True,,
medium,2,1012347,20,fmaas,20,True,,
medium,2,1012347,20,no_sharing,20,True,,
medium,2,1012347,21,fmaas,21,True,,
medium,2,1012347,21,no_sharing,21,True,,
medium,2,1012347,22,fmaas,22,True,,
medium,2,1012347,22,no_sharing,22,True,,
medium,2,1012347,23,fmaas,23,True,,
medium,2,1012347,23,no_sharing,23,True,,
medium,2,1012347,24,fmaas,24,True,,
medium,2,1012347,24,no_sharing,24,True,,
medium,2,1012347,25,fmaas,25,True,,
medium,2,1012347,25,no_sharing,25,True,,
medium,2,1012347,26,fmaas,26,True,,
medium,2,1012347,26,no_sharing,26,True,,
medium,2,1012347,27,fmaas,27,True,,
medium,2,1012347,27,no_sharing,27,True,,
medium,2,1012347,28,fmaas,28,True,,
medium,2,1012347,28,no_sharing,28,True,,
medium,2,1012347,29,fmaas,29,True,,
medium,2,1012347,29,no_sharing,29,True,,
medium,2,1012347,30,fmaas,30,True,,
medium,2,1012347,30,no_sharing,30,True,,
medium,2,1012347,31,fmaas,31,True,,
medium,2,1012347,31,no_sharing,31,True,,
medium,2,1012347,32,fmaas,32,True,,
medium,2,1012347,32,no_sharing,32,True,,
medium,2,1012347,33,fmaas,33,True,,
medium,2,1012347,33,no_sharing,33,True,,
medium,2,1012347,34,fmaas,34,True,,
medium,2,1012347,34,no_sharing,34,True,,
medium,2,1012347,35,fmaas,35,True,,
medium,2,1012347,35,no_sharing,35,True,,
medium,2,1012347,36,fmaas,36,True,,
medium,2,1012347,36,no_sharing,36,True,,
medium,2,1012347,37,fmaas,37,True,,
medium,2,1012347,37,no_sharing,37,True,,
medium,2,1012347,38,fmaas,38,True,,
medium,2,1012347,38,no_sharing,38,True,,
medium,2,1012347,39,fmaas,39,True,,
medium,2,1012347,39,no_sharing,39,True,,
medium,2,1012347,40,fmaas,40,True,,
medium,2,1012347,40,no_sharing,40,True,,
medium,2,1012347,41,fmaas,41,True,,
medium,2,1012347,41,no_sharing,41,True,,
medium,2,1012347,42,fmaas,42,True,,
medium,2,1012347,42,no_sharing,42,True,,
medium,2,1012347,43,fmaas,43,True,,
medium,2,1012347,43,no_sharing,43,True,,
medium,2,1012347,44,fmaas,44,True,,
medium,2,1012347,44,no_sharing,44,True,,
medium,2,1012347,45,fmaas,45,True,,
medium,2,1012347,45,no_sharing,45,True,,
medium,2,1012347,46,fmaas,46,True,,
medium,2,1012347,46,no_sharing,46,True,,
medium,2,1012347,47,fmaas,47,True,,
medium,2,1012347,47,no_sharing,47,True,,
medium,2,1012347,48,fmaas,48,True,,
medium,2,1012347,48,no_sharing,48,True,,
medium,2,1012347,49,fmaas,49,True,,
medium,2,1012347,49,no_sharing,49,True,,
medium,2,1012347,50,fmaas,50,True,,
medium,2,1012347,50,no_sharing,50,True,,
medium,2,1012347,51,fmaas,51,True,,
medium,2,1012347,51,no_sharing,51,True,,
medium,2,1012347,52,fmaas,52,True,,
medium,2,1012347,52,no_sharing,52,True,,
medium,2,1012347,53,fmaas,53,True,,
medium,2,1012347,53,no_sharing,53,True,,
medium,2,1012347,54,fmaas,54,True,,
medium,2,1012347,54,no_sharing,54,True,,
medium,2,1012347,55,fmaas,55,True,,
medium,2,1012347,55,no_sharing,55,True,,
medium,2,1012347,56,fmaas,56,True,,
medium,2,1012347,56,no_sharing,56,True,,
medium,2,1012347,57,fmaas,57,True,,
medium,2,1012347,57,no_sharing,57,True,,
medium,2,1012347,58,fmaas,58,True,,
medium,2,1012347,58,no_sharing,58,True,,
medium,2,1012347,59,fmaas,59,True,,
medium,2,1012347,59,no_sharing,59,True,,
medium,2,1012347,60,fmaas,60,True,,
medium,2,1012347,60,no_sharing,60,True,,
medium,2,1012347,61,fmaas,61,True,,
medium,2,1012347,61,no_sharing,61,True,,
medium,2,1012347,62,fmaas,62,True,,
medium,2,1012347,62,no_sharing,62,True,,
medium,2,1012347,63,fmaas,63,True,,
medium,2,1012347,63,no_sharing,63,True,,
medium,2,1012347,64,fmaas,64,True,,
medium,2,1012347,64,no_sharing,64,True,,
medium,2,1012347,65,fmaas,65,True,,
medium,2,1012347,65,no_sharing,65,True,,
medium,2,1012347,66,fmaas,66,True,,
medium,2,1012347,66,no_sharing,66,True,,
medium,2,1012347,67,fmaas,67,True,,
medium,2,1012347,67,no_sharing,67,True,,
medium,2,1012347,68,fmaas,68,True,,
medium,2,1012347,68,no_sharing,68,True,,
medium,2,1012347,69,fmaas,69,True,,
medium,2,1012347,69,no_sharing,69,True,,
medium,2,1012347,70,fmaas,70,True,,
medium,2,1012347,70,no_sharing,70,True,,
medium,2,1012347,71,fmaas,71,True,,
medium,2,1012347,71,no_sharing,71,True,,
medium,2,1012347,72,fmaas,72,True,,
medium,2,1012347,72,no_sharing,72,True,,
medium,2,1012347,73,fmaas,73,True,,
medium,2,1012347,73,no_sharing,73,True,,
medium,2,1012347,74,fmaas,74,True,,
medium,2,1012347,74,no_sharing,74,True,,
medium,2,1012347,75,fmaas,75,True,,
medium,2,1012347,75,no_sharing,75,True,,
medium,2,1012347,76,fmaas,76,True,,
medium,2,1012347,76,no_sharing,76,True,,
medium,2,1012347,77,fmaas,77,True,,
medium,2,1012347,77,no_sharing,77,True,,
medium,2,1012347,78,fmaas,78,True,,
medium,2,1012347,78,no_sharing,78,True,,
medium,2,1012347,79,fmaas,79,True,,
medium,2,1012347,79,no_sharing,79,True,,
medium,2,1012347,80,fmaas,80,True,,
medium,2,1012347,80,no_sharing,80,True,,
medium,2,1012347,81,fmaas,81,True,,
medium,2,1012347,81,no_sharing,81,True,,
medium,2,1012347,82,fmaas,82,True,,
medium,2,1012347,82,no_sharing,82,True,,
medium,2,1012347,83,fmaas,83,True,,
medium,2,1012347,83,no_sharing,83,True,,
medium,2,1012347,84,fmaas,84,True,,
medium,2,1012347,84,no_sharing,84,True,,
medium,2,1012347,85,fmaas,85,True,,
medium,2,1012347,85,no_sharing,85,True,,
medium,2,1012347,86,fmaas,86,True,,
medium,2,1012347,86,no_sharing,86,True,,
medium,2,1012347,87,fmaas,87,True,,
medium,2,1012347,87,no_sharing,87,True,,
medium,2,1012347,88,fmaas,88,True,,
medium,2,1012347,88,no_sharing,88,True,,
medium,2,1012347,89,fmaas,89,True,,
medium,2,1012347,89,no_sharing,89,True,,
medium,2,1012347,90,fmaas,90,True,,
medium,2,1012347,90,no_sharing,90,True,,
medium,2,1012347,91,fmaas,91,True,,
medium,2,1012347,91,no_sharing,91,True,,
medium,2,1012347,92,fmaas,92,True,,
medium,2,1012347,92,no_sharing,92,True,,
medium,2,1012347,93,fmaas,93,True,,
medium,2,1012347,93,no_sharing,93,True,,
medium,2,1012347,94,fmaas,94,True,,
medium,2,1012347,94,no_sharing,94,True,,
medium,2,1012347,95,fmaas,95,True,,
medium,2,1012347,95,no_sharing,95,True,,
medium,2,1012347,96,fmaas,96,True,,
medium,2,1012347,96,no_sharing,96,True,,
medium,2,1012347,97,fmaas,97,True,,
medium,2,1012347,97,no_sharing,97,True,,
medium,2,1012347,98,fmaas,98,True,,
medium,2,1012347,98,no_sharing,98,True,,
medium,2,1012347,99,fmaas,99,True,,
medium,2,1012347,99,no_sharing,99,True,,
medium,2,1012347,100,fmaas,100,True,,
medium,2,1012347,100,no_sharing,100,True,,
medium,2,1012347,101,fmaas,101,True,,
medium,2,1012347,101,no_sharing,101,True,,
medium,2,1012347,102,fmaas,102,True,,
medium,2,1012347,102,no_sharing,102,True,,
medium,2,1012347,103,fmaas,103,True,,
medium,2,1012347,103,no_sharing,103,True,,
medium,2,1012347,104,fmaas,104,True,,
medium,2,1012347,104,no_sharing,104,True,,
medium,2,1012347,105,fmaas,105,True,,
medium,2,1012347,105,no_sharing,105,True,,
medium,2,1012347,106,fmaas,106,True,,
medium,2,1012347,106,no_sharing,106,True,,
medium,2,1012347,107,fmaas,107,True,,
medium,2,1012347,107,no_sharing,107,True,,
medium,2,1012347,108,fmaas,108,True,,
medium,2,1012347,108,no_sharing,108,True,,
medium,2,1012347,109,fmaas,109,True,,
medium,2,1012347,109,no_sharing,109,True,,
medium,2,1012347,110,fmaas,110,True,,
medium,2,1012347,110,no_sharing,110,True,,
medium,2,1012347,111,fmaas,111,True,,
medium,2,1012347,111,no_sharing,111,True,,
medium,2,1012347,112,fmaas,112,True,,
medium,2,1012347,112,no_sharing,112,True,,
medium,2,1012347,113,fmaas,113,True,,
medium,2,1012347,113,no_sharing,113,True,,
medium,2,1012347,114,fmaas,114,True,,
medium,2,1012347,114,no_sharing,114,True,,
medium,2,1012347,115,fmaas,115,True,,
medium,2,1012347,115,no_sharing,115,True,,
medium,2,1012347,116,fmaas,116,True,,
medium,2,1012347,116,no_sharing,116,True,,
medium,2,1012347,117,fmaas,117,True,,
medium,2,1012347,117,no_sharing,117,True,,
medium,2,1012347,118,fmaas,118,True,,
medium,2,1012347,118,no_sharing,118,True,,
medium,2,1012347,119,fmaas,119,True,,
medium,2,1012347,119,no_sharing,119,True,,
medium,2,1012347,120,fmaas,120,True,,
medium,2,1012347,120,no_sharing,120,True,,
medium,2,1012347,121,fmaas,121,True,,
medium,2,1012347,121,no_sharing,121,True,,
medium,2,1012347,122,fmaas,122,True,,
medium,2,1012347,122,no_sharing,122,True,,
medium,2,1012347,123,fmaas,123,True,,
medium,2,1012347,123,no_sharing,123,True,,
medium,2,1012347,124,fmaas,124,True,,
medium,2,1012347,124,no_sharing,124,True,,
medium,2,1012347,125,fmaas,125,True,,
medium,2,1012347,125,no_sharing,125,True,,
medium,2,1012347,126,fmaas,126,True,,
medium,2,1012347,126,no_sharing,126,True,,
medium,2,1012347,127,fmaas,127,True,,
medium,2,1012347,127,no_sharing,127,True,,
medium,2,1012347,128,fmaas,128,True,,
medium,2,1012347,128,no_sharing,128,True,,
medium,2,1012347,129,fmaas,129,True,,
medium,2,1012347,129,no_sharing,129,True,,
medium,2,1012347,130,fmaas,130,True,,
medium,2,1012347,130,no_sharing,130,True,,
medium,2,1012347,131,fmaas,131,True,,
medium,2,1012347,131,no_sharing,131,True,,
medium,2,1012347,132,fmaas,132,True,,
medium,2,1012347,132,no_sharing,132,True,,
medium,2,1012347,133,fmaas,133,True,,
medium,2,1012347,133,no_sharing,133,True,,
medium,2,1012347,134,fmaas,134,True,,
medium,2,1012347,134,no_sharing,134,True,,
medium,2,1012347,135,fmaas,135,True,,
medium,2,1012347,135,no_sharing,135,True,,
medium,2,1012347,136,fmaas,136,True,,
medium,2,1012347,136,no_sharing,136,True,,
medium,2,1012347,137,fmaas,137,True,,
medium,2,1012347,137,no_sharing,137,True,,
medium,2,1012347,138,fmaas,138,True,,
medium,2,1012347,138,no_sharing,138,True,,
medium,2,1012347,139,fmaas,139,True,,
medium,2,1012347,139,no_sharing,139,True,,
medium,2,1012347,140,fmaas,140,True,,
medium,2,1012347,140,no_sharing,140,True,,
medium,2,1012347,141,fmaas,141,True,,
medium,2,1012347,141,no_sharing,141,True,,
medium,2,1012347,142,fmaas,142,True,,
medium,2,1012347,142,no_sharing,142,True,,
medium,2,1012347,143,fmaas,143,True,,
medium,2,1012347,143,no_sharing,143,True,,
medium,2,1012347,144,fmaas,144,True,,
medium,2,1012347,144,no_sharing,144,True,,
medium,2,1012347,145,fmaas,145,True,,
medium,2,1012347,145,no_sharing,145,True,,
medium,2,1012347,146,fmaas,146,True,,
medium,2,1012347,146,no_sharing,146,True,,
medium,2,1012347,147,fmaas,147,True,,
medium,2,1012347,147,no_sharing,147,True,,
medium,2,1012347,148,fmaas,148,True,,
medium,2,1012347,148,no_sharing,148,True,,
medium,2,1012347,149,fmaas,149,True,,
medium,2,1012347,149,no_sharing,149,True,,
medium,2,1012347,150,fmaas,150,True,,
medium,2,1012347,150,no_sharing,150,True,,
medium,2,1012347,151,fmaas,151,True,,
medium,2,1012347,151,no_sharing,151,True,,
medium,2,1012347,152,fmaas,152,True,,
medium,2,1012347,152,no_sharing,152,True,,
medium,2,1012347,153,fmaas,153,True,,
medium,2,1012347,153,no_sharing,153,True,,
medium,2,1012347,154,fmaas,154,True,,
medium,2,1012347,154,no_sharing,154,True,,
medium,2,1012347,155,fmaas,155,True,,
medium,2,1012347,155,no_sharing,155,True,,
medium,2,1012347,156,fmaas,156,True,,
medium,2,1012347,156,no_sharing,156,True,,
medium,2,1012347,157,fmaas,157,True,,
medium,2,1012347,157,no_sharing,157,True,,
medium,2,1012347,158,fmaas,158,True,,
medium,2,1012347,158,no_sharing,158,True,,
medium,2,1012347,159,fmaas,159,True,,
medium,2,1012347,159,no_sharing,159,True,,
medium,2,1012347,160,fmaas,160,True,,
medium,2,1012347,160,no_sharing,160,True,,
medium,2,1012347,161,fmaas,161,True,,
medium,2,1012347,161,no_sharing,161,True,,
medium,2,1012347,162,fmaas,162,True,,
medium,2,1012347,162,no_sharing,162,True,,
medium,2,1012347,163,fmaas,163,True,,
medium,2,1012347,163,no_sharing,163,True,,
medium,2,1012347,164,fmaas,164,True,,
medium,2,1012347,164,no_sharing,164,True,,
medium,2,1012347,165,fmaas,165,True,,
medium,2,1012347,165,no_sharing,165,True,,
medium,2,1012347,166,fmaas,166,True,,
medium,2,1012347,166,no_sharing,166,True,,
medium,2,1012347,167,fmaas,167,True,,
medium,2,1012347,167,no_sharing,167,True,,
medium,2,1012347,168,fmaas,168,True,,
medium,2,1012347,168,no_sharing,168,True,,
medium,2,1012347,169,fmaas,169,True,,
medium,2,1012347,169,no_sharing,169,True,,
medium,2,1012347,170,fmaas,170,True,,
medium,2,1012347,170,no_sharing,170,True,,
medium,2,1012347,171,fmaas,171,True,,
medium,2,1012347,171,no_sharing,171,True,,
medium,2,1012347,172,fmaas,172,True,,
medium,2,1012347,172,no_sharing,172,True,,
medium,2,1012347,173,fmaas,173,True,,
medium,2,1012347,173,no_sharing,173,True,,
medium,2,1012347,174,fmaas,174,True,,
medium,2,1012347,174,no_sharing,174,True,,
medium,2,1012347,175,fmaas,175,True,,
medium,2,1012347,175,no_sharing,174,False,175,
medium,2,1012347,176,fmaas,176,True,,
medium,2,1012347,177,fmaas,177,True,,
medium,2,1012347,178,fmaas,178,True,,
medium,2,1012347,179,fmaas,179,True,,
medium,2,1012347,180,fmaas,180,True,,
medium,2,1012347,181,fmaas,181,True,,
medium,2,1012347,182,fmaas,182,True,,
medium,2,1012347,183,fmaas,183,True,,
medium,2,1012347,184,fmaas,184,True,,
medium,2,1012347,185,fmaas,185,True,,
medium,2,1012347,186,fmaas,186,True,,
medium,2,1012347,187,fmaas,187,True,,
medium,2,1012347,188,fmaas,188,True,,
medium,2,1012347,189,fmaas,188,False,189,
medium,3,1012348,1,fmaas,1,True,,
medium,3,1012348,1,no_sharing,1,True,,
medium,3,1012348,2,fmaas,2,True,,
medium,3,1012348,2,no_sharing,2,True,,
medium,3,1012348,3,fmaas,3,True,,
medium,3,1012348,3,no_sharing,3,True,,
medium,3,1012348,4,fmaas,4,True,,
medium,3,1012348,4,no_sharing,4,True,,
medium,3,1012348,5,fmaas,5,True,,
medium,3,1012348,5,no_sharing,5,True,,
medium,3,1012348,6,fmaas,6,True,,
medium,3,1012348,6,no_sharing,6,True,,
medium,3,1012348,7,fmaas,7,True,,
medium,3,1012348,7,no_sharing,7,True,,
medium,3,1012348,8,fmaas,8,True,,
medium,3,1012348,8,no_sharing,8,True,,
medium,3,1012348,9,fmaas,9,True,,
medium,3,1012348,9,no_sharing,9,True,,
medium,3,1012348,10,fmaas,10,True,,
medium,3,1012348,10,no_sharing,10,True,,
medium,3,1012348,11,fmaas,11,True,,
medium,3,1012348,11,no_sharing,11,True,,
medium,3,1012348,12,fmaas,12,True,,
medium,3,1012348,12,no_sharing,12,True,,
medium,3,1012348,13,fmaas,13,True,,
medium,3,1012348,13,no_sharing,13,True,,
medium,3,1012348,14,fmaas,14,True,,
medium,3,1012348,14,no_sharing,14,True,,
medium,3,1012348,15,fmaas,15,True,,
medium,3,1012348,15,no_sharing,15,True,,
medium,3,1012348,16,fmaas,16,True,,
medium,3,1012348,16,no_sharing,16,True,,
medium,3,1012348,17,fmaas,17,True,,
medium,3,1012348,17,no_sharing,17,True,,
medium,3,1012348,18,fmaas,18,True,,
medium,3,1012348,18,no_sharing,18,True,,
medium,3,1012348,19,fmaas,19,True,,
medium,3,1012348,19,no_sharing,19,True,,
medium,3,1012348,20,fmaas,20,True,,
medium,3,1012348,20,no_sharing,20,True,,
medium,3,1012348,21,fmaas,21,True,,
medium,3,1012348,21,no_sharing,21,True,,
medium,3,1012348,22,fmaas,22,True,,
medium,3,1012348,22,no_sharing,22,True,,
medium,3,1012348,23,fmaas,23,True,,
medium,3,1012348,23,no_sharing,23,True,,
medium,3,1012348,24,fmaas,24,True,,
medium,3,1012348,24,no_sharing,24,True,,
medium,3,1012348,25,fmaas,25,True,,
medium,3,1012348,25,no_sharing,25,True,,
medium,3,1012348,26,fmaas,26,True,,
medium,3,1012348,26,no_sharing,26,True,,
medium,3,1012348,27,fmaas,27,True,,
medium,3,1012348,27,no_sharing,27,True,,
medium,3,1012348,28,fmaas,28,True,,
medium,3,1012348,28,no_sharing,28,True,,
medium,3,1012348,29,fmaas,29,True,,
medium,3,1012348,29,no_sharing,29,True,,
medium,3,1012348,30,fmaas,30,True,,
medium,3,1012348,30,no_sharing,30,True,,
medium,3,1012348,31,fmaas,31,True,,
medium,3,1012348,31,no_sharing,31,True,,
medium,3,1012348,32,fmaas,32,True,,
medium,3,1012348,32,no_sharing,32,True,,
medium,3,1012348,33,fmaas,33,True,,
medium,3,1012348,33,no_sharing,33,True,,
medium,3,1012348,34,fmaas,34,True,,
medium,3,1012348,34,no_sharing,34,True,,
medium,3,1012348,35,fmaas,35,True,,
medium,3,1012348,35,no_sharing,35,True,,
medium,3,1012348,36,fmaas,36,True,,
medium,3,1012348,36,no_sharing,36,True,,
medium,3,1012348,37,fmaas,37,True,,
medium,3,1012348,37,no_sharing,37,True,,
medium,3,1012348,38,fmaas,38,True,,
medium,3,1012348,38,no_sharing,38,True,,
medium,3,1012348,39,fmaas,39,True,,
medium,3,1012348,39,no_sharing,39,True,,
medium,3,1012348,40,fmaas,40,True,,
medium,3,1012348,40,no_sharing,40,True,,
medium,3,1012348,41,fmaas,41,True,,
medium,3,1012348,41,no_sharing,41,True,,
medium,3,1012348,42,fmaas,42,True,,
medium,3,1012348,42,no_sharing,42,True,,
medium,3,1012348,43,fmaas,43,True,,
medium,3,1012348,43,no_sharing,43,True,,
medium,3,1012348,44,fmaas,44,True,,
medium,3,1012348,44,no_sharing,44,True,,
medium,3,1012348,45,fmaas,45,True,,
medium,3,1012348,45,no_sharing,45,True,,
medium,3,1012348,46,fmaas,46,True,,
medium,3,1012348,46,no_sharing,46,True,,
medium,3,1012348,47,fmaas,47,True,,
medium,3,1012348,47,no_sharing,47,True,,
medium,3,1012348,48,fmaas,48,True,,
medium,3,1012348,48,no_sharing,48,True,,
medium,3,1012348,49,fmaas,49,True,,
medium,3,1012348,49,no_sharing,49,True,,
medium,3,1012348,50,fmaas,50,True,,
medium,3,1012348,50,no_sharing,50,True,,
medium,3,1012348,51,fmaas,51,True,,
medium,3,1012348,51,no_sharing,51,True,,
medium,3,1012348,52,fmaas,52,True,,
medium,3,1012348,52,no_sharing,52,True,,
medium,3,1012348,53,fmaas,53,True,,
medium,3,1012348,53,no_sharing,53,True,,
medium,3,1012348,54,fmaas,54,True,,
medium,3,1012348,54,no_sharing,54,True,,
medium,3,1012348,55,fmaas,55,True,,
medium,3,1012348,55,no_sharing,55,True,,
medium,3,1012348,56,fmaas,56,True,,
medium,3,1012348,56,no_sharing,56,True,,
medium,3,1012348,57,fmaas,57,True,,
medium,3,1012348,57,no_sharing,57,True,,
medium,3,1012348,58,fmaas,58,True,,
medium,3,1012348,58,no_sharing,58,True,,
medium,3,1012348,59,fmaas,59,True,,
medium,3,1012348,59,no_sharing,59,True,,
medium,3,1012348,60,fmaas,60,True,,
medium,3,1012348,60,no_sharing,60,True,,
medium,3,1012348,61,fmaas,61,True,,
medium,3,1012348,61,no_sharing,61,True,,
medium,3,1012348,62,fmaas,62,True,,
medium,3,1012348,62,no_sharing,62,True,,
medium,3,1012348,63,fmaas,63,True,,
medium,3,1012348,63,no_sharing,63,True,,
medium,3,1012348,64,fmaas,64,True,,
