task,device,t_center,count,throughput_rps,p50_ms,p99_ms
trafficfore,192.168.245.193:8000,83.5,28,28.0,79.63240146636963,140.8850336074829
trafficfore,192.168.245.193:8000,84.5,31,31.0,113.29054832458496,246.73452377319333
trafficfore,192.168.245.193:8000,85.5,33,33.0,97.12696075439452,203.33292007446286
trafficfore,192.168.245.193:8000,86.5,24,24.0,82.93747901916504,148.03543090820312
trafficfore,192.168.245.193:8000,87.5,29,29.0,113.96050453186037,263.6564064025879
trafficfore,192.168.245.193:8000,88.5,32,32.0,215.890645980835,324.4179320335388
trafficfore,192.168.245.193:8000,89.5,23,23.0,108.4764003753662,237.39734172821045
trafficfore,192.168.245.193:8000,90.5,29,29.0,80.27100563049316,148.25668334960935
trafficfore,192.168.245.193:8000,91.5,23,23.0,68.82071495056152,105.23221015930177
trafficfore,192.168.245.193:8000,92.5,18,18.0,82.08060264587402,110.15979051589964
trafficfore,192.168.245.193:8000,93.5,20,20.0,59.78810787200928,79.62199687957764
trafficfore,192.168.245.193:8000,94.5,20,20.0,66.21313095092773,108.17660570144653
trafficfore,192.168.245.193:8000,95.5,21,21.0,59.61179733276367,83.01854133605957
trafficfore,192.168.245.193:8000,96.5,29,29.0,138.79966735839844,257.83964157104487
trafficfore,192.168.245.193:8000,97.5,31,31.0,94.63953971862792,273.34282398223877
trafficfore,192.168.245.193:8000,98.5,22,22.0,62.981605529785156,116.83192729949951
trafficfore,192.168.245.193:8000,99.5,30,30.0,87.44251728057861,179.2542910575867
trafficfore,192.168.245.193:8000,100.5,30,30.0,76.75135135650635,225.2388620376587
trafficfore,192.168.245.193:8000,101.5,32,32.0,84.01775360107422,146.51188611984253
trafficfore,192.168.245.193:8000,102.5,23,23.0,61.42139434814453,137.81097888946533
trafficfore,192.168.245.193:8000,103.5,19,19.0,48.37775230407715,74.59971904754639
trafficfore,192.168.245.193:8000,104.5,27,27.0,72.77321815490723,106.76843166351318
trafficfore,192.168.245.193:8000,105.5,21,21.0,64.16845321655273,123.83089065551759
trafficfore,192.168.245.193:8000,106.5,38,38.0,200.1636028289795,289.3935084342957
trafficfore,192.168.245.193:8000,107.5,30,30.0,91.75074100494385,238.70168685913092
trafficfore,192.168.245.193:8000,108.5,27,27.0,78.38869094848633,120.91898918151854
trafficfore,192.168.245.193:8000,109.5,30,30.0,136.368989944458,265.44376134872437
trafficfore,192.168.245.193:8000,110.5,27,27.0,88.2117748260498,204.6474838256836
trafficfore,192.168.245.193:8000,111.5,28,28.0,88.77968788146973,148.86728525161743
trafficfore,192.168.245.193:8000,112.5,19,19.0,72.49569892883301,170.92873096466064
trafficfore,192.168.245.193:8000,113.5,32,32.0,110.02612113952637,285.2623152732849
trafficfore,192.168.245.193:8000,114.5,34,34.0,96.67539596557617,165.00641345977786
trafficfore,192.168.245.193:8000,115.5,24,24.0,89.43891525268555,255.12447834014893
trafficfore,192.168.245.193:8000,116.5,23,23.0,65.33026695251465,119.29201126098633
trafficfore,192.168.245.193:8000,117.5,24,24.0,83.09638500213623,197.3058795928955
trafficfore,192.168.245.193:8000,118.5,16,16.0,56.036949157714844,112.0577335357666
trafficfore,192.168.245.193:8000,119.5,19,19.0,48.94518852233887,107.4341869354248
trafficfore,192.168.245.193:8000,120.5,3,3.0,129.26435470581055,166.31123065948486
trafficfore,192.168.245.194:8010,50.5,13,13.0,434.2470169067383,555.761137008667
trafficfore,192.168.245.194:8010,51.5,27,27.0,752.260684967041,902.0114994049073
trafficfore,192.168.245.194:8010,52.5,30,30.0,612.9070520401001,725.4048132896423
trafficfore,192.168.245.194:8010,53.5,30,30.0,315.9480094909668,422.429039478302
trafficfore,192.168.245.194:8010,54.5,27,27.0,210.33048629760745,466.082453727722
trafficfore,192.168.245.194:8010,55.5,27,27.0,126.51896476745604,303.2609272003173
trafficfore,192.168.245.194:8010,56.5,18,18.0,90.1268720626831,182.65313863754272
trafficfore,192.168.245.194:8010,57.5,18,18.0,113.80636692047119,207.06579923629755
trafficfore,192.168.245.194:8010,58.5,25,25.0,157.6671600341797,279.7756195068359
trafficfore,192.168.245.194:8010,59.5,25,25.0,104.70294952392578,202.0295715332031
trafficfore,192.168.245.194:8010,60.5,25,25.0,181.7605495452881,356.0262489318847
trafficfore,192.168.245.194:8010,61.5,13,13.0,80.86347579956055,102.15807914733885
trafficfore,192.168.245.194:8010,62.5,27,27.0,232.85222053527832,336.8964958190918
trafficfore,192.168.245.194:8010,63.5,30,30.0,306.7431449890137,416.00605726242065
trafficfore,192.168.245.194:8010,64.5,24,24.0,131.95455074310303,218.69508266448975
trafficfore,192.168.245.194:8010,65.5,20,20.0,133.17430019378662,228.35139751434326
trafficfore,192.168.245.194:8010,66.5,22,22.0,91.68338775634766,319.82407331466675
trafficfore,192.168.245.194:8010,67.5,27,27.0,271.52466773986816,375.4098510742187
trafficfore,192.168.245.194:8010,68.5,25,25.0,112.30754852294922,274.2730045318601
trafficfore,192.168.245.194:8010,69.5,26,26.0,103.10304164886475,190.70476293563843
trafficfore,192.168.245.194:8010,70.5,19,19.0,99.32398796081544,127.22827911376955
trafficfore,192.168.245.194:8010,71.5,21,21.0,98.12331199645996,136.8990421295166
trafficfore,192.168.245.194:8010,72.5,27,27.0,141.45135879516602,223.46004962921143
trafficfore,192.168.245.194:8010,73.5,23,23.0,165.1008129119873,276.2259531021118
trafficfore,192.168.245.194:8010,74.5,26,26.0,275.7819890975952,359.2492341995239
trafficfore,192.168.245.194:8010,75.5,28,28.0,217.00632572174072,346.38482093811035
trafficfore,192.168.245.194:8010,76.5,30,30.0,333.6719274520874,442.86216259002686
trafficfore,192.168.245.194:8010,77.5,21,21.0,100.31890869140624,231.12993240356454
trafficfore,192.168.245.194:8010,78.5,15,15.0,60.64915657043457,109.09892559051515
trafficfore,192.168.245.194:8010,79.5,25,25.0,107.35106468200684,153.5727024078369
trafficfore,192.168.245.194:8010,80.5,26,26.0,197.7522373199463,304.74549531936646
trafficfore,192.168.245.194:8010,81.5,23,23.0,132.92860984802246,300.35439491271984
trafficfore,192.168.245.194:8010,82.5,24,24.0,120.32496929168701,195.76151371002197
trafficfore,192.168.245.194:8010,83.5,30,30.0,203.85587215423584,325.8294439315796
trafficfore,192.168.245.194:8010,84.5,16,16.0,80.16180992126465,262.55539655685425
trafficfore,192.168.245.194:8010,85.5,27,27.0,422.58691787719727,564.9691438674927
trafficfore,192.168.245.194:8010,86.5,26,26.0,213.76872062683103,486.0458374023438
trafficfore,192.168.245.194:8010,87.5,29,29.0,174.9882698059082,348.4132671356201
trafficfore,192.168.245.194:8010,88.5,20,20.0,68.2072639465332,183.89857292175284
trafficfore,192.168.245.194:8010,89.5,17,17.0,81.86531066894531,175.13547897338867
trafficfore,192.168.245.194:8010,90.5,26,26.0,111.37211322784424,142.3291563987732
trafficfore,192.168.245.194:8010,91.5,27,27.0,196.6266632080078,283.087363243103
trafficfore,192.168.245.194:8010,92.5,24,24.0,121.69647216796875,297.51375675201416
trafficfore,192.168.245.194:8010,93.5,21,21.0,111.23013496398926,185.6332302093506
trafficfore,192.168.245.194:8010,94.5,21,21.0,91.1705493927002,181.18805885314944
trafficfore,192.168.245.194:8010,95.5,26,26.0,109.214186668396,172.53828048706055
trafficfore,192.168.245.194:8010,96.5,22,22.0,124.12762641906738,200.5194115638733
trafficfore,192.168.245.194:8010,97.5,24,24.0,179.2210340499878,340.912389755249
trafficfore,192.168.245.194:8010,98.5,23,23.0,96.58241271972656,194.13270950317386
trafficfore,192.168.245.194:8010,99.5,26,26.0,276.8259048461914,417.1425700187683
trafficfore,192.168.245.194:8010,100.5,27,27.0,306.6704273223877,438.4387636184692
trafficfore,192.168.245.194:8010,101.5,17,17.0,59.51762199401856,149.12179946899414
trafficfore,192.168.245.194:8010,102.5,24,24.0,157.70721435546875,244.85745906829834
trafficfore,192.168.245.194:8010,103.5,22,22.0,140.98739624023438,246.01222038269043
trafficfore,192.168.245.194:8010,104.5,27,27.0,116.42193794250488,252.70750999450686
trafficfore,192.168.245.194:8010,105.5,20,20.0,80.52420616149902,206.84283494949335
trafficfore,192.168.245.194:8010,106.5,29,29.0,134.0928077697754,234.6931266784668
trafficfore,192.168.245.194:8010,107.5,16,16.0,97.07283973693848,125.2050995826721
trafficfore,192.168.245.194:8010,108.5,29,29.0,204.35404777526853,327.7639675140381
trafficfore,192.168.245.194:8010,109.5,20,20.0,146.7459201812744,304.0963125228881
trafficfore,192.168.245.194:8010,110.5,19,19.0,87.67175674438477,212.23567485809326
trafficfore,192.168.245.194:8010,111.5,30,30.0,240.28944969177246,396.5957260131836
trafficfore,192.168.245.194:8010,112.5,22,22.0,80.45053482055664,238.97829532623288
trafficfore,192.168.245.194:8010,113.5,26,26.0,121.85561656951904,186.20425462722778
trafficfore,192.168.245.194:8010,114.5,20,20.0,106.15217685699463,201.50817632675168
trafficfore,192.168.245.194:8010,115.5,26,26.0,174.65710639953613,274.68717098236084
trafficfore,192.168.245.194:8010,116.5,28,28.0,203.14383506774902,282.4579453468323
trafficfore,192.168.245.194:8010,117.5,27,27.0,125.67377090454102,281.5658664703369
trafficfore,192.168.245.194:8010,118.5,30,30.0,345.403790473938,450.6978702545166
trafficfore,192.168.245.194:8010,119.5,30,30.0,485.11242866516113,628.8548588752747
trafficfore,192.168.245.194:8010,120.5,13,13.0,410.51197052001953,494.4374752044678
