task,send_time_s,latency_ms
ecgclass,5.2679,4709.749
ecgclass,5.3299,4691.813
ecgclass,5.3608,4705.357
ecgclass,5.3681,4698.062
ecgclass,5.3785,4730.643
ecgclass,5.3929,4716.286
ecgclass,5.4042,4747.458
ecgclass,5.4088,4785.652
ecgclass,5.4131,4781.463
ecgclass,5.4284,4766.191
ecgclass,5.4794,4760.307
ecgclass,5.4818,4757.959
ecgclass,5.4986,4785.744
ecgclass,5.5358,4835.156
ecgclass,5.5358,4835.077
ecgclass,5.5443,4869.339
ecgclass,5.5638,4849.848
ecgclass,5.5956,4860.957
ecgclass,5.6368,4819.782
ecgclass,5.6404,4860.699
ecgclass,5.6419,4859.227
ecgclass,5.6462,4854.881
ecgclass,5.6580,4888.535
ecgclass,5.6618,4884.739
ecgclass,5.6684,4922.416
ecgclass,5.6884,4945.750
ecgclass,5.6884,4945.717
ecgclass,5.7141,4962.758
ecgclass,5.7142,4962.673
ecgclass,5.7292,4991.528
ecgclass,5.7293,4991.464
ecgclass,5.7330,5033.503
ecgclass,5.7413,5025.313
ecgclass,5.7731,5038.393
ecgclass,5.7755,5036.028
ecgclass,5.8310,5024.989
ecgclass,5.8625,5036.434
ecgclass,5.8639,5075.993
ecgclass,5.8640,5075.943
ecgclass,5.8663,5073.616
ecgclass,5.8806,5102.407
ecgclass,5.9680,5058.592
ecgclass,5.9727,5098.714
ecgclass,5.9943,5077.164
ecgclass,5.9944,5121.691
ecgclass,6.0169,5099.203
ecgclass,6.0449,5115.312
ecgclass,6.0763,5128.187
ecgclass,6.1089,5138.878
ecgclass,6.1322,5115.544
ecgclass,6.1336,5159.042
ecgclass,6.1459,5146.759
ecgclass,6.1520,5140.622
ecgclass,6.1586,5178.806
ecgclass,6.1898,5191.883
ecgclass,6.2221,5202.939
ecgclass,6.2379,5230.787
ecgclass,6.2410,5271.488
ecgclass,6.2575,5255.011
ecgclass,6.2609,5296.830
ecgclass,6.2826,5275.147
ecgclass,6.2850,5316.969
ecgclass,6.3023,5299.624
ecgclass,6.3087,5293.214
ecgclass,6.3101,5336.341
ecgclass,6.3295,5360.389
ecgclass,6.3320,5357.963
ecgclass,6.3930,5339.558
ecgclass,6.4034,5371.433
ecgclass,6.4070,5367.833
ecgclass,6.4103,5409.262
ecgclass,6.4204,5399.180
ecgclass,6.4403,5468.580
ecgclass,6.4663,5442.642
ecgclass,6.4788,5474.285
ecgclass,6.5267,5469.613
ecgclass,6.5494,5489.990
ecgclass,6.5518,5487.601
ecgclass,6.5976,5486.928
ecgclass,6.6031,5525.992
ecgclass,6.6518,5521.393
ecgclass,6.6562,5517.042
ecgclass,6.6637,5553.764
ecgclass,6.6802,5580.190
ecgclass,6.6819,5578.572
ecgclass,6.7189,5585.010
ecgclass,6.7252,5623.000
ecgclass,6.7297,5618.559
ecgclass,6.7297,5618.486
ecgclass,6.7303,5662.983
ecgclass,6.7303,5662.929
ecgclass,6.7367,5700.361
ecgclass,6.7414,5695.691
ecgclass,6.7559,5681.154
ecgclass,6.7883,5692.546
ecgclass,6.8057,5675.216
ecgclass,6.8219,5702.163
ecgclass,6.8292,5694.815
ecgclass,6.8429,5724.617
ecgclass,6.8542,5713.357
ecgclass,6.8544,5757.868
ecgclass,6.8586,5753.664
ecgclass,6.8629,5749.435
ecgclass,6.8631,5793.158
ecgclass,6.8703,5785.918
ecgclass,6.8705,5785.730
ecgclass,6.8928,5808.071
ecgclass,6.9142,5786.829
ecgclass,6.9155,5829.239
ecgclass,6.9169,5827.864
ecgclass,6.9626,5869.444
ecgclass,6.9663,5865.847
ecgclass,6.9767,5900.321
ecgclass,6.9851,5891.966
ecgclass,7.0036,5918.466
ecgclass,7.0180,5904.095
ecgclass,7.0513,5914.523
ecgclass,7.0537,5912.177
ecgclass,7.0683,5941.140
ecgclass,7.0746,5934.865
ecgclass,7.0844,5967.691
ecgclass,7.1444,5950.697
ecgclass,7.1521,5988.631
ecgclass,7.1690,5971.704
ecgclass,7.1776,6008.352
ecgclass,7.1802,6005.748
ecgclass,7.1803,6049.888
ecgclass,7.2032,6070.239
ecgclass,7.2046,6068.941
ecgclass,7.2069,6066.629
ecgclass,7.2216,6095.442
ecgclass,7.2259,6091.141
ecgclass,7.2343,6127.115
ecgclass,7.2448,6116.774
ecgclass,7.2449,6116.679
ecgclass,7.2757,6131.001
ecgclass,7.3329,6161.919
ecgclass,7.3431,6151.792
ecgclass,7.3484,6146.439
ecgclass,7.3813,6157.238
ecgclass,7.3889,6192.823
ecgclass,7.4027,6223.139
ecgclass,7.4320,6193.868
ecgclass,7.4383,6232.654
ecgclass,7.4660,6204.983
ecgclass,7.4827,6232.685
ecgclass,7.4974,6217.995
ecgclass,7.5222,6237.568
ecgclass,7.5223,6280.530
ecgclass,7.5276,6275.302
ecgclass,7.5311,6315.136
ecgclass,7.5353,6310.905
ecgclass,7.5416,6304.641
ecgclass,7.5451,6345.959
ecgclass,7.5539,6381.778
ecgclass,7.5587,6376.993
ecgclass,7.5670,6413.403
ecgclass,7.5765,6404.005
ecgclass,7.5798,6444.366
ecgclass,7.5954,6428.761
ecgclass,7.6107,6456.730
ecgclass,7.6331,6434.378
ecgclass,7.6365,6430.961
ecgclass,7.6501,6461.193
ecgclass,7.6698,6486.657
ecgclass,7.6712,6485.273
ecgclass,7.6786,6522.554
ecgclass,7.6923,6508.887
ecgclass,7.6966,6549.223
ecgclass,7.7234,6522.409
ecgclass,7.7419,6546.962
ecgclass,7.7443,6544.597
ecgclass,7.7526,6536.317
ecgclass,7.8003,6576.803
ecgclass,7.8117,6565.401
ecgclass,7.8325,6589.718
ecgclass,7.8675,6598.770
ecgclass,7.8759,6634.808
ecgclass,7.8772,6633.435
ecgclass,7.8809,6672.877
ecgclass,7.8914,6662.438
ecgclass,7.8988,6699.083
ecgclass,7.9102,6687.754
ecgclass,7.9295,6714.189
ecgclass,7.9526,6735.355
ecgclass,7.9660,6766.079
ecgclass,8.0076,6768.238
ecgclass,8.0593,6759.894
ecgclass,8.0781,6786.302
ecgclass,8.1054,6803.593
ecgclass,8.1122,6796.850
ecgclass,8.1145,6839.115
ecgclass,8.1268,6826.815
ecgclass,8.1634,6790.221
ecgclass,8.1658,6832.473
ecgclass,8.1723,6825.931
ecgclass,8.1876,6853.757
ecgclass,8.1948,6846.495
ecgclass,8.1950,6890.760
ecgclass,8.2552,6875.320
ecgclass,8.2659,6864.668
ecgclass,8.2704,6860.223
ecgclass,8.2769,6898.720
ecgclass,8.2773,6898.403
ecgclass,8.2889,6931.511
ecgclass,8.3123,6995.568
ecgclass,8.3247,7028.919
ecgclass,8.3452,7053.099
ecgclass,8.3547,7043.529
ecgclass,8.3773,7065.075
ecgclass,8.3856,7056.766
ecgclass,8.4003,7086.436
ecgclass,8.4281,7101.441
ecgclass,8.4913,7038.262
ecgclass,8.4987,7030.899
ecgclass,8.5475,7026.872
ecgclass,8.5491,7069.999
ecgclass,8.5634,7055.681
ecgclass,8.5724,7091.321
ecgclass,8.5847,7079.029
ecgclass,8.6106,7097.345
ecgclass,8.6180,7090.021
ecgclass,8.6786,7115.900
ecgclass,8.6891,7150.530
ecgclass,8.7103,7129.289
ecgclass,8.7226,7161.682
ecgclass,8.7340,7150.376
ecgclass,8.7416,7187.380
ecgclass,8.7416,7187.374
ecgclass,8.7981,7174.573
ecgclass,8.8134,7202.589
ecgclass,8.8527,7252.993
ecgclass,8.9111,7239.379
ecgclass,8.9328,7261.257
ecgclass,8.9391,7254.960
ecgclass,8.9486,7289.833
ecgclass,8.9498,7288.581
ecgclass,8.9838,7298.232
ecgclass,9.0004,7281.724
ecgclass,9.0396,7287.527
ecgclass,9.0742,7297.450
ecgclass,9.0745,7340.938
ecgclass,9.1002,7315.395
ecgclass,9.1025,7313.081
ecgclass,9.1038,7355.854
ecgclass,9.1194,7340.351
ecgclass,9.1297,7372.654
ecgclass,9.1513,7351.182
ecgclass,9.1974,7348.285
ecgclass,9.2057,7384.642
ecgclass,9.2184,7371.970
ecgclass,9.2185,7416.061
ecgclass,9.2218,7412.758
ecgclass,9.2391,7395.504
ecgclass,9.2392,7438.862
ecgclass,9.2535,7424.556
ecgclass,9.2679,7410.203
ecgclass,9.2681,7453.988
ecgclass,9.3058,7416.312
ecgclass,9.3262,7395.880
ecgclass,9.3610,7405.272
ecgclass,9.3633,7402.996
ecgclass,9.3836,7426.180
ecgclass,9.3890,7420.897
ecgclass,9.4327,7466.578
ecgclass,9.4431,7500.199
ecgclass,9.4562,7487.080
ecgclass,9.4605,7526.870
ecgclass,9.4700,7517.417
ecgclass,9.4902,7540.002
ecgclass,9.5044,7525.816
ecgclass,9.5046,7525.620
ecgclass,9.5059,7568.154
ecgclass,9.5144,7559.691
ecgclass,9.5361,7583.678
ecgclass,9.5497,7614.300
ecgclass,9.5520,7612.088
ecgclass,9.5752,7632.707
ecgclass,9.6241,7627.695
ecgclass,9.6295,7622.453
ecgclass,9.6398,7654.446
ecgclass,9.6471,7647.185
ecgclass,9.6524,7641.915
ecgclass,9.6577,7680.289
ecgclass,9.6630,7675.026
ecgclass,9.6662,7671.783
ecgclass,9.6664,7716.517
ecgclass,9.6722,7710.721
ecgclass,9.7029,7768.382
ecgclass,9.7082,7763.072
ecgclass,9.7118,7802.950
ecgclass,9.7347,7780.111
ecgclass,9.7414,7816.678
ecgclass,9.7619,7839.353
ecgclass,9.7788,7867.273
ecgclass,9.7951,7850.969
ecgclass,9.8003,7845.811
ecgclass,9.8129,7878.542
ecgclass,9.8546,7881.431
ecgclass,9.8736,7905.442
ecgclass,9.8912,7887.837
ecgclass,9.8996,7922.304
ecgclass,9.9163,7949.517
ecgclass,9.9271,7983.634
ecgclass,9.9294,7981.393
ecgclass,9.9347,7976.113
ecgclass,9.9369,8018.765
ecgclass,9.9527,8046.592
ecgclass,9.9540,8045.355
ecgclass,9.9552,8044.145
ecgclass,9.9587,8084.492
ecgclass,9.9649,8078.270
ecgclass,9.9682,8117.851
ecgclass,9.9862,8099.825
ecgclass,9.9987,8111.414
