task,send_time_s,latency_ms
gestureclass,1.5947,1653.421
gestureclass,1.5989,1692.109
gestureclass,1.5990,1692.074
gestureclass,1.6052,1685.844
gestureclass,1.6065,1728.802
gestureclass,1.6109,1724.343
gestureclass,1.6785,1785.041
gestureclass,1.7262,1826.534
gestureclass,1.7743,1822.654
gestureclass,1.7831,1857.374
gestureclass,1.8421,1798.433
gestureclass,1.8657,1817.990
gestureclass,1.8658,1817.928
gestureclass,1.8714,1856.986
gestureclass,1.8930,1879.619
gestureclass,1.8963,1876.367
gestureclass,1.8996,1873.099
gestureclass,1.9286,1888.147
gestureclass,1.9287,1932.292
gestureclass,1.9288,1932.252
gestureclass,1.9677,1980.086
gestureclass,1.9742,1973.650
gestureclass,2.0288,2008.651
gestureclass,2.0587,2023.661
gestureclass,2.0824,1999.996
gestureclass,2.0908,2035.227
gestureclass,2.0941,2031.934
gestureclass,2.0954,2030.668
gestureclass,2.1245,2044.511
gestureclass,2.1268,2085.420
gestureclass,2.1301,2082.163
gestureclass,2.1457,2110.720
gestureclass,2.1471,2109.417
gestureclass,2.1687,2132.197
gestureclass,2.1699,2130.967
gestureclass,2.1732,2171.863
gestureclass,2.1757,2169.392
gestureclass,2.2223,2210.069
gestureclass,2.2935,2226.801
gestureclass,2.3214,2243.610
gestureclass,2.3436,2265.218
gestureclass,2.3490,2303.271
gestureclass,2.3724,2324.086
gestureclass,2.3961,2344.046
gestureclass,2.4246,2360.923
gestureclass,2.4567,2374.282
gestureclass,2.4895,2341.503
gestureclass,2.4896,2385.457
gestureclass,2.5136,2361.431
gestureclass,2.5330,2384.902
gestureclass,2.5739,2385.966
gestureclass,2.5763,2425.990
gestureclass,2.6004,2401.919
gestureclass,2.6117,2435.169
gestureclass,2.6254,2421.564
gestureclass,2.6287,2463.026
gestureclass,2.6567,2522.982
gestureclass,2.6713,2508.465
gestureclass,2.6735,2549.383
gestureclass,2.8241,2573.905
gestureclass,2.8420,2599.858
gestureclass,2.8518,2590.086
gestureclass,2.9173,2610.904
gestureclass,2.9545,2618.521
gestureclass,2.9848,2677.420
gestureclass,2.9871,2675.151
gestureclass,3.0097,2696.229
gestureclass,3.0535,2696.445
gestureclass,3.0662,2727.567
gestureclass,3.0967,2741.120
gestureclass,3.1020,2735.848
gestureclass,3.1056,2965.247
gestureclass,3.1493,2957.448
gestureclass,3.1593,2990.330
gestureclass,3.1737,2975.986
gestureclass,3.1813,3013.934
gestureclass,3.1956,2999.668
gestureclass,3.2019,3036.574
gestureclass,3.2026,3036.002
gestureclass,3.2428,3042.360
gestureclass,3.2471,3038.064
gestureclass,3.2542,3075.621
gestureclass,3.2933,3080.027
gestureclass,3.3149,3102.422
gestureclass,3.3326,3084.713
gestureclass,3.3758,3085.262
gestureclass,3.3797,3125.104
gestureclass,3.3940,3110.822
gestureclass,3.4066,3143.019
gestureclass,3.4757,3161.849
gestureclass,3.5102,3127.329
gestureclass,3.5148,3165.764
gestureclass,3.5181,3162.513
gestureclass,3.5284,3194.571
gestureclass,3.5316,3191.409
gestureclass,3.5419,3181.156
gestureclass,3.5431,3223.695
gestureclass,3.5611,3250.619
gestureclass,3.5653,3246.390
gestureclass,3.5707,3241.064
gestureclass,3.6510,3336.809
gestureclass,3.6840,3347.843
gestureclass,3.7268,3393.977
gestureclass,3.7282,3436.735
gestureclass,3.7350,3472.369
gestureclass,3.7454,3462.055
gestureclass,3.7788,3472.290
gestureclass,3.7982,3496.874
gestureclass,3.7983,3496.799
gestureclass,3.8051,3534.658
gestureclass,3.8387,3631.793
gestureclass,3.9520,3648.521
gestureclass,3.9604,3640.178
gestureclass,3.9729,3672.345
gestureclass,3.9919,3653.382
gestureclass,4.0043,3685.617
gestureclass,4.0372,3652.743
gestureclass,4.0819,3694.766
gestureclass,4.0856,3691.175
gestureclass,4.1023,3718.687
gestureclass,4.1045,3761.432
gestureclass,4.1078,3758.213
gestureclass,4.1204,3793.456
gestureclass,4.1272,3786.621
gestureclass,4.1294,3826.952
gestureclass,4.1442,3854.737
gestureclass,4.1716,3916.709
gestureclass,4.1975,3935.706
gestureclass,4.2048,3928.385
gestureclass,4.2201,3957.336
gestureclass,4.2247,3996.365
gestureclass,4.2302,3990.877
gestureclass,4.2374,4026.231
gestureclass,4.2948,4056.815
gestureclass,4.3061,4045.526
gestureclass,4.3235,4028.126
gestureclass,4.3389,4057.928
gestureclass,4.3657,4074.617
gestureclass,4.4242,4100.813
gestureclass,4.4325,4134.719
gestureclass,4.4598,4107.464
gestureclass,4.4672,4100.076
gestureclass,4.5084,4147.577
gestureclass,4.5118,4144.244
gestureclass,4.5151,4185.584
gestureclass,4.5300,4214.427
gestureclass,4.5313,4213.209
gestureclass,4.5375,4207.028
gestureclass,4.5532,4234.883
gestureclass,4.5596,4271.149
gestureclass,4.6120,4218.864
gestureclass,4.6278,4246.862
gestureclass,4.6421,4232.631
gestureclass,4.6557,4264.568
gestureclass,4.6826,4281.677
gestureclass,4.6882,4320.304
gestureclass,4.7179,4290.559
gestureclass,4.7678,4284.508
gestureclass,4.8091,4286.731
gestureclass,4.8230,4272.848
gestureclass,4.8275,4312.643
gestureclass,4.8342,4350.724
gestureclass,4.8679,4360.689
gestureclass,4.8853,4343.382
gestureclass,4.8927,4379.765
gestureclass,4.8931,4379.510
gestureclass,4.9331,4383.000
gestureclass,4.9366,4379.456
gestureclass,4.9483,4410.506
gestureclass,4.9547,4404.211
gestureclass,4.9630,4439.221
gestureclass,4.9643,4437.945
gestureclass,4.9709,4476.521
gestureclass,5.0223,4514.032
gestureclass,5.0329,4503.406
gestureclass,5.0455,4533.887
gestureclass,5.0623,4517.056
gestureclass,5.0727,4550.078
gestureclass,5.0797,4587.307
gestureclass,5.0798,4587.249
gestureclass,5.1109,4601.217
gestureclass,5.1355,4620.860
gestureclass,5.1452,4611.162
gestureclass,5.1652,4678.895
gestureclass,5.1756,4668.495
gestureclass,5.1779,4666.242
gestureclass,5.1809,4707.246
gestureclass,5.2478,4684.707
gestureclass,5.2732,4703.945
gestureclass,5.2835,4693.679
gestureclass,5.3101,4711.617
gestureclass,5.3245,4697.252
gestureclass,5.3554,4710.322
gestureclass,5.3786,4730.312
gestureclass,5.4055,4746.506
gestureclass,5.4055,4746.462
gestureclass,5.4918,4747.591
gestureclass,5.4932,4790.928
gestureclass,5.5029,4781.189
gestureclass,5.5053,4822.056
gestureclass,5.5096,4817.698
gestureclass,5.5210,4806.329
gestureclass,5.5293,4841.494
gestureclass,5.5872,4826.794
gestureclass,5.5971,4859.717
gestureclass,5.6566,4889.418
gestureclass,5.6748,4916.007
gestureclass,5.6851,4905.732
gestureclass,5.7027,4931.584
gestureclass,5.7196,4957.552
gestureclass,5.7260,4994.777
gestureclass,5.7317,5034.597
gestureclass,5.7778,5034.010
gestureclass,5.7791,5076.961
gestureclass,5.7935,5062.500
gestureclass,5.8550,5043.445
gestureclass,5.8626,5035.878
gestureclass,5.8959,5087.061
gestureclass,5.9032,5079.753
gestureclass,5.9656,5060.589
gestureclass,5.9694,5056.785
gestureclass,5.9800,5091.717
gestureclass,5.9944,5121.946
gestureclass,6.0213,5138.984
gestureclass,6.0386,5121.673
gestureclass,6.0692,5134.937
gestureclass,6.0720,5132.201
gestureclass,6.1046,5143.303
gestureclass,6.1533,5184.102
gestureclass,6.1821,5155.360
gestureclass,6.1895,5191.766
gestureclass,6.1941,5187.210
gestureclass,6.2004,5224.306
gestureclass,6.2028,5221.961
gestureclass,6.2255,5243.081
gestureclass,6.2407,5227.893
gestureclass,6.2574,5255.109
gestureclass,6.2762,5281.222
gestureclass,6.3225,5323.704
gestureclass,6.3239,5322.345
gestureclass,6.3342,5356.009
gestureclass,6.3385,5394.037
gestureclass,6.3638,5368.710
gestureclass,6.4057,5369.434
gestureclass,6.4126,5407.262
gestureclass,6.4257,5438.058
gestureclass,6.4258,5438.006
gestureclass,6.4402,5423.642
gestureclass,6.4467,5461.910
gestureclass,6.4663,5486.247
gestureclass,6.4789,5473.753
gestureclass,6.5120,5483.964
gestureclass,6.5224,5473.590
gestureclass,6.5350,5504.716
gestureclass,6.5731,5511.795
gestureclass,6.5846,5500.368
gestureclass,6.6046,5525.072
gestureclass,6.6090,5520.676
gestureclass,6.6373,5536.251
gestureclass,6.6585,5559.181
gestureclass,6.6801,5537.563
gestureclass,6.7023,5558.412
gestureclass,6.7214,5582.200
gestureclass,6.7226,5580.983
gestureclass,6.7298,5663.131
gestureclass,6.7720,5708.770
gestureclass,6.8071,5716.626
gestureclass,6.8416,5725.934
gestureclass,6.8997,5801.047
gestureclass,6.9169,5827.906
gestureclass,6.9323,5855.512
gestureclass,6.9468,5841.020
gestureclass,6.9471,5840.657
gestureclass,6.9627,5869.018
gestureclass,6.9889,5887.701
gestureclass,6.9952,5926.438
gestureclass,7.0400,5925.643
gestureclass,7.0600,5949.202
gestureclass,7.0842,5968.096
gestureclass,7.1037,5948.686
gestureclass,7.1370,5958.329
gestureclass,7.1498,5945.550
gestureclass,7.1647,5976.304
gestureclass,7.1703,6015.470
gestureclass,7.1847,6045.922
gestureclass,7.1910,6039.651
gestureclass,7.2261,6091.165
gestureclass,7.2449,6161.799
gestureclass,7.2613,6145.407
gestureclass,7.2922,6158.867
gestureclass,7.2972,6153.830
gestureclass,7.3025,6148.561
gestureclass,7.3648,6173.576
gestureclass,7.3829,6155.440
gestureclass,7.4002,6181.463
gestureclass,7.4003,6181.386
gestureclass,7.4101,6216.144
gestureclass,7.4576,6213.731
gestureclass,7.4900,6225.318
gestureclass,7.4997,6259.721
gestureclass,7.5209,6238.511
gestureclass,7.5298,6272.832
gestureclass,7.5419,6349.384
gestureclass,7.5506,6340.712
gestureclass,7.5555,6380.507
gestureclass,7.5712,6409.032
gestureclass,7.5850,6439.409
gestureclass,7.6464,6464.697
gestureclass,7.6488,6462.365
gestureclass,7.6614,6494.697
gestureclass,7.6897,6511.465
gestureclass,7.7040,6541.649
gestureclass,7.7579,6574.114
gestureclass,7.7682,6563.821
gestureclass,7.7706,6561.509
gestureclass,7.8131,6563.965
gestureclass,7.8144,6607.546
gestureclass,7.8261,6595.883
gestureclass,7.8348,6631.837
gestureclass,7.8541,6612.509
gestureclass,7.8786,6632.463
gestureclass,7.8915,6662.754
gestureclass,7.9294,6668.901
gestureclass,7.9298,6713.547
gestureclass,7.9382,6705.208
gestureclass,7.9562,6732.061
gestureclass,7.9647,6723.539
gestureclass,7.9683,6764.075
gestureclass,7.9726,6759.795
gestureclass,7.9829,6793.374
gestureclass,7.9912,6785.075
gestureclass,8.0181,6801.481
gestureclass,8.0416,6778.012
gestureclass,8.0637,6800.406
gestureclass,8.0834,6780.709
gestureclass,8.1109,6798.511
gestureclass,8.1700,6828.172
gestureclass,8.1771,6864.509
gestureclass,8.2204,6865.403
gestureclass,8.2205,6865.309
gestureclass,8.2817,6893.711
gestureclass,8.2831,6936.991
gestureclass,8.2855,6934.621
gestureclass,8.2972,6966.499
gestureclass,8.3006,6963.169
gestureclass,8.3007,6963.122
gestureclass,8.3007,7006.877
gestureclass,8.3070,7000.588
gestureclass,8.3422,7011.436
gestureclass,8.3449,7008.688
gestureclass,8.3630,7035.285
gestureclass,8.3980,7044.569
gestureclass,8.4025,7083.701
gestureclass,8.4088,7077.477
gestureclass,8.5101,7063.895
gestureclass,8.5352,7038.785
gestureclass,8.5490,7070.303
gestureclass,8.5860,7078.194
gestureclass,8.5882,7119.269
gestureclass,8.6193,7131.228
gestureclass,8.6466,7103.915
gestureclass,8.6558,7094.791
gestureclass,8.6633,7131.004
gestureclass,8.6788,7115.511
gestureclass,8.7080,7131.916
gestureclass,8.7403,7144.020
gestureclass,8.7857,7142.982
gestureclass,8.7896,7182.779
gestureclass,8.7949,7177.512
gestureclass,8.8218,7194.556
gestureclass,8.8262,7190.266
gestureclass,8.8262,7234.266
gestureclass,8.8308,7229.668
gestureclass,8.8381,7222.407
gestureclass,8.8454,7259.904
gestureclass,8.8680,7237.267
gestureclass,8.8892,7260.918
gestureclass,8.9007,7249.473
gestureclass,8.9264,7267.956
gestureclass,8.9403,7297.601
gestureclass,8.9611,7320.732
gestureclass,9.0241,7303.061
gestureclass,9.0518,7275.328
gestureclass,9.0585,7313.123
gestureclass,9.0618,7309.794
gestureclass,9.1193,7340.401
gestureclass,9.1399,7362.246
gestureclass,9.1756,7369.808
gestureclass,9.1931,7352.409
gestureclass,9.2111,7379.423
gestureclass,9.3546,7411.380
gestureclass,9.4048,7404.696
gestureclass,9.4061,7448.210
gestureclass,9.4094,7444.949
gestureclass,9.4196,7434.692
gestureclass,9.4269,7472.340
gestureclass,9.4312,7468.092
gestureclass,9.4529,7490.703
gestureclass,9.4647,7522.386
gestureclass,9.5081,7566.282
gestureclass,9.5166,7602.686
gestureclass,9.5319,7587.465
gestureclass,9.5424,7621.355
gestureclass,9.5633,7644.585
gestureclass,9.5697,7638.205
gestureclass,9.6046,7646.880
gestureclass,9.6735,7709.730
gestureclass,9.6748,7752.297
gestureclass,9.6748,7752.247
gestureclass,9.6852,7741.903
gestureclass,9.7006,7771.070
gestureclass,9.7264,7788.635
gestureclass,9.7370,7820.757
gestureclass,9.7497,7808.008
gestureclass,9.7682,7832.987
gestureclass,9.7787,7822.544
gestureclass,9.8464,7845.127
gestureclass,9.8478,7843.662
gestureclass,9.8502,7885.749
gestureclass,9.8650,7870.994
gestureclass,9.8713,7907.945
gestureclass,9.9059,7916.458
gestureclass,9.9162,7906.156
gestureclass,9.9196,7946.599
gestureclass,9.9229,7943.402
gestureclass,9.9422,8013.522
gestureclass,9.9454,8010.293
gestureclass,9.9575,8085.740
gestureclass,9.9807,8105.300
