req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),gpu_time(ms),gpu_sync(ms),pred,true
556,55.615448735759934,site2,10.100.20.48:8001,papageip,gestureclass,1768227118.9553664,1768227118.9577498,10.387182235717773,6.380444,0.005699,6,0,4.0,4.0
557,55.71547652125591,site2,10.100.20.48:8001,papageip,ecgclass,1768227119.0550659,1768227119.057459,10.591506958007812,6.519446,0.0057280000000000005,6,0,0.0,0.0
558,55.815504306751876,site2,10.100.20.48:8001,papageip,gestureclass,1768227119.1549213,1768227119.15719,10.525941848754883,6.496371,0.005318,6,0,4.0,4.0
559,55.915532092247844,site2,10.100.20.48:8001,papageip,ecgclass,1768227119.2547262,1768227119.2571363,10.436534881591797,6.3791519999999995,0.005399,6,0,0.0,0.0
560,56.01555987774382,site2,10.100.20.48:8001,papageip,ecgclass,1768227119.3554447,1768227119.3577168,10.60795783996582,6.556133,0.0028550000000000003,6,0,0.0,0.0
561,56.115587663239786,site2,10.100.20.48:8001,papageip,ecgclass,1768227119.4553576,1768227119.4577408,10.422229766845703,6.411542,0.003435,6,0,0.0,0.0
562,56.215615448735754,site2,10.100.20.48:8001,papageip,diasbp,1768227119.555056,1768227119.5573003,10.312557220458984,6.4885790000000005,0.0058590000000000005,6,0,58.433780670166016,56.0
563,56.315643234231736,site2,10.100.20.48:8001,papageip,sysbp,1768227119.6557453,1768227119.6582496,11.179447174072266,6.944073,0.005078,6,0,104.82756042480469,98.0
564,56.415671019727704,site2,10.100.20.48:8001,papageip,heartrate,1768227119.7552984,1768227119.757771,10.751962661743164,6.453155000000001,0.005378999999999999,6,0,61.56974411010742,69.0
565,56.51569880522367,site2,10.100.20.48:8001,papageip,sysbp,1768227119.8553064,1768227119.8576841,10.504007339477539,6.361015,0.005378999999999999,6,0,104.82756042480469,98.0
566,56.615726590719646,site2,10.100.20.48:8001,papageip,ecgclass,1768227119.955054,1768227119.957345,10.284662246704102,6.526678,0.005417999999999999,6,0,0.0,0.0
567,56.715754376215614,site2,10.100.20.48:8001,papageip,ecgclass,1768227120.0557146,1768227120.0581982,10.793685913085938,6.5088,0.0034850000000000003,6,0,0.0,0.0
568,56.81578216171158,site2,10.100.20.48:8001,papageip,diasbp,1768227120.1558528,1768227120.1583562,10.658502578735352,6.375107,0.005018,6,0,58.433780670166016,56.0
569,56.915809947207556,site2,10.100.20.48:8001,papageip,sysbp,1768227120.255765,1768227120.2580414,10.737895965576172,6.54825,0.0053879999999999996,6,0,104.82756042480469,98.0
570,57.01583773270353,site2,10.100.20.48:8001,papageip,ecgclass,1768227120.3558345,1768227120.3582625,10.471343994140625,6.413836,0.005538,6,0,0.0,0.0
571,57.1158655181995,site2,10.100.20.48:8001,papageip,ecgclass,1768227120.4555707,1768227120.4578462,10.237455368041992,6.59396,0.002954,6,0,0.0,0.0
572,57.21589330369547,site2,10.100.20.48:8001,papageip,diasbp,1768227120.555104,1768227120.5575078,10.460138320922852,6.4613179999999995,0.005759,6,0,58.433780670166016,56.0
573,57.31592108919144,site2,10.100.20.48:8001,papageip,ecgclass,1768227120.6558635,1768227120.6582303,14.56761360168457,10.448694999999999,0.005027,9,0,0.0,0.0
574,57.41594887468741,site2,10.100.20.48:8001,papageip,gestureclass,1768227120.7557127,1768227120.7581587,10.442972183227539,6.293072,0.005709,6,0,4.0,4.0
575,57.515976660183384,site2,10.100.20.48:8001,papageip,diasbp,1768227120.8554866,1768227120.8577938,10.48135757446289,6.548961,0.005578,6,0,58.433780670166016,56.0
576,57.61600444567935,site2,10.100.20.48:8001,papageip,gestureclass,1768227120.9552588,1768227120.957687,10.4827880859375,6.326601999999999,0.005539,6,0,4.0,4.0
577,57.71603223117533,site2,10.100.20.48:8001,papageip,gestureclass,1768227121.056029,1768227121.0585003,10.667800903320312,6.466505,0.0038160000000000004,6,0,4.0,4.0
578,57.8160600166713,site2,10.100.20.48:8001,papageip,ecgclass,1768227121.1559768,1768227121.1584213,10.506629943847656,6.321364,0.005408,6,0,0.0,0.0
579,57.91608780216727,site2,10.100.20.48:8001,papageip,ecgclass,1768227121.2557557,1768227121.2581396,10.145425796508789,6.379433000000001,0.003545,6,0,0.0,0.0
580,58.016115587663236,site2,10.100.20.48:8001,papageip,ecgclass,1768227121.356182,1768227121.3585773,10.324478149414062,6.379994,0.003385,6,0,0.0,0.0
581,58.11614337315921,site2,10.100.20.48:8001,papageip,ecgclass,1768227121.4557817,1768227121.4581826,10.084390640258789,6.29868,0.003054,6,0,0.0,0.0
582,58.21617115865518,site2,10.100.20.48:8001,papageip,ecgclass,1768227121.55614,1768227121.558466,10.021686553955078,6.313002,0.003305,6,0,0.0,0.0
583,58.31619894415115,site2,10.100.20.48:8001,papageip,ecgclass,1768227121.6554785,1768227121.6578393,10.192632675170898,6.426135,0.002654,6,0,0.0,0.0
584,58.41622672964713,site2,10.100.20.48:8001,papageip,gestureclass,1768227121.7559602,1768227121.758345,10.186910629272461,6.378531,0.005098,6,0,4.0,4.0
585,58.516254515143096,site2,10.100.20.48:8001,papageip,heartrate,1768227121.8554363,1768227121.857813,10.192394256591797,6.224467,0.005058,6,0,61.56974411010742,69.0
586,58.61628230063907,site2,10.100.20.48:8001,papageip,ecgclass,1768227121.9559014,1768227121.9582787,10.308504104614258,6.259761,0.005478,6,0,0.0,0.0
587,58.71631008613504,site2,10.100.20.48:8001,papageip,ecgclass,1768227122.0555182,1768227122.0579453,10.324954986572266,6.262735,0.0028339999999999997,6,0,0.0,0.0
588,58.816337871631006,site2,10.100.20.48:8001,papageip,ecgclass,1768227122.1560953,1768227122.1583655,10.132551193237305,6.453356,0.0030139999999999998,6,0,0.0,0.0
589,58.916365657126974,site2,10.100.20.48:8001,papageip,sysbp,1768227122.2554638,1768227122.2578206,10.178327560424805,6.273782000000001,0.005468,6,0,104.82756042480469,98.0
590,59.01639344262295,site2,10.100.20.48:8001,papageip,ecgclass,1768227122.3559113,1768227122.3583324,10.345458984375,6.2655,0.004977,6,0,0.0,0.0
591,59.116421228118924,site2,10.100.20.48:8001,papageip,ecgclass,1768227122.4555352,1768227122.457834,10.105133056640625,6.433586,0.002845,6,0,0.0,0.0
592,59.2164490136149,site2,10.100.20.48:8001,papageip,diasbp,1768227122.5558963,1768227122.5582488,10.273933410644531,6.362527,0.005078,6,0,58.433780670166016,56.0
593,59.316476799110866,site2,10.100.20.48:8001,papageip,ecgclass,1768227122.6564593,1768227122.6588528,10.278701782226562,6.257387,0.005398,6,0,0.0,0.0
594,59.416504584606834,site2,10.100.20.48:8001,papageip,ecgclass,1768227122.7560654,1768227122.758573,10.529041290283203,6.29234,0.002874,6,0,0.0,0.0
595,59.5165323701028,site2,10.100.20.48:8001,papageip,ecgclass,1768227122.8558776,1768227122.8581748,10.089874267578125,6.415617999999999,0.003526,6,0,0.0,0.0
596,59.616560155598776,site2,10.100.20.48:8001,papageip,ecgclass,1768227122.9562726,1768227122.958686,10.265827178955078,6.396859,0.0033150000000000002,6,0,0.0,0.0
597,59.716587941094744,site2,10.100.20.48:8001,papageip,ecgclass,1768227123.0558255,1768227123.058236,10.381937026977539,6.276867,0.003445,6,0,0.0,0.0
598,59.816615726590726,site2,10.100.20.48:8001,papageip,diasbp,1768227123.1565118,1768227123.1589735,10.243892669677734,6.232259,0.005518,6,0,58.433780670166016,56.0
599,59.916643512086694,site2,10.100.20.48:8001,papageip,ecgclass,1768227123.2560918,1768227123.2585447,10.463714599609375,6.306572,0.004698,6,0,0.0,0.0
600,60.01667129758266,site2,10.100.20.48:8001,papageip,sysbp,1768227123.3558674,1768227123.3581903,10.296821594238281,6.328956,0.005198,6,0,104.82756042480469,98.0
601,60.116699083078636,site2,10.100.20.48:8001,papageip,gestureclass,1768227123.4565866,1768227123.4590974,10.434150695800781,6.379543,0.005268,6,0,4.0,4.0
602,60.216726868574604,site2,10.100.20.48:8001,papageip,ecgclass,1768227123.5565178,1768227123.5589576,10.52546501159668,6.320854,0.005037,6,0,0.0,0.0
603,60.31675465407057,site2,10.100.20.48:8001,papageip,ecgclass,1768227123.6564772,1768227123.6589742,10.288238525390625,6.374786,0.002885,6,0,0.0,0.0
604,60.41678243956654,site2,10.100.20.48:8001,papageip,ecgclass,1768227123.7561362,1768227123.7586687,10.453939437866211,6.422579000000001,0.003405,6,0,0.0,0.0
605,60.51681022506252,site2,10.100.20.48:8001,papageip,ecgclass,1768227123.8568997,1768227123.8593204,10.177373886108398,6.304558,0.003346,6,0,0.0,0.0
606,60.61683801055849,site2,10.100.20.48:8001,papageip,heartrate,1768227123.9563286,1768227123.9586093,10.011911392211914,6.158086,0.0053879999999999996,5,0,61.56974411010742,69.0
607,60.71686579605446,site2,10.100.20.48:8001,papageip,ecgclass,1768227124.0566225,1768227124.0590317,10.063648223876953,6.199349,0.004847000000000001,5,0,0.0,0.0
608,60.81689358155043,site2,10.100.20.48:8001,papageip,sysbp,1768227124.1569273,1768227124.1593812,10.347127914428711,6.280672,0.0050880000000000005,6,0,104.82756042480469,98.0
609,60.9169213670464,site2,10.100.20.48:8001,papageip,ecgclass,1768227124.2565506,1768227124.2590141,10.156631469726562,6.270597,0.005789,6,0,0.0,0.0
610,61.01694915254237,site2,10.100.20.48:8001,papageip,ecgclass,1768227124.356962,1768227124.3593707,10.091781616210938,6.330458,0.0034850000000000003,6,0,0.0,0.0
611,61.11697693803834,site2,10.100.20.48:8001,papageip,ecgclass,1768227124.4563107,1768227124.4587567,10.284423828125,6.358230000000001,0.003185,6,0,0.0,0.0
612,61.217004723534316,site2,10.100.20.48:8001,papageip,ecgclass,1768227124.5568597,1768227124.5591965,10.31494140625,6.24027,0.0028250000000000003,6,0,0.0,0.0
613,61.31703250903029,site2,10.100.20.48:8001,papageip,heartrate,1768227124.656439,1768227124.6587908,10.162115097045898,6.190345,0.004938,6,0,61.56974411010742,69.0
614,61.41706029452626,site2,10.100.20.48:8001,papageip,ecgclass,1768227124.7568762,1768227124.7592773,10.188579559326172,6.354225,0.005137999999999999,6,0,0.0,0.0
615,61.517088080022226,site2,10.100.20.48:8001,papageip,diasbp,1768227124.856324,1768227124.8586752,10.144472122192383,6.2453780000000005,0.005409000000000001,6,0,58.433780670166016,56.0
616,61.6171158655182,site2,10.100.20.48:8001,papageip,ecgclass,1768227124.956723,1768227124.9590833,9.99307632446289,6.238188,0.0049570000000000005,6,0,0.0,0.0
617,61.71714365101417,site2,10.100.20.48:8001,papageip,gestureclass,1768227125.0569792,1768227125.0594938,10.137319564819336,6.2070099999999995,0.005348,6,0,4.0,4.0
618,61.81717143651014,site2,10.100.20.48:8001,papageip,ecgclass,1768227125.156384,1768227125.1587057,10.088205337524414,6.373394,0.004947,6,0,0.0,0.0
619,61.91719922200612,site2,10.100.20.48:8001,papageip,ecgclass,1768227125.2568488,1768227125.259212,10.211467742919922,6.337289,0.003075,6,0,0.0,0.0
620,62.017227007502086,site2,10.100.20.48:8001,papageip,ecgclass,1768227125.3563745,1768227125.3588266,10.392427444458008,6.234712,0.003245,6,0,0.0,0.0
621,62.117254792998054,site2,10.100.20.48:8001,papageip,ecgclass,1768227125.4570231,1768227125.4594684,10.309934616088867,6.217986,0.003195,6,0,0.0,0.0
622,62.21728257849403,site2,10.100.20.48:8001,papageip,ecgclass,1768227125.5565932,1768227125.5588062,10.06007194519043,6.437511,0.003155,6,0,0.0,0.0
623,62.317310363989996,site2,10.100.20.48:8001,papageip,ecgclass,1768227125.6569176,1768227125.659323,10.054349899291992,6.243496,0.0028550000000000003,6,0,0.0,0.0
624,62.417338149485964,site2,10.100.20.48:8001,papageip,ecgclass,1768227125.757238,1768227125.7597156,10.071754455566406,6.23318,0.003325,6,0,0.0,0.0
625,62.51736593498194,site2,10.100.20.48:8001,papageip,ecgclass,1768227125.8565705,1768227125.8589416,10.10751724243164,6.363559,0.002744,6,0,0.0,0.0
626,62.617393720477914,site2,10.100.20.48:8001,papageip,heartrate,1768227125.9569223,1768227125.959271,10.154247283935547,6.257186,0.005368,6,0,61.56974411010742,69.0
627,62.71742150597389,site2,10.100.20.48:8001,papageip,ecgclass,1768227126.057363,1768227126.0597901,10.104894638061523,6.256405,0.005609,6,0,0.0,0.0
628,62.817449291469856,site2,10.100.20.48:8001,papageip,ecgclass,1768227126.1567268,1768227126.159247,10.353803634643555,6.212469,0.003265,6,0,0.0,0.0
629,62.917477076965824,site2,10.100.20.48:8001,papageip,sysbp,1768227126.257388,1768227126.2598946,10.446310043334961,6.16127,0.005318,5,0,104.82756042480469,98.0
630,63.01750486246179,site2,10.100.20.48:8001,papageip,heartrate,1768227126.3570762,1768227126.3593674,10.129928588867188,6.297789,0.005528,6,0,61.56974411010742,69.0
631,63.117532647957766,site2,10.100.20.48:8001,papageip,heartrate,1768227126.4575403,1768227126.4599416,10.25080680847168,6.2523789999999995,0.003636,6,0,61.56974411010742,69.0
632,63.217560433453734,site2,10.100.20.48:8001,papageip,heartrate,1768227126.5570836,1768227126.5595229,10.634899139404297,6.204386,0.003666,6,0,61.56974411010742,69.0
633,63.317588218949716,site2,10.100.20.48:8001,papageip,sysbp,1768227126.656992,1768227126.6593852,10.184288024902344,6.15499,0.005417999999999999,5,0,104.82756042480469,98.0
634,63.417616004445684,site2,10.100.20.48:8001,papageip,ecgclass,1768227126.7575412,1768227126.759891,10.24770736694336,6.448217,0.0050479999999999995,6,0,0.0,0.0
635,63.51764378994165,site2,10.100.20.48:8001,papageip,ecgclass,1768227126.8570795,1768227126.8594365,10.31351089477539,6.270607,0.0032849999999999997,6,0,0.0,0.0
636,63.61767157543762,site2,10.100.20.48:8001,papageip,ecgclass,1768227126.9576542,1768227126.9601018,10.512828826904297,6.2470110000000005,0.003856,6,0,0.0,0.0
637,63.717699360933594,site2,10.100.20.48:8001,papageip,ecgclass,1768227127.0574484,1768227127.0597563,10.155439376831055,6.183133000000001,0.003596,5,0,0.0,0.0
638,63.81772714642956,site2,10.100.20.48:8001,papageip,ecgclass,1768227127.1568608,1768227127.1592014,10.160684585571289,6.249655,0.003535,6,0,0.0,0.0
639,63.91775493192553,site2,10.100.20.48:8001,papageip,diasbp,1768227127.2572565,1768227127.2595234,10.11204719543457,6.336046,0.004928,6,0,58.433780670166016,56.0
640,64.01778271742151,site2,10.100.20.48:8001,papageip,ecgclass,1768227127.357634,1768227127.359979,10.126113891601562,6.3309489999999995,0.0054280000000000005,6,0,0.0,0.0
641,64.11781050291748,site2,10.100.20.48:8001,papageip,ecgclass,1768227127.4570196,1768227127.4594178,10.062694549560547,6.244638,0.0033450000000000003,6,0,0.0,0.0
642,64.21783828841345,site2,10.100.20.48:8001,papageip,sysbp,1768227127.5573437,1768227127.5596187,10.153532028198242,6.177996,0.0049169999999999995,5,0,104.82756042480469,98.0
643,64.31786607390941,site2,10.100.20.48:8001,papageip,sysbp,1768227127.6577458,1768227127.660108,10.253429412841797,6.178236,0.003305,5,0,104.82756042480469,98.0
644,64.4178938594054,site2,10.100.20.48:8001,papageip,ecgclass,1768227127.7572427,1768227127.7596972,10.164737701416016,6.306152,0.005298,6,0,0.0,0.0
645,64.51792164490136,site2,10.100.20.48:8001,papageip,ecgclass,1768227127.8577554,1768227127.8601906,10.152101516723633,6.242514,0.003606,6,0,0.0,0.0
646,64.61794943039733,site2,10.100.20.48:8001,papageip,ecgclass,1768227127.9571807,1768227127.9595447,10.149478912353516,6.297037,0.002624,6,0,0.0,0.0
647,64.71797721589331,site2,10.100.20.48:8001,papageip,ecgclass,1768227128.0575895,1768227128.0599866,10.324478149414062,6.235323,0.0036959999999999996,6,0,0.0,0.0
648,64.81800500138928,site2,10.100.20.48:8001,papageip,sysbp,1768227128.1571603,1768227128.159622,10.314226150512695,6.204616,0.005108,6,0,104.82756042480469,98.0
649,64.91803278688525,site2,10.100.20.48:8001,papageip,ecgclass,1768227128.257739,1768227128.2601216,10.105609893798828,6.307103,0.016956000000000002,6,0,0.0,0.0
650,65.01806057238122,site2,10.100.20.48:8001,papageip,gestureclass,1768227128.358123,1768227128.3604233,10.07223129272461,6.354385,0.005528,6,0,4.0,4.0
651,65.11808835787718,site2,10.100.20.48:8001,papageip,ecgclass,1768227128.457509,1768227128.4598775,10.343074798583984,6.237607,0.004777,6,0,0.0,0.0
652,65.21811614337315,site2,10.100.20.48:8001,papageip,ecgclass,1768227128.5581508,1768227128.560491,10.09821891784668,6.366554,0.002985,6,0,0.0,0.0
653,65.31814392886913,site2,10.100.20.48:8001,papageip,sysbp,1768227128.6575203,1768227128.6598666,10.195493698120117,6.30571,0.005378,6,0,104.82756042480469,98.0
654,65.4181717143651,site2,10.100.20.48:8001,papageip,ecgclass,1768227128.7579849,1768227128.7604296,10.08152961730957,6.231048,0.004828,6,0,0.0,0.0
655,65.51819949986108,site2,10.100.20.48:8001,papageip,diasbp,1768227128.8573308,1768227128.8596938,10.159969329833984,6.180179,0.005028,5,0,58.433780670166016,56.0
656,65.61822728535705,site2,10.100.20.48:8001,papageip,ecgclass,1768227128.9577796,1768227128.9601998,10.133981704711914,6.22658,0.004867,6,0,0.0,0.0
657,65.71825507085302,site2,10.100.20.48:8001,papageip,sysbp,1768227129.0582035,1768227129.060767,10.236024856567383,6.134790000000001,0.005359,5,0,104.82756042480469,98.0
658,65.81828285634899,site2,10.100.20.48:8001,papageip,ecgclass,1768227129.1577053,1768227129.1600907,10.157108306884766,6.36374,0.005077,6,0,0.0,0.0
659,65.91831064184495,site2,10.100.20.48:8001,papageip,ecgclass,1768227129.25814,1768227129.26056,10.143756866455078,6.305209,0.003265,6,0,0.0,0.0
660,66.01833842734092,site2,10.100.20.48:8001,papageip,ecgclass,1768227129.3575742,1768227129.3599694,10.400056838989258,6.248954,0.0033450000000000003,6,0,0.0,0.0
661,66.11836621283689,site2,10.100.20.48:8001,papageip,ecgclass,1768227129.4582627,1768227129.4606855,10.024547576904297,6.220221,0.003575,6,0,0.0,0.0
662,66.21839399833287,site2,10.100.20.48:8001,papageip,gestureclass,1768227129.5575619,1768227129.5598917,10.167121887207031,6.419885,0.005327999999999999,6,0,4.0,4.0
663,66.31842178382884,site2,10.100.20.48:8001,papageip,sysbp,1768227129.657975,1768227129.660326,10.309934616088867,6.150474,0.0048980000000000004,5,0,104.82756042480469,98.0
664,66.4184495693248,site2,10.100.20.48:8001,papageip,ecgclass,1768227129.7575557,1768227129.7617593,12.177467346191406,6.249344000000001,0.005749000000000001,6,0,0.0,0.0
665,66.51847735482079,site2,10.100.20.48:8001,papageip,heartrate,1768227129.8580205,1768227129.8605297,10.299444198608398,6.157725,0.005068,5,0,61.56974411010742,69.0
666,66.61850514031676,site2,10.100.20.48:8001,papageip,heartrate,1768227129.9585826,1768227129.9609962,10.342121124267578,6.172237,0.0031149999999999997,5,0,61.56974411010742,69.0
667,66.71853292581272,site2,10.100.20.48:8001,papageip,ecgclass,1768227130.0583012,1768227130.060823,10.45989990234375,6.399623999999999,0.005318,6,0,0.0,0.0
668,66.81856071130869,site2,10.100.20.48:8001,papageip,ecgclass,1768227130.1580675,1768227130.1605055,10.235786437988281,6.323478000000001,0.003015,6,0,0.0,0.0
669,66.91858849680467,site2,10.100.20.48:8001,papageip,ecgclass,1768227130.258677,1768227130.2610915,10.147333145141602,6.247452,0.003476,6,0,0.0,0.0
670,67.01861628230064,site2,10.100.20.48:8001,papageip,gestureclass,1768227130.358189,1768227130.3607152,10.632038116455078,6.254913,0.005268,6,0,4.0,4.0
671,67.11864406779661,site2,10.100.20.48:8001,papageip,gestureclass,1768227130.4582021,1768227130.4607732,10.288715362548828,6.272970999999999,0.003015,6,0,4.0,4.0
672,67.21867185329258,site2,10.100.20.48:8001,papageip,sysbp,1768227130.558886,1768227130.5612655,10.343551635742188,6.223095,0.004948,6,0,104.82756042480469,98.0
673,67.31869963878854,site2,10.100.20.48:8001,papageip,sysbp,1768227130.6586614,1768227130.661282,10.38670539855957,6.146668,0.003445,5,0,104.82756042480469,98.0
674,67.41872742428453,site2,10.100.20.48:8001,papageip,ecgclass,1768227130.7584891,1768227130.7610366,10.6353759765625,6.300773,0.005539,6,0,0.0,0.0
675,67.5187552097805,site2,10.100.20.48:8001,papageip,ecgclass,1768227130.8585687,1768227130.8609736,10.236978530883789,6.386714,0.003205,6,0,0.0,0.0
676,67.61878299527648,site2,10.100.20.48:8001,papageip,ecgclass,1768227130.9581366,1768227130.960626,10.295867919921875,6.326102000000001,0.003395,6,0,0.0,0.0
677,67.71881078077244,site2,10.100.20.48:8001,papageip,gestureclass,1768227131.0587265,1768227131.061231,10.523080825805664,6.229695,0.005399,6,0,4.0,4.0
678,67.81883856626841,site2,10.100.20.48:8001,papageip,diasbp,1768227131.1585584,1768227131.1610608,12.662172317504883,8.233549,0.004877,8,0,58.433780670166016,56.0
679,67.91886635176438,site2,10.100.20.48:8001,papageip,heartrate,1768227131.259516,1768227131.2618413,10.135173797607422,6.301024,0.005458,6,0,61.56974411010742,69.0
680,68.01889413726035,site2,10.100.20.48:8001,papageip,gestureclass,1768227131.3589084,1768227131.3613558,10.248661041259766,6.341004,0.005667999999999999,6,0,4.0,4.0
681,68.11892192275631,site2,10.100.20.48:8001,papageip,ecgclass,1768227131.458439,1768227131.4608417,10.202169418334961,6.20041,0.004777,6,0,0.0,0.0
682,68.21894970825228,site2,10.100.20.48:8001,papageip,ecgclass,1768227131.558914,1768227131.561253,10.274410247802734,6.225008,0.003545,6,0,0.0,0.0
683,68.31897749374826,site2,10.100.20.48:8001,papageip,sysbp,1768227131.658446,1768227131.660713,10.185718536376953,6.254883,0.005779,6,0,104.82756042480469,98.0
684,68.41900527924423,site2,10.100.20.48:8001,papageip,ecgclass,1768227131.7588825,1768227131.7612343,10.073661804199219,6.310889,0.004516,6,0,0.0,0.0
685,68.51903306474021,site2,10.100.20.48:8001,papageip,heartrate,1768227131.8581903,1768227131.8604944,10.266304016113281,6.184466,0.005318,5,0,61.56974411010742,69.0
686,68.61906085023618,site2,10.100.20.48:8001,papageip,heartrate,1768227131.9586923,1768227131.9610522,10.263681411743164,6.183434,0.003745,5,0,61.56974411010742,69.0
687,68.71908863573215,site2,10.100.20.48:8001,papageip,ecgclass,1768227132.058212,1768227132.0605788,10.274410247802734,6.252229,0.005478,6,0,0.0,0.0
688,68.81911642122812,site2,10.100.20.48:8001,papageip,ecgclass,1768227132.1587207,1768227132.1611063,10.228633880615234,6.38417,0.003496,6,0,0.0,0.0
689,68.91914420672408,site2,10.100.20.48:8001,papageip,ecgclass,1768227132.2592695,1768227132.2617216,10.066032409667969,6.234272,0.003255,6,0,0.0,0.0
690,69.01917199222007,site2,10.100.20.48:8001,papageip,ecgclass,1768227132.3586166,1768227132.3610227,10.19906997680664,6.335707,0.002624,6,0,0.0,0.0
691,69.11919977771603,site2,10.100.20.48:8001,papageip,ecgclass,1768227132.4590702,1768227132.4614842,10.016441345214844,6.241664,0.003316,6,0,0.0,0.0
692,69.219227563212,site2,10.100.20.48:8001,papageip,ecgclass,1768227132.558333,1768227132.560601,9.944677352905273,6.3132220000000006,0.003355,6,0,0.0,0.0
693,69.31925534870797,site2,10.100.20.48:8001,papageip,ecgclass,1768227132.6585689,1768227132.6609175,10.077953338623047,6.313302,0.0029749999999999998,6,0,0.0,0.0
694,69.41928313420394,site2,10.100.20.48:8001,papageip,ecgclass,1768227132.758949,1768227132.7613945,10.447025299072266,6.245859,0.003375,6,0,0.0,0.0
695,69.51931091969992,site2,10.100.20.48:8001,papageip,diasbp,1768227132.858584,1768227132.8609521,10.341167449951172,6.260522,0.005417999999999999,6,0,58.433780670166016,56.0
696,69.61933870519589,site2,10.100.20.48:8001,papageip,heartrate,1768227132.959211,1768227132.9615448,10.145902633666992,6.2450980000000005,0.0052179999999999995,6,0,61.56974411010742,69.0
697,69.71936649069187,site2,10.100.20.48:8001,papageip,ecgclass,1768227133.0586107,1768227133.0609906,10.092020034790039,6.229895,0.0053879999999999996,6,0,0.0,0.0
698,69.81939427618784,site2,10.100.20.48:8001,papageip,gestureclass,1768227133.1589725,1768227133.16134,10.026693344116211,6.224056,0.005348,6,0,4.0,4.0
699,69.9194220616838,site2,10.100.20.48:8001,papageip,ecgclass,1768227133.259314,1768227133.2617586,10.097742080688477,6.234973,0.005589,6,0,0.0,0.0
700,70.01944984717977,site2,10.100.20.48:8001,papageip,ecgclass,1768227133.3586974,1768227133.3610344,10.167360305786133,6.3607949999999995,0.0034249999999999997,6,0,0.0,0.0
701,70.11947763267574,site2,10.100.20.48:8001,papageip,ecgclass,1768227133.459154,1768227133.4614868,9.929418563842773,6.237246,0.003145,6,0,0.0,0.0
702,70.2195054181717,site2,10.100.20.48:8001,papageip,heartrate,1768227133.5593567,1768227133.5616753,10.453224182128906,6.219479,0.005178,6,0,61.56974411010742,69.0
703,70.31953320366767,site2,10.100.20.48:8001,papageip,ecgclass,1768227133.6590872,1768227133.6614814,10.286808013916016,6.218488000000001,0.0060090000000000005,6,0,0.0,0.0
704,70.41956098916366,site2,10.100.20.48:8001,papageip,heartrate,1768227133.759633,1768227133.7619379,10.122060775756836,6.304208,0.005327999999999999,6,0,61.56974411010742,69.0
705,70.51958877465962,site2,10.100.20.48:8001,papageip,ecgclass,1768227133.859141,1768227133.8616204,10.270118713378906,6.319262,0.005006999999999999,6,0,0.0,0.0
706,70.6196165601556,site2,10.100.20.48:8001,papageip,ecgclass,1768227133.9597437,1768227133.962156,10.12873649597168,6.281063,0.003305,6,0,0.0,0.0
707,70.71964434565157,site2,10.100.20.48:8001,papageip,gestureclass,1768227134.0591466,1768227134.0615137,10.383129119873047,6.279291000000001,0.005349,6,0,4.0,4.0
708,70.81967213114754,site2,10.100.20.48:8001,papageip,ecgclass,1768227134.1587842,1768227134.1611943,10.016202926635742,6.223205,0.005217,6,0,0.0,0.0
709,70.91969991664351,site2,10.100.20.48:8001,papageip,ecgclass,1768227134.259057,1768227134.261403,10.087728500366211,6.365932,0.003215,6,0,0.0,0.0
710,71.01972770213948,site2,10.100.20.48:8001,papageip,sysbp,1768227134.3593974,1768227134.3617525,10.224580764770508,6.283397,0.005137999999999999,6,0,104.82756042480469,98.0
711,71.11975548763546,site2,10.100.20.48:8001,papageip,ecgclass,1768227134.4588811,1768227134.461206,10.332345962524414,6.256155000000001,0.005228,6,0,0.0,0.0
712,71.21978327313143,site2,10.100.20.48:8001,papageip,ecgclass,1768227134.5594947,1768227134.5617642,9.91678237915039,6.275225,0.003225,6,0,0.0,0.0
713,71.3198110586274,site2,10.100.20.48:8001,papageip,ecgclass,1768227134.6596873,1768227134.6620665,10.229825973510742,6.229554,0.003125,6,0,0.0,0.0
714,71.41983884412336,site2,10.100.20.48:8001,papageip,ecgclass,1768227134.7591639,1768227134.7615337,10.412931442260742,6.267142,0.003245,6,0,0.0,0.0
715,71.51986662961934,site2,10.100.20.48:8001,papageip,heartrate,1768227134.859817,1768227134.8621566,10.125398635864258,6.263556,0.005358,6,0,61.56974411010742,69.0
716,71.61989441511531,site2,10.100.20.48:8001,papageip,diasbp,1768227134.9591746,1768227134.9614294,10.184049606323242,6.205138,0.005918,6,0,58.433780670166016,56.0
717,71.71992220061128,site2,10.100.20.48:8001,papageip,ecgclass,1768227135.0595915,1768227135.0619712,9.989738464355469,6.231928,0.0054589999999999994,6,0,0.0,0.0
718,71.81994998610726,site2,10.100.20.48:8001,papageip,sysbp,1768227135.1598213,1768227135.162077,10.09225845336914,6.3106480000000005,0.004848,6,0,104.82756042480469,98.0
719,71.91997777160323,site2,10.100.20.48:8001,papageip,diasbp,1768227135.2591968,1768227135.261546,10.202646255493164,6.2398810000000005,0.005369,6,0,58.433780670166016,56.0
