run_idx,req_idx,latency_ms,backbone_ms,decoder_ms,swap_ms,gpu_peak_mb
2,105,9.9111,9.1818,0.5502,0.0012,443.067
2,106,9.5991,9.2066,0.2552,0.0012,443.067
2,107,9.5983,9.1975,0.2556,0.0015,443.067
2,108,9.6019,9.1964,0.2515,0.0013,443.067
2,109,9.6236,9.2082,0.2696,0.0018,443.067
2,110,9.6289,9.2258,0.2558,0.0015,443.067
2,111,9.6028,9.1944,0.2551,0.0013,443.067
2,112,9.5997,9.1989,0.2544,0.0013,443.067
2,113,9.5727,9.1688,0.2522,0.0014,443.067
2,114,9.58,9.1659,0.2667,0.0014,443.067
2,115,9.5986,9.175,0.2728,0.0014,443.067
2,116,9.8456,9.4599,0.2461,0.0014,443.067
2,117,9.4977,9.1022,0.247,0.0014,443.067
2,118,9.4808,9.0712,0.257,0.0014,443.067
2,119,9.4689,9.0634,0.2591,0.0018,443.067
2,120,9.4593,9.0565,0.2612,0.0011,443.067
2,121,9.5442,9.1397,0.2604,0.0013,443.067
2,122,9.5501,9.1258,0.2694,0.0013,443.067
2,123,9.5417,9.1265,0.2601,0.0015,443.067
2,124,9.5334,9.113,0.2636,0.0014,443.067
2,125,9.5628,9.1548,0.2523,0.0014,443.067
2,126,9.8647,9.1622,0.2573,0.0015,443.067
2,127,9.6245,9.2139,0.2644,0.0017,443.067
2,128,9.6286,9.217,0.2658,0.0013,443.067
2,129,9.6512,9.2507,0.2526,0.001,443.067
2,130,9.636,9.2351,0.2542,0.0014,443.067
2,131,9.627,9.2166,0.2567,0.0012,443.067
2,132,9.6732,9.2686,0.2575,0.0011,443.067
2,133,9.6364,9.219,0.2544,0.0017,443.067
2,134,9.6672,9.2538,0.2679,0.0012,443.067
2,135,9.7045,9.2551,0.2933,0.0016,443.067
2,136,9.9796,9.2508,0.5668,0.0016,443.067
2,137,9.6746,9.2665,0.262,0.0014,443.067
2,138,9.639,9.2384,0.2532,0.0013,443.067
2,139,9.6322,9.2256,0.256,0.0015,443.067
2,140,9.5646,9.1658,0.2541,0.0012,443.067
2,141,9.595,9.1717,0.2609,0.0012,443.067
2,142,9.5437,9.1377,0.2585,0.0016,443.067
2,143,9.5673,9.1459,0.2672,0.0016,443.067
2,144,9.5922,9.158,0.2751,0.0015,443.067
2,145,9.5578,9.1325,0.2683,0.0015,443.067
2,146,9.5232,9.0795,0.2728,0.0015,443.067
2,147,9.7739,9.0649,0.2609,0.0013,443.067
2,148,9.4311,9.0338,0.2497,0.0012,443.067
2,149,9.4667,9.0643,0.2534,0.001,443.067
2,150,9.4197,9.0228,0.2502,0.0016,443.067
2,151,9.4446,9.0521,0.2485,0.0015,443.067
2,152,9.4513,9.0323,0.2753,0.0018,443.067
2,153,9.4822,9.0687,0.2605,0.0019,443.067
2,154,9.4574,9.052,0.2579,0.0012,443.067
2,155,9.4635,9.0475,0.2687,0.0012,443.067
2,156,9.5244,9.0799,0.2941,0.0015,443.067
2,157,9.7766,9.0583,0.5499,0.0014,443.067
2,158,9.4304,9.043,0.2489,0.0013,443.067
2,159,9.3689,8.9679,0.2545,0.0017,443.067
2,160,9.4223,9.0285,0.2498,0.0012,443.067
2,161,9.4699,9.0591,0.2594,0.0013,443.067
2,162,9.4397,9.0181,0.2685,0.0014,443.067
2,163,9.4194,9.0148,0.2574,0.0012,443.067
2,164,9.4523,9.0408,0.2538,0.0013,443.067
2,165,9.4588,9.0346,0.2655,0.0011,443.067
2,166,9.5116,9.0918,0.2638,0.0012,443.067
2,167,9.5337,9.0757,0.2701,0.0014,443.067
2,168,9.8045,9.0853,0.2515,0.0014,443.067
2,169,9.5366,9.1219,0.2685,0.0016,443.067
2,170,9.5086,9.0959,0.2624,0.0011,443.067
2,171,9.5061,9.1034,0.2565,0.0013,443.067
2,172,9.479,9.0745,0.261,0.001,443.067
2,173,9.5039,9.102,0.2551,0.0014,443.067
2,174,9.4848,9.082,0.2524,0.0012,443.067
2,175,9.5569,9.1473,0.2623,0.001,443.067
2,176,9.5106,9.0902,0.2726,0.0016,443.067
2,177,9.5305,9.0997,0.2816,0.0013,443.067
2,178,9.8124,9.0813,0.5731,0.0017,443.067
2,179,9.4652,9.0704,0.251,0.0013,443.067
2,180,9.4613,9.0534,0.2628,0.0012,443.067
2,181,9.4088,9.0131,0.2549,0.0013,443.067
2,182,9.4761,9.0574,0.2569,0.0015,443.067
2,183,9.4358,9.0215,0.2643,0.0016,443.067
2,184,9.4164,9.0092,0.2617,0.0013,443.067
2,185,9.4631,9.0505,0.2551,0.0015,443.067
2,186,9.4633,9.0378,0.2678,0.0014,443.067
2,187,9.4323,9.0073,0.2696,0.0014,443.067
2,188,9.5048,9.0554,0.2875,0.0015,443.067
2,189,10.7962,10.3555,0.2757,0.0027,443.067
2,190,9.4854,9.0731,0.2664,0.0018,443.067
2,191,9.4223,9.0183,0.2532,0.0012,443.067
2,192,9.4661,9.0641,0.2495,0.0012,443.067
2,193,9.5084,9.0901,0.2698,0.0016,443.067
2,194,9.4753,9.0706,0.248,0.0014,443.067
2,195,9.5705,9.1548,0.2662,0.0016,443.067
2,196,9.5585,9.1311,0.2677,0.0015,443.067
2,197,9.525,9.1034,0.2757,0.0013,443.067
2,198,9.5843,9.1736,0.2591,0.0014,443.067
2,199,9.8584,9.1686,0.249,0.0013,443.067
3,0,150.7957,136.2345,14.2702,0.0028,443.067
3,1,9.8624,9.3989,0.2857,0.002,443.067
3,2,9.4581,9.0434,0.2652,0.0011,443.067
3,3,9.4767,9.0514,0.2682,0.001,443.067
3,4,9.4307,9.0161,0.2636,0.0014,443.067
3,5,9.5887,9.0687,0.2525,0.0012,443.067
3,6,9.4299,9.0405,0.2485,0.0013,443.067
3,7,9.4127,9.0259,0.2498,0.0014,443.067
3,8,9.4505,9.0559,0.2532,0.0011,443.067
3,9,13.2299,9.0787,0.4854,0.0053,443.067
3,10,9.8518,9.3951,0.2824,0.0016,443.067
3,11,9.522,9.1056,0.2681,0.001,443.067
3,12,9.6845,9.0956,0.4318,0.0014,443.067
3,13,9.4435,9.056,0.2485,0.0015,443.067
3,14,9.4937,9.0898,0.2619,0.0015,443.067
3,15,9.4146,9.0198,0.2526,0.0013,443.067
3,16,9.4241,9.0306,0.2511,0.0013,443.067
3,17,9.4566,9.0276,0.2705,0.0013,443.067
3,18,9.4692,9.035,0.2828,0.0013,443.067
3,19,9.4892,9.0717,0.2644,0.0011,443.067
3,20,9.4858,9.0539,0.281,0.0011,443.067
3,21,9.5382,9.1137,0.2709,0.0014,443.067
3,22,9.6931,9.0845,0.2493,0.0014,443.067
3,23,9.5057,9.1115,0.2533,0.0012,443.067
3,24,9.491,9.0951,0.2565,0.0013,443.067
3,25,9.4986,9.09,0.2513,0.001,443.067
3,26,9.4803,9.0734,0.2575,0.0011,443.067
3,27,9.5537,9.1391,0.2691,0.0016,443.067
3,28,9.5322,9.1236,0.2606,0.0011,443.067
3,29,9.564,9.1722,0.2514,0.0011,443.067
3,30,9.5443,9.1439,0.253,0.0013,443.067
3,31,9.5661,9.1389,0.2747,0.0018,443.067
3,32,9.87,9.1488,0.5263,0.0014,443.067
3,33,9.55,9.1607,0.2529,0.0012,443.067
3,34,9.5325,9.1325,0.2547,0.0015,443.067
3,35,9.5594,9.1524,0.256,0.0013,443.067
3,36,9.5639,9.1371,0.2659,0.0014,443.067
3,37,9.5334,9.1241,0.2651,0.0011,443.067
3,38,9.6245,9.2208,0.2532,0.0012,443.067
3,39,9.555,9.1518,0.2527,0.0017,443.067
3,40,9.5669,9.1623,0.2564,0.0011,443.067
3,41,9.565,9.1569,0.2689,0.0015,443.067
3,42,9.4974,9.0818,0.2685,0.0012,443.067
3,43,9.7649,9.3572,0.2595,0.0013,443.067
3,44,9.454,9.0464,0.2598,0.0016,443.067
3,45,9.4597,9.0431,0.2684,0.001,443.067
3,46,9.4254,9.0283,0.2538,0.0011,443.067
3,47,9.4456,9.042,0.258,0.0015,443.067
3,48,9.4515,9.0302,0.2691,0.0013,443.067
3,49,9.4246,9.0154,0.2607,0.0013,443.067
3,50,9.4578,9.0451,0.2561,0.0013,443.067
3,51,9.4539,9.0418,0.2596,0.0013,443.067
3,52,9.471,9.0339,0.2871,0.0011,443.067
3,53,9.7711,9.0652,0.2617,0.0012,443.067
3,54,9.5041,9.1091,0.254,0.0012,443.067
3,55,9.4947,9.1033,0.2519,0.001,443.067
3,56,9.5088,9.1091,0.2534,0.0016,443.067
3,57,9.5219,9.1228,0.2565,0.0014,443.067
3,58,9.4788,9.0625,0.2666,0.0012,443.067
3,59,9.5183,9.1167,0.2556,0.0012,443.067
3,60,9.521,9.1007,0.2601,0.0013,443.067
3,61,9.5587,9.1336,0.2713,0.0012,443.067
3,62,9.5297,9.1117,0.2684,0.0012,443.067
3,63,10.0249,9.1245,0.7535,0.0012,443.067
3,64,9.4774,9.0791,0.256,0.0013,443.067
3,65,9.4909,9.0956,0.2494,0.0015,443.067
3,66,9.5108,9.0968,0.2628,0.0012,443.067
3,67,9.4859,9.093,0.2506,0.0012,443.067
3,68,9.4668,9.0724,0.2499,0.0012,443.067
3,69,9.5511,9.1264,0.2631,0.0011,443.067
3,70,9.5305,9.1077,0.2715,0.0018,443.067
3,71,9.5929,9.1667,0.2678,0.0012,443.067
3,72,9.5184,9.117,0.2591,0.0009,443.067
3,73,9.5659,9.1602,0.2558,0.0016,443.067
3,74,9.8045,9.1405,0.2502,0.0019,443.067
3,75,9.5653,9.1708,0.2585,0.0011,443.067
3,76,9.581,9.1932,0.2485,0.0013,443.067
3,77,9.6128,9.1911,0.2617,0.0014,443.067
3,78,9.5996,9.1856,0.2597,0.0012,443.067
3,79,9.591,9.1748,0.2634,0.0015,443.067
3,80,9.5761,9.1583,0.2689,0.0011,443.067
3,81,9.5426,9.1266,0.2646,0.0013,443.067
3,82,9.5235,9.1136,0.2571,0.0014,443.067
3,83,9.5211,9.099,0.2758,0.0015,443.067
3,84,9.7775,9.0956,0.5299,0.0014,443.067
3,85,9.4462,9.0641,0.2434,0.0011,443.067
3,86,9.5162,9.1017,0.2643,0.0013,443.067
3,87,9.4805,9.0557,0.2748,0.0015,443.067
3,88,9.4247,9.0163,0.2634,0.0013,443.067
3,89,9.4844,9.0805,0.2608,0.0011,443.067
3,90,9.5002,9.0845,0.2689,0.0012,443.067
3,91,9.615,9.2071,0.2607,0.0015,443.067
3,92,9.6254,9.2129,0.2623,0.0013,443.067
3,93,9.7201,9.3113,0.259,0.0015,443.067
3,94,9.7407,9.3218,0.2628,0.0014,443.067
3,95,10.1094,9.3727,0.2646,0.0012,443.067
3,96,9.7893,9.3794,0.2649,0.0015,443.067
3,97,9.7247,9.3377,0.2507,0.0012,443.067
3,98,9.7617,9.3531,0.2513,0.0012,443.067
3,99,9.6901,9.2863,0.2552,0.0019,443.067
3,100,9.7358,9.3323,0.2586,0.0013,443.067
3,101,9.7372,9.329,0.2569,0.0014,443.067
3,102,9.6979,9.2827,0.2623,0.0013,443.067
3,103,9.7087,9.2724,0.2728,0.0013,443.067
3,104,9.6677,9.2377,0.2727,0.0013,443.067
3,105,9.9428,9.2258,0.5486,0.0012,443.067
3,106,9.6165,9.2173,0.2558,0.001,443.067
3,107,9.591,9.1827,0.2643,0.0014,443.067
3,108,9.6114,9.2134,0.2537,0.0015,443.067
3,109,9.5558,9.1487,0.26,0.0012,443.067
3,110,9.5975,9.2044,0.2527,0.0014,443.067
3,111,9.5674,9.1459,0.2714,0.0012,443.067
3,112,9.6088,9.1736,0.2645,0.0013,443.067
3,113,9.6424,9.2239,0.2629,0.0017,443.067
3,114,9.5855,9.1703,0.2671,0.0011,443.067
3,115,9.6177,9.2012,0.2657,0.0011,443.067
3,116,9.8787,9.4942,0.2445,0.0014,443.067
3,117,9.5663,9.1746,0.2476,0.0014,443.067
3,118,9.5398,9.138,0.259,0.0015,443.067
3,119,9.5366,9.1463,0.2489,0.0013,443.067
3,120,9.5664,9.1486,0.2627,0.0011,443.067
3,121,9.5506,9.1244,0.2726,0.0014,443.067
3,122,9.5477,9.126,0.2671,0.0015,443.067
3,123,9.5277,9.1123,0.2644,0.0016,443.067
3,124,9.5404,9.1262,0.2653,0.0012,443.067
3,125,9.539,9.1161,0.2686,0.0017,443.067
3,126,9.8793,9.1436,0.269,0.0013,443.067
3,127,9.5475,9.1605,0.2514,0.0012,443.067
3,128,9.5333,9.1308,0.2496,0.0013,443.067
3,129,9.5832,9.182,0.2565,0.0011,443.067
3,130,9.6058,9.1838,0.2637,0.0019,443.067
3,131,9.6101,9.1894,0.2713,0.0013,443.067
3,132,9.6223,9.213,0.256,0.0012,443.067
3,133,9.5901,9.1879,0.2518,0.0013,443.067
3,134,9.6036,9.1986,0.261,0.0017,443.067
3,135,9.6199,9.1795,0.2849,0.0013,443.067
3,136,9.8712,9.148,0.5696,0.0014,443.067
3,137,9.5847,9.1644,0.2657,0.0013,443.067
3,138,9.5514,9.1342,0.2662,0.0014,443.067
3,139,9.5547,9.1401,0.2629,0.0014,443.067
3,140,9.5238,9.1199,0.2584,0.0012,443.067
3,141,9.5025,9.0818,0.2667,0.0012,443.067
3,142,9.4844,9.0742,0.2572,0.0014,443.067
3,143,9.4758,9.0634,0.2612,0.0013,443.067
3,144,9.4482,9.0299,0.2669,0.0013,443.067
3,145,9.4408,9.0241,0.2578,0.0012,443.067
3,146,9.4839,9.0376,0.276,0.0011,443.067
3,147,9.7629,9.0341,0.2636,0.002,443.067
3,148,9.4401,9.038,0.2583,0.0012,443.067
3,149,9.4382,9.0337,0.2593,0.0011,443.067
3,150,9.3468,8.9414,0.2594,0.0014,443.067
3,151,9.4155,9.022,0.2514,0.0014,443.067
3,152,9.4473,9.0429,0.2561,0.0014,443.067
3,153,9.4111,9.0156,0.2526,0.0015,443.067
3,154,9.4623,9.0467,0.2586,0.0016,443.067
3,155,9.4978,9.0733,0.2664,0.0011,443.067
3,156,9.485,9.0348,0.2874,0.0013,443.067
3,157,9.7605,9.0497,0.5658,0.0011,443.067
3,158,9.4346,9.0447,0.25,0.0012,443.067
3,159,9.4735,9.077,0.2496,0.0013,443.067
3,160,9.4383,9.0464,0.2523,0.0018,443.067
3,161,9.4862,9.0769,0.2591,0.0013,443.067
3,162,9.4461,9.0395,0.2586,0.0013,443.067
3,163,9.4391,9.0269,0.2589,0.0014,443.067
3,164,9.5007,9.0789,0.2647,0.0013,443.067
3,165,9.4944,9.0618,0.2753,0.0014,443.067
3,166,9.4944,9.0753,0.2662,0.0013,443.067
3,167,9.4826,9.0624,0.2647,0.0013,443.067
3,168,9.8105,9.0896,0.2563,0.0015,443.067
3,169,9.4755,9.0617,0.2507,0.0013,443.067
3,170,9.4668,9.0673,0.2567,0.0015,443.067
3,171,9.4662,9.056,0.2678,0.0012,443.067
3,172,9.4903,9.0672,0.2655,0.0013,443.067
3,173,9.4622,9.0405,0.2665,0.0014,443.067
3,174,9.442,9.0235,0.27,0.0011,443.067
3,175,9.461,9.0458,0.2657,0.001,443.067
3,176,9.4304,9.0213,0.2635,0.0013,443.067
3,177,9.4316,9.0152,0.2634,0.0016,443.067
3,178,9.7995,9.0451,0.583,0.0011,443.067
3,179,9.4317,9.0355,0.2567,0.0013,443.067
3,180,9.4386,9.0286,0.2583,0.0014,443.067
3,181,9.4818,9.0664,0.2664,0.0012,443.067
3,182,9.4665,9.0412,0.2743,0.0014,443.067
3,183,9.4458,9.0386,0.2583,0.0011,443.067
3,184,9.4659,9.0513,0.2619,0.0012,443.067
3,185,9.4857,9.0603,0.2679,0.0015,443.067
3,186,9.4933,9.0746,0.2651,0.0016,443.067
3,187,9.5942,9.1669,0.2725,0.0013,443.067
3,188,9.649,9.2072,0.286,0.0013,443.067
3,189,9.9423,9.5333,0.2603,0.0014,443.067
3,190,9.5696,9.145,0.266,0.0014,443.067
3,191,9.6139,9.1875,0.2743,0.0013,443.067
3,192,9.5982,9.1993,0.2566,0.0012,443.067
3,193,9.5557,9.1562,0.2517,0.0016,443.067
3,194,9.5502,9.1551,0.2515,0.0017,443.067
3,195,9.6238,9.2043,0.2713,0.0014,443.067
3,196,9.6288,9.2038,0.2745,0.0013,443.067
3,197,9.6265,9.2142,0.261,0.0014,443.067
3,198,9.6616,9.2409,0.264,0.0013,443.067
3,199,9.9664,9.2528,0.258,0.0015,443.067
4,0,150.803,136.321,14.2159,0.0026,443.067
4,1,9.8065,9.3638,0.2699,0.0014,443.067
4,2,9.4239,9.0282,0.2504,0.0014,443.067
4,3,9.4575,9.0273,0.2606,0.0009,443.067
4,4,9.472,9.0342,0.2748,0.001,443.067
4,5,9.5792,9.0574,0.2649,0.001,443.067
4,6,9.4125,9.0304,0.2464,0.001,443.067
4,7,9.432,9.0354,0.2503,0.0012,443.067
4,8,9.4064,9.0037,0.2542,0.0012,443.067
4,9,9.4726,9.0747,0.2535,0.0013,443.067
4,10,11.3847,10.6714,0.4508,0.0045,443.067
4,11,9.7826,9.344,0.2649,0.0013,443.067
4,12,9.6556,9.0732,0.4276,0.0012,443.067
4,13,9.4574,9.0594,0.2508,0.0016,443.067
4,14,9.4829,9.0942,0.2521,0.001,443.067
4,15,9.4832,9.0823,0.2613,0.0012,443.067
4,16,9.554,9.1438,0.2566,0.0012,443.067
4,17,9.5194,9.1144,0.2565,0.0011,443.067
4,18,9.5115,9.1054,0.2569,0.0012,443.067
4,19,9.5319,9.1082,0.2668,0.0013,443.067
4,20,9.5217,9.1036,0.2646,0.0012,443.067
4,21,9.5535,9.1224,0.2678,0.0011,443.067
4,22,9.7193,9.1092,0.2544,0.0011,443.067
4,23,9.5208,9.1345,0.2529,0.0011,443.067
4,24,9.4955,9.1087,0.2428,0.0011,443.067
4,25,9.5069,9.1089,0.2477,0.0012,443.067
4,26,9.5408,9.1355,0.2575,0.0013,443.067
4,27,9.5607,9.1478,0.2655,0.0011,443.067
4,28,9.5682,9.1691,0.2528,0.0012,443.067
4,29,9.5602,9.1549,0.2577,0.0011,443.067
4,30,9.6087,9.1934,0.2655,0.0015,443.067
4,31,9.6206,9.1916,0.2725,0.0011,443.067
4,32,9.8358,9.1818,0.4992,0.0012,443.067
4,33,9.4862,9.1015,0.2478,0.0013,443.067
4,34,9.4813,9.0907,0.2516,0.0011,443.067
4,35,9.508,9.0997,0.2606,0.0012,443.067
4,36,9.5179,9.1131,0.263,0.0013,443.067
4,37,9.5089,9.1014,0.2598,0.0011,443.067
4,38,9.4505,9.0469,0.2541,0.0009,443.067
4,39,9.4501,9.0307,0.2676,0.0015,443.067
4,40,9.4129,9.0163,0.2507,0.0012,443.067
4,41,9.4615,9.0604,0.2548,0.0013,443.067
4,42,9.4102,8.9999,0.2612,0.0011,443.067
4,43,9.6991,9.3135,0.2484,0.0012,443.067
4,44,9.3898,9.0064,0.2471,0.0012,443.067
4,45,9.4102,9.0194,0.2526,0.0013,443.067
4,46,9.4079,9.0071,0.2516,0.001,443.067
4,47,9.4496,9.0398,0.2581,0.001,443.067
4,48,9.4424,9.0358,0.256,0.0012,443.067
4,49,9.4212,9.0254,0.254,0.001,443.067
4,50,9.4706,9.0647,0.2624,0.001,443.067
4,51,9.4796,9.0712,0.2551,0.0011,443.067
4,52,9.5407,9.1245,0.2749,0.0011,443.067
4,53,9.7868,9.1007,0.2524,0.0012,443.067
4,54,9.4843,9.0939,0.2438,0.0011,443.067
4,55,9.5247,9.1179,0.2632,0.0009,443.067
4,56,9.5036,9.0987,0.2581,0.0012,443.067
4,57,9.4951,9.0981,0.2565,0.0012,443.067
4,58,9.5457,9.1431,0.2596,0.001,443.067
4,59,9.5444,9.131,0.2597,0.0012,443.067
4,60,9.5383,9.1338,0.2553,0.0012,443.067
4,61,9.5564,9.1589,0.2542,0.0012,443.067
4,62,9.5527,9.1388,0.269,0.0014,443.067
4,63,10.0584,9.1308,0.7544,0.0015,443.067
4,64,9.5193,9.1208,0.2589,0.0009,443.067
4,65,9.5506,9.1443,0.2586,0.0015,443.067
4,66,9.5365,9.1388,0.253,0.0011,443.067
4,67,9.5512,9.1582,0.2465,0.0012,443.067
4,68,9.5457,9.1304,0.2613,0.0011,443.067
4,69,9.5319,9.133,0.2573,0.0015,443.067
4,70,9.4974,9.0963,0.2568,0.0012,443.067
4,71,9.5478,9.1202,0.2655,0.0011,443.067
4,72,9.5349,9.1272,0.2617,0.001,443.067
4,73,9.4637,9.0528,0.2646,0.0014,443.067
4,74,9.7275,9.0485,0.251,0.001,443.067
4,75,9.4401,9.0489,0.2552,0.001,443.067
4,76,9.3855,8.9902,0.2521,0.0011,443.067
4,77,9.4261,9.0209,0.2511,0.0013,443.067
4,78,9.4264,9.0179,0.2651,0.0012,443.067
4,79,9.4226,9.0271,0.2541,0.0012,443.067
4,80,9.4363,9.0282,0.253,0.0013,443.067
4,81,9.453,9.0391,0.2669,0.0009,443.067
4,82,9.4735,9.055,0.2644,0.0016,443.067
4,83,9.4897,9.0756,0.2666,0.0009,443.067
4,84,9.742,9.0635,0.5254,0.0009,443.067
4,85,9.4796,9.0776,0.2534,0.0011,443.067
4,86,9.5037,9.1091,0.2518,0.0012,443.067
4,87,9.5296,9.119,0.2616,0.0012,443.067
4,88,9.4762,9.0792,0.2561,0.0013,443.067
4,89,9.5456,9.1467,0.2529,0.0011,443.067
4,90,9.5519,9.1424,0.2614,0.0009,443.067
4,91,9.7115,9.2965,0.2619,0.0013,443.067
4,92,9.7657,9.3546,0.2599,0.001,443.067
4,93,9.9335,9.5236,0.2583,0.0012,443.067
4,94,9.8665,9.4491,0.2614,0.0013,443.067
4,95,10.165,9.476,0.2502,0.0012,443.067
4,96,9.8249,9.4384,0.2496,0.001,443.067
4,97,9.8155,9.4229,0.249,0.0012,443.067
4,98,9.8377,9.4249,0.2677,0.0009,443.067
4,99,9.7636,9.363,0.2527,0.0015,443.067
4,100,9.7535,9.3539,0.258,0.0015,443.067
4,101,9.7591,9.3622,0.2543,0.001,443.067
4,102,9.7715,9.3557,0.2573,0.0012,443.067
4,103,9.7422,9.3265,0.2635,0.0012,443.067
4,104,9.7236,9.3119,0.2625,0.0012,443.067
4,105,9.9758,9.2844,0.517,0.0015,443.067
4,106,9.6908,9.2911,0.2521,0.001,443.067
4,107,9.625,9.2204,0.2598,0.0016,443.067
4,108,9.6137,9.2046,0.2593,0.0013,443.067
4,109,9.6438,9.2415,0.2542,0.0011,443.067
4,110,9.6286,9.216,0.2633,0.0011,443.067
4,111,9.6151,9.2015,0.2561,0.0011,443.067
4,112,9.6586,9.2444,0.2597,0.0015,443.067
4,113,9.6346,9.2259,0.2596,0.0013,443.067
4,114,9.6011,9.1931,0.2585,0.0012,443.067
4,115,9.6043,9.1626,0.2925,0.0008,443.067
4,116,9.8812,9.4788,0.258,0.0014,443.067
4,117,9.5445,9.1453,0.2605,0.0012,443.067
4,118,9.5181,9.1269,0.2532,0.0012,443.067
4,119,9.5441,9.1434,0.2503,0.0017,443.067
4,120,9.5636,9.1456,0.2701,0.0014,443.067
4,121,9.5456,9.1382,0.2595,0.0011,443.067
4,122,9.5494,9.1414,0.2635,0.0013,443.067
4,123,9.6146,9.2001,0.2604,0.001,443.067
4,124,9.6433,9.219,0.2628,0.0011,443.067
4,125,9.627,9.2058,0.2682,0.0013,443.067
4,126,9.9267,9.2369,0.2564,0.0012,443.067
4,127,9.6155,9.2061,0.2572,0.0011,443.067
4,128,9.5913,9.1814,0.2563,0.0012,443.067
4,129,9.607,9.2004,0.2584,0.0012,443.067
4,130,9.6192,9.2165,0.2583,0.001,443.067
4,131,9.6302,9.2111,0.2603,0.0013,443.067
4,132,9.6623,9.2376,0.2727,0.001,443.067
4,133,9.6434,9.2217,0.2732,0.0013,443.067
4,134,9.5326,9.12,0.2649,0.0013,443.067
4,135,9.5745,9.1544,0.2801,0.001,443.067
4,136,9.7796,9.0604,0.5704,0.0013,443.067
4,137,9.5124,9.1084,0.2594,0.0013,443.067
4,138,9.4129,9.0223,0.2542,0.0013,443.067
4,139,9.4193,9.032,0.2474,0.0012,443.067
4,140,9.4331,9.0197,0.2639,0.0013,443.067
4,141,9.4053,9.0109,0.2525,0.0011,443.067
4,142,9.4497,9.036,0.2626,0.0013,443.067
4,143,9.4586,9.0584,0.2568,0.001,443.067
4,144,9.4626,9.0596,0.2544,0.0015,443.067
4,145,9.4719,9.0532,0.2599,0.0011,443.067
4,146,9.4921,9.0486,0.272,0.0015,443.067
4,147,9.6687,8.9622,0.254,0.0012,443.067
4,148,9.4499,9.0641,0.2484,0.0012,443.067
4,149,9.5013,9.0937,0.2598,0.0011,443.067
4,150,9.4547,9.0558,0.2528,0.0012,443.067
4,151,9.4387,9.032,0.2557,0.0014,443.067
4,152,9.4451,9.0422,0.2622,0.0012,443.067
4,153,9.4819,9.0855,0.2516,0.0012,443.067
4,154,9.4765,9.0614,0.2597,0.0012,443.067
4,155,9.4716,9.0561,0.2672,0.0012,443.067
4,156,9.4921,9.0631,0.2786,0.0012,443.067
4,157,9.7897,9.0474,0.5792,0.0013,443.067
4,158,9.4512,9.0478,0.2539,0.0011,443.067
4,159,9.5151,9.1061,0.265,0.0014,443.067
4,160,9.471,9.074,0.2565,0.0011,443.067
4,161,9.5176,9.1263,0.2485,0.0012,443.067
4,162,9.5018,9.0937,0.261,0.0012,443.067
4,163,9.5388,9.1273,0.2634,0.0012,443.067
4,164,9.5183,9.1115,0.2592,0.0012,443.067
4,165,9.5115,9.0964,0.2574,0.0014,443.067
4,166,9.4646,9.035,0.2711,0.0012,443.067
4,167,9.5138,9.0721,0.2914,0.0012,443.067
4,168,9.7493,9.065,0.2572,0.0016,443.067
4,169,9.4296,9.0337,0.2494,0.001,443.067
4,170,9.4183,9.0229,0.2538,0.0014,443.067
4,171,9.4379,9.0317,0.2508,0.001,443.067
4,172,9.4365,9.0243,0.2659,0.0016,443.067
4,173,9.439,9.0374,0.255,0.0011,443.067
4,174,9.4783,9.0776,0.2547,0.0013,443.067
4,175,9.4282,9.0123,0.2619,0.0011,443.067
4,176,9.4378,9.0226,0.2655,0.0011,443.067
4,177,9.4556,9.0414,0.2646,0.0013,443.067
4,178,9.7683,9.0602,0.5548,0.0014,443.067
4,179,9.4065,9.0141,0.2532,0.0013,443.067
4,180,9.4324,9.0254,0.2553,0.0011,443.067
4,181,9.4364,9.0328,0.258,0.0014,443.067
4,182,9.4257,9.0197,0.2602,0.001,443.067
4,183,9.4489,9.0491,0.2489,0.0011,443.067
4,184,9.437,9.0069,0.2744,0.0009,443.067
4,185,9.4666,9.0523,0.265,0.0013,443.067
4,186,9.4598,9.0448,0.262,0.0011,443.067
4,187,9.5041,9.0734,0.2797,0.0012,443.067
4,188,9.4616,9.039,0.2711,0.0012,443.067
4,189,9.9221,9.525,0.2506,0.0014,443.067
4,190,9.4634,9.0669,0.2524,0.0012,443.067
4,191,9.5274,9.1328,0.2503,0.001,443.067
4,192,9.5595,9.1408,0.2714,0.0012,443.067
4,193,9.5574,9.1599,0.2534,0.001,443.067
4,194,9.6175,9.2058,0.2595,0.0012,443.067
4,195,9.609,9.2071,0.2581,0.001,443.067
4,196,9.6048,9.1905,0.2674,0.0015,443.067
4,197,9.6154,9.1909,0.2662,0.0009,443.067
4,198,9.6512,9.2384,0.267,0.0014,443.067
4,199,9.9465,9.2396,0.2661,0.0012,443.067
0,0,266.8724,251.9527,14.6601,0.0032,409.222
0,1,30.369,29.2718,0.9079,0.002,409.222
0,2,29.7468,28.775,0.788,0.0022,409.222
0,3,29.8301,28.7402,0.9127,0.0081,409.222
0,4,29.7303,28.7887,0.7754,0.0019,409.222
0,5,29.7186,28.747,0.7886,0.0019,409.222
0,6,29.7238,28.7622,0.7828,0.0017,409.222
0,7,29.7188,28.7584,0.7837,0.0015,409.222
0,8,29.7722,28.8048,0.771,0.0013,409.222
