task,condition,elapsed_sec,latency_ms,server_exec_ms,server_start_ns
ecgclass,sharing,158.8745,32.7611,13.5471,1775517727522486412
ecgclass,sharing,158.8805,50.8721,12.3903,1775517727548029179
ecgclass,sharing,158.888,43.4859,12.3903,1775517727548029179
ecgclass,sharing,158.8983,33.3374,12.3903,1775517727548029179
ecgclass,sharing,158.9067,57.3552,13.4836,1775517727579836581
ecgclass,sharing,158.9387,51.0495,12.2938,1775517727606739635
ecgclass,sharing,158.9472,42.9652,12.2938,1775517727606739635
ecgclass,sharing,158.9588,31.3628,12.2938,1775517727606739635
ecgclass,sharing,158.9602,30.0059,12.2938,1775517727606739635
ecgclass,sharing,158.9682,46.6716,12.6779,1775517727631464138
ecgclass,sharing,158.9933,53.5066,13.2246,1775517727662813270
ecgclass,sharing,159.0036,43.2568,13.2246,1775517727662813270
ecgclass,sharing,159.008,39.0439,13.2246,1775517727662813270
ecgclass,sharing,159.0104,36.8044,13.2246,1775517727662813270
ecgclass,sharing,159.0146,32.5427,13.2246,1775517727662813270
ecgclass,sharing,159.019,28.1491,13.2246,1775517727662813270
ecgclass,sharing,159.0203,54.6985,12.9799,1775517727691185666
ecgclass,sharing,159.0686,37.0977,13.2972,1775517727721684893
ecgclass,sharing,159.0739,31.9138,13.2972,1775517727721684893
ecgclass,sharing,159.0771,28.7602,13.2972,1775517727721684893
ecgclass,sharing,159.0814,53.7214,14.4115,1775517727749840050
ecgclass,sharing,159.0846,50.606,14.4115,1775517727749840050
ecgclass,sharing,159.1044,30.8197,14.4115,1775517727749840050
ecgclass,sharing,159.111,52.9401,16.7842,1775517727776193672
ecgclass,sharing,159.111,53.1845,16.7842,1775517727776193672
ecgclass,sharing,159.1178,46.4528,16.7842,1775517727776193672
ecgclass,sharing,159.131,33.3967,16.7842,1775517727776193672
ecgclass,sharing,159.131,33.4096,16.7842,1775517727776193672
ecgclass,sharing,159.1376,53.4861,15.8133,1775517727804492785
ecgclass,sharing,159.1506,40.7484,15.8133,1775517727804492785
ecgclass,sharing,159.152,39.4921,15.8133,1775517727804492785
ecgclass,sharing,159.1557,35.938,15.8133,1775517727804492785
ecgclass,sharing,159.1676,48.317,12.8526,1775517727832094999
ecgclass,sharing,159.2154,25.0511,13.2701,1775517727856565421
ecgclass,sharing,159.219,21.7133,13.2701,1775517727856565421
ecgclass,sharing,159.2472,28.1911,13.3129,1775517727891043255
ecgclass,sharing,159.2729,29.0833,14.0701,1775517727917229759
ecgclass,sharing,159.2798,55.2902,13.5877,1775517727950841187
ecgclass,sharing,159.2864,49.2692,13.5877,1775517727950841187
ecgclass,sharing,159.2877,48.0778,13.5877,1775517727950841187
ecgclass,sharing,159.29,45.8379,13.5877,1775517727950841187
ecgclass,sharing,159.2902,45.6238,13.5877,1775517727950841187
ecgclass,sharing,159.3413,52.4457,13.1249,1775517728009825175
ecgclass,sharing,159.3587,35.0139,13.1249,1775517728009825175
ecgclass,sharing,159.3631,30.7019,13.1249,1775517728009825175
ecgclass,sharing,159.3695,50.1366,12.6111,1775517728036157265
ecgclass,sharing,159.3823,37.3294,12.6111,1775517728036157265
ecgclass,sharing,159.4217,24.0951,13.8573,1775517728061150479
ecgclass,sharing,159.432,39.0832,13.5713,1775517728086856083
ecgclass,sharing,159.4364,34.8895,13.5713,1775517728086856083
ecgclass,sharing,159.4515,44.1306,13.0297,1775517728111444180
ecgclass,sharing,159.4567,38.8846,13.0297,1775517728111444180
ecgclass,sharing,159.4951,59.1667,13.307,1775517728170288842
ecgclass,sharing,159.5017,52.7897,13.307,1775517728170288842
ecgclass,sharing,159.5031,51.7378,13.307,1775517728170288842
ecgclass,sharing,159.5118,43.1297,13.307,1775517728170288842
ecgclass,sharing,159.525,29.8615,13.307,1775517728170288842
ecgclass,sharing,159.5337,52.6431,14.0009,1775517728201428755
ecgclass,sharing,159.54,46.6356,14.0009,1775517728201428755
ecgclass,sharing,159.5468,39.906,14.0009,1775517728201428755
ecgclass,sharing,159.556,30.762,14.0009,1775517728201428755
ecgclass,sharing,159.5713,39.5157,12.8847,1775517728227180771
ecgclass,sharing,159.5718,39.1569,12.8847,1775517728227180771
ecgclass,sharing,159.5879,49.4564,13.7319,1775517728252687327
ecgclass,sharing,159.5901,47.1864,13.7319,1775517728252687327
ecgclass,sharing,159.5914,46.1957,13.7319,1775517728252687327
ecgclass,sharing,159.592,45.6002,13.7319,1775517728252687327
ecgclass,sharing,159.6025,35.1439,13.7319,1775517728252687327
ecgclass,sharing,159.6336,29.1779,13.1661,1775517728278769187
ecgclass,sharing,159.6349,27.9536,13.1661,1775517728278769187
ecgclass,sharing,159.646,42.125,12.8521,1775517728304205760
ecgclass,sharing,159.6823,31.0934,13.0899,1775517728329554349
ecgclass,sharing,159.7037,29.0346,13.5725,1775517728348555840
ecgclass,sharing,159.708,25.1431,13.5725,1775517728348555840
ecgclass,sharing,159.7278,30.9832,14.0229,1775517728373795674
ecgclass,sharing,159.7311,27.7808,14.0229,1775517728373795674
ecgclass,sharing,159.769,40.8583,12.1652,1775517728426696585
ecgclass,sharing,159.7691,41.0564,12.1652,1775517728426696585
ecgclass,sharing,159.7758,34.5182,12.1652,1775517728426696585
ecgclass,sharing,159.7784,32.0027,12.1652,1775517728426696585
ecgclass,sharing,159.789,47.1506,12.614,1775517728452699152
ecgclass,sharing,159.7891,47.3022,12.614,1775517728452699152
ecgclass,sharing,159.7945,41.8761,12.614,1775517728452699152
ecgclass,sharing,159.8095,53.2961,12.6729,1775517728479269203
ecgclass,sharing,159.8101,52.758,12.6729,1775517728479269203
ecgclass,sharing,159.8771,46.5915,13.1035,1775517728539884609
ecgclass,sharing,159.8876,36.279,13.1035,1775517728539884609
ecgclass,sharing,159.8876,36.4707,13.1035,1775517728539884609
ecgclass,sharing,159.8904,33.7658,13.1035,1775517728539884609
ecgclass,sharing,159.9098,41.8713,14.0968,1775517728566582225
ecgclass,sharing,159.9112,40.5147,14.0968,1775517728566582225
ecgclass,sharing,159.9273,50.06,12.6018,1775517728593932138
ecgclass,sharing,159.94,37.5578,12.6018,1775517728593932138
ecgclass,sharing,159.9415,36.1409,12.6018,1775517728593932138
ecgclass,sharing,159.9661,42.068,12.8301,1775517728624549890
ecgclass,sharing,159.9917,43.4272,13.5417,1775517728650953573
ecgclass,sharing,159.9944,40.9949,13.5417,1775517728650953573
ecgclass,sharing,160.0057,29.9549,13.5417,1775517728650953573
ecgclass,sharing,160.0185,50.1087,13.5201,1775517728684141363
ecgclass,sharing,160.0241,44.6005,13.5201,1775517728684141363
ecgclass,sharing,160.0254,43.5765,13.5201,1775517728684141363
ecgclass,sharing,160.0354,33.7694,13.5201,1775517728684141363
ecgclass,sharing,160.0443,55.9676,12.7472,1775517728716629523
ecgclass,sharing,160.0521,48.2576,12.7472,1775517728716629523
ecgclass,sharing,160.0555,45.1002,12.7472,1775517728716629523
ecgclass,sharing,160.0555,45.1052,12.7472,1775517728716629523
ecgclass,sharing,160.0756,50.2806,13.0663,1775517728742067806
ecgclass,sharing,160.0983,27.6692,13.0663,1775517728742067806
ecgclass,sharing,160.114,45.6202,12.8644,1775517728775784708
ecgclass,sharing,160.1243,35.3394,12.8644,1775517728775784708
ecgclass,sharing,160.131,56.2558,13.9586,1775517728802484934
ecgclass,sharing,160.1378,49.65,13.9586,1775517728802484934
ecgclass,sharing,160.1392,48.4035,13.9586,1775517728802484934
ecgclass,sharing,160.1744,48.9411,15.7723,1775517728836900876
ecgclass,sharing,160.1779,45.6161,15.7723,1775517728836900876
ecgclass,sharing,160.1779,45.7814,15.7723,1775517728836900876
ecgclass,sharing,160.1815,42.3594,15.7723,1775517728836900876
ecgclass,sharing,160.1868,37.2844,15.7723,1775517728836900876
ecgclass,sharing,160.1928,61.9466,13.0372,1775517728870972982
ecgclass,sharing,160.2002,54.6455,13.0372,1775517728870972982
ecgclass,sharing,160.2189,36.0811,13.0372,1775517728870972982
ecgclass,sharing,160.2615,49.1414,13.3373,1775517728926631100
ecgclass,sharing,160.2751,35.8715,13.3373,1775517728926631100
ecgclass,sharing,160.3152,29.6276,14.4981,1775517728959516807
ecgclass,sharing,160.3186,52.3541,13.7603,1775517728986372209
ecgclass,sharing,160.3334,37.6031,13.7603,1775517728986372209
ecgclass,sharing,160.3348,36.3607,13.7603,1775517728986372209
ecgclass,sharing,160.3484,49.3853,13.6404,1775517729013321896
ecgclass,sharing,160.3506,47.2901,13.6404,1775517729013321896
ecgclass,sharing,160.3529,45.2294,13.6404,1775517729013321896
ecgclass,sharing,160.3552,43.0923,13.6404,1775517729013321896
ecgclass,sharing,160.3628,35.5539,13.6404,1775517729013321896
ecgclass,sharing,160.3793,44.1892,13.427,1775517729039197167
ecgclass,sharing,160.3793,44.338,13.427,1775517729039197167
ecgclass,sharing,160.4055,45.373,12.5404,1775517729067539492
ecgclass,sharing,160.4068,44.3799,12.5404,1775517729067539492
ecgclass,sharing,160.4199,31.3103,12.5404,1775517729067539492
ecgclass,sharing,160.4247,26.5574,12.5404,1775517729067539492
ecgclass,sharing,160.4247,26.5565,12.5404,1775517729067539492
ecgclass,sharing,160.4292,49.221,13.2239,1775517729094328632
ecgclass,sharing,160.4305,48.2337,13.2239,1775517729094328632
ecgclass,sharing,160.4348,43.9498,13.2239,1775517729094328632
ecgclass,sharing,160.4348,43.9296,13.2239,1775517729094328632
ecgclass,sharing,160.4524,57.816,14.1133,1775517729125352361
ecgclass,sharing,160.4703,40.2424,14.1133,1775517729125352361
ecgclass,sharing,160.4959,39.8977,13.3758,1775517729151643559
ecgclass,sharing,160.5146,53.0002,13.5569,1775517729183256512
ecgclass,sharing,160.5662,25.6269,12.6987,1775517729208506317
ecgclass,sharing,160.5663,26.0575,12.6987,1775517729208506317
ecgclass,sharing,160.5674,57.1592,13.8732,1775517729239929683
ecgclass,sharing,160.569,55.7044,13.8732,1775517729239929683
ecgclass,sharing,160.5743,50.6737,13.8732,1775517729239929683
ecgclass,sharing,160.5878,37.1768,13.8732,1775517729239929683
ecgclass,sharing,160.5878,37.1668,13.8732,1775517729239929683
ecgclass,sharing,160.5974,55.1577,14.169,1775517729267661382
ecgclass,sharing,160.6191,33.6711,14.169,1775517729267661382
ecgclass,sharing,160.6497,28.7042,13.8238,1775517729293802174
ecgclass,sharing,160.6528,59.7026,12.8923,1775517729328890805
ecgclass,sharing,160.6753,37.3521,12.8923,1775517729328890805
ecgclass,sharing,160.6826,30.1027,12.8923,1775517729328890805
ecgclass,sharing,160.6839,55.5058,13.109,1775517729355455605
ecgclass,sharing,160.6852,54.414,13.109,1775517729355455605
ecgclass,sharing,160.6905,49.1517,13.109,1775517729355455605
ecgclass,sharing,160.695,44.7578,13.109,1775517729355455605
ecgclass,sharing,160.6974,42.4101,13.109,1775517729355455605
ecgclass,sharing,160.7069,32.8629,13.109,1775517729355455605
ecgclass,sharing,160.7168,51.9903,12.7956,1775517729385261022
ecgclass,sharing,160.7375,31.3957,12.7956,1775517729385261022
ecgclass,sharing,160.7388,60.5469,12.6436,1775517729415842052
ecgclass,sharing,160.7544,45.0432,12.6436,1775517729415842052
ecgclass,sharing,160.7632,36.2391,12.6436,1775517729415842052
ecgclass,sharing,160.775,51.2254,13.2538,1775517729442218834
ecgclass,sharing,160.7848,41.7247,13.2538,1775517729442218834
ecgclass,sharing,160.7961,30.4136,13.2538,1775517729442218834
ecgclass,sharing,160.8079,43.3152,13.2744,1775517729467032350
ecgclass,sharing,160.8435,33.5176,13.5832,1775517729492426541
ecgclass,sharing,160.8487,28.4789,13.5832,1775517729492426541
ecgclass,sharing,160.851,53.2014,12.4613,1775517729520942724
ecgclass,sharing,160.8524,51.7812,12.4613,1775517729520942724
ecgclass,sharing,160.8606,43.6409,12.4613,1775517729520942724
ecgclass,sharing,160.8649,39.4857,12.4613,1775517729520942724
ecgclass,sharing,160.8693,35.1784,12.4613,1775517729520942724
ecgclass,sharing,160.8693,35.1753,12.4613,1775517729520942724
ecgclass,sharing,160.8767,52.8121,13.343,1775517729545268310
ecgclass,sharing,160.896,33.5834,13.343,1775517729545268310
ecgclass,sharing,160.9013,28.3213,13.343,1775517729545268310
ecgclass,sharing,160.9055,49.6867,13.0168,1775517729571454634
ecgclass,sharing,160.9098,45.6955,13.0168,1775517729571454634
ecgclass,sharing,160.9153,40.2594,13.0168,1775517729571454634
ecgclass,sharing,160.9537,29.3093,14.1847,1775517729598110988
ecgclass,sharing,160.9576,50.4391,13.4488,1775517729623798442
ecgclass,sharing,160.9576,50.6332,13.4488,1775517729623798442
ecgclass,sharing,160.975,33.2923,13.4488,1775517729623798442
ecgclass,sharing,160.975,33.3128,13.4488,1775517729623798442
ecgclass,sharing,160.9881,52.1936,14.2895,1775517729655042909
ecgclass,sharing,161.0004,40.0527,14.2895,1775517729655042909
ecgclass,sharing,161.0257,40.5951,12.6511,1775517729682591341
ecgclass,sharing,161.0271,39.4394,12.6511,1775517729682591341
ecgclass,sharing,161.0331,33.4303,12.6511,1775517729682591341
ecgclass,sharing,161.0699,46.9301,13.9345,1775517729732276956
ecgclass,sharing,161.0752,41.9359,13.9345,1775517729732276956
ecgclass,sharing,161.0766,40.6966,13.9345,1775517729732276956
ecgclass,sharing,161.1052,42.2091,12.8571,1775517729763866509
ecgclass,sharing,161.1106,37.3566,12.8571,1775517729763866509
ecgclass,sharing,161.1106,37.3521,12.8571,1775517729763866509
ecgclass,sharing,161.1194,28.6446,12.8571,1775517729763866509
ecgclass,sharing,161.1331,41.3325,13.9953,1775517729789634356
ecgclass,sharing,161.1356,39.1254,13.9953,1775517729789634356
ecgclass,sharing,161.1419,32.8536,13.9953,1775517729789634356
ecgclass,sharing,161.1532,47.5872,13.2611,1775517729816746919
ecgclass,sharing,161.1655,35.4364,13.2611,1775517729816746919
ecgclass,sharing,161.1745,52.7065,13.4073,1775517729843146302
ecgclass,sharing,161.1759,51.6117,13.4073,1775517729843146302
ecgclass,sharing,161.1781,49.3574,13.4073,1775517729843146302
ecgclass,sharing,161.1984,29.175,13.4073,1775517729843146302
ecgclass,sharing,161.2092,46.8893,13.8468,1775517729871156903
ecgclass,sharing,161.2187,37.3793,13.8468,1775517729871156903
ecgclass,sharing,161.2449,37.209,13.8593,1775517729897532796
ecgclass,sharing,161.2516,30.7209,13.8593,1775517729897532796
ecgclass,sharing,161.2592,52.3448,16.1539,1775517729924737643
ecgclass,sharing,161.2616,50.1757,16.1539,1775517729924737643
ecgclass,sharing,161.2682,43.69,16.1539,1775517729924737643
ecgclass,sharing,161.2757,36.3562,16.1539,1775517729924737643
ecgclass,sharing,161.276,36.243,16.1539,1775517729924737643
ecgclass,sharing,161.2857,26.5276,16.1539,1775517729924737643
ecgclass,sharing,161.2883,24.0304,16.1539,1775517729924737643
ecgclass,sharing,161.3091,29.2366,13.5371,1775517729953806720
ecgclass,sharing,161.3134,52.424,13.1273,1775517729981931515
ecgclass,sharing,161.3218,44.2011,13.1273,1775517729981931515
ecgclass,sharing,161.3322,33.8402,13.1273,1775517729981931515
ecgclass,sharing,161.3322,33.8619,13.1273,1775517729981931515
ecgclass,sharing,161.3485,49.4449,12.8894,1775517730014130973
ecgclass,sharing,161.3686,29.4085,12.8894,1775517730014130973
ecgclass,sharing,161.3729,49.3026,12.653,1775517730038818335
ecgclass,sharing,161.3833,38.9843,12.653,1775517730038818335
ecgclass,sharing,161.3887,33.5994,12.653,1775517730038818335
ecgclass,sharing,161.3941,28.2972,12.653,1775517730038818335
ecgclass,sharing,161.4021,45.5754,12.7805,1775517730064101141
ecgclass,sharing,161.4166,31.1902,12.7805,1775517730064101141
ecgclass,sharing,161.4209,26.9356,12.7805,1775517730064101141
ecgclass,sharing,161.4255,47.128,12.2373,1775517730089736272
ecgclass,sharing,161.4489,52.6986,12.9917,1775517730117447621
ecgclass,sharing,161.4502,51.4529,12.9917,1775517730117447621
ecgclass,sharing,161.4587,42.9411,12.9917,1775517730117447621
ecgclass,sharing,161.4695,32.2044,12.9917,1775517730117447621
ecgclass,sharing,161.4904,38.4114,13.4652,1775517730144563944
ecgclass,sharing,161.5138,41.2002,13.3343,1775517730170860843
ecgclass,sharing,161.5173,37.8456,13.3343,1775517730170860843
ecgclass,sharing,161.5403,46.545,13.4166,1775517730202695576
ecgclass,sharing,161.5596,27.4816,13.4166,1775517730202695576
ecgclass,sharing,161.5608,51.5339,13.6771,1775517730227975412
ecgclass,sharing,161.5751,37.4386,13.6771,1775517730227975412
ecgclass,sharing,161.5793,33.1743,13.6771,1775517730227975412
ecgclass,sharing,161.5892,50.3035,13.4837,1775517730255308575
ecgclass,sharing,161.5974,42.5904,13.4837,1775517730255308575
ecgclass,sharing,161.6186,55.6564,13.0661,1775517730290107963
ecgclass,sharing,161.6228,51.8119,13.0661,1775517730290107963
ecgclass,sharing,161.6294,45.2967,13.0661,1775517730290107963
ecgclass,sharing,161.6337,40.9927,13.0661,1775517730290107963
ecgclass,sharing,161.6738,25.7223,13.3993,1775517730315325236
ecgclass,sharing,161.6738,25.8965,13.3993,1775517730315325236
ecgclass,sharing,161.6888,36.6833,12.8756,1775517730341894867
ecgclass,sharing,161.7789,21.3547,12.5256,1775517730416890219
ecgclass,sharing,161.7894,36.0763,12.8525,1775517730441809660
ecgclass,sharing,161.8024,49.0901,13.5585,1775517730467097537
ecgclass,sharing,161.832,44.8363,12.8906,1775517730493337043
ecgclass,sharing,161.8353,41.7311,12.8906,1775517730493337043
ecgclass,sharing,161.8367,40.4081,12.8906,1775517730493337043
ecgclass,sharing,161.8389,38.2528,12.8906,1775517730493337043
ecgclass,sharing,161.8493,27.9365,12.8906,1775517730493337043
ecgclass,sharing,161.8558,48.9588,14.6039,1775517730519362011
ecgclass,sharing,161.8719,33.0501,14.6039,1775517730519362011
ecgclass,sharing,161.8752,29.7306,14.6039,1775517730519362011
ecgclass,sharing,161.8957,36.3214,12.674,1775517730548511920
ecgclass,sharing,161.897,35.2206,12.674,1775517730548511920
ecgclass,sharing,161.9005,31.724,12.674,1775517730548511920
ecgclass,sharing,161.9071,51.0392,12.8557,1775517730574461435
ecgclass,sharing,161.9189,39.5966,12.8557,1775517730574461435
ecgclass,sharing,161.9212,37.3042,12.8557,1775517730574461435
ecgclass,sharing,161.9487,34.3306,13.0801,1775517730599265181
ecgclass,sharing,161.9617,56.3354,13.7258,1775517730633514765
ecgclass,sharing,161.9704,47.9517,13.7258,1775517730633514765
ecgclass,sharing,161.978,40.4241,13.7258,1775517730633514765
ecgclass,sharing,161.9813,37.163,13.7258,1775517730633514765
ecgclass,sharing,161.9829,35.6295,13.7258,1775517730633514765
ecgclass,sharing,161.9947,49.6857,13.9313,1775517730659635777
ecgclass,sharing,161.9982,46.433,13.9313,1775517730659635777
ecgclass,sharing,162.0015,43.1767,13.9313,1775517730659635777
ecgclass,sharing,162.0323,40.9665,15.4935,1775517730686455088
ecgclass,sharing,162.0366,36.778,15.4935,1775517730686455088
ecgclass,sharing,162.038,35.4452,15.4935,1775517730686455088
ecgclass,sharing,162.0403,33.2158,15.4935,1775517730686455088
ecgclass,sharing,162.0457,27.7505,15.4935,1775517730686455088
ecgclass,sharing,162.0531,45.0068,13.7048,1775517730713444296
ecgclass,sharing,162.0553,42.7854,13.7048,1775517730713444296
ecgclass,sharing,162.0776,46.0489,12.4858,1775517730740508518
ecgclass,sharing,162.0879,35.9111,12.4858,1775517730740508518
ecgclass,sharing,162.0936,30.4143,12.4858,1775517730740508518
ecgclass,sharing,162.1035,45.8035,13.5018,1775517730765009721
ecgclass,sharing,162.1063,43.1612,13.5018,1775517730765009721
ecgclass,sharing,162.1226,26.9456,13.5018,1775517730765009721
ecgclass,sharing,162.1282,45.3072,12.3548,1775517730790257026
ecgclass,sharing,162.1361,37.5798,12.3548,1775517730790257026
ecgclass,sharing,162.1506,51.0776,14.3281,1775517730816686300
ecgclass,sharing,162.1539,47.9925,14.3281,1775517730816686300
ecgclass,sharing,162.1539,48.0554,14.3281,1775517730816686300
ecgclass,sharing,162.1575,44.4837,14.3281,1775517730816686300
ecgclass,sharing,162.1808,45.8338,12.76,1775517730843129976
ecgclass,sharing,162.1842,42.6369,12.76,1775517730843129976
ecgclass,sharing,162.1942,32.9313,12.76,1775517730843129976
ecgclass,sharing,162.2093,43.263,12.867,1775517730868944884
ecgclass,sharing,162.2116,41.0621,12.867,1775517730868944884
ecgclass,sharing,162.2269,50.4231,11.8384,1775517730894835496
ecgclass,sharing,162.2578,45.4745,13.2127,1775517730919237796
ecgclass,sharing,162.2591,44.5106,13.2127,1775517730919237796
ecgclass,sharing,162.264,39.6757,13.2127,1775517730919237796
ecgclass,sharing,162.2653,38.3894,13.2127,1775517730919237796
ecgclass,sharing,162.2855,48.6965,12.6306,1775517730950379439
ecgclass,sharing,162.3004,33.8628,12.6306,1775517730950379439
ecgclass,sharing,162.303,31.311,12.6306,1775517730950379439
ecgclass,sharing,162.3138,54.054,14.2905,1775517730982893420
ecgclass,sharing,162.3184,49.7639,14.2905,1775517730982893420
ecgclass,sharing,162.3216,46.4973,14.2905,1775517730982893420
ecgclass,sharing,162.3342,33.9818,14.2905,1775517730982893420
ecgclass,sharing,162.3375,30.6454,14.2905,1775517730982893420
ecgclass,sharing,162.3432,51.3172,13.3256,1775517731010415531
ecgclass,sharing,162.3455,49.2401,13.3256,1775517731010415531
ecgclass,sharing,162.3574,37.4677,13.3256,1775517731010415531
ecgclass,sharing,162.3607,34.1773,13.3256,1775517731010415531
ecgclass,sharing,162.366,28.9221,13.3256,1775517731010415531
ecgclass,sharing,162.3737,52.9187,12.5093,1775517731043178753
ecgclass,sharing,162.378,48.7206,12.5093,1775517731043178753
ecgclass,sharing,162.3833,43.3679,12.5093,1775517731043178753
ecgclass,sharing,162.4298,22.4633,11.7655,1775517731069630238
ecgclass,sharing,162.4372,41.2292,12.6408,1775517731095017539
ecgclass,sharing,162.4417,36.7808,12.6408,1775517731095017539
ecgclass,sharing,162.4521,59.4049,13.0091,1775517731127534930
ecgclass,sharing,162.4698,42.028,13.0091,1775517731127534930
ecgclass,sharing,162.4805,31.3632,13.0091,1775517731127534930
ecgclass,sharing,162.5063,31.8329,13.2796,1775517731154139812
ecgclass,sharing,162.5201,46.6471,12.8519,1775517731182922786
ecgclass,sharing,162.5236,43.3402,12.8519,1775517731182922786
ecgclass,sharing,162.5282,38.8422,12.8519,1775517731182922786
ecgclass,sharing,162.5295,37.5667,12.8519,1775517731182922786
ecgclass,sharing,162.5482,45.9061,14.4118,1775517731208844499
ecgclass,sharing,162.5483,45.8987,14.4118,1775517731208844499
ecgclass,sharing,162.566,53.1945,13.3333,1775517731235133978
ecgclass,sharing,162.5711,48.7559,13.3333,1775517731235133978
ecgclass,sharing,162.5841,35.9533,13.3333,1775517731235133978
ecgclass,sharing,162.5855,34.7433,13.3333,1775517731235133978
ecgclass,sharing,162.5882,32.007,13.3333,1775517731235133978
ecgclass,sharing,162.6194,32.8085,12.968,1775517731268428172
ecgclass,sharing,162.6352,44.95,12.9646,1775517731296513057
ecgclass,sharing,162.6365,43.8869,12.9646,1775517731296513057
ecgclass,sharing,162.6388,41.7235,12.9646,1775517731296513057
ecgclass,sharing,162.6567,23.9458,12.9646,1775517731296513057
ecgclass,sharing,162.6611,43.4098,11.5294,1775517731322349716
ecgclass,sharing,162.7096,48.2087,14.0409,1775517731372959601
ecgclass,sharing,162.7165,41.4863,14.0409,1775517731372959601
ecgclass,sharing,162.7548,28.9772,12.5943,1775517731400372527
ecgclass,sharing,162.7591,48.7747,12.3734,1775517731424824678
ecgclass,sharing,162.7814,26.5617,12.3734,1775517731424824678
ecgclass,sharing,162.7836,54.7998,12.9233,1775517731454440947
ecgclass,sharing,162.7976,40.7131,12.9233,1775517731454440947
ecgclass,sharing,162.8292,35.3224,12.6946,1775517731480914853
ecgclass,sharing,162.8365,28.1317,12.6946,1775517731480914853
ecgclass,sharing,162.8405,49.6659,13.599,1775517731505861096
ecgclass,sharing,162.848,42.4197,13.599,1775517731505861096
ecgclass,sharing,162.8514,39.0966,13.599,1775517731505861096
ecgclass,sharing,162.8688,49.6161,14.697,1775517731532965349
ecgclass,sharing,162.8695,49.2072,14.697,1775517731532965349
ecgclass,sharing,162.8719,46.8822,14.697,1775517731532965349
ecgclass,sharing,162.8742,44.7221,14.697,1775517731532965349
ecgclass,sharing,162.8814,37.4391,14.697,1775517731532965349
ecgclass,sharing,162.8828,36.0682,14.697,1775517731532965349
ecgclass,sharing,162.8842,34.7021,14.697,1775517731532965349
ecgclass,sharing,162.9006,54.9729,13.8032,1775517731570854337
ecgclass,sharing,162.9007,55.1562,13.8032,1775517731570854337
ecgclass,sharing,162.9133,42.8724,13.8032,1775517731570854337
ecgclass,sharing,162.9166,39.5114,13.8032,1775517731570854337
ecgclass,sharing,162.9166,39.5458,13.8032,1775517731570854337
ecgclass,sharing,162.92,36.1917,13.8032,1775517731570854337
ecgclass,sharing,162.9313,48.599,12.2212,1775517731596976948
ecgclass,sharing,162.9359,44.1527,12.2212,1775517731596976948
ecgclass,sharing,162.9373,42.9714,12.2212,1775517731596976948
ecgclass,sharing,162.9456,34.7037,12.2212,1775517731596976948
ecgclass,sharing,162.9603,45.5084,12.5496,1775517731622446172
ecgclass,sharing,162.9668,39.1865,12.5496,1775517731622446172
ecgclass,sharing,163.0162,48.0473,12.706,1775517731680778102
ecgclass,sharing,163.0264,38.0359,12.706,1775517731680778102
ecgclass,sharing,163.0347,29.8564,12.706,1775517731680778102
ecgclass,sharing,163.0389,25.7933,12.706,1775517731680778102
ecgclass,sharing,163.0452,52.3164,12.7163,1775517731713946901
ecgclass,sharing,163.0501,47.6184,12.7163,1775517731713946901
ecgclass,sharing,163.071,51.7826,13.0059,1775517731739139524
ecgclass,sharing,163.0735,49.5236,13.0059,1775517731739139524
ecgclass,sharing,163.0999,56.5081,13.0212,1775517731772663968
ecgclass,sharing,163.1095,47.0295,13.0212,1775517731772663968
ecgclass,sharing,163.1232,33.4136,13.0212,1775517731772663968
ecgclass,sharing,163.1432,45.0928,12.5937,1775517731804800343
ecgclass,sharing,163.1577,30.6742,12.5937,1775517731804800343
ecgclass,sharing,163.1643,50.076,13.625,1775517731830155042
ecgclass,sharing,163.1643,50.3976,13.625,1775517731830155042
ecgclass,sharing,163.2126,34.7533,13.9121,1775517731862554419
ecgclass,sharing,163.2144,33.1371,13.9121,1775517731862554419
ecgclass,sharing,163.2168,30.8442,13.9121,1775517731862554419
ecgclass,sharing,163.2305,44.7836,13.5213,1775517731890881913
ecgclass,sharing,163.2415,33.8094,13.5213,1775517731890881913
ecgclass,sharing,163.2442,31.2951,13.5213,1775517731890881913
ecgclass,sharing,163.2816,57.9579,13.2404,1775517731955502799
ecgclass,sharing,163.2976,42.1445,13.2404,1775517731955502799
ecgclass,sharing,163.3182,48.5671,13.0367,1775517731982592581
ecgclass,sharing,163.3198,47.1272,13.0367,1775517731982592581
ecgclass,sharing,163.3211,46.1469,13.0367,1775517731982592581
ecgclass,sharing,163.3334,33.7739,13.0367,1775517731982592581
ecgclass,sharing,163.3358,31.4705,13.0367,1775517731982592581
ecgclass,sharing,163.3392,53.0803,12.8428,1775517732008490753
ecgclass,sharing,163.3656,27.0426,12.8428,1775517732008490753
ecgclass,sharing,163.3658,26.8054,12.8428,1775517732008490753
ecgclass,sharing,163.3872,30.0446,12.7782,1775517732033727748
ecgclass,sharing,163.392,50.317,12.9555,1775517732058525133
ecgclass,sharing,163.3997,42.7439,12.9555,1775517732058525133
ecgclass,sharing,163.4196,22.9244,12.9555,1775517732058525133
ecgclass,sharing,163.4369,29.3777,11.9267,1775517732083695965
ecgclass,sharing,163.4824,43.8585,13.1555,1775517732142380760
ecgclass,sharing,163.5296,22.382,13.082,1775517732168170617
ecgclass,sharing,163.5362,42.7411,13.2955,1775517732194940317
