task,device,t_center,count,throughput_rps,p50_ms,p99_ms
trafficfore,172.31.40.38:8000,19.5,4,4.0,26.498794555664062,29.136755466461185
trafficfore,172.31.40.38:8000,20.5,5,5.0,24.924278259277344,40.29542922973633
trafficfore,172.31.40.38:8000,21.5,1,1.0,26.47519111633301,26.47519111633301
trafficfore,172.31.40.38:8000,22.5,6,6.0,25.705695152282715,33.18260908126831
trafficfore,172.31.40.38:8000,23.5,6,6.0,28.109192848205566,43.66300106048584
trafficfore,172.31.40.38:8000,24.5,3,3.0,27.14729309082031,31.772398948669437
trafficfore,172.31.40.38:8000,25.5,5,5.0,25.12359619140625,32.47836112976074
trafficfore,172.31.40.38:8000,26.5,6,6.0,28.65922451019287,42.485761642456055
trafficfore,172.31.40.38:8000,27.5,5,5.0,24.636268615722656,40.870141983032234
trafficfore,172.31.40.38:8000,28.5,6,6.0,25.298237800598148,27.073287963867188
trafficfore,172.31.40.38:8000,29.5,6,6.0,24.576187133789062,27.34692096710205
trafficfore,172.31.40.38:8000,30.5,61,61.0,253.3259391784668,425.30269622802734
trafficfore,172.31.40.38:8000,31.5,69,69.0,472.1410274505615,632.6614093780518
trafficfore,172.31.40.38:8000,32.5,66,66.0,663.9798879623413,807.6915144920348
trafficfore,172.31.40.38:8000,33.5,64,64.0,923.4423637390136,1068.6562013626099
trafficfore,172.31.40.38:8000,34.5,63,63.0,1092.56911277771,1159.5898532867432
trafficfore,172.31.40.38:8000,35.5,65,65.0,1078.052997589111,1148.8145446777344
trafficfore,172.31.40.38:8000,36.5,63,63.0,1168.6840057373047,1254.9013233184814
trafficfore,172.31.40.38:8000,37.5,67,67.0,1313.9698505401614,1472.7428913116455
trafficfore,172.31.40.38:8000,38.5,62,62.0,1465.142846107483,1558.5301327705383
trafficfore,172.31.40.38:8000,39.5,64,64.0,1522.060751914978,1620.0149250030518
trafficfore,172.31.40.38:8000,40.5,68,68.0,1502.0509958267212,1584.3962454795837
trafficfore,172.31.40.38:8000,41.5,68,68.0,1528.7432670593262,1582.1375107765198
trafficfore,172.31.40.38:8000,42.5,67,67.0,1490.797519683838,1586.6296434402466
trafficfore,172.31.40.38:8000,43.5,61,61.0,1746.126651763916,1914.8016929626465
trafficfore,172.31.40.38:8000,44.5,65,65.0,2011.3868713378906,2142.0816612243652
trafficfore,172.31.40.38:8000,45.5,67,67.0,2304.882526397705,2373.2350635528564
trafficfore,172.31.40.38:8000,46.5,62,62.0,2406.254291534424,2500.5621933937073
trafficfore,172.31.40.38:8000,47.5,64,64.0,2677.1737337112427,2792.2856879234314
trafficfore,172.31.40.38:8000,48.5,51,51.0,2956.707239151001,3227.1363735198975
trafficfore,172.31.40.38:8000,49.5,64,64.0,3378.60369682312,3460.227053165436
trafficfore,172.31.40.38:8000,50.5,65,65.0,3475.587844848633,3528.8427543640137
trafficfore,172.31.40.38:8000,51.5,63,63.0,3613.397359848023,3807.8988885879517
trafficfore,172.31.40.38:8000,52.5,67,67.0,3948.253870010376,4021.750426292419
trafficfore,172.31.40.38:8000,53.5,59,59.0,4166.119575500488,4307.65998840332
trafficfore,172.31.40.38:8000,54.5,63,63.0,4394.0231800079355,4510.7196617126465
trafficfore,172.31.40.38:8000,55.5,65,65.0,4537.348985671997,4677.362422943115
trafficfore,172.31.40.38:8000,56.5,61,61.0,4715.09051322937,4786.108064651489
trafficfore,172.31.40.38:8000,57.5,71,71.0,4711.484432220459,4856.680655479431
trafficfore,172.31.40.38:8000,58.5,66,66.0,4833.719491958619,4899.679374694824
trafficfore,172.31.40.38:8000,59.5,64,64.0,4963.554263114929,5078.076515197754
trafficfore,172.31.40.38:8000,60.5,62,62.0,5178.773045539856,5327.156014442444
trafficfore,172.31.40.38:8000,61.5,66,66.0,5316.309690475464,5392.7844524383545
trafficfore,172.31.40.38:8000,62.5,64,64.0,5437.70158290863,5605.1552629470825
trafficfore,172.31.40.38:8000,63.5,65,65.0,5550.364971160889,5702.356128692627
trafficfore,172.31.40.38:8000,64.5,60,60.0,5099.376559257507,5330.897126197815
trafficfore,172.31.40.38:8000,65.5,61,61.0,4446.739435195923,4868.417406082152
trafficfore,172.31.40.38:8000,66.5,64,64.0,3890.6540870666504,4310.150306224823
trafficfore,172.31.40.38:8000,67.5,65,65.0,3147.028684616089,3628.804388046265
trafficfore,172.31.40.38:8000,68.5,63,63.0,2695.520877838135,2840.1838064193726
trafficfore,172.31.40.38:8000,69.5,60,60.0,2059.5538616180415,2467.3572397232056
trafficfore,172.31.40.38:8000,70.5,67,67.0,1322.8278160095215,1849.5420026779177
trafficfore,172.31.40.38:8000,71.5,60,60.0,754.9052238464355,1133.1057143211365
trafficfore,172.31.40.38:8000,72.5,51,51.0,168.44224929809567,384.67323780059814
trafficfore,172.31.40.38:8000,73.5,46,46.0,51.43141746520996,83.17083120346066
trafficfore,172.31.40.38:8000,74.5,43,43.0,51.79452896118164,132.2212219238281
trafficfore,172.31.40.38:8000,75.5,40,40.0,45.940518379211426,81.68188810348511
trafficfore,172.31.40.38:8000,76.5,40,40.0,47.2942590713501,96.08632564544678
trafficfore,172.31.40.38:8000,77.5,54,54.0,89.80929851531982,154.42543029785156
trafficfore,172.31.40.38:8000,78.5,39,39.0,46.416282653808594,132.17543601989746
trafficfore,172.31.40.38:8000,79.5,49,49.0,41.89538955688477,88.6710548400878
trafficfore,172.31.40.38:8000,80.5,43,43.0,46.96059226989746,104.23557758331299
trafficfore,172.31.40.38:8000,81.5,43,43.0,45.40276527404785,112.34158039093015
trafficfore,172.31.40.38:8000,82.5,44,44.0,51.42712593078613,100.99591255187988
trafficfore,172.31.40.38:8000,83.5,50,50.0,64.66472148895264,132.9244589805603
trafficfore,172.31.40.38:8000,84.5,42,42.0,44.907450675964355,67.61910676956172
trafficfore,172.31.40.38:8000,85.5,45,45.0,40.58003425598145,87.04097747802734
trafficfore,172.31.40.38:8000,86.5,43,43.0,49.97086524963379,136.76261901855466
trafficfore,172.31.40.38:8000,87.5,40,40.0,42.63734817504883,75.55626392364502
trafficfore,172.31.40.38:8000,88.5,29,29.0,41.24879837036133,91.30672454833982
trafficfore,172.31.40.38:8000,89.5,34,34.0,50.66633224487305,92.72629022598268
trafficfore,172.31.40.38:8000,90.5,41,41.0,42.45162010192871,72.30224609375
trafficfore,172.31.40.38:8000,91.5,40,40.0,38.10584545135498,96.90666198730469
trafficfore,172.31.40.38:8000,92.5,43,43.0,48.90656471252442,98.78299713134764
trafficfore,172.31.40.38:8000,93.5,43,43.0,43.87640953063965,79.36398029327393
trafficfore,172.31.40.38:8000,94.5,50,50.0,50.447940826416016,121.13511085510251
trafficfore,172.31.40.38:8000,95.5,37,37.0,39.75462913513184,81.76025390625
trafficfore,172.31.40.38:8000,96.5,52,52.0,72.13270664215088,128.00657510757452
trafficfore,172.31.40.38:8000,97.5,34,34.0,41.14806652069092,70.38095951080322
trafficfore,172.31.40.38:8000,98.5,42,42.0,47.71769046783447,100.93605756759641
trafficfore,172.31.40.38:8000,99.5,41,41.0,46.36383056640625,90.3510570526123
trafficfore,172.31.40.38:8000,100.5,40,40.0,44.67332363128662,66.26107931137084
trafficfore,172.31.40.38:8000,101.5,41,41.0,45.21465301513672,69.58680152893066
trafficfore,172.31.40.38:8000,102.5,33,33.0,42.59943962097168,83.20736885070801
trafficfore,172.31.40.38:8000,103.5,47,47.0,52.9928207397461,99.91004943847656
trafficfore,172.31.40.38:8000,104.5,50,50.0,74.18990135192871,155.79264640808105
trafficfore,172.31.40.38:8000,105.5,41,41.0,50.375938415527344,79.22635078430177
trafficfore,172.31.40.38:8000,106.5,40,40.0,37.59145736694336,77.20272064208984
trafficfore,172.31.40.38:8000,107.5,41,41.0,51.41258239746094,102.2909164428711
trafficfore,172.31.40.38:8000,108.5,39,39.0,36.91983222961426,82.2808599472046
trafficfore,172.31.40.38:8000,109.5,35,35.0,43.37787628173828,72.7891206741333
trafficfore,172.31.40.38:8000,110.5,40,40.0,45.876145362854004,97.63506412506104
trafficfore,172.31.40.38:8000,111.5,37,37.0,41.71109199523926,72.73687362670898
trafficfore,172.31.40.38:8000,112.5,35,35.0,39.00599479675293,101.61181449890134
trafficfore,172.31.40.38:8000,113.5,25,25.0,31.071186065673828,50.657997131347656
trafficfore,172.31.40.38:8000,114.5,40,40.0,47.867417335510254,87.77889490127563
trafficfore,172.31.40.38:8000,115.5,38,38.0,48.33555221557617,110.22276163101199
trafficfore,172.31.40.38:8000,116.5,38,38.0,38.738369941711426,64.94561433792117
trafficfore,172.31.40.38:8000,117.5,33,33.0,38.8798713684082,73.14812660217284
trafficfore,172.31.40.38:8000,118.5,40,40.0,41.87726974487305,70.84821939468384
trafficfore,172.31.40.38:8000,119.5,38,38.0,47.241806983947754,90.56464672088626
trafficfore,172.31.40.38:8000,120.5,5,5.0,70.48869132995604,84.6603012084961
