task,t_center,count,throughput_rps,p50_ms,p99_ms,mean_ms
trafficfore,106.5,75,75.0,48.2487678527832,102.47748851776136,50.02380053202311
trafficfore,107.5,89,89.0,69.50306892395021,134.92601394653326,70.37395841619941
trafficfore,108.5,75,75.0,47.33610153198242,110.0234699249268,53.102639516194664
trafficfore,109.5,80,80.0,68.33469867706299,180.3707027435302,79.66557443141937
trafficfore,110.5,73,73.0,54.69870567321777,97.19951629638672,53.51095003624485
trafficfore,111.5,75,75.0,51.11241340637207,108.37636947631836,55.681495666503906
trafficfore,112.5,67,67.0,46.29921913146973,123.47076416015626,55.30363766115103
trafficfore,113.5,61,61.0,42.623043060302734,121.52948379516599,47.84956134733606
trafficfore,114.5,82,82.0,56.80215358734131,139.78761196136475,60.111947175933096
trafficfore,115.5,89,89.0,79.90026473999023,183.10766220092773,85.3274752584736
trafficfore,116.5,75,75.0,48.04420471191406,113.85513305664064,50.33676783243815
trafficfore,117.5,62,62.0,41.384339332580566,73.65376710891724,41.400886351062404
trafficfore,118.5,85,85.0,62.98828125,189.9123477935791,72.99637514002183
trafficfore,119.5,90,90.0,92.56339073181152,180.82291841506958,92.11802217695448
trafficfore,120.5,15,15.0,130.4934024810791,215.51268100738525,137.87638346354166
