task,send_time_s,latency_ms
gestureclass,3.7523,5412.628
gestureclass,3.7727,5392.331
gestureclass,3.8182,5498.882
gestureclass,3.8225,5494.560
gestureclass,3.8429,5474.193
gestureclass,3.8517,5619.189
gestureclass,3.8657,5605.206
gestureclass,3.9493,5521.715
gestureclass,3.9610,5665.694
gestureclass,3.9831,5643.698
gestureclass,3.9974,5629.368
gestureclass,3.9998,5777.542
gestureclass,3.9998,5777.527
gestureclass,4.0316,5745.791
gestureclass,4.0339,5905.428
gestureclass,4.0372,5902.186
gestureclass,4.0559,5883.444
gestureclass,4.0633,6027.660
gestureclass,4.0752,6015.798
gestureclass,4.0883,6002.787
gestureclass,4.0883,6159.224
gestureclass,4.1321,6115.539
gestureclass,4.2138,6033.779
gestureclass,4.2283,6167.647
gestureclass,4.2358,6160.205
gestureclass,4.2813,6114.736
gestureclass,4.2917,6263.545
gestureclass,4.3112,6244.089
gestureclass,4.3531,6202.174
gestureclass,4.3609,6348.556
gestureclass,4.4002,6309.289
gestureclass,4.4227,6286.773
gestureclass,4.4433,6422.035
gestureclass,4.4786,6386.882
gestureclass,4.4787,6386.823
gestureclass,4.4861,6535.672
gestureclass,4.4904,6531.430
gestureclass,4.4977,6524.140
gestureclass,4.5060,6611.223
gestureclass,4.5105,6606.759
gestureclass,4.5223,6594.950
gestureclass,4.5296,6658.762
gestureclass,4.5410,6647.423
gestureclass,4.5539,6634.494
gestureclass,4.5592,6699.698
gestureclass,4.5786,6680.345
gestureclass,4.6025,6656.487
gestureclass,4.6339,6696.457
gestureclass,4.6382,6692.138
gestureclass,4.6576,6672.732
gestureclass,4.6851,6715.953
gestureclass,4.6864,6714.602
gestureclass,4.6976,6703.422
gestureclass,4.7173,6754.994
gestureclass,4.7228,6749.494
gestureclass,4.7603,6712.068
gestureclass,4.7853,6757.747
gestureclass,4.7888,6754.267
gestureclass,4.8013,6741.750
gestureclass,4.8686,6746.034
gestureclass,4.8842,6730.473
gestureclass,4.9137,6700.996
gestureclass,4.9622,6722.781
gestureclass,4.9741,6710.894
gestureclass,4.9755,6709.522
gestureclass,4.9809,6775.521
gestureclass,4.9954,6761.034
gestureclass,5.0061,6750.365
gestureclass,5.0219,6804.887
gestureclass,5.0500,6776.852
gestureclass,5.0789,6747.918
gestureclass,5.1005,6797.675
gestureclass,5.1575,6740.667
gestureclass,5.2294,6668.845
gestureclass,5.2562,6712.311
gestureclass,5.2948,6673.698
gestureclass,5.3052,6663.304
gestureclass,5.3075,6732.314
gestureclass,5.3246,6715.309
gestureclass,5.3762,6663.666
gestureclass,5.3795,6731.013
gestureclass,5.3898,6720.716
gestureclass,5.4092,6701.368
gestureclass,5.4196,6762.169
gestureclass,5.4209,6760.825
gestureclass,5.5046,6677.186
gestureclass,5.5196,6732.745
gestureclass,5.5251,6727.214
gestureclass,5.5354,6716.953
gestureclass,5.5356,6788.040
gestureclass,5.5519,6771.774
gestureclass,5.5850,6738.698
gestureclass,5.6014,6792.762
gestureclass,5.6308,6763.456
gestureclass,5.6445,6749.718
gestureclass,5.6741,6791.265
gestureclass,5.6888,6776.515
gestureclass,5.7083,6757.108
gestureclass,5.7471,6788.841
gestureclass,5.8352,6700.830
gestureclass,5.8456,6690.433
gestureclass,5.9144,6692.845
gestureclass,5.9168,6690.471
gestureclass,5.9342,6673.097
gestureclass,5.9490,6728.562
gestureclass,5.9663,6711.269
gestureclass,6.0024,6675.190
gestureclass,6.0128,6736.089
gestureclass,6.0969,6652.000
gestureclass,6.1126,6636.349
gestureclass,6.1416,6677.750
gestureclass,6.1609,6658.457
gestureclass,6.1742,6645.156
gestureclass,6.1856,6705.013
gestureclass,6.1859,6704.813
gestureclass,6.2644,6626.231
gestureclass,6.2862,6674.886
gestureclass,6.3414,6619.677
gestureclass,6.4217,6539.414
gestureclass,6.4526,6580.009
gestureclass,6.4630,6569.600
gestureclass,6.4752,6557.488
gestureclass,6.4774,6625.807
gestureclass,6.5244,6578.884
gestureclass,6.5478,6555.467
gestureclass,6.6033,6571.169
gestureclass,6.6512,6523.245
gestureclass,6.6526,6521.862
gestureclass,6.6874,6557.791
gestureclass,6.6900,6555.239
gestureclass,6.6924,6552.837
gestureclass,6.7144,6602.204
gestureclass,6.7263,6590.259
gestureclass,6.7587,6557.919
gestureclass,6.8235,6563.569
gestureclass,6.8350,6552.125
gestureclass,6.8544,6532.688
gestureclass,6.8546,6603.815
gestureclass,6.8577,6600.720
gestureclass,6.8809,6577.529
gestureclass,6.8810,6647.779
gestureclass,6.9014,6627.389
gestureclass,6.9218,6606.992
gestureclass,6.9232,6677.002
gestureclass,6.9767,6623.557
gestureclass,7.0046,6595.618
gestureclass,7.0532,6617.892
gestureclass,7.0556,6615.524
gestureclass,7.0839,6587.176
gestureclass,7.0925,6649.742
gestureclass,7.1526,6589.631
gestureclass,7.1662,6576.102
gestureclass,7.1858,6627.432
gestureclass,7.1922,6621.027
gestureclass,7.2049,6608.320
gestureclass,7.2333,6650.838
gestureclass,7.2554,6628.734
gestureclass,7.2555,6628.640
gestureclass,7.2556,6699.261
gestureclass,7.2671,6687.832
gestureclass,7.2978,6657.104
gestureclass,7.3172,6708.728
gestureclass,7.3206,6705.343
gestureclass,7.3531,6672.877
gestureclass,7.4200,6676.380
gestureclass,7.4283,6668.057
gestureclass,7.4427,6653.700
gestureclass,7.4533,6714.586
gestureclass,7.4607,6707.228
gestureclass,7.4687,6699.190
gestureclass,7.4754,6763.263
gestureclass,7.4799,6758.831
gestureclass,7.4813,6757.427
gestureclass,7.4877,6821.950
gestureclass,7.5310,6778.680
gestureclass,7.5393,6770.381
gestureclass,7.5446,6835.196
gestureclass,7.5752,6804.692
gestureclass,7.5855,6794.329
gestureclass,7.6140,6837.092
gestureclass,7.6375,6813.594
gestureclass,7.6609,6790.194
gestureclass,7.6678,6853.792
gestureclass,7.6860,6835.667
gestureclass,7.7439,6777.814
gestureclass,7.7703,6822.448
gestureclass,7.7950,6797.737
gestureclass,7.8074,6785.343
gestureclass,7.8308,6832.283
gestureclass,7.8445,6818.580
gestureclass,7.8481,6814.976
gestureclass,7.8554,6879.122
gestureclass,7.8587,6875.840
gestureclass,7.8812,6853.420
gestureclass,7.8825,6922.635
gestureclass,7.8848,6920.348
gestureclass,7.8891,6916.105
gestureclass,7.8993,6977.419
gestureclass,7.9026,6974.116
gestureclass,7.9282,6948.535
gestureclass,7.9437,7004.073
gestureclass,8.0460,6901.744
gestureclass,8.1144,6833.458
gestureclass,8.1292,6889.536
gestureclass,8.1415,6877.203
gestureclass,8.1439,6874.880
gestureclass,8.1773,6912.056
gestureclass,8.2489,6840.471
gestureclass,8.2603,6829.035
gestureclass,8.2920,6868.669
gestureclass,8.2923,6868.428
gestureclass,8.4407,6720.104
gestureclass,8.4420,6789.658
gestureclass,8.4729,6758.805
gestureclass,8.4742,6757.521
gestureclass,8.4805,6821.997
gestureclass,8.4888,6813.675
gestureclass,8.5102,6792.331
gestureclass,8.5116,6861.533
gestureclass,8.5200,6853.212
gestureclass,8.5253,6847.906
gestureclass,8.5276,6917.012
gestureclass,8.5623,6882.328
gestureclass,8.5708,6873.790
gestureclass,8.5731,6942.369
gestureclass,8.5846,6930.847
gestureclass,8.5879,6927.575
gestureclass,8.5880,6998.326
gestureclass,8.5904,6995.904
gestureclass,8.6148,6971.553
gestureclass,8.6149,7042.342
gestureclass,8.6238,7033.521
gestureclass,8.6381,7019.165
gestureclass,8.6440,7084.473
gestureclass,8.6597,7068.823
gestureclass,8.6963,7032.176
gestureclass,8.7092,7090.318
gestureclass,8.7209,7078.640
gestureclass,8.7242,7075.338
gestureclass,8.7369,7134.028
gestureclass,8.7828,7088.118
gestureclass,8.7942,7076.778
gestureclass,8.8096,7132.449
gestureclass,8.8670,7075.027
gestureclass,8.8746,7067.406
gestureclass,8.8759,7137.262
gestureclass,8.9176,7095.525
gestureclass,8.9311,7082.074
gestureclass,8.9344,7150.390
gestureclass,8.9356,7149.163
gestureclass,8.9499,7134.864
gestureclass,8.9804,7175.272
gestureclass,8.9817,7173.963
gestureclass,8.9830,7172.691
gestureclass,8.9853,7241.828
gestureclass,8.9885,7238.575
gestureclass,9.0079,7219.194
gestureclass,9.0092,7288.971
gestureclass,9.0481,7250.105
gestureclass,9.0981,7200.159
gestureclass,9.1983,7171.333
gestureclass,9.1984,7171.248
gestureclass,9.2027,7166.924
gestureclass,9.2170,7223.171
gestureclass,9.2183,7221.901
gestureclass,9.3005,7139.701
gestureclass,9.3683,7143.567
gestureclass,9.3820,7129.888
gestureclass,9.4214,7090.456
gestureclass,9.4630,7119.675
gestureclass,9.4781,7104.560
gestureclass,9.4878,7094.935
gestureclass,9.5278,7126.421
gestureclass,9.5401,7114.161
gestureclass,9.5901,7064.124
gestureclass,9.6109,7113.899
gestureclass,9.6233,7101.520
gestureclass,9.6339,7090.979
gestureclass,9.6405,7155.483
gestureclass,9.6448,7151.203
gestureclass,9.6449,7151.144
gestureclass,9.6512,7215.666
gestureclass,9.6512,7215.625
gestureclass,9.6565,7210.333
gestureclass,9.7237,7214.428
gestureclass,9.7721,7166.083
gestureclass,9.8200,7118.171
gestureclass,9.8285,7180.342
gestureclass,9.8877,7121.163
gestureclass,9.9115,7097.420
gestureclass,9.9116,7168.689
gestureclass,9.9169,7163.357
gestureclass,9.9385,7141.822
gestureclass,9.9425,7208.430
gestureclass,9.9449,7206.087
gestureclass,9.9768,7174.220
gestureclass,9.9769,7225.594
gestureclass,9.9769,7225.576
