site_manager,device,backbone,req_id,task,req_time
site2,http://10.100.20.53:8001,chronostiny,1035,diasbp,77.90333512988906
site2,http://10.100.20.53:8001,chronostiny,1036,diasbp,77.9755360742549
site2,http://10.100.20.53:8001,chronostiny,1037,ecgclass,77.98724903695334
site2,http://10.100.20.53:8001,chronostiny,1038,sysbp,78.00759709211495
site2,http://10.100.20.53:8001,chronostiny,1039,heartrate,78.02504624569075
site2,http://10.100.20.53:8001,chronostiny,1040,diasbp,78.02577725892395
site2,http://10.100.20.53:8001,chronostiny,1041,ecgclass,78.04654089624324
site2,http://10.100.20.53:8001,chronostiny,1042,ecgclass,78.04985893186466
site2,http://10.100.20.53:8001,chronostiny,1043,ecgclass,78.07311683239469
site2,http://10.100.20.53:8001,chronostiny,1044,sysbp,78.10284042430266
site2,http://10.100.20.53:8001,chronostiny,1045,ecgclass,78.13467972334539
site2,http://10.100.20.53:8001,chronostiny,1046,diasbp,78.16623411762717
site2,http://10.100.20.53:8001,chronostiny,1047,ecgclass,78.21604298025564
site2,http://10.100.20.53:8001,chronostiny,1048,diasbp,78.25685026858163
site2,http://10.100.20.53:8001,chronostiny,1049,heartrate,78.34814526267526
site2,http://10.100.20.53:8001,chronostiny,1050,diasbp,78.47120689444165
site2,http://10.100.20.53:8001,chronostiny,1051,heartrate,78.47232987338654
site2,http://10.100.20.53:8001,chronostiny,1052,diasbp,78.53955851032347
site2,http://10.100.20.53:8001,chronostiny,1053,diasbp,78.58284008040357
site2,http://10.100.20.53:8001,chronostiny,1054,diasbp,78.58284008040357
site2,http://10.100.20.53:8001,chronostiny,1055,ecgclass,78.59657523746735
site2,http://10.100.20.53:8001,chronostiny,1056,diasbp,78.61127224181844
site2,http://10.100.20.53:8001,chronostiny,1057,diasbp,78.62190526384917
site2,http://10.100.20.53:8001,chronostiny,1058,diasbp,78.63120211599878
site2,http://10.100.20.53:8001,chronostiny,1059,sysbp,78.86396632380131
site2,http://10.100.20.53:8001,chronostiny,1060,diasbp,78.88680381027798
site2,http://10.100.20.53:8001,chronostiny,1061,sysbp,78.88680381027798
site2,http://10.100.20.53:8001,chronostiny,1062,ecgclass,78.88783543194953
site2,http://10.100.20.53:8001,chronostiny,1063,sysbp,78.92784021487473
site2,http://10.100.20.53:8001,chronostiny,1064,heartrate,78.97048816885463
site2,http://10.100.20.53:8001,chronostiny,1065,ecgclass,78.9902683095585
site2,http://10.100.20.53:8001,chronostiny,1066,diasbp,79.06445971401112
site2,http://10.100.20.53:8001,chronostiny,1067,ecgclass,79.10933361669392
site2,http://10.100.20.53:8001,chronostiny,1068,diasbp,79.19526759031811
site2,http://10.100.20.53:8001,chronostiny,1069,sysbp,79.19526759031811
site2,http://10.100.20.53:8001,chronostiny,1070,diasbp,79.23929911336029
site2,http://10.100.20.53:8001,chronostiny,1071,sysbp,79.2821823343124
site2,http://10.100.20.53:8001,chronostiny,1072,sysbp,79.29493790682814
site2,http://10.100.20.53:8001,chronostiny,1073,diasbp,79.31700712123535
site2,http://10.100.20.53:8001,chronostiny,1074,diasbp,79.40562093738154
site2,http://10.100.20.53:8001,chronostiny,1075,sysbp,79.45197576193611
site2,http://10.100.20.53:8001,chronostiny,1076,ecgclass,79.45531585694741
site2,http://10.100.20.53:8001,chronostiny,1077,sysbp,79.46503637583471
site2,http://10.100.20.53:8001,chronostiny,1078,heartrate,79.46576098347003
site2,http://10.100.20.53:8001,chronostiny,1079,diasbp,79.47601293373917
site2,http://10.100.20.53:8001,chronostiny,1080,sysbp,79.50636617427223
site2,http://10.100.20.53:8001,chronostiny,1081,sysbp,79.51157597067449
site2,http://10.100.20.53:8001,chronostiny,1082,sysbp,79.51452118533733
site2,http://10.100.20.53:8001,chronostiny,1083,heartrate,79.51527465138929
site2,http://10.100.20.53:8001,chronostiny,1084,heartrate,79.54188715926364
site2,http://10.100.20.53:8001,chronostiny,1085,ecgclass,79.5474765202303
site2,http://10.100.20.53:8001,chronostiny,1086,heartrate,79.5628805777987
site2,http://10.100.20.53:8001,chronostiny,1087,diasbp,79.57264943783731
site2,http://10.100.20.53:8001,chronostiny,1088,diasbp,79.57961152378836
site2,http://10.100.20.53:8001,chronostiny,1089,diasbp,79.6294467402188
site2,http://10.100.20.53:8001,chronostiny,1090,ecgclass,79.6615780810572
site2,http://10.100.20.53:8001,chronostiny,1091,ecgclass,79.71057678593495
site2,http://10.100.20.53:8001,chronostiny,1092,heartrate,79.72194084336725
site2,http://10.100.20.53:8001,chronostiny,1093,diasbp,79.72369568738968
site2,http://10.100.20.53:8001,chronostiny,1094,sysbp,79.73332563586136
site2,http://10.100.20.53:8001,chronostiny,1095,diasbp,79.76729011190329
site2,http://10.100.20.53:8001,chronostiny,1096,sysbp,79.77721887900263
site2,http://10.100.20.53:8001,chronostiny,1097,heartrate,79.77863390527867
site2,http://10.100.20.53:8001,chronostiny,1098,ecgclass,79.7789753853875
site2,http://10.100.20.53:8001,chronostiny,1099,ecgclass,79.79318457841458
site2,http://10.100.20.53:8001,chronostiny,1100,ecgclass,79.85144716548231
site2,http://10.100.20.53:8001,chronostiny,1101,sysbp,79.86395219956536
site2,http://10.100.20.53:8001,chronostiny,1102,diasbp,79.87579002144483
site2,http://10.100.20.53:8001,chronostiny,1103,ecgclass,79.90595127153325
site2,http://10.100.20.53:8001,chronostiny,1104,heartrate,79.9759288327408
site2,http://10.100.20.53:8001,chronostiny,1105,ecgclass,79.995713445164
site2,http://10.100.20.53:8001,chronostiny,1106,heartrate,80.0870243368751
site2,http://10.100.20.53:8001,chronostiny,1107,ecgclass,80.10452071783389
site2,http://10.100.20.53:8001,chronostiny,1108,heartrate,80.21383552283929
site2,http://10.100.20.53:8001,chronostiny,1109,ecgclass,80.2748201484276
site2,http://10.100.20.53:8001,chronostiny,1110,diasbp,80.28367364606733
site2,http://10.100.20.53:8001,chronostiny,1111,sysbp,80.29432101418166
site2,http://10.100.20.53:8001,chronostiny,1112,ecgclass,80.3108339982826
site2,http://10.100.20.53:8001,chronostiny,1113,diasbp,80.31943884701828
site2,http://10.100.20.53:8001,chronostiny,1114,sysbp,80.33337870042939
site2,http://10.100.20.53:8001,chronostiny,1115,ecgclass,80.3368953814411
site2,http://10.100.20.53:8001,chronostiny,1116,diasbp,80.3427365220702
site2,http://10.100.20.53:8001,chronostiny,1117,diasbp,80.36264791644238
site2,http://10.100.20.53:8001,chronostiny,1118,heartrate,80.36604395510912
site2,http://10.100.20.53:8001,chronostiny,1119,ecgclass,80.37865065856893
site2,http://10.100.20.53:8001,chronostiny,1120,diasbp,80.38598089428362
site2,http://10.100.20.53:8001,chronostiny,1121,heartrate,80.43257953028471
site2,http://10.100.20.53:8001,chronostiny,1122,diasbp,80.48832127314711
site2,http://10.100.20.53:8001,chronostiny,1123,sysbp,80.51424607755513
site2,http://10.100.20.53:8001,chronostiny,1124,sysbp,80.58585808426564
site2,http://10.100.20.53:8001,chronostiny,1125,ecgclass,80.59341534723367
site2,http://10.100.20.53:8001,chronostiny,1126,sysbp,80.62957515148145
site2,http://10.100.20.53:8001,chronostiny,1127,sysbp,80.7135481218754
site2,http://10.100.20.53:8001,chronostiny,1128,sysbp,80.7177721276205
site2,http://10.100.20.53:8001,chronostiny,1129,heartrate,80.72943510897353
site2,http://10.100.20.53:8001,chronostiny,1130,ecgclass,80.73193627649091
site2,http://10.100.20.53:8001,chronostiny,1131,ecgclass,80.75731056018488
site2,http://10.100.20.53:8001,chronostiny,1132,sysbp,80.75731056018488
site2,http://10.100.20.53:8001,chronostiny,1133,ecgclass,80.7844663963441
site2,http://10.100.20.53:8001,chronostiny,1134,sysbp,80.80312754219783
site2,http://10.100.20.53:8001,chronostiny,1135,ecgclass,80.80532278175669
site2,http://10.100.20.53:8001,chronostiny,1136,ecgclass,80.82735921459566
site2,http://10.100.20.53:8001,chronostiny,1137,diasbp,80.83960998104769
site2,http://10.100.20.53:8001,chronostiny,1138,ecgclass,80.90759745342899
site2,http://10.100.20.53:8001,chronostiny,1139,sysbp,80.91610397411925
site2,http://10.100.20.53:8001,chronostiny,1140,ecgclass,81.03465718855286
site2,http://10.100.20.53:8001,chronostiny,1141,diasbp,81.04301903485491
site2,http://10.100.20.53:8001,chronostiny,1142,diasbp,81.05693883476884
site2,http://10.100.20.53:8001,chronostiny,1143,diasbp,81.07837406736405
site2,http://10.100.20.53:8001,chronostiny,1144,diasbp,81.09687101175818
site2,http://10.100.20.53:8001,chronostiny,1145,diasbp,81.1386710061189
site2,http://10.100.20.53:8001,chronostiny,1146,ecgclass,81.15364604972552
site2,http://10.100.20.53:8001,chronostiny,1147,diasbp,81.17069084200428
site2,http://10.100.20.53:8001,chronostiny,1148,ecgclass,81.18125288719584
site2,http://10.100.20.53:8001,chronostiny,1149,sysbp,81.20433724385008
site2,http://10.100.20.53:8001,chronostiny,1150,ecgclass,81.23104154118826
site2,http://10.100.20.53:8001,chronostiny,1151,sysbp,81.23458391660564
site2,http://10.100.20.53:8001,chronostiny,1152,heartrate,81.23899754669995
site2,http://10.100.20.53:8001,chronostiny,1153,sysbp,81.2424756556315
site2,http://10.100.20.53:8001,chronostiny,1154,ecgclass,81.27485612190111
site2,http://10.100.20.53:8001,chronostiny,1155,heartrate,81.28449571199575
site2,http://10.100.20.53:8001,chronostiny,1156,sysbp,81.29715633103677
site2,http://10.100.20.53:8001,chronostiny,1157,ecgclass,81.32171307614625
site2,http://10.100.20.53:8001,chronostiny,1158,ecgclass,81.36644637719581
site2,http://10.100.20.53:8001,chronostiny,1159,diasbp,81.38457238462455
site2,http://10.100.20.53:8001,chronostiny,1160,heartrate,81.4045598093887
site2,http://10.100.20.53:8001,chronostiny,1161,ecgclass,81.430103846817
site2,http://10.100.20.53:8001,chronostiny,1162,diasbp,81.4457227909234
site2,http://10.100.20.53:8001,chronostiny,1163,diasbp,81.44729820080052
site2,http://10.100.20.53:8001,chronostiny,1164,diasbp,81.47036697014143
site2,http://10.100.20.53:8001,chronostiny,1165,heartrate,81.4823621722986
site2,http://10.100.20.53:8001,chronostiny,1166,ecgclass,81.53955622796391
site2,http://10.100.20.53:8001,chronostiny,1167,sysbp,81.5754511421599
site2,http://10.100.20.53:8001,chronostiny,1168,diasbp,81.60653314619478
site2,http://10.100.20.53:8001,chronostiny,1169,ecgclass,81.66359200840726
site2,http://10.100.20.53:8001,chronostiny,1170,diasbp,81.66809901830048
site2,http://10.100.20.53:8001,chronostiny,1171,heartrate,81.66851617969593
site2,http://10.100.20.53:8001,chronostiny,1172,diasbp,81.69004858776701
site2,http://10.100.20.53:8001,chronostiny,1173,ecgclass,81.69004858776701
site2,http://10.100.20.53:8001,chronostiny,1174,diasbp,81.72002193679863
site2,http://10.100.20.53:8001,chronostiny,1175,diasbp,81.74189761478924
site2,http://10.100.20.53:8001,chronostiny,1176,heartrate,81.77550136625123
site2,http://10.100.20.53:8001,chronostiny,1177,ecgclass,81.78570298606961
site2,http://10.100.20.53:8001,chronostiny,1178,sysbp,81.78646816061999
site2,http://10.100.20.53:8001,chronostiny,1179,diasbp,81.89549657027374
site2,http://10.100.20.53:8001,chronostiny,1180,ecgclass,81.95556341752192
site2,http://10.100.20.53:8001,chronostiny,1181,diasbp,81.97866118933413
site2,http://10.100.20.53:8001,chronostiny,1182,sysbp,82.0385016576411
site2,http://10.100.20.53:8001,chronostiny,1183,diasbp,82.05815885087414
site2,http://10.100.20.53:8001,chronostiny,1184,ecgclass,82.09024487602653
site2,http://10.100.20.53:8001,chronostiny,1185,ecgclass,82.19292738884641
site2,http://10.100.20.53:8001,chronostiny,1186,ecgclass,82.27484491786382
site2,http://10.100.20.53:8001,chronostiny,1187,ecgclass,82.28267430764953
site2,http://10.100.20.53:8001,chronostiny,1188,sysbp,82.31071076307023
site2,http://10.100.20.53:8001,chronostiny,1189,ecgclass,82.31902109312585
site2,http://10.100.20.53:8001,chronostiny,1190,ecgclass,82.32218897967356
site2,http://10.100.20.53:8001,chronostiny,1191,heartrate,82.33868873145923
site2,http://10.100.20.53:8001,chronostiny,1192,diasbp,82.3621769728569
site2,http://10.100.20.53:8001,chronostiny,1193,diasbp,82.36243479792772
site2,http://10.100.20.53:8001,chronostiny,1194,heartrate,82.40183246817129
site2,http://10.100.20.53:8001,chronostiny,1195,heartrate,82.43653770991116
site2,http://10.100.20.53:8001,chronostiny,1196,diasbp,82.44282904283848
site2,http://10.100.20.53:8001,chronostiny,1197,sysbp,82.44474039166032
site2,http://10.100.20.53:8001,chronostiny,1198,ecgclass,82.47926294658375
site2,http://10.100.20.53:8001,chronostiny,1199,diasbp,82.48164445807623
site2,http://10.100.20.53:8001,chronostiny,1200,ecgclass,82.49637064776775
site2,http://10.100.20.53:8001,chronostiny,1201,ecgclass,82.5644297065123
site2,http://10.100.20.53:8001,chronostiny,1202,sysbp,82.58589901175128
site2,http://10.100.20.53:8001,chronostiny,1203,ecgclass,82.58894311967335
site2,http://10.100.20.53:8001,chronostiny,1204,ecgclass,82.60633286082731
site2,http://10.100.20.53:8001,chronostiny,1205,diasbp,82.68645737824197
site2,http://10.100.20.53:8001,chronostiny,1206,heartrate,82.72103436961046
site2,http://10.100.20.53:8001,chronostiny,1207,sysbp,82.72252312113939
site2,http://10.100.20.53:8001,chronostiny,1208,diasbp,82.78532084506692
site2,http://10.100.20.53:8001,chronostiny,1209,sysbp,82.81785432520122
site2,http://10.100.20.53:8001,chronostiny,1210,heartrate,82.82152473486833
site2,http://10.100.20.53:8001,chronostiny,1211,ecgclass,82.84489620166498
site2,http://10.100.20.53:8001,chronostiny,1212,ecgclass,82.86642486391808
site2,http://10.100.20.53:8001,chronostiny,1213,diasbp,82.87325726987662
site2,http://10.100.20.53:8001,chronostiny,1214,sysbp,82.89032908090235
site2,http://10.100.20.53:8001,chronostiny,1215,heartrate,82.92203179012365
site2,http://10.100.20.53:8001,chronostiny,1216,heartrate,82.9515125125685
site2,http://10.100.20.53:8001,chronostiny,1217,ecgclass,82.9528298646467
site2,http://10.100.20.53:8001,chronostiny,1218,ecgclass,82.95316181394796
site2,http://10.100.20.53:8001,chronostiny,1219,diasbp,82.95780965818929
site2,http://10.100.20.53:8001,chronostiny,1220,ecgclass,83.17594455258265
site2,http://10.100.20.53:8001,chronostiny,1221,diasbp,83.27901322950494
site2,http://10.100.20.53:8001,chronostiny,1222,heartrate,83.36159444655186
site2,http://10.100.20.53:8001,chronostiny,1223,ecgclass,83.38390679638964
site2,http://10.100.20.53:8001,chronostiny,1224,diasbp,83.40229864695091
site2,http://10.100.20.53:8001,chronostiny,1225,ecgclass,83.45514572169644
site2,http://10.100.20.53:8001,chronostiny,1226,heartrate,83.4946847250101
site2,http://10.100.20.53:8001,chronostiny,1227,heartrate,83.54158044526226
site2,http://10.100.20.53:8001,chronostiny,1228,heartrate,83.544545846406
site2,http://10.100.20.53:8001,chronostiny,1229,heartrate,83.5756959957548
site2,http://10.100.20.53:8001,chronostiny,1230,ecgclass,83.78424263344402
site2,http://10.100.20.53:8001,chronostiny,1231,heartrate,83.80983292855491
site2,http://10.100.20.53:8001,chronostiny,1232,diasbp,83.8557802942934
site2,http://10.100.20.53:8001,chronostiny,1233,diasbp,83.9702496446944
site2,http://10.100.20.53:8001,chronostiny,1234,diasbp,83.97100803685092
site2,http://10.100.20.53:8001,chronostiny,1235,diasbp,83.97567172330204
site2,http://10.100.20.53:8001,chronostiny,1236,sysbp,84.12572704553295
site2,http://10.100.20.53:8001,chronostiny,1237,heartrate,84.13241930424348
site2,http://10.100.20.53:8001,chronostiny,1238,ecgclass,84.15076624363181
site2,http://10.100.20.53:8001,chronostiny,1239,heartrate,84.23312644004574
site2,http://10.100.20.53:8001,chronostiny,1240,sysbp,84.25316305376208
site2,http://10.100.20.53:8001,chronostiny,1241,ecgclass,84.28444899500361
site2,http://10.100.20.53:8001,chronostiny,1242,heartrate,84.39527370218374
site2,http://10.100.20.53:8001,chronostiny,1243,ecgclass,84.56096176603693
site2,http://10.100.20.53:8001,chronostiny,1244,ecgclass,84.56942140290084
site2,http://10.100.20.53:8001,chronostiny,1245,diasbp,84.5926722993931
site2,http://10.100.20.53:8001,chronostiny,1246,heartrate,84.62836728818102
site2,http://10.100.20.53:8001,chronostiny,1247,heartrate,84.6925836290637
site2,http://10.100.20.53:8001,chronostiny,1248,heartrate,84.69879578976973
site2,http://10.100.20.53:8001,chronostiny,1249,ecgclass,84.70570352238721
site2,http://10.100.20.53:8001,chronostiny,1250,diasbp,84.78001833976685
site2,http://10.100.20.53:8001,chronostiny,1251,ecgclass,84.79960537070907
site2,http://10.100.20.53:8001,chronostiny,1252,ecgclass,84.89736785704906
site2,http://10.100.20.53:8001,chronostiny,1253,diasbp,85.0441037306571
site2,http://10.100.20.53:8001,chronostiny,1254,sysbp,85.13096320702508
site2,http://10.100.20.53:8001,chronostiny,1255,sysbp,85.18795243889483
site2,http://10.100.20.53:8001,chronostiny,1256,diasbp,85.22167124165225
site2,http://10.100.20.53:8001,chronostiny,1257,ecgclass,85.32711090740385
site2,http://10.100.20.53:8001,chronostiny,1258,ecgclass,85.38168623964172
site2,http://10.100.20.53:8001,chronostiny,1259,sysbp,85.38357553459596
site2,http://10.100.20.53:8001,chronostiny,1260,ecgclass,85.39574254073007
site2,http://10.100.20.53:8001,chronostiny,1261,diasbp,85.50164512130229
site2,http://10.100.20.53:8001,chronostiny,1262,sysbp,85.50164512130229
site2,http://10.100.20.53:8001,chronostiny,1263,ecgclass,85.56135329973543
site2,http://10.100.20.53:8001,chronostiny,1264,sysbp,85.59114570741137
site2,http://10.100.20.53:8001,chronostiny,1265,diasbp,85.5957138197795
site2,http://10.100.20.53:8001,chronostiny,1266,heartrate,85.59791347010129
site2,http://10.100.20.53:8001,chronostiny,1267,ecgclass,85.60754748024378
site2,http://10.100.20.53:8001,chronostiny,1268,ecgclass,85.63430439099024
site2,http://10.100.20.53:8001,chronostiny,1269,ecgclass,85.63430439099024
site2,http://10.100.20.53:8001,chronostiny,1270,heartrate,85.81611296898846
site2,http://10.100.20.53:8001,chronostiny,1271,heartrate,85.99657864458388
site2,http://10.100.20.53:8001,chronostiny,1272,ecgclass,86.02861292074853
site2,http://10.100.20.53:8001,chronostiny,1273,sysbp,86.0748679654682
site2,http://10.100.20.53:8001,chronostiny,1274,diasbp,86.09006959856258
site2,http://10.100.20.53:8001,chronostiny,1275,heartrate,86.09704092718543
site2,http://10.100.20.53:8001,chronostiny,1276,ecgclass,86.19464162245836
site2,http://10.100.20.53:8001,chronostiny,1277,heartrate,86.22840604012173
site2,http://10.100.20.53:8001,chronostiny,1278,diasbp,86.26601795214815
site2,http://10.100.20.53:8001,chronostiny,1279,diasbp,86.30719683130033
site2,http://10.100.20.53:8001,chronostiny,1280,diasbp,86.32953517476375
site2,http://10.100.20.53:8001,chronostiny,1281,ecgclass,86.36600039719035
site2,http://10.100.20.53:8001,chronostiny,1282,ecgclass,86.41950102516921
site2,http://10.100.20.53:8001,chronostiny,1283,heartrate,86.43052802988849
site2,http://10.100.20.53:8001,chronostiny,1284,diasbp,86.48315827866875
site2,http://10.100.20.53:8001,chronostiny,1285,sysbp,86.54676128412784
site2,http://10.100.20.53:8001,chronostiny,1286,ecgclass,86.5651812284296
site2,http://10.100.20.53:8001,chronostiny,1287,heartrate,86.65464631780927
site2,http://10.100.20.53:8001,chronostiny,1288,sysbp,86.7609286402663
site2,http://10.100.20.53:8001,chronostiny,1289,ecgclass,86.77491795415895
site2,http://10.100.20.53:8001,chronostiny,1290,ecgclass,86.80011301981605
site2,http://10.100.20.53:8001,chronostiny,1291,ecgclass,86.838021855406
site2,http://10.100.20.53:8001,chronostiny,1292,diasbp,86.8526413831111
site2,http://10.100.20.53:8001,chronostiny,1293,diasbp,86.85528821134997
site2,http://10.100.20.53:8001,chronostiny,1294,ecgclass,86.88683584539305
site2,http://10.100.20.53:8001,chronostiny,1295,ecgclass,86.92636635962685
site2,http://10.100.20.53:8001,chronostiny,1296,ecgclass,86.93526403701594
site2,http://10.100.20.53:8001,chronostiny,1297,sysbp,86.93739901633883
site2,http://10.100.20.53:8001,chronostiny,1298,sysbp,87.0125488934949
site2,http://10.100.20.53:8001,chronostiny,1299,diasbp,87.13830026986459
site2,http://10.100.20.53:8001,chronostiny,1300,sysbp,87.18271969692123
site2,http://10.100.20.53:8001,chronostiny,1301,sysbp,87.29032585461721
site2,http://10.100.20.53:8001,chronostiny,1302,ecgclass,87.300266369003
site2,http://10.100.20.53:8001,chronostiny,1303,heartrate,87.32295276440941
site2,http://10.100.20.53:8001,chronostiny,1304,sysbp,87.39339465345223
site2,http://10.100.20.53:8001,chronostiny,1305,heartrate,87.39339465345223
site2,http://10.100.20.53:8001,chronostiny,1306,ecgclass,87.41236093489772
site2,http://10.100.20.53:8001,chronostiny,1307,heartrate,87.45575475243864
site2,http://10.100.20.53:8001,chronostiny,1308,diasbp,87.57849095134347
site2,http://10.100.20.53:8001,chronostiny,1309,ecgclass,87.62979077089551
site2,http://10.100.20.53:8001,chronostiny,1310,diasbp,87.68928786955178
site2,http://10.100.20.53:8001,chronostiny,1311,sysbp,87.69469665488778
site2,http://10.100.20.53:8001,chronostiny,1312,ecgclass,87.71233471802199
site2,http://10.100.20.53:8001,chronostiny,1313,sysbp,87.79960270601802
site2,http://10.100.20.53:8001,chronostiny,1314,heartrate,87.8334530395086
site2,http://10.100.20.53:8001,chronostiny,1315,sysbp,87.84514119440344
site2,http://10.100.20.53:8001,chronostiny,1316,sysbp,87.94854534481424
site2,http://10.100.20.53:8001,chronostiny,1317,heartrate,88.08310798402387
site2,http://10.100.20.53:8001,chronostiny,1318,ecgclass,88.27066986956511
site2,http://10.100.20.53:8001,chronostiny,1319,diasbp,88.33366160646285
site2,http://10.100.20.53:8001,chronostiny,1320,diasbp,88.34508307594655
site2,http://10.100.20.53:8001,chronostiny,1321,sysbp,88.44922794771855
site2,http://10.100.20.53:8001,chronostiny,1322,heartrate,88.49433548274136
site2,http://10.100.20.53:8001,chronostiny,1323,ecgclass,88.83261145245169
site2,http://10.100.20.53:8001,chronostiny,1324,diasbp,88.88141026517393
site2,http://10.100.20.53:8001,chronostiny,1325,ecgclass,89.06314582718774
site2,http://10.100.20.53:8001,chronostiny,1326,ecgclass,89.095073513433
site2,http://10.100.20.53:8001,chronostiny,1327,sysbp,89.099241182107
site2,http://10.100.20.53:8001,chronostiny,1328,sysbp,89.11559733447153
site2,http://10.100.20.53:8001,chronostiny,1329,ecgclass,89.17570745824727
site2,http://10.100.20.53:8001,chronostiny,1330,sysbp,89.25521883417841
site2,http://10.100.20.53:8001,chronostiny,1331,heartrate,89.2644224450615
site2,http://10.100.20.53:8001,chronostiny,1332,diasbp,89.27659084756424
site2,http://10.100.20.53:8001,chronostiny,1333,sysbp,89.45289202403205
site2,http://10.100.20.53:8001,chronostiny,1334,ecgclass,89.51567765159419
site2,http://10.100.20.53:8001,chronostiny,1335,ecgclass,89.56838905079785
site2,http://10.100.20.53:8001,chronostiny,1336,diasbp,89.81730726913084
site2,http://10.100.20.53:8001,chronostiny,1337,sysbp,89.98844684627984
site2,http://10.100.20.53:8001,chronostiny,1338,sysbp,90.09461176244342
site2,http://10.100.20.53:8001,chronostiny,1339,ecgclass,90.16508051508114
site2,http://10.100.20.53:8001,chronostiny,1340,heartrate,90.34483787407436
site2,http://10.100.20.53:8001,chronostiny,1341,heartrate,90.47429926838359
site2,http://10.100.20.53:8001,chronostiny,1342,heartrate,90.54555245666248
site2,http://10.100.20.53:8001,chronostiny,1343,diasbp,90.71112037134394
site2,http://10.100.20.53:8001,chronostiny,1344,heartrate,90.73974334847874
site2,http://10.100.20.53:8001,chronostiny,1345,ecgclass,90.77807739679159
site2,http://10.100.20.53:8001,chronostiny,1346,diasbp,91.02694434821272
site2,http://10.100.20.53:8001,chronostiny,1347,ecgclass,91.10183822887025
site2,http://10.100.20.53:8001,chronostiny,1348,heartrate,91.19761634486852
site2,http://10.100.20.53:8001,chronostiny,1349,sysbp,91.19761634486852
site2,http://10.100.20.53:8001,chronostiny,1350,diasbp,91.2439071190325
site2,http://10.100.20.53:8001,chronostiny,1351,diasbp,91.31209401811311
site2,http://10.100.20.53:8001,chronostiny,1352,ecgclass,91.34728191786661
site2,http://10.100.20.53:8001,chronostiny,1353,diasbp,91.35788270137455
site2,http://10.100.20.53:8001,chronostiny,1354,ecgclass,91.35978777204672
site2,http://10.100.20.53:8001,chronostiny,1355,heartrate,91.36765055846023
site2,http://10.100.20.53:8001,chronostiny,1356,diasbp,91.49290505816774
site2,http://10.100.20.53:8001,chronostiny,1357,ecgclass,91.50268158718917
site2,http://10.100.20.53:8001,chronostiny,1358,heartrate,91.5625784091869
site2,http://10.100.20.53:8001,chronostiny,1359,sysbp,91.61759013622034
site2,http://10.100.20.53:8001,chronostiny,1360,ecgclass,91.6250578206283
site2,http://10.100.20.53:8001,chronostiny,1361,diasbp,91.6250578206283
site2,http://10.100.20.53:8001,chronostiny,1362,ecgclass,91.63895126675345
site2,http://10.100.20.53:8001,chronostiny,1363,heartrate,91.70590831989175
site2,http://10.100.20.53:8001,chronostiny,1364,diasbp,91.71310726867236
site2,http://10.100.20.53:8001,chronostiny,1365,heartrate,91.92922256196202
site2,http://10.100.20.53:8001,chronostiny,1366,ecgclass,92.06039332393334
site2,http://10.100.20.53:8001,chronostiny,1367,heartrate,92.45353436253814
site2,http://10.100.20.53:8001,chronostiny,1368,ecgclass,92.53781009689291
site2,http://10.100.20.53:8001,chronostiny,1369,heartrate,92.53781009689291
site2,http://10.100.20.53:8001,chronostiny,1370,ecgclass,92.54109764500097
site2,http://10.100.20.53:8001,chronostiny,1371,heartrate,92.78175382457066
site2,http://10.100.20.53:8001,chronostiny,1372,ecgclass,92.79040077512242
site2,http://10.100.20.53:8001,chronostiny,1373,diasbp,92.99666962646081
site2,http://10.100.20.53:8001,chronostiny,1374,sysbp,93.02700413783796
site2,http://10.100.20.53:8001,chronostiny,1375,ecgclass,93.07712665282862
site2,http://10.100.20.53:8001,chronostiny,1376,sysbp,93.47945476193561
site2,http://10.100.20.53:8001,chronostiny,1377,sysbp,93.69559999970639
site2,http://10.100.20.53:8001,chronostiny,1378,heartrate,93.70104129509451
site2,http://10.100.20.53:8001,chronostiny,1379,ecgclass,94.0220943682443
site2,http://10.100.20.53:8001,chronostiny,1380,ecgclass,94.10936983683173
site2,http://10.100.20.53:8001,chronostiny,1381,ecgclass,94.21621181185931
site2,http://10.100.20.53:8001,chronostiny,1382,sysbp,94.27227692628287
site2,http://10.100.20.53:8001,chronostiny,1383,ecgclass,94.28526471813717
site2,http://10.100.20.53:8001,chronostiny,1384,diasbp,94.4845562674717
site2,http://10.100.20.53:8001,chronostiny,1385,ecgclass,94.68544696505533
site2,http://10.100.20.53:8001,chronostiny,1386,diasbp,94.72562017737361
site2,http://10.100.20.53:8001,chronostiny,1387,heartrate,95.06183028829766
site2,http://10.100.20.53:8001,chronostiny,1388,diasbp,95.09967071815493
site2,http://10.100.20.53:8001,chronostiny,1389,diasbp,95.25802545987172
site2,http://10.100.20.53:8001,chronostiny,1390,ecgclass,95.38190001444859
site2,http://10.100.20.53:8001,chronostiny,1391,heartrate,95.40888739351091
site2,http://10.100.20.53:8001,chronostiny,1392,diasbp,95.45988495889507
site2,http://10.100.20.53:8001,chronostiny,1393,ecgclass,95.50216943986811
site2,http://10.100.20.53:8001,chronostiny,1394,ecgclass,95.55069538880035
site2,http://10.100.20.53:8001,chronostiny,1395,heartrate,95.63579690700716
site2,http://10.100.20.53:8001,chronostiny,1396,sysbp,95.64617598278198
site2,http://10.100.20.53:8001,chronostiny,1397,diasbp,95.69407432778304
site2,http://10.100.20.53:8001,chronostiny,1398,heartrate,95.80724123185453
