task,send_time_s,latency_ms
ecgclass,3.9732,5418.217
ecgclass,4.0183,5464.982
ecgclass,4.0379,5445.409
ecgclass,4.0635,5419.873
ecgclass,4.0789,5685.413
ecgclass,4.0814,5682.953
ecgclass,4.0983,5666.093
ecgclass,4.1006,5752.986
ecgclass,4.1148,5738.863
ecgclass,4.1254,5728.296
ecgclass,4.1305,5813.082
ecgclass,4.1408,5802.788
ecgclass,4.1533,5790.232
ecgclass,4.1567,5877.143
ecgclass,4.1631,5870.794
ecgclass,4.1694,5864.477
ecgclass,4.1708,5953.018
ecgclass,4.1744,5949.561
ecgclass,4.1898,5934.180
ecgclass,4.2067,6007.255
ecgclass,4.2150,5998.983
ecgclass,4.2236,5990.433
ecgclass,4.2294,6076.160
ecgclass,4.2454,6060.099
ecgclass,4.2517,6053.855
ecgclass,4.2660,6130.154
ecgclass,4.2743,6121.865
ecgclass,4.2826,6113.615
ecgclass,4.3248,6162.574
ecgclass,4.3542,6133.121
ecgclass,4.3678,6119.644
ecgclass,4.3850,6193.701
ecgclass,4.3873,6191.456
ecgclass,4.3935,6185.237
ecgclass,4.4128,6255.982
ecgclass,4.4268,6242.034
ecgclass,4.4301,6238.696
ecgclass,4.4746,6285.503
ecgclass,4.4759,6284.203
ecgclass,4.4912,6268.922
ecgclass,4.4928,6358.685
ecgclass,4.5278,6323.699
ecgclass,4.5292,6322.392
ecgclass,4.5520,6392.735
ecgclass,4.5534,6391.396
ecgclass,4.6184,6326.351
ecgclass,4.6268,6408.297
ecgclass,4.6436,6391.430
ecgclass,4.6572,6377.865
ecgclass,4.6675,6459.833
ecgclass,4.6882,6439.209
ecgclass,4.6988,6428.601
ecgclass,4.7372,6480.764
ecgclass,4.7385,6479.435
ecgclass,4.8149,6403.048
ecgclass,4.8265,6482.886
ecgclass,4.8310,6478.389
ecgclass,4.8395,6469.896
ecgclass,4.8568,6542.942
ecgclass,4.8713,6528.472
ecgclass,4.9012,6498.559
ecgclass,4.9338,6557.313
ecgclass,4.9473,6543.825
ecgclass,4.9698,6521.312
ecgclass,4.9793,6602.306
ecgclass,4.9806,6601.032
ecgclass,4.9889,6592.757
ecgclass,4.9932,6678.854
ecgclass,5.0215,6650.525
ecgclass,5.0240,6648.108
ecgclass,5.0426,6719.752
ecgclass,5.0746,6687.678
ecgclass,5.0769,6685.461
ecgclass,5.0906,6762.970
ecgclass,5.1282,6725.394
ecgclass,5.1355,6718.113
ecgclass,5.1419,6802.083
ecgclass,5.1519,6792.097
ecgclass,5.1542,6789.869
ecgclass,5.1574,6876.454
ecgclass,5.2013,6832.580
ecgclass,5.2356,6798.290
ecgclass,5.2441,6881.408
ecgclass,5.2488,6876.726
ecgclass,5.2684,6857.153
ecgclass,5.3300,6885.574
ecgclass,5.3609,6854.659
ecgclass,5.3682,6847.414
ecgclass,5.3785,6928.627
ecgclass,5.3930,6914.226
ecgclass,5.4043,6902.972
ecgclass,5.4089,6988.854
ecgclass,5.4134,6984.374
ecgclass,5.4287,6969.094
ecgclass,5.4791,7008.864
ecgclass,5.4815,7006.500
ecgclass,5.4984,6989.634
ecgclass,5.5360,7042.370
ecgclass,5.5361,7042.302
ecgclass,5.5435,7034.870
ecgclass,5.5629,7106.840
ecgclass,5.5957,7074.063
ecgclass,5.6357,7034.106
ecgclass,5.6410,7119.558
ecgclass,5.6411,7119.503
ecgclass,5.6464,7114.208
ecgclass,5.6579,7192.235
ecgclass,5.6622,7188.023
ecgclass,5.6674,7182.806
ecgclass,5.6884,7252.914
ecgclass,5.6885,7252.935
ecgclass,5.7138,7227.637
ecgclass,5.7139,7318.507
ecgclass,5.7281,7304.330
ecgclass,5.7282,7304.286
ecgclass,5.7329,7389.500
ecgclass,5.7412,7381.225
ecgclass,5.7726,7349.932
ecgclass,5.7760,7436.607
ecgclass,5.8310,7381.652
ecgclass,5.8627,7349.946
ecgclass,5.8631,7441.131
ecgclass,5.8631,7441.120
ecgclass,5.8665,7437.766
ecgclass,5.8810,7514.851
ecgclass,5.9679,7427.956
ecgclass,5.9734,7422.491
ecgclass,5.9930,7492.290
ecgclass,5.9944,7490.938
ecgclass,6.0167,7468.660
ecgclass,6.0455,7530.161
ecgclass,6.0764,7499.337
ecgclass,6.1091,7466.681
ecgclass,6.1324,7539.507
ecgclass,6.1336,7538.275
ecgclass,6.1449,7527.038
ecgclass,6.1511,7611.173
ecgclass,6.1587,7603.677
ecgclass,6.1906,7571.783
ecgclass,6.2207,7633.268
ecgclass,6.2375,7616.418
ecgclass,6.2409,7613.032
ecgclass,6.2573,7688.271
ecgclass,6.2616,7684.030
ecgclass,6.2822,7663.474
ecgclass,6.2855,7752.768
ecgclass,6.3017,7736.598
ecgclass,6.3090,7729.377
ecgclass,6.3103,7819.242
ecgclass,6.3300,7799.576
ecgclass,6.3313,7798.367
ecgclass,6.3925,7826.859
ecgclass,6.4028,7816.592
ecgclass,6.4074,7812.052
ecgclass,6.4097,7900.377
ecgclass,6.4203,7889.903
ecgclass,6.4401,7870.154
ecgclass,6.4663,7936.464
ecgclass,6.4788,7924.046
ecgclass,6.5269,7876.004
ecgclass,6.5495,7944.555
ecgclass,6.5518,7942.354
ecgclass,6.5986,7895.629
ecgclass,6.6039,7981.484
ecgclass,6.6519,7933.592
ecgclass,6.6562,7929.326
ecgclass,6.6638,8013.036
ecgclass,6.6801,7996.747
ecgclass,6.6814,7995.506
ecgclass,6.7192,8050.201
ecgclass,6.7253,8044.208
ecgclass,6.7287,8040.859
ecgclass,6.7301,8130.139
ecgclass,6.7302,8130.132
ecgclass,6.7307,8129.647
ecgclass,6.7361,8215.842
ecgclass,6.7414,8210.614
ecgclass,6.7558,8196.305
ecgclass,6.7887,8258.129
ecgclass,6.8050,8241.805
ecgclass,6.8209,8225.940
ecgclass,6.8293,8309.922
ecgclass,6.8428,8296.350
ecgclass,6.8541,8285.158
ecgclass,6.8554,8374.546
ecgclass,6.8586,8371.376
ecgclass,6.8629,8367.110
ecgclass,6.8631,8457.282
ecgclass,6.8704,8450.038
ecgclass,6.8705,8449.863
ecgclass,6.8928,8518.037
ecgclass,6.9152,8495.632
ecgclass,6.9166,8494.306
ecgclass,6.9169,8583.969
ecgclass,6.9625,8538.340
ecgclass,6.9660,8534.919
ecgclass,6.9763,8615.128
ecgclass,6.9866,8604.844
ecgclass,7.0033,8588.148
ecgclass,7.0187,8623.060
ecgclass,7.0514,8590.383
ecgclass,7.0537,8588.125
ecgclass,7.0683,8617.059
ecgclass,7.0746,8610.823
ecgclass,7.0850,8600.412
ecgclass,7.1438,8586.044
ecgclass,7.1514,8578.449
ecgclass,7.1690,8560.876
ecgclass,7.1776,8596.392
ecgclass,7.1805,8593.557
ecgclass,7.1805,8593.531
ecgclass,7.2044,8613.362
ecgclass,7.2045,8613.302
ecgclass,7.2068,8610.967
ecgclass,7.2211,8640.345
ecgclass,7.2254,8636.098
ecgclass,7.2339,8627.614
ecgclass,7.2442,8660.296
ecgclass,7.2443,8660.251
ecgclass,7.2753,8629.272
ecgclass,7.3334,8614.211
ecgclass,7.3438,8603.893
ecgclass,7.3492,8598.479
ecgclass,7.3809,8611.115
ecgclass,7.3885,8603.566
ecgclass,7.4031,8588.930
ecgclass,7.4327,8603.429
ecgclass,7.4380,8598.179
ecgclass,7.4671,8569.133
ecgclass,7.4825,8597.449
ecgclass,7.4971,8582.806
ecgclass,7.5220,8557.899
ecgclass,7.5221,8601.354
ecgclass,7.5275,8596.031
ecgclass,7.5312,8592.280
ecgclass,7.5355,8631.705
ecgclass,7.5419,8625.329
ecgclass,7.5453,8621.942
ecgclass,7.5539,8656.013
ecgclass,7.5594,8650.516
ecgclass,7.5666,8643.291
ecgclass,7.5762,8677.425
ecgclass,7.5804,8673.188
ecgclass,7.5939,8659.680
ecgclass,7.6112,8686.723
ecgclass,7.6335,8664.472
ecgclass,7.6362,8661.761
ecgclass,7.6507,8691.510
ecgclass,7.6715,8670.775
ecgclass,7.6715,8670.705
ecgclass,7.6825,8703.537
ecgclass,7.6921,8693.911
ecgclass,7.6964,8689.634
ecgclass,7.7240,8706.075
ecgclass,7.7414,8688.699
ecgclass,7.7448,8685.339
ecgclass,7.7532,8720.221
ecgclass,7.8004,8672.996
ecgclass,7.8118,8661.610
ecgclass,7.8324,8685.196
ecgclass,7.8683,8649.269
ecgclass,7.8767,8640.970
ecgclass,7.8780,8684.002
ecgclass,7.8808,8681.224
ecgclass,7.8912,8670.806
ecgclass,7.8986,8707.750
ecgclass,7.9110,8695.452
ecgclass,7.9300,8676.410
ecgclass,7.9509,8699.413
ecgclass,7.9669,8683.527
ecgclass,8.0070,8643.424
ecgclass,8.0589,8634.491
ecgclass,8.0775,8615.923
ecgclass,8.1056,8587.884
ecgclass,8.1132,8623.173
ecgclass,8.1144,8621.969
ecgclass,8.1267,8609.729
ecgclass,8.1640,8616.683
ecgclass,8.1656,8615.097
ecgclass,8.1722,8608.553
ecgclass,8.1878,8637.317
ecgclass,8.1951,8630.030
ecgclass,8.1951,8629.972
ecgclass,8.2551,8614.264
ecgclass,8.2665,8602.913
ecgclass,8.2699,8599.592
ecgclass,8.2772,8636.224
ecgclass,8.2772,8636.168
ecgclass,8.2896,8623.851
ecgclass,8.3129,8644.330
ecgclass,8.3244,8632.898
ecgclass,8.3451,8612.205
ecgclass,8.3554,8644.813
ecgclass,8.3754,8624.788
ecgclass,8.3857,8614.548
ecgclass,8.4002,8643.559
ecgclass,8.4280,8615.769
ecgclass,8.4912,8552.602
ecgclass,8.4986,8589.681
ecgclass,8.5485,8539.806
ecgclass,8.5489,8539.495
ecgclass,8.5621,8570.825
ecgclass,8.5724,8560.580
ecgclass,8.5846,8548.358
ecgclass,8.6113,8565.652
ecgclass,8.6186,8558.413
ecgclass,8.6783,8498.714
ecgclass,8.6898,8530.928
ecgclass,8.7107,8510.110
ecgclass,8.7229,8497.867
ecgclass,8.7332,8530.714
ecgclass,8.7416,8522.336
ecgclass,8.7417,8522.310
ecgclass,8.7984,8508.701
ecgclass,8.8137,8493.460
ecgclass,8.8528,8454.369
ecgclass,8.9109,8440.853
ecgclass,8.9330,8418.770
ecgclass,8.9392,8412.534
ecgclass,8.9496,8446.473
ecgclass,8.9497,8446.444
ecgclass,8.9835,8412.643
ecgclass,9.0008,8439.374
ecgclass,9.0399,8400.259
ecgclass,9.0741,8366.178
ecgclass,9.0754,8408.056
ecgclass,9.1006,8382.814
ecgclass,9.1019,8381.546
ecgclass,9.1031,8423.718
ecgclass,9.1191,8407.763
ecgclass,9.1293,8397.535
ecgclass,9.1509,8418.869
ecgclass,9.1978,8371.993
ecgclass,9.2050,8364.726
ecgclass,9.2186,8395.654
ecgclass,9.2187,8395.592
ecgclass,9.2221,8392.234
ecgclass,9.2383,8420.143
ecgclass,9.2384,8420.099
ecgclass,9.2527,8405.794
ecgclass,9.2673,8435.273
ecgclass,9.2685,8434.028
ecgclass,9.3063,8396.316
ecgclass,9.3266,8419.543
ecgclass,9.3613,8384.857
ecgclass,9.3635,8382.628
ecgclass,9.3828,8406.115
ecgclass,9.3890,8399.884
ecgclass,9.4329,8356.090
ecgclass,9.4431,8387.846
ecgclass,9.4556,8375.356
ecgclass,9.4609,8370.115
ecgclass,9.4694,8404.018
ecgclass,9.4895,8383.909
ecgclass,9.5048,8368.609
ecgclass,9.5049,8412.381
ecgclass,9.5051,8412.134
ecgclass,9.5146,8402.659
ecgclass,9.5356,8426.144
ecgclass,9.5491,8412.630
ecgclass,9.5524,8409.389
ecgclass,9.5752,8430.780
ecgclass,9.6234,8382.600
ecgclass,9.6297,8376.265
ecgclass,9.6400,8409.352
ecgclass,9.6473,8402.061
ecgclass,9.6516,8397.783
ecgclass,9.6580,8435.063
ecgclass,9.6632,8429.857
ecgclass,9.6665,8426.576
ecgclass,9.6665,8469.648
ecgclass,9.6719,8464.330
ecgclass,9.7024,8433.816
ecgclass,9.7083,8471.730
ecgclass,9.7126,8467.486
ecgclass,9.7341,8445.932
ecgclass,9.7417,8482.565
ecgclass,9.7619,8462.343
ecgclass,9.7791,8445.194
ecgclass,9.7954,8473.055
ecgclass,9.8007,8467.761
ecgclass,9.8130,8455.501
ecgclass,9.8538,8458.458
ecgclass,9.8735,8438.683
ecgclass,9.8908,8421.449
ecgclass,9.9011,8455.122
ecgclass,9.9162,8440.042
ecgclass,9.9270,8429.169
ecgclass,9.9294,8469.996
ecgclass,9.9347,8464.686
ecgclass,9.9370,8462.360
ecgclass,9.9530,8489.731
ecgclass,9.9542,8488.515
ecgclass,9.9554,8487.297
ecgclass,9.9589,8528.196
ecgclass,9.9652,8521.947
ecgclass,9.9675,8519.720
ecgclass,9.9863,8533.570
ecgclass,10.0012,8518.679
