task,send_time_s,latency_ms
gestureclass,3.7809,645.336
gestureclass,3.7988,669.029
gestureclass,3.8034,664.445
gestureclass,3.8119,655.926
gestureclass,3.8204,692.132
gestureclass,3.8227,689.767
gestureclass,3.8281,684.471
gestureclass,3.8484,708.876
gestureclass,3.8733,684.072
gestureclass,3.8839,673.468
gestureclass,3.8964,704.855
gestureclass,3.9038,697.425
gestureclass,3.9272,674.055
gestureclass,3.9356,708.840
gestureclass,3.9552,689.303
gestureclass,3.9676,676.918
gestureclass,3.9800,706.752
gestureclass,4.0366,650.103
gestureclass,4.0803,606.447
gestureclass,4.0992,630.460
gestureclass,4.1231,606.643
gestureclass,4.1255,604.230
gestureclass,4.1352,638.475
gestureclass,4.1608,612.904
gestureclass,4.1818,591.901
gestureclass,4.1861,667.943
gestureclass,4.2488,605.278
gestureclass,4.2489,605.212
gestureclass,4.2717,662.918
gestureclass,4.2730,661.596
gestureclass,4.3224,612.247
gestureclass,4.3247,695.091
gestureclass,4.3556,664.350
gestureclass,4.3590,660.969
gestureclass,4.4494,636.373
gestureclass,4.4609,624.959
gestureclass,4.4850,600.847
gestureclass,4.5045,627.343
gestureclass,4.5177,614.151
gestureclass,4.5471,584.785
gestureclass,4.5615,613.538
gestureclass,4.6165,558.616
gestureclass,4.6179,557.220
gestureclass,4.7249,520.328
gestureclass,4.7409,504.384
gestureclass,4.7473,498.007
gestureclass,4.7587,528.541
gestureclass,4.7839,503.342
gestureclass,4.8032,484.053
gestureclass,4.8452,484.836
gestureclass,4.8908,439.248
gestureclass,4.9103,419.786
gestureclass,4.9411,460.787
gestureclass,4.9554,446.505
gestureclass,4.9566,445.233
gestureclass,4.9674,476.027
gestureclass,4.9737,469.777
gestureclass,5.0131,430.458
gestureclass,5.0176,469.831
gestureclass,5.0438,443.669
gestureclass,5.0890,398.474
gestureclass,5.0913,440.458
gestureclass,5.1100,421.760
gestureclass,5.1630,368.779
gestureclass,5.1734,402.745
gestureclass,5.1823,393.940
gestureclass,5.1959,380.287
gestureclass,5.2002,419.137
gestureclass,5.2035,415.871
gestureclass,5.2655,353.899
gestureclass,5.3145,348.200
gestureclass,5.3259,336.754
gestureclass,5.3323,330.445
gestureclass,5.3591,347.073
gestureclass,5.4457,260.510
gestureclass,5.4896,216.588
gestureclass,5.5000,250.816
gestureclass,5.5123,238.492
gestureclass,5.5339,216.875
gestureclass,5.5493,245.641
gestureclass,5.5558,239.187
gestureclass,5.5622,232.785
gestureclass,5.5833,254.953
gestureclass,5.6536,184.729
gestureclass,5.6580,180.373
gestureclass,5.6818,212.841
gestureclass,5.7333,161.333
gestureclass,5.7336,161.083
gestureclass,5.7449,202.484
gestureclass,5.7719,175.509
gestureclass,5.8171,130.300
gestureclass,5.8738,117.231
gestureclass,5.8801,110.965
gestureclass,5.8814,109.710
gestureclass,5.8886,146.536
gestureclass,5.9048,130.324
gestureclass,5.9101,125.128
gestureclass,5.9184,161.005
gestureclass,5.9467,132.776
gestureclass,5.9471,132.365
gestureclass,5.9826,164.981
gestureclass,5.9838,163.737
gestureclass,6.0022,145.375
gestureclass,6.0035,185.080
gestureclass,6.0098,178.822
gestureclass,6.0220,166.565
gestureclass,6.0654,166.180
gestureclass,6.0697,161.853
gestureclass,6.1473,84.264
gestureclass,6.1907,111.866
gestureclass,6.1921,110.548
gestureclass,6.1923,110.348
gestureclass,6.1965,136.635
gestureclass,6.2158,117.417
gestureclass,6.3394,41.445
gestureclass,6.3457,99.665
gestureclass,6.3742,71.201
gestureclass,6.3755,69.908
gestureclass,6.4070,88.876
gestureclass,6.4466,95.374
gestureclass,6.4908,51.121
gestureclass,6.5358,34.022
gestureclass,6.5694,45.343
gestureclass,6.5709,81.434
gestureclass,6.5872,65.223
gestureclass,6.5955,56.880
gestureclass,6.6059,77.498
gestureclass,6.6499,33.473
gestureclass,6.6935,24.423
gestureclass,6.7168,44.561
gestureclass,6.7213,79.443
gestureclass,6.7436,57.179
gestureclass,6.7489,51.887
gestureclass,6.7791,54.266
gestureclass,6.7825,50.941
gestureclass,6.8069,69.814
gestureclass,6.8173,59.457
gestureclass,6.8174,59.389
gestureclass,6.8456,62.381
gestureclass,6.8478,60.143
gestureclass,6.9335,38.771
gestureclass,6.9479,102.420
gestureclass,6.9544,95.915
gestureclass,6.9578,92.474
gestureclass,6.9721,144.163
gestureclass,7.0005,115.811
gestureclass,7.0353,80.993
gestureclass,7.0534,87.288
gestureclass,7.1215,43.059
gestureclass,7.1518,40.257
gestureclass,7.1552,36.957
gestureclass,7.2203,25.277
gestureclass,7.2287,40.027
gestureclass,7.2968,34.412
gestureclass,7.3021,63.998
gestureclass,7.3127,53.474
gestureclass,7.3364,61.122
gestureclass,7.3378,59.767
gestureclass,7.3906,52.873
gestureclass,7.3997,83.682
gestureclass,7.4040,79.377
gestureclass,7.4053,78.069
gestureclass,7.4066,120.117
gestureclass,7.4066,120.075
gestureclass,7.4140,112.776
gestureclass,7.4213,149.238
gestureclass,7.4418,128.772
gestureclass,7.4875,83.027
gestureclass,7.5109,109.408
gestureclass,7.5329,87.473
gestureclass,7.5442,76.122
gestureclass,7.5636,117.031
gestureclass,7.5807,99.944
gestureclass,7.5808,99.860
gestureclass,7.5862,163.431
gestureclass,7.5915,158.185
gestureclass,7.5928,156.905
gestureclass,7.6032,187.935
gestureclass,7.6032,187.858
gestureclass,7.6346,156.582
gestureclass,7.6652,191.341
gestureclass,7.6655,191.078
gestureclass,7.6678,188.776
gestureclass,7.7308,210.591
gestureclass,7.7371,204.386
gestureclass,7.7508,190.670
gestureclass,7.7632,263.814
gestureclass,7.7885,238.455
gestureclass,7.8104,216.601
gestureclass,7.8550,227.695
gestureclass,7.8587,224.027
gestureclass,7.8792,203.579
gestureclass,7.8880,272.489
gestureclass,7.9022,258.333
gestureclass,7.9857,174.891
gestureclass,7.9962,229.538
gestureclass,8.0192,206.511
gestureclass,8.0322,193.550
gestureclass,8.0365,263.712
gestureclass,8.0365,263.664
gestureclass,8.0682,232.017
gestureclass,8.0697,288.821
gestureclass,8.0741,284.452
gestureclass,8.0929,265.679
gestureclass,8.0992,301.926
gestureclass,8.1113,289.820
gestureclass,8.1257,275.513
gestureclass,8.1257,320.149
gestureclass,8.1687,277.195
gestureclass,8.2513,194.604
gestureclass,8.2640,250.889
gestureclass,8.2724,242.521
gestureclass,8.3174,197.596
gestureclass,8.3277,229.896
gestureclass,8.3471,210.522
gestureclass,8.3887,168.961
gestureclass,8.3971,230.511
gestureclass,8.4364,191.241
gestureclass,8.4601,167.531
gestureclass,8.4795,235.320
gestureclass,8.5146,200.280
gestureclass,8.5147,200.219
gestureclass,8.5221,277.856
gestureclass,8.5274,272.633
gestureclass,8.5337,266.355
gestureclass,8.5420,329.144
gestureclass,8.5472,323.998
gestureclass,8.5588,312.423
gestureclass,8.5660,348.998
gestureclass,8.5776,337.476
gestureclass,8.5919,323.165
gestureclass,8.5963,363.314
gestureclass,8.6150,344.682
gestureclass,8.6389,320.813
gestureclass,8.6704,340.578
gestureclass,8.6748,336.177
gestureclass,8.6943,316.741
gestureclass,8.7214,348.793
gestureclass,8.7228,347.426
gestureclass,8.7343,336.007
gestureclass,8.7527,376.170
gestureclass,8.7594,369.523
gestureclass,8.7961,332.829
gestureclass,8.8218,354.745
gestureclass,8.8253,351.252
gestureclass,8.8377,338.841
gestureclass,8.9044,316.255
gestureclass,8.9202,300.411
gestureclass,8.9485,272.097
gestureclass,8.9982,266.978
gestureclass,9.0107,254.555
gestureclass,9.0122,253.069
gestureclass,9.0175,292.209
gestureclass,9.0318,277.897
gestureclass,9.0420,267.755
gestureclass,9.0584,294.967
gestureclass,9.0844,268.966
gestureclass,9.1153,238.085
gestureclass,9.1361,260.685
gestureclass,9.1937,203.100
gestureclass,9.2664,130.450
gestureclass,9.2917,175.024
gestureclass,9.3309,135.880
gestureclass,9.3413,125.494
gestureclass,9.3446,164.091
gestureclass,9.3615,147.154
gestureclass,9.4144,94.307
gestureclass,9.4159,136.217
gestureclass,9.4264,125.769
gestureclass,9.4459,106.235
gestureclass,9.4561,139.543
gestureclass,9.4574,138.245
gestureclass,9.5409,54.867
gestureclass,9.5563,109.830
gestureclass,9.5617,104.563
gestureclass,9.5720,94.249
gestureclass,9.5721,136.486
gestureclass,9.5885,120.114
gestureclass,9.6212,87.338
gestureclass,9.6376,141.207
gestureclass,9.6674,111.470
gestureclass,9.6818,97.085
gestureclass,9.7097,110.039
gestureclass,9.7246,95.223
gestureclass,9.7450,74.788
gestureclass,9.7830,61.267
gestureclass,9.8715,25.741
gestureclass,9.8820,51.641
gestureclass,9.9508,25.809
gestureclass,9.9532,72.788
gestureclass,9.9706,55.439
gestureclass,9.9860,64.751
