req_id,req_time,site_manager,device,backbone,task,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
800,73.93056517171048,site2,10.100.20.49:8001,chronostiny,gestureclass,8.33,4.66,0.00,4.0,4.0
801,74.04681083820068,site2,10.100.20.49:8001,chronostiny,ecgclass,7.99,4.65,0.01,0.0,0.0
802,74.05687624334226,site2,10.100.20.49:8001,chronostiny,gestureclass,6.14,3.90,0.00,4.0,4.0
803,74.31271744695844,site2,10.100.20.49:8001,chronostiny,gestureclass,8.19,4.66,0.00,4.0,4.0
804,74.3967597818697,site2,10.100.20.49:8001,chronostiny,ecgclass,8.06,4.62,0.01,0.0,0.0
805,74.44197230568975,site2,10.100.20.49:8001,chronostiny,gestureclass,7.44,4.32,0.01,4.0,4.0
806,74.58325198596916,site2,10.100.20.49:8001,chronostiny,gestureclass,8.24,4.63,0.00,4.0,4.0
807,74.61300710836059,site2,10.100.20.49:8001,chronostiny,gestureclass,6.79,4.12,0.00,4.0,4.0
808,74.73126407024947,site2,10.100.20.49:8001,chronostiny,ecgclass,8.40,4.63,0.01,0.0,0.0
809,74.73531619168082,site2,10.100.20.49:8001,chronostiny,ecgclass,6.10,3.91,0.00,0.0,0.0
810,74.91820504429104,site2,10.100.20.49:8001,chronostiny,gestureclass,8.13,4.65,0.01,4.0,4.0
811,74.97765672289955,site2,10.100.20.49:8001,chronostiny,gestureclass,7.51,4.42,0.00,4.0,4.0
812,75.07890740653842,site2,10.100.20.49:8001,chronostiny,ecgclass,8.36,4.64,0.01,0.0,0.0
813,75.10391236336893,site2,10.100.20.49:8001,chronostiny,gestureclass,6.79,4.06,0.00,4.0,4.0
814,75.21694548280581,site2,10.100.20.49:8001,chronostiny,gestureclass,8.43,4.66,0.00,4.0,4.0
815,75.36489188754045,site2,10.100.20.49:8001,chronostiny,gestureclass,8.18,4.66,0.00,4.0,4.0
816,75.42898782168817,site2,10.100.20.49:8001,chronostiny,gestureclass,7.86,4.43,0.00,4.0,4.0
817,75.52514982841699,site2,10.100.20.49:8001,chronostiny,ecgclass,8.16,4.62,0.01,0.0,0.0
818,75.58609036205165,site2,10.100.20.49:8001,chronostiny,ecgclass,7.57,4.42,0.00,0.0,0.0
819,75.81060821512305,site2,10.100.20.49:8001,chronostiny,ecgclass,11.61,8.16,0.00,0.0,0.0
820,75.87949767478854,site2,10.100.20.49:8001,chronostiny,gestureclass,7.90,4.48,0.01,4.0,4.0
821,76.06389270238004,site2,10.100.20.49:8001,chronostiny,ecgclass,8.51,4.64,0.01,0.0,0.0
822,76.22551481818655,site2,10.100.20.49:8001,chronostiny,ecgclass,8.20,4.62,0.00,0.0,0.0
823,76.27836369196116,site2,10.100.20.49:8001,chronostiny,ecgclass,7.49,4.34,0.00,0.0,0.0
824,76.30451114194518,site2,10.100.20.49:8001,chronostiny,gestureclass,6.81,4.07,0.00,4.0,4.0
825,76.35661256589341,site2,10.100.20.49:8001,chronostiny,gestureclass,7.29,4.34,0.00,4.0,4.0
826,76.53160757057746,site2,10.100.20.49:8001,chronostiny,ecgclass,8.42,4.64,0.01,0.0,0.0
827,76.5574370558108,site2,10.100.20.49:8001,chronostiny,ecgclass,6.57,4.04,0.00,0.0,0.0
828,76.6317625096257,site2,10.100.20.49:8001,chronostiny,gestureclass,8.01,4.59,0.01,4.0,4.0
829,76.79580210413971,site2,10.100.20.49:8001,chronostiny,ecgclass,8.22,4.63,0.01,0.0,0.0
830,76.83941682815188,site2,10.100.20.49:8001,chronostiny,ecgclass,7.24,4.36,0.00,0.0,0.0
831,76.9421976323838,site2,10.100.20.49:8001,chronostiny,ecgclass,8.25,4.65,0.00,0.0,0.0
832,76.97038507255698,site2,10.100.20.49:8001,chronostiny,ecgclass,6.67,4.07,0.00,0.0,0.0
833,76.98195752574388,site2,10.100.20.49:8001,chronostiny,ecgclass,6.51,3.90,0.00,0.0,0.0
834,77.14013212795811,site2,10.100.20.49:8001,chronostiny,ecgclass,8.17,4.62,0.00,0.0,0.0
835,77.15055364773755,site2,10.100.20.49:8001,chronostiny,ecgclass,6.19,3.88,0.00,0.0,0.0
836,77.18221413369453,site2,10.100.20.49:8001,chronostiny,gestureclass,6.99,4.17,0.01,4.0,4.0
837,77.37539177928518,site2,10.100.20.49:8001,chronostiny,ecgclass,8.37,4.65,0.01,0.0,0.0
838,77.41792835422898,site2,10.100.20.49:8001,chronostiny,gestureclass,7.41,4.24,0.00,4.0,4.0
839,77.77928829790322,site2,10.100.20.49:8001,chronostiny,gestureclass,8.40,4.64,0.00,4.0,4.0
840,78.16917101721151,site2,10.100.20.49:8001,chronostiny,ecgclass,8.28,4.64,0.01,0.0,0.0
841,78.20040620853698,site2,10.100.20.49:8001,chronostiny,gestureclass,6.88,4.13,0.01,4.0,4.0
842,78.2045903580915,site2,10.100.20.49:8001,chronostiny,ecgclass,6.41,3.85,0.00,0.0,0.0
843,78.32668980493007,site2,10.100.20.49:8001,chronostiny,gestureclass,8.48,4.65,0.01,4.0,4.0
844,78.38665303017355,site2,10.100.20.49:8001,chronostiny,ecgclass,7.50,4.46,0.01,0.0,0.0
845,78.39727276607374,site2,10.100.20.49:8001,chronostiny,ecgclass,6.43,3.88,0.00,0.0,0.0
846,78.5202096289691,site2,10.100.20.49:8001,chronostiny,ecgclass,8.41,4.62,0.00,0.0,0.0
847,78.52337674778347,site2,10.100.20.49:8001,chronostiny,gestureclass,6.15,3.87,0.00,4.0,4.0
848,78.72755024558938,site2,10.100.20.49:8001,chronostiny,gestureclass,8.12,4.65,0.00,4.0,4.0
849,78.74247597452081,site2,10.100.20.49:8001,chronostiny,gestureclass,6.30,3.95,0.00,4.0,4.0
850,78.7560936781603,site2,10.100.20.49:8001,chronostiny,ecgclass,6.25,3.93,0.00,0.0,0.0
851,78.77541239130959,site2,10.100.20.49:8001,chronostiny,gestureclass,6.51,4.02,0.00,4.0,4.0
852,79.09796809700728,site2,10.100.20.49:8001,chronostiny,ecgclass,8.63,4.63,0.01,0.0,0.0
853,79.21611403157539,site2,10.100.20.49:8001,chronostiny,gestureclass,8.08,4.65,0.01,4.0,4.0
854,79.37774595274315,site2,10.100.20.49:8001,chronostiny,ecgclass,8.42,4.65,0.01,0.0,0.0
855,79.42843512088602,site2,10.100.20.49:8001,chronostiny,ecgclass,7.61,4.33,0.00,0.0,0.0
856,79.46942954244676,site2,10.100.20.49:8001,chronostiny,ecgclass,7.01,4.21,0.00,0.0,0.0
857,79.49615005960597,site2,10.100.20.49:8001,chronostiny,ecgclass,6.70,4.09,0.00,0.0,0.0
858,79.56166740489228,site2,10.100.20.49:8001,chronostiny,gestureclass,7.69,4.52,0.01,4.0,4.0
859,79.64192538773263,site2,10.100.20.49:8001,chronostiny,ecgclass,7.94,4.59,0.01,0.0,0.0
860,79.74183145673358,site2,10.100.20.49:8001,chronostiny,gestureclass,8.50,4.66,0.01,4.0,4.0
861,79.77155333082624,site2,10.100.20.49:8001,chronostiny,ecgclass,6.61,4.11,0.00,0.0,0.0
862,80.06847031263355,site2,10.100.20.49:8001,chronostiny,gestureclass,8.23,4.67,0.01,4.0,4.0
863,80.08707417808338,site2,10.100.20.49:8001,chronostiny,ecgclass,6.53,3.98,0.00,0.0,0.0
864,80.42419874694775,site2,10.100.20.49:8001,chronostiny,ecgclass,8.54,4.62,0.00,0.0,0.0
865,80.42569550494342,site2,10.100.20.49:8001,chronostiny,gestureclass,6.18,3.99,0.00,4.0,4.0
866,80.49130486553456,site2,10.100.20.49:8001,chronostiny,ecgclass,7.74,4.44,0.01,0.0,0.0
867,80.5318565521968,site2,10.100.20.49:8001,chronostiny,ecgclass,6.99,4.18,0.00,0.0,0.0
868,80.59148099986095,site2,10.100.20.49:8001,chronostiny,gestureclass,7.68,4.43,0.01,4.0,4.0
869,80.67603267969848,site2,10.100.20.49:8001,chronostiny,gestureclass,8.06,4.63,0.00,4.0,4.0
870,80.7332299646415,site2,10.100.20.49:8001,chronostiny,ecgclass,7.47,4.41,0.01,0.0,0.0
871,80.78681813180711,site2,10.100.20.49:8001,chronostiny,ecgclass,7.78,4.34,0.00,0.0,0.0
872,80.9187652577496,site2,10.100.20.49:8001,chronostiny,gestureclass,8.16,4.66,0.01,4.0,4.0
873,81.03456209197915,site2,10.100.20.49:8001,chronostiny,ecgclass,8.14,4.64,0.01,0.0,0.0
874,81.2137008150524,site2,10.100.20.49:8001,chronostiny,ecgclass,8.14,4.63,0.00,0.0,0.0
875,81.24246355327907,site2,10.100.20.49:8001,chronostiny,ecgclass,6.71,4.08,0.00,0.0,0.0
876,81.33650358534913,site2,10.100.20.49:8001,chronostiny,gestureclass,8.43,4.65,0.01,4.0,4.0
877,81.42449820848202,site2,10.100.20.49:8001,chronostiny,gestureclass,8.04,4.65,0.00,4.0,4.0
878,81.47066014577749,site2,10.100.20.49:8001,chronostiny,ecgclass,7.17,4.28,0.01,0.0,0.0
879,81.53722454267957,site2,10.100.20.49:8001,chronostiny,ecgclass,7.74,4.48,0.00,0.0,0.0
880,81.57488055531122,site2,10.100.20.49:8001,chronostiny,ecgclass,6.96,4.20,0.00,0.0,0.0
881,81.59017753942905,site2,10.100.20.49:8001,chronostiny,gestureclass,6.38,3.95,0.00,4.0,4.0
882,81.61423210001776,site2,10.100.20.49:8001,chronostiny,ecgclass,6.82,4.03,0.00,0.0,0.0
883,81.62538266322258,site2,10.100.20.49:8001,chronostiny,ecgclass,6.22,3.90,0.00,0.0,0.0
884,81.7402899641515,site2,10.100.20.49:8001,chronostiny,gestureclass,8.32,4.64,0.01,4.0,4.0
885,81.84838509861517,site2,10.100.20.49:8001,chronostiny,ecgclass,8.03,4.64,0.01,0.0,0.0
886,82.14917848286082,site2,10.100.20.49:8001,chronostiny,gestureclass,8.60,4.66,0.01,4.0,4.0
887,82.27999277967761,site2,10.100.20.49:8001,chronostiny,ecgclass,8.23,4.64,0.01,0.0,0.0
888,82.28533769277905,site2,10.100.20.49:8001,chronostiny,ecgclass,6.08,3.89,0.00,0.0,0.0
889,82.50096578207571,site2,10.100.20.49:8001,chronostiny,ecgclass,8.69,4.63,0.00,0.0,0.0
890,82.69950639070812,site2,10.100.20.49:8001,chronostiny,gestureclass,8.81,4.64,0.01,4.0,4.0
891,82.75808291937365,site2,10.100.20.49:8001,chronostiny,gestureclass,7.68,4.39,0.00,4.0,4.0
892,82.8462387757768,site2,10.100.20.49:8001,chronostiny,gestureclass,8.29,4.63,0.00,4.0,4.0
893,83.21953583974101,site2,10.100.20.49:8001,chronostiny,ecgclass,8.51,4.65,0.01,0.0,0.0
894,83.29552959421468,site2,10.100.20.49:8001,chronostiny,gestureclass,8.23,4.56,0.01,4.0,4.0
895,83.53125677477817,site2,10.100.20.49:8001,chronostiny,ecgclass,8.14,4.64,0.01,0.0,0.0
896,83.53992578212787,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.87,0.00,0.0,0.0
897,83.56112782998544,site2,10.100.20.49:8001,chronostiny,gestureclass,6.58,4.04,0.00,4.0,4.0
898,83.61924458179176,site2,10.100.20.49:8001,chronostiny,ecgclass,7.38,4.40,0.00,0.0,0.0
899,83.70713367442958,site2,10.100.20.49:8001,chronostiny,ecgclass,8.02,4.64,0.00,0.0,0.0
900,83.87653953583687,site2,10.100.20.49:8001,chronostiny,ecgclass,8.17,4.66,0.00,0.0,0.0
901,84.32103290047012,site2,10.100.20.49:8001,chronostiny,ecgclass,8.38,4.64,0.00,0.0,0.0
902,84.3702744304083,site2,10.100.20.49:8001,chronostiny,ecgclass,7.17,4.26,0.00,0.0,0.0
903,84.3751320909005,site2,10.100.20.49:8001,chronostiny,gestureclass,6.28,3.85,0.00,4.0,4.0
904,84.53666335604524,site2,10.100.20.49:8001,chronostiny,ecgclass,8.39,4.64,0.01,0.0,0.0
905,84.6293936502458,site2,10.100.20.49:8001,chronostiny,gestureclass,7.95,4.65,0.01,4.0,4.0
906,84.65152602841431,site2,10.100.20.49:8001,chronostiny,gestureclass,6.55,4.04,0.00,4.0,4.0
907,84.71981175016728,site2,10.100.20.49:8001,chronostiny,ecgclass,7.57,4.46,0.01,0.0,0.0
908,84.85541164213878,site2,10.100.20.49:8001,chronostiny,ecgclass,8.12,4.65,0.00,0.0,0.0
909,85.00255843746493,site2,10.100.20.49:8001,chronostiny,ecgclass,8.35,4.64,0.00,0.0,0.0
910,85.07179686702774,site2,10.100.20.49:8001,chronostiny,gestureclass,8.12,4.49,0.01,4.0,4.0
911,85.10821208277896,site2,10.100.20.49:8001,chronostiny,ecgclass,7.34,4.22,0.00,0.0,0.0
912,85.47219275686452,site2,10.100.20.49:8001,chronostiny,gestureclass,8.37,4.67,0.01,4.0,4.0
913,85.58106764934787,site2,10.100.20.49:8001,chronostiny,ecgclass,8.52,4.63,0.01,0.0,0.0
914,85.63353264331971,site2,10.100.20.49:8001,chronostiny,gestureclass,7.32,4.34,0.00,4.0,4.0
915,85.66644740741694,site2,10.100.20.49:8001,chronostiny,ecgclass,6.78,4.14,0.00,0.0,0.0
916,85.79779008832948,site2,10.100.20.49:8001,chronostiny,ecgclass,8.29,4.65,0.00,0.0,0.0
917,85.8255214818581,site2,10.100.20.49:8001,chronostiny,gestureclass,6.71,4.08,0.00,4.0,4.0
918,85.84436067496401,site2,10.100.20.49:8001,chronostiny,gestureclass,10.67,8.06,0.00,4.0,4.0
919,85.91982759686186,site2,10.100.20.49:8001,chronostiny,ecgclass,7.68,4.55,0.01,0.0,0.0
920,85.95407485208838,site2,10.100.20.49:8001,chronostiny,gestureclass,6.89,4.19,0.00,4.0,4.0
921,86.05320460958772,site2,10.100.20.49:8001,chronostiny,ecgclass,8.30,4.63,0.01,0.0,0.0
922,86.06575397916485,site2,10.100.20.49:8001,chronostiny,gestureclass,6.28,3.92,0.00,4.0,4.0
923,86.17215799567698,site2,10.100.20.49:8001,chronostiny,gestureclass,8.35,4.64,0.00,4.0,4.0
924,86.20546730483348,site2,10.100.20.49:8001,chronostiny,ecgclass,6.82,4.13,0.00,0.0,0.0
925,86.20549160122826,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.86,0.00,0.0,0.0
926,86.21906624937479,site2,10.100.20.49:8001,chronostiny,ecgclass,6.05,3.83,0.00,0.0,0.0
927,86.49029523369717,site2,10.100.20.49:8001,chronostiny,gestureclass,10.46,4.63,0.01,4.0,4.0
928,86.69230285085814,site2,10.100.20.49:8001,chronostiny,gestureclass,8.65,4.69,0.00,4.0,4.0
929,86.71890913459923,site2,10.100.20.49:8001,chronostiny,ecgclass,6.61,4.07,0.00,0.0,0.0
930,86.86958458935958,site2,10.100.20.49:8001,chronostiny,ecgclass,8.57,4.64,0.00,0.0,0.0
931,86.96337985427687,site2,10.100.20.49:8001,chronostiny,gestureclass,8.50,4.65,0.01,4.0,4.0
932,87.31709775661753,site2,10.100.20.49:8001,chronostiny,gestureclass,8.35,4.66,0.00,4.0,4.0
933,87.36387527355377,site2,10.100.20.49:8001,chronostiny,gestureclass,7.18,4.29,0.00,4.0,4.0
934,87.47827618815874,site2,10.100.20.49:8001,chronostiny,ecgclass,8.11,4.65,0.01,0.0,0.0
935,87.48484057840194,site2,10.100.20.49:8001,chronostiny,ecgclass,6.23,3.95,0.00,0.0,0.0
936,87.53529964635375,site2,10.100.20.49:8001,chronostiny,ecgclass,7.23,4.33,0.00,0.0,0.0
937,87.86721806208656,site2,10.100.20.49:8001,chronostiny,gestureclass,8.32,4.66,0.01,4.0,4.0
938,87.94464963706187,site2,10.100.20.49:8001,chronostiny,ecgclass,7.77,4.54,0.01,0.0,0.0
939,87.97860045156186,site2,10.100.20.49:8001,chronostiny,gestureclass,7.25,4.20,0.00,4.0,4.0
940,87.99141458471895,site2,10.100.20.49:8001,chronostiny,ecgclass,6.29,3.91,0.00,0.0,0.0
941,88.11299494947019,site2,10.100.20.49:8001,chronostiny,gestureclass,8.43,4.64,0.01,4.0,4.0
942,88.21651815549406,site2,10.100.20.49:8001,chronostiny,gestureclass,8.30,4.64,0.00,4.0,4.0
943,88.26334885660232,site2,10.100.20.49:8001,chronostiny,gestureclass,7.04,4.28,0.00,4.0,4.0
944,88.5648227361912,site2,10.100.20.49:8001,chronostiny,ecgclass,8.10,4.66,0.01,0.0,0.0
945,88.56706803676077,site2,10.100.20.49:8001,chronostiny,ecgclass,6.15,3.84,0.00,0.0,0.0
946,88.6032689300049,site2,10.100.20.49:8001,chronostiny,ecgclass,6.79,4.12,0.00,0.0,0.0
947,88.85718766870282,site2,10.100.20.49:8001,chronostiny,gestureclass,8.68,4.65,0.01,4.0,4.0
948,88.89589157594953,site2,10.100.20.49:8001,chronostiny,gestureclass,7.15,4.21,0.00,4.0,4.0
949,88.92496061308177,site2,10.100.20.49:8001,chronostiny,gestureclass,6.73,4.10,0.00,4.0,4.0
950,89.00136488702508,site2,10.100.20.49:8001,chronostiny,gestureclass,7.90,4.58,0.00,4.0,4.0
951,89.17497943672247,site2,10.100.20.49:8001,chronostiny,gestureclass,8.27,4.67,0.00,4.0,4.0
952,89.18586574105534,site2,10.100.20.49:8001,chronostiny,ecgclass,6.22,3.88,0.00,0.0,0.0
953,89.47237248148384,site2,10.100.20.49:8001,chronostiny,gestureclass,8.27,4.65,0.01,4.0,4.0
954,89.63088256958505,site2,10.100.20.49:8001,chronostiny,ecgclass,7.95,4.66,0.01,0.0,0.0
955,89.65088025000072,site2,10.100.20.49:8001,chronostiny,ecgclass,6.44,3.99,0.00,0.0,0.0
956,89.77536249422847,site2,10.100.20.49:8001,chronostiny,gestureclass,8.29,4.64,0.01,4.0,4.0
957,89.82396908380501,site2,10.100.20.49:8001,chronostiny,ecgclass,7.08,4.27,0.00,0.0,0.0
958,89.87543482572369,site2,10.100.20.49:8001,chronostiny,ecgclass,7.33,4.32,0.00,0.0,0.0
959,90.02835439085504,site2,10.100.20.49:8001,chronostiny,gestureclass,8.27,4.66,0.01,4.0,4.0
960,90.35745821220063,site2,10.100.20.49:8001,chronostiny,ecgclass,8.32,4.65,0.01,0.0,0.0
961,90.37100077336424,site2,10.100.20.49:8001,chronostiny,gestureclass,6.48,3.92,0.00,4.0,4.0
962,90.42558221151869,site2,10.100.20.49:8001,chronostiny,ecgclass,7.25,4.35,0.00,0.0,0.0
963,90.49115610088236,site2,10.100.20.49:8001,chronostiny,ecgclass,8.20,4.51,0.00,0.0,0.0
964,90.538366575099,site2,10.100.20.49:8001,chronostiny,ecgclass,7.21,4.26,0.00,0.0,0.0
965,90.58349483159965,site2,10.100.20.49:8001,chronostiny,ecgclass,7.30,4.28,0.00,0.0,0.0
966,90.58886325374911,site2,10.100.20.49:8001,chronostiny,gestureclass,6.25,3.86,0.00,4.0,4.0
967,90.70455265477544,site2,10.100.20.49:8001,chronostiny,ecgclass,8.21,4.65,0.01,0.0,0.0
968,90.76186078197209,site2,10.100.20.49:8001,chronostiny,gestureclass,7.43,4.37,0.01,4.0,4.0
969,90.78352647083003,site2,10.100.20.49:8001,chronostiny,ecgclass,6.65,4.01,0.00,0.0,0.0
970,90.95282663239801,site2,10.100.20.49:8001,chronostiny,gestureclass,8.58,4.64,0.01,4.0,4.0
971,91.11505906515131,site2,10.100.20.49:8001,chronostiny,gestureclass,8.47,4.67,0.00,4.0,4.0
972,91.18168848778024,site2,10.100.20.49:8001,chronostiny,gestureclass,8.03,4.47,0.00,4.0,4.0
973,91.2171348926355,site2,10.100.20.49:8001,chronostiny,ecgclass,6.96,4.18,0.01,0.0,0.0
974,91.3187716174932,site2,10.100.20.49:8001,chronostiny,ecgclass,8.33,4.66,0.00,0.0,0.0
975,91.35276072391783,site2,10.100.20.49:8001,chronostiny,ecgclass,6.90,4.12,0.00,0.0,0.0
976,91.37968051090526,site2,10.100.20.49:8001,chronostiny,gestureclass,6.77,4.09,0.01,4.0,4.0
977,91.51080463740298,site2,10.100.20.49:8001,chronostiny,ecgclass,8.16,4.66,0.01,0.0,0.0
978,91.51492072173288,site2,10.100.20.49:8001,chronostiny,ecgclass,6.13,3.86,0.00,0.0,0.0
979,91.52487717522197,site2,10.100.20.49:8001,chronostiny,gestureclass,6.14,3.87,0.00,4.0,4.0
980,91.52555830706952,site2,10.100.20.49:8001,chronostiny,ecgclass,6.11,3.83,0.00,0.0,0.0
981,91.54215705810947,site2,10.100.20.49:8001,chronostiny,gestureclass,6.41,3.90,0.00,4.0,4.0
982,91.54930558510748,site2,10.100.20.49:8001,chronostiny,ecgclass,6.11,3.85,0.00,0.0,0.0
983,92.09662905208619,site2,10.100.20.49:8001,chronostiny,ecgclass,8.49,4.64,0.00,0.0,0.0
984,92.13071061342382,site2,10.100.20.49:8001,chronostiny,gestureclass,6.88,4.12,0.00,4.0,4.0
985,92.14687642727573,site2,10.100.20.49:8001,chronostiny,ecgclass,6.44,3.99,0.00,0.0,0.0
986,92.17445128441793,site2,10.100.20.49:8001,chronostiny,gestureclass,6.78,4.09,0.00,4.0,4.0
987,92.44953490224684,site2,10.100.20.49:8001,chronostiny,ecgclass,8.21,4.62,0.01,0.0,0.0
988,92.5229652051239,site2,10.100.20.49:8001,chronostiny,ecgclass,7.87,4.52,0.00,0.0,0.0
989,92.56834959098437,site2,10.100.20.49:8001,chronostiny,gestureclass,7.20,4.30,0.01,4.0,4.0
990,92.77501512083211,site2,10.100.20.49:8001,chronostiny,gestureclass,8.19,4.63,0.00,4.0,4.0
991,92.82526619476646,site2,10.100.20.49:8001,chronostiny,gestureclass,7.58,4.32,0.00,4.0,4.0
992,92.86606430732283,site2,10.100.20.49:8001,chronostiny,ecgclass,7.42,4.61,0.01,0.0,0.0
993,92.88929314646096,site2,10.100.20.49:8001,chronostiny,gestureclass,7.05,4.05,0.00,4.0,4.0
994,92.93674200545276,site2,10.100.20.49:8001,chronostiny,ecgclass,7.10,4.29,0.00,0.0,0.0
995,92.97482184372345,site2,10.100.20.49:8001,chronostiny,ecgclass,7.06,4.18,0.00,0.0,0.0
996,93.08792628865186,site2,10.100.20.49:8001,chronostiny,gestureclass,8.47,4.65,0.01,4.0,4.0
997,93.12211656282165,site2,10.100.20.49:8001,chronostiny,ecgclass,6.80,4.14,0.00,0.0,0.0
998,93.20820210534453,site2,10.100.20.49:8001,chronostiny,gestureclass,8.07,4.65,0.01,4.0,4.0
999,93.2150184445865,site2,10.100.20.49:8001,chronostiny,ecgclass,6.19,3.94,0.00,0.0,0.0
1000,93.23624982965214,site2,10.100.20.49:8001,chronostiny,ecgclass,6.57,4.02,0.00,0.0,0.0
1001,93.28857428361366,site2,10.100.20.49:8001,chronostiny,gestureclass,7.55,4.33,0.00,4.0,4.0
1002,93.56495582194502,site2,10.100.20.49:8001,chronostiny,gestureclass,8.55,4.65,0.00,4.0,4.0
1003,93.61231715329193,site2,10.100.20.49:8001,chronostiny,gestureclass,7.37,4.26,0.00,4.0,4.0
1004,93.72140362750827,site2,10.100.20.49:8001,chronostiny,gestureclass,8.38,4.66,0.00,4.0,4.0
1005,93.7508524419615,site2,10.100.20.49:8001,chronostiny,gestureclass,6.66,4.14,0.00,4.0,4.0
1006,93.76443826039475,site2,10.100.20.49:8001,chronostiny,gestureclass,6.34,3.95,0.00,4.0,4.0
1007,93.77047024098101,site2,10.100.20.49:8001,chronostiny,gestureclass,6.11,3.87,0.00,4.0,4.0
1008,93.80691409822195,site2,10.100.20.49:8001,chronostiny,ecgclass,6.96,4.15,0.00,0.0,0.0
1009,93.8240713746972,site2,10.100.20.49:8001,chronostiny,ecgclass,6.78,3.99,0.00,0.0,0.0
1010,93.8431886901443,site2,10.100.20.49:8001,chronostiny,ecgclass,6.76,3.99,0.00,0.0,0.0
1011,93.98621720573774,site2,10.100.20.49:8001,chronostiny,gestureclass,8.29,4.65,0.01,4.0,4.0
1012,93.98781368907983,site2,10.100.20.49:8001,chronostiny,gestureclass,6.24,3.87,0.00,4.0,4.0
1013,94.06941528001616,site2,10.100.20.49:8001,chronostiny,ecgclass,8.06,4.57,0.01,0.0,0.0
1014,94.11713202372633,site2,10.100.20.49:8001,chronostiny,gestureclass,7.25,4.31,0.00,4.0,4.0
1015,94.1877653979442,site2,10.100.20.49:8001,chronostiny,gestureclass,7.78,4.52,0.00,4.0,4.0
1016,94.27050876655716,site2,10.100.20.49:8001,chronostiny,ecgclass,7.91,4.59,0.01,0.0,0.0
1017,94.3081044013162,site2,10.100.20.49:8001,chronostiny,gestureclass,7.00,4.20,0.00,4.0,4.0
1018,94.34307559128635,site2,10.100.20.49:8001,chronostiny,gestureclass,7.10,4.19,0.00,4.0,4.0
1019,94.47527687208651,site2,10.100.20.49:8001,chronostiny,ecgclass,8.32,4.65,0.01,0.0,0.0
1020,94.6802861098751,site2,10.100.20.49:8001,chronostiny,gestureclass,8.53,4.65,0.01,4.0,4.0
1021,94.70167744205744,site2,10.100.20.49:8001,chronostiny,ecgclass,6.72,3.99,0.00,0.0,0.0
1022,94.71194926086291,site2,10.100.20.49:8001,chronostiny,gestureclass,6.48,3.88,0.00,4.0,4.0
1023,94.94002751773374,site2,10.100.20.49:8001,chronostiny,gestureclass,8.05,4.68,0.00,4.0,4.0
1024,94.98308972812029,site2,10.100.20.49:8001,chronostiny,gestureclass,7.26,4.24,0.00,4.0,4.0
1025,95.06323368058388,site2,10.100.20.49:8001,chronostiny,ecgclass,7.93,4.61,0.01,0.0,0.0
1026,95.10779103264399,site2,10.100.20.49:8001,chronostiny,gestureclass,7.11,4.26,0.00,4.0,4.0
1027,95.12123590955497,site2,10.100.20.49:8001,chronostiny,gestureclass,6.37,4.02,0.00,4.0,4.0
1028,95.21023284077863,site2,10.100.20.49:8001,chronostiny,ecgclass,8.35,4.64,0.01,0.0,0.0
1029,95.28470654567488,site2,10.100.20.49:8001,chronostiny,gestureclass,8.11,4.60,0.01,4.0,4.0
1030,95.30739579756575,site2,10.100.20.49:8001,chronostiny,ecgclass,6.59,4.01,0.00,0.0,0.0
1031,95.36751990266276,site2,10.100.20.49:8001,chronostiny,gestureclass,7.73,4.40,0.01,4.0,4.0
1032,95.52694897590914,site2,10.100.20.49:8001,chronostiny,ecgclass,7.99,4.60,0.01,0.0,0.0
1033,95.61621276946697,site2,10.100.20.49:8001,chronostiny,ecgclass,7.99,4.64,0.00,0.0,0.0
1034,95.626406887079,site2,10.100.20.49:8001,chronostiny,ecgclass,6.16,3.86,0.00,0.0,0.0
1035,95.70581895313124,site2,10.100.20.49:8001,chronostiny,gestureclass,8.02,4.65,0.01,4.0,4.0
1036,95.8271331912301,site2,10.100.20.49:8001,chronostiny,ecgclass,8.11,4.61,0.01,0.0,0.0
1037,95.9844936601213,site2,10.100.20.49:8001,chronostiny,gestureclass,8.31,4.62,0.01,4.0,4.0
1038,96.08368067913611,site2,10.100.20.49:8001,chronostiny,ecgclass,8.20,4.63,0.01,0.0,0.0
1039,96.10024578733321,site2,10.100.20.49:8001,chronostiny,ecgclass,6.34,3.94,0.00,0.0,0.0
1040,96.22409298788912,site2,10.100.20.49:8001,chronostiny,gestureclass,8.19,4.66,0.01,4.0,4.0
1041,96.33720917420969,site2,10.100.20.49:8001,chronostiny,gestureclass,8.03,4.68,0.00,4.0,4.0
1042,96.33968219104067,site2,10.100.20.49:8001,chronostiny,ecgclass,6.34,3.86,0.00,0.0,0.0
1043,96.39274211967917,site2,10.100.20.49:8001,chronostiny,gestureclass,7.22,4.28,0.00,4.0,4.0
1044,96.43323118403798,site2,10.100.20.49:8001,chronostiny,gestureclass,7.02,4.25,0.00,4.0,4.0
1045,96.54391944266361,site2,10.100.20.49:8001,chronostiny,gestureclass,8.32,4.64,0.00,4.0,4.0
1046,96.56827139302622,site2,10.100.20.49:8001,chronostiny,ecgclass,6.51,4.02,0.00,0.0,0.0
1047,96.65764409554596,site2,10.100.20.49:8001,chronostiny,ecgclass,7.96,4.62,0.00,0.0,0.0
