req_id,req_time,site_manager,device,backbone,task,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
3343,11.087125468450541,site2,10.100.20.49:8001,chronostiny,ecgclass,7.36,4.42,0.00,0.0,0.0
3344,11.087389551091292,site2,10.100.20.49:8001,chronostiny,ecgclass,6.04,3.86,0.00,0.0,0.0
3345,11.093089277815164,site2,10.100.20.48:8001,chronostiny,gestureclass,6.25,3.95,0.00,4.0,4.0
3346,11.093599147888996,site2,10.100.20.49:8001,chronostiny,ecgclass,6.19,3.91,0.00,0.0,0.0
3347,11.095143507440794,site2,10.100.20.49:8001,chronostiny,ecgclass,6.09,3.83,0.00,0.0,0.0
3348,11.099238341770919,site2,10.100.20.49:8001,chronostiny,ecgclass,6.09,3.84,0.00,0.0,0.0
3349,11.10489898363379,site2,10.100.20.49:8001,chronostiny,ecgclass,6.04,3.84,0.00,0.0,0.0
3350,11.111509893486398,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.83,0.00,0.0,0.0
3351,11.114029595553701,site2,10.100.20.49:8001,chronostiny,ecgclass,5.91,3.83,0.00,0.0,0.0
3352,11.116182991455505,site2,10.100.20.48:8001,chronostiny,gestureclass,6.77,4.09,0.00,4.0,4.0
3353,11.122469539083797,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.81,0.00,4.0,4.0
3354,11.125229534144873,site2,10.100.20.49:8001,chronostiny,ecgclass,6.32,3.98,0.00,0.0,0.0
3355,11.128110511363309,site2,10.100.20.49:8001,chronostiny,ecgclass,5.93,3.82,0.00,0.0,0.0
3356,11.130007558526213,site2,10.100.20.48:8001,chronostiny,gestureclass,6.22,3.95,0.00,4.0,4.0
3357,11.131562598815727,site2,10.100.20.49:8001,chronostiny,ecgclass,6.15,3.94,0.00,0.0,0.0
3358,11.133745822545292,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.90,0.00,4.0,4.0
3359,11.135258789683682,site2,10.100.20.48:8001,chronostiny,gestureclass,6.22,3.97,0.00,4.0,4.0
3360,11.136661800822663,site2,10.100.20.48:8001,chronostiny,gestureclass,5.92,3.81,0.00,4.0,4.0
3361,11.153533672837481,site2,10.100.20.49:8001,chronostiny,ecgclass,6.50,4.05,0.00,0.0,0.0
3362,11.154899655198893,site2,10.100.20.48:8001,chronostiny,gestureclass,6.16,3.87,0.00,4.0,4.0
3363,11.155887089088589,site2,10.100.20.49:8001,chronostiny,ecgclass,6.28,3.93,0.00,0.0,0.0
3364,11.157343216668988,site2,10.100.20.48:8001,chronostiny,gestureclass,6.33,3.87,0.00,4.0,4.0
3365,11.160321568823408,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.81,0.00,4.0,4.0
3366,11.1683849422337,site2,10.100.20.49:8001,chronostiny,ecgclass,6.66,4.02,0.00,0.0,0.0
3367,11.173553371833625,site2,10.100.20.49:8001,chronostiny,ecgclass,6.08,3.94,0.00,0.0,0.0
3368,11.179708997195164,site2,10.100.20.49:8001,chronostiny,ecgclass,5.91,3.83,0.00,0.0,0.0
3369,11.186239185392326,site2,10.100.20.48:8001,chronostiny,gestureclass,6.34,3.99,0.00,4.0,4.0
3370,11.194680370422791,site2,10.100.20.49:8001,chronostiny,ecgclass,6.35,3.90,0.00,0.0,0.0
3371,11.19557361230414,site2,10.100.20.48:8001,chronostiny,gestureclass,6.03,3.91,0.00,4.0,4.0
3372,11.197617495103142,site2,10.100.20.49:8001,chronostiny,ecgclass,6.37,3.92,0.00,0.0,0.0
3373,11.199239010009496,site2,10.100.20.48:8001,chronostiny,gestureclass,6.24,3.87,0.00,4.0,4.0
3374,11.200842569354455,site2,10.100.20.48:8001,chronostiny,gestureclass,5.84,3.83,0.00,4.0,4.0
3375,11.204363796763365,site2,10.100.20.48:8001,chronostiny,gestureclass,6.05,3.81,0.00,4.0,4.0
3376,11.20607658092562,site2,10.100.20.48:8001,chronostiny,gestureclass,6.01,3.81,0.00,4.0,4.0
3377,11.209269825153,site2,10.100.20.49:8001,chronostiny,ecgclass,6.61,4.15,0.00,0.0,0.0
3378,11.210875555048315,site2,10.100.20.49:8001,chronostiny,ecgclass,6.20,3.89,0.00,0.0,0.0
3379,11.212117888604869,site2,10.100.20.48:8001,chronostiny,gestureclass,6.36,3.92,0.00,4.0,4.0
3380,11.213569649532257,site2,10.100.20.49:8001,chronostiny,ecgclass,6.28,3.95,0.00,0.0,0.0
3381,11.218997655789511,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.85,0.00,0.0,0.0
3382,11.222060728391584,site2,10.100.20.49:8001,chronostiny,ecgclass,6.07,3.84,0.00,0.0,0.0
3383,11.234225966901894,site2,10.100.20.49:8001,chronostiny,ecgclass,6.07,3.83,0.00,0.0,0.0
3384,11.240184983761067,site2,10.100.20.49:8001,chronostiny,ecgclass,6.06,3.82,0.00,0.0,0.0
3385,11.242402001336263,site2,10.100.20.48:8001,chronostiny,gestureclass,6.80,4.14,0.00,4.0,4.0
3386,11.24332722967267,site2,10.100.20.49:8001,chronostiny,ecgclass,6.20,3.90,0.00,0.0,0.0
3387,11.24706249346352,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.87,0.00,4.0,4.0
3388,11.251385785864882,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.91,0.00,0.0,0.0
3389,11.253465617505974,site2,10.100.20.48:8001,chronostiny,gestureclass,6.12,3.87,0.00,4.0,4.0
3390,11.254336496314334,site2,10.100.20.49:8001,chronostiny,ecgclass,6.09,3.94,0.00,0.0,0.0
3391,11.257052241705217,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.88,0.00,4.0,4.0
3392,11.25802824444099,site2,10.100.20.48:8001,chronostiny,gestureclass,6.13,3.81,0.00,4.0,4.0
3393,11.267406186699858,site2,10.100.20.49:8001,chronostiny,ecgclass,6.27,3.97,0.00,0.0,0.0
3394,11.270710324250283,site2,10.100.20.48:8001,chronostiny,gestureclass,6.13,3.88,0.00,4.0,4.0
3395,11.271861036511202,site2,10.100.20.48:8001,chronostiny,gestureclass,6.08,3.83,0.00,4.0,4.0
3396,11.27267104587067,site2,10.100.20.48:8001,chronostiny,gestureclass,6.02,3.81,0.00,4.0,4.0
3397,11.276875482743488,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.81,0.00,4.0,4.0
3398,11.280976462019524,site2,10.100.20.49:8001,chronostiny,ecgclass,6.72,4.10,0.00,0.0,0.0
3399,11.284006951648742,site2,10.100.20.48:8001,chronostiny,gestureclass,6.18,3.89,0.00,4.0,4.0
3400,11.287182611887882,site2,10.100.20.49:8001,chronostiny,ecgclass,6.33,3.94,0.00,0.0,0.0
3401,11.290269312959499,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.88,0.00,0.0,0.0
3402,11.291757475463946,site2,10.100.20.48:8001,chronostiny,gestureclass,6.29,3.91,0.00,4.0,4.0
3403,11.300994876194569,site2,10.100.20.49:8001,chronostiny,ecgclass,6.16,3.89,0.00,0.0,0.0
3404,11.303170009062786,site2,10.100.20.48:8001,chronostiny,gestureclass,6.21,3.88,0.00,4.0,4.0
3405,11.303238466913756,site2,10.100.20.48:8001,chronostiny,gestureclass,6.05,3.82,0.00,4.0,4.0
3406,11.304666017169762,site2,10.100.20.48:8001,chronostiny,gestureclass,6.02,3.81,0.00,4.0,4.0
3407,11.30513130691355,site2,10.100.20.48:8001,chronostiny,gestureclass,6.01,3.82,0.00,4.0,4.0
3408,11.3066366012559,site2,10.100.20.49:8001,chronostiny,ecgclass,6.69,4.12,0.00,0.0,0.0
3409,11.309760478816433,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.82,0.00,0.0,0.0
3410,11.3098368963553,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.82,0.00,0.0,0.0
3411,11.316642778246583,site2,10.100.20.49:8001,chronostiny,ecgclass,6.06,3.81,0.00,0.0,0.0
3412,11.319784116465243,site2,10.100.20.49:8001,chronostiny,ecgclass,6.07,3.83,0.00,0.0,0.0
3413,11.320951066796557,site2,10.100.20.49:8001,chronostiny,ecgclass,6.09,3.81,0.00,0.0,0.0
3414,11.322193772921228,site2,10.100.20.48:8001,chronostiny,gestureclass,6.85,4.14,0.00,4.0,4.0
3415,11.324282900390276,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.81,0.00,4.0,4.0
3416,11.325233370540056,site2,10.100.20.49:8001,chronostiny,ecgclass,6.51,4.07,0.00,0.0,0.0
3417,11.325247875144402,site2,10.100.20.48:8001,chronostiny,gestureclass,6.19,3.87,0.00,4.0,4.0
3418,11.325337596704097,site2,10.100.20.49:8001,chronostiny,ecgclass,6.22,3.92,0.00,0.0,0.0
3419,11.326813473767812,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.82,0.00,0.0,0.0
3420,11.327255614686342,site2,10.100.20.48:8001,chronostiny,gestureclass,6.31,3.95,0.00,4.0,4.0
3421,11.32733100646491,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.83,0.00,4.0,4.0
3422,11.333867362901564,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.83,0.00,4.0,4.0
3423,11.334935344299215,site2,10.100.20.49:8001,chronostiny,ecgclass,6.46,4.04,0.00,0.0,0.0
3424,11.337266717357359,site2,10.100.20.48:8001,chronostiny,gestureclass,6.19,4.03,0.00,4.0,4.0
3425,11.337925819254751,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.80,0.00,4.0,4.0
3426,11.338085325339428,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.80,0.00,4.0,4.0
3427,11.342638550524422,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.81,0.00,4.0,4.0
3428,11.343083490807306,site2,10.100.20.48:8001,chronostiny,gestureclass,6.10,3.82,0.00,4.0,4.0
3429,11.34317033535049,site2,10.100.20.48:8001,chronostiny,gestureclass,6.10,3.87,0.00,4.0,4.0
3430,11.34611988714097,site2,10.100.20.48:8001,chronostiny,gestureclass,6.06,3.82,0.00,4.0,4.0
3431,11.346165084083363,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.84,0.00,4.0,4.0
3432,11.348075777918009,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.88,0.00,4.0,4.0
3433,11.349211952194352,site2,10.100.20.49:8001,chronostiny,ecgclass,7.42,4.42,0.00,0.0,0.0
3434,11.350494642002305,site2,10.100.20.48:8001,chronostiny,gestureclass,6.12,3.88,0.00,4.0,4.0
3435,11.350507664216302,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.91,0.00,0.0,0.0
3436,11.361620651519566,site2,10.100.20.49:8001,chronostiny,ecgclass,6.21,3.88,0.00,0.0,0.0
3437,11.36404619230581,site2,10.100.20.48:8001,chronostiny,gestureclass,6.36,3.95,0.00,4.0,4.0
3438,11.36687895688045,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.82,0.00,4.0,4.0
3439,11.37053556046231,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.83,0.00,4.0,4.0
3440,11.37585930382347,site2,10.100.20.49:8001,chronostiny,ecgclass,6.51,4.03,0.00,0.0,0.0
3441,11.378980175889849,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.89,0.00,4.0,4.0
3442,11.38376790031635,site2,10.100.20.49:8001,chronostiny,ecgclass,6.23,3.93,0.00,0.0,0.0
3443,11.385753034235297,site2,10.100.20.48:8001,chronostiny,gestureclass,6.21,3.88,0.00,4.0,4.0
3444,11.387299906045651,site2,10.100.20.48:8001,chronostiny,gestureclass,6.03,3.81,0.00,4.0,4.0
3445,11.393074447286239,site2,10.100.20.48:8001,chronostiny,gestureclass,6.11,3.82,0.00,4.0,4.0
3446,11.399757058383178,site2,10.100.20.48:8001,chronostiny,gestureclass,6.01,3.81,0.00,4.0,4.0
3447,11.400251310891433,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.81,0.00,4.0,4.0
3448,11.402859072861466,site2,10.100.20.48:8001,chronostiny,gestureclass,5.92,3.80,0.00,4.0,4.0
3449,11.406695346714866,site2,10.100.20.49:8001,chronostiny,ecgclass,6.95,4.26,0.00,0.0,0.0
3450,11.406986349880809,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.83,0.00,0.0,0.0
3451,11.415831405881203,site2,10.100.20.48:8001,chronostiny,gestureclass,6.29,3.99,0.00,4.0,4.0
3452,11.418278732195853,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.83,0.00,4.0,4.0
3453,11.421735154928585,site2,10.100.20.49:8001,chronostiny,ecgclass,6.36,3.98,0.00,0.0,0.0
3454,11.422389522400312,site2,10.100.20.48:8001,chronostiny,gestureclass,6.09,3.89,0.00,4.0,4.0
3455,11.423413242220597,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.92,0.00,0.0,0.0
3456,11.423843148105474,site2,10.100.20.48:8001,chronostiny,gestureclass,6.09,3.88,0.00,4.0,4.0
3457,11.424864892850952,site2,10.100.20.48:8001,chronostiny,gestureclass,6.08,3.80,0.00,4.0,4.0
3458,11.427125076752981,site2,10.100.20.48:8001,chronostiny,gestureclass,6.02,3.81,0.00,4.0,4.0
3459,11.43310353891222,site2,10.100.20.48:8001,chronostiny,gestureclass,6.23,3.81,0.00,4.0,4.0
3460,11.435646793215309,site2,10.100.20.49:8001,chronostiny,ecgclass,6.81,4.12,0.00,0.0,0.0
3461,11.436581217602226,site2,10.100.20.49:8001,chronostiny,ecgclass,6.10,3.84,0.00,0.0,0.0
3462,11.436733375058822,site2,10.100.20.48:8001,chronostiny,gestureclass,6.38,3.92,0.00,4.0,4.0
3463,11.439975979350017,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.81,0.00,4.0,4.0
3464,11.441792655678565,site2,10.100.20.49:8001,chronostiny,ecgclass,6.32,3.97,0.00,0.0,0.0
3465,11.455651093923526,site2,10.100.20.48:8001,chronostiny,gestureclass,6.11,3.89,0.00,4.0,4.0
3466,11.460694550249725,site2,10.100.20.49:8001,chronostiny,ecgclass,6.13,3.90,0.00,0.0,0.0
3467,11.466201721510973,site2,10.100.20.48:8001,chronostiny,gestureclass,6.05,3.91,0.00,4.0,4.0
3468,11.466242756467443,site2,10.100.20.48:8001,chronostiny,gestureclass,6.02,3.81,0.00,4.0,4.0
3469,11.471256611127327,site2,10.100.20.49:8001,chronostiny,ecgclass,6.29,3.98,0.00,0.0,0.0
3470,11.471978053652293,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.82,0.00,0.0,0.0
3471,11.47491604153418,site2,10.100.20.48:8001,chronostiny,gestureclass,6.22,3.91,0.00,4.0,4.0
3472,11.476893241217862,site2,10.100.20.48:8001,chronostiny,gestureclass,6.17,3.81,0.00,4.0,4.0
3473,11.47971893098028,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.81,0.00,4.0,4.0
3474,11.480196357650476,site2,10.100.20.48:8001,chronostiny,gestureclass,5.95,3.80,0.00,4.0,4.0
3475,11.48223117930779,site2,10.100.20.48:8001,chronostiny,gestureclass,6.06,3.79,0.00,4.0,4.0
3476,11.48235666073956,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.83,0.00,4.0,4.0
3477,11.482496205820862,site2,10.100.20.48:8001,chronostiny,gestureclass,5.99,3.82,0.00,4.0,4.0
3478,11.486070136272284,site2,10.100.20.49:8001,chronostiny,ecgclass,7.19,4.28,0.00,0.0,0.0
3479,11.496171103083505,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.84,0.00,0.0,0.0
3480,11.501178926513166,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.83,0.00,0.0,0.0
3481,11.503289882089351,site2,10.100.20.48:8001,chronostiny,gestureclass,6.37,4.01,0.00,4.0,4.0
3482,11.50348152273716,site2,10.100.20.49:8001,chronostiny,ecgclass,6.18,3.97,0.00,0.0,0.0
3483,11.503635072862599,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.87,0.00,4.0,4.0
3484,11.504207897252588,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.81,0.00,4.0,4.0
3485,11.516614019875608,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.81,0.00,4.0,4.0
3486,11.518309341722466,site2,10.100.20.49:8001,chronostiny,ecgclass,6.48,4.06,0.00,0.0,0.0
3487,11.524489698589772,site2,10.100.20.49:8001,chronostiny,ecgclass,6.01,3.86,0.00,0.0,0.0
3488,11.528560574866914,site2,10.100.20.49:8001,chronostiny,ecgclass,6.02,3.87,0.00,0.0,0.0
3489,11.531660425922102,site2,10.100.20.49:8001,chronostiny,ecgclass,6.05,3.85,0.00,0.0,0.0
3490,11.541504336363763,site2,10.100.20.49:8001,chronostiny,ecgclass,6.00,3.84,0.00,0.0,0.0
3491,11.542377334411535,site2,10.100.20.48:8001,chronostiny,gestureclass,8.04,4.12,0.00,4.0,4.0
3492,11.544399891246952,site2,10.100.20.48:8001,chronostiny,gestureclass,6.05,3.83,0.00,4.0,4.0
3493,11.551067992904029,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.84,0.00,4.0,4.0
3494,11.553742757547399,site2,10.100.20.48:8001,chronostiny,gestureclass,5.99,3.83,0.00,4.0,4.0
3495,11.554685935734627,site2,10.100.20.49:8001,chronostiny,ecgclass,6.74,4.12,0.00,0.0,0.0
3496,11.555467107898254,site2,10.100.20.48:8001,chronostiny,gestureclass,6.14,3.90,0.00,4.0,4.0
3497,11.560126725502304,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.82,0.00,4.0,4.0
3498,11.560169630089469,site2,10.100.20.49:8001,chronostiny,ecgclass,6.31,4.02,0.00,0.0,0.0
3499,11.568355109885433,site2,10.100.20.48:8001,chronostiny,gestureclass,6.11,3.87,0.00,4.0,4.0
3500,11.568417075588947,site2,10.100.20.49:8001,chronostiny,ecgclass,6.09,3.90,0.00,0.0,0.0
3501,11.571740172096053,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.86,0.00,4.0,4.0
3502,11.574834277580266,site2,10.100.20.48:8001,chronostiny,gestureclass,6.10,3.81,0.00,4.0,4.0
3503,11.577713360018517,site2,10.100.20.49:8001,chronostiny,ecgclass,6.29,3.98,0.00,0.0,0.0
3504,11.579857048241754,site2,10.100.20.48:8001,chronostiny,gestureclass,6.11,3.91,0.00,4.0,4.0
3505,11.586235231221606,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.83,0.00,4.0,4.0
3506,11.589824729347146,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.82,0.00,4.0,4.0
3507,11.594900158278524,site2,10.100.20.49:8001,chronostiny,ecgclass,6.49,4.01,0.00,0.0,0.0
3508,11.595309349675654,site2,10.100.20.48:8001,chronostiny,gestureclass,6.31,3.92,0.00,4.0,4.0
3509,11.595479971684542,site2,10.100.20.49:8001,chronostiny,ecgclass,6.33,3.91,0.00,0.0,0.0
3510,11.595576449537425,site2,10.100.20.49:8001,chronostiny,ecgclass,6.14,3.84,0.00,0.0,0.0
3511,11.596107240351454,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.83,0.00,0.0,0.0
3512,11.599772695297254,site2,10.100.20.48:8001,chronostiny,gestureclass,6.44,4.00,0.00,4.0,4.0
3513,11.60204356731777,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.82,0.00,4.0,4.0
3514,11.606694714692507,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.82,0.00,4.0,4.0
3515,11.607404246474122,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.81,0.00,4.0,4.0
3516,11.608928334717554,site2,10.100.20.49:8001,chronostiny,ecgclass,6.84,4.13,0.00,0.0,0.0
3517,11.61624069705829,site2,10.100.20.49:8001,chronostiny,ecgclass,5.94,3.83,0.00,0.0,0.0
3518,11.625388770040336,site2,10.100.20.49:8001,chronostiny,ecgclass,5.96,3.80,0.00,0.0,0.0
3519,11.633880703690744,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.82,0.00,0.0,0.0
3520,11.639565457241126,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.81,0.00,0.0,0.0
3521,11.643450485235286,site2,10.100.20.49:8001,chronostiny,ecgclass,5.94,3.82,0.00,0.0,0.0
3522,11.651616050438811,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.82,0.00,0.0,0.0
3523,11.655790712459803,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.87,0.00,0.0,0.0
3524,11.666049808942104,site2,10.100.20.49:8001,chronostiny,ecgclass,6.11,3.83,0.00,0.0,0.0
3525,11.666133478062768,site2,10.100.20.49:8001,chronostiny,ecgclass,6.11,3.89,0.00,0.0,0.0
3526,11.674621705748233,site2,10.100.20.48:8001,chronostiny,gestureclass,7.46,4.32,0.00,4.0,4.0
3527,11.677326194112126,site2,10.100.20.48:8001,chronostiny,gestureclass,6.02,3.83,0.00,4.0,4.0
3528,11.677721380128672,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.80,0.00,4.0,4.0
3529,11.678527908580024,site2,10.100.20.49:8001,chronostiny,ecgclass,6.50,4.08,0.00,0.0,0.0
3530,11.684899974671529,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.85,0.00,0.0,0.0
3531,11.68725149647328,site2,10.100.20.48:8001,chronostiny,gestureclass,6.22,3.93,0.00,4.0,4.0
3532,11.7007977526806,site2,10.100.20.49:8001,chronostiny,ecgclass,6.10,3.90,0.00,0.0,0.0
3533,11.701214525155132,site2,10.100.20.49:8001,chronostiny,ecgclass,6.01,3.83,0.00,0.0,0.0
3534,11.702987474918404,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.83,0.00,0.0,0.0
3535,11.70433173879723,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.82,0.00,0.0,0.0
3536,11.706751572923912,site2,10.100.20.49:8001,chronostiny,ecgclass,5.94,3.84,0.00,0.0,0.0
3537,11.710096863290667,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.84,0.00,0.0,0.0
3538,11.713708909089013,site2,10.100.20.48:8001,chronostiny,gestureclass,6.94,4.13,0.00,4.0,4.0
3539,11.71371323148998,site2,10.100.20.49:8001,chronostiny,ecgclass,6.11,3.92,0.00,0.0,0.0
3540,11.714023794660084,site2,10.100.20.49:8001,chronostiny,ecgclass,6.10,3.84,0.00,0.0,0.0
3541,11.71414277242241,site2,10.100.20.48:8001,chronostiny,gestureclass,6.43,3.94,0.00,4.0,4.0
3542,11.720807824469835,site2,10.100.20.49:8001,chronostiny,ecgclass,6.25,3.91,0.00,0.0,0.0
3543,11.722060646077036,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.83,0.00,0.0,0.0
3544,11.72358526303035,site2,10.100.20.48:8001,chronostiny,gestureclass,6.28,3.93,0.00,4.0,4.0
3545,11.725580303786197,site2,10.100.20.49:8001,chronostiny,ecgclass,6.24,3.89,0.00,0.0,0.0
3546,11.731888614961635,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.84,0.00,0.0,0.0
3547,11.731936173495846,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.82,0.00,0.0,0.0
3548,11.732357055029663,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.82,0.00,0.0,0.0
3549,11.736209390437505,site2,10.100.20.48:8001,chronostiny,gestureclass,6.43,4.06,0.00,4.0,4.0
3550,11.747280241463764,site2,10.100.20.48:8001,chronostiny,gestureclass,6.08,3.82,0.00,4.0,4.0
3551,11.750711646185152,site2,10.100.20.49:8001,chronostiny,ecgclass,6.26,3.99,0.00,0.0,0.0
3552,11.751720394341985,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.88,0.00,4.0,4.0
3553,11.754166016925089,site2,10.100.20.48:8001,chronostiny,gestureclass,6.17,3.84,0.00,4.0,4.0
3554,11.766459679532339,site2,10.100.20.49:8001,chronostiny,ecgclass,6.28,4.02,0.00,0.0,0.0
3555,11.76896280780394,site2,10.100.20.48:8001,chronostiny,gestureclass,6.10,3.90,0.00,4.0,4.0
3556,11.770521536747463,site2,10.100.20.49:8001,chronostiny,ecgclass,6.19,3.94,0.00,0.0,0.0
3557,11.772133457444625,site2,10.100.20.49:8001,chronostiny,ecgclass,6.08,3.83,0.00,0.0,0.0
3558,11.783507669595512,site2,10.100.20.49:8001,chronostiny,ecgclass,6.17,3.86,0.00,0.0,0.0
3559,11.78773801491507,site2,10.100.20.49:8001,chronostiny,ecgclass,6.08,3.87,0.00,0.0,0.0
3560,11.791611696566317,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.84,0.00,0.0,0.0
3561,11.792491817498664,site2,10.100.20.48:8001,chronostiny,gestureclass,6.70,4.10,0.00,4.0,4.0
3562,11.795224517364232,site2,10.100.20.49:8001,chronostiny,ecgclass,6.23,3.90,0.00,0.0,0.0
3563,11.796695231909048,site2,10.100.20.49:8001,chronostiny,ecgclass,6.01,3.87,0.00,0.0,0.0
3564,11.797610905397253,site2,10.100.20.49:8001,chronostiny,ecgclass,5.96,3.84,0.00,0.0,0.0
3565,11.805141134322,site2,10.100.20.48:8001,chronostiny,gestureclass,6.41,4.01,0.00,4.0,4.0
3566,11.806751597033081,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.81,0.00,4.0,4.0
3567,11.807859539159418,site2,10.100.20.48:8001,chronostiny,gestureclass,6.02,3.81,0.00,4.0,4.0
3568,11.81680668645819,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.85,0.00,4.0,4.0
3569,11.817539459911552,site2,10.100.20.48:8001,chronostiny,gestureclass,5.99,3.82,0.00,4.0,4.0
3570,11.822101037390306,site2,10.100.20.49:8001,chronostiny,ecgclass,6.75,4.18,0.00,0.0,0.0
3571,11.825626710970628,site2,10.100.20.48:8001,chronostiny,gestureclass,6.08,3.90,0.00,4.0,4.0
3572,11.834066052327197,site2,10.100.20.48:8001,chronostiny,gestureclass,6.12,3.85,0.00,4.0,4.0
3573,11.840012958726218,site2,10.100.20.48:8001,chronostiny,gestureclass,6.03,3.85,0.00,4.0,4.0
3574,11.8440855626012,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.83,0.00,4.0,4.0
3575,11.845344600345518,site2,10.100.20.49:8001,chronostiny,ecgclass,6.81,4.09,0.00,0.0,0.0
3576,11.847625681145397,site2,10.100.20.49:8001,chronostiny,ecgclass,6.21,3.87,0.00,0.0,0.0
3577,11.857263334108808,site2,10.100.20.49:8001,chronostiny,ecgclass,6.05,3.86,0.00,0.0,0.0
3578,11.857341587606307,site2,10.100.20.48:8001,chronostiny,gestureclass,6.47,3.99,0.00,4.0,4.0
3579,11.86261322495351,site2,10.100.20.49:8001,chronostiny,ecgclass,6.19,3.91,0.00,0.0,0.0
3580,11.86358022092341,site2,10.100.20.49:8001,chronostiny,ecgclass,6.04,3.84,0.00,0.0,0.0
3581,11.864262180774327,site2,10.100.20.48:8001,chronostiny,gestureclass,6.32,3.92,0.00,4.0,4.0
3582,11.865143040958683,site2,10.100.20.49:8001,chronostiny,ecgclass,6.24,3.91,0.00,0.0,0.0
3583,11.86534840941247,site2,10.100.20.48:8001,chronostiny,gestureclass,6.16,3.88,0.00,4.0,4.0
3584,11.881434392572096,site2,10.100.20.49:8001,chronostiny,ecgclass,6.16,3.91,0.00,0.0,0.0
3585,11.88823177505284,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.83,0.00,0.0,0.0
3586,11.890685680163314,site2,10.100.20.49:8001,chronostiny,ecgclass,5.94,3.80,0.00,0.0,0.0
