task,send_time_s,latency_ms
ecgclass,1.4106,1131.393
ecgclass,1.4620,1123.857
ecgclass,1.4787,1150.210
ecgclass,1.5213,1150.888
ecgclass,1.5357,1136.552
ecgclass,1.5628,1151.503
ecgclass,1.5681,1146.224
ecgclass,1.5704,1144.010
ecgclass,1.5740,1184.056
ecgclass,1.5763,1181.820
ecgclass,1.5775,1224.976
ecgclass,1.6118,1234.901
ecgclass,1.6201,1270.506
ecgclass,1.6279,1262.715
ecgclass,1.6465,1287.588
ecgclass,1.6508,1283.373
ecgclass,1.6888,1288.005
ecgclass,1.7150,1304.801
ecgclass,1.7216,1298.251
ecgclass,1.7259,1338.624
ecgclass,1.7363,1328.360
ecgclass,1.7418,1366.724
ecgclass,1.7440,1364.499
ecgclass,1.7543,1354.261
ecgclass,1.7987,1354.073
ecgclass,1.8186,1377.403
ecgclass,1.8803,1315.753
ecgclass,1.9220,1316.350
ecgclass,1.9445,1293.891
ecgclass,1.9804,1299.773
ecgclass,1.9969,1326.913
ecgclass,2.0164,1352.447
ecgclass,2.0239,1344.950
ecgclass,2.0291,1383.863
ecgclass,2.0713,1385.232
ecgclass,2.0746,1382.016
ecgclass,2.0778,1378.771
ecgclass,2.0841,1415.297
ecgclass,2.1033,1396.058
ecgclass,2.1123,1387.104
ecgclass,2.1266,1416.456
ecgclass,2.1687,1418.345
ecgclass,2.1999,1387.175
ecgclass,2.2235,1408.829
ecgclass,2.2270,1449.407
ecgclass,2.2504,1469.355
ecgclass,2.2607,1459.158
ecgclass,2.2619,1457.922
ecgclass,2.2702,1492.721
ecgclass,2.2714,1491.489
ecgclass,2.2896,1473.303
ecgclass,2.3089,1497.783
ecgclass,2.3152,1491.483
ecgclass,2.3154,1491.312
ecgclass,2.3706,1478.818
ecgclass,2.3869,1505.841
ecgclass,2.4164,1476.385
ecgclass,2.4236,1514.068
ecgclass,2.4567,1480.967
ecgclass,2.4903,1492.231
ecgclass,2.4915,1491.000
ecgclass,2.6003,1469.414
ecgclass,2.6146,1497.140
ecgclass,2.6431,1468.731
ecgclass,2.6464,1465.458
ecgclass,2.6659,1488.908
ecgclass,2.6719,1482.889
ecgclass,2.7037,1494.789
ecgclass,2.7140,1529.078
ecgclass,2.7295,1513.618
ecgclass,2.7399,1547.169
ecgclass,2.7547,1576.375
ecgclass,2.7645,1566.560
ecgclass,2.7770,1598.099
ecgclass,2.7770,1598.060
ecgclass,2.8091,1609.190
ecgclass,2.8592,1559.201
ecgclass,2.8705,1592.118
ecgclass,2.9385,1612.536
ecgclass,2.9418,1654.218
ecgclass,2.9974,1642.647
ecgclass,3.0047,1635.372
ecgclass,3.0190,1664.410
ecgclass,3.0671,1660.426
ecgclass,3.0694,1658.168
ecgclass,3.0736,1653.980
ecgclass,3.1009,1671.651
ecgclass,3.1196,1695.810
ecgclass,3.1259,1689.636
ecgclass,3.1341,1681.385
ecgclass,3.1499,1709.507
ecgclass,3.1880,1714.996
ecgclass,3.1944,1708.601
ecgclass,3.2104,1735.595
ecgclass,3.2167,1729.394
ecgclass,3.2232,1767.014
ecgclass,3.2655,1770.415
ecgclass,3.2767,1759.149
ecgclass,3.3040,1775.206
ecgclass,3.3101,1812.096
ecgclass,3.3135,1851.158
ecgclass,3.3379,1826.733
ecgclass,3.3645,1843.321
ecgclass,3.3842,1868.585
ecgclass,3.4078,1889.437
ecgclass,3.4275,1869.833
ecgclass,3.4498,1847.626
ecgclass,3.4945,1890.384
ecgclass,3.5512,1919.449
ecgclass,3.5654,1947.540
ecgclass,3.5667,1946.337
ecgclass,3.5948,1962.587
ecgclass,3.6115,1990.610
ecgclass,3.6607,1986.369
ecgclass,3.6815,1965.619
ecgclass,3.6837,2006.971
ecgclass,3.7052,1985.502
ecgclass,3.7167,2016.561
ecgclass,3.7190,2014.289
ecgclass,3.7240,2053.015
ecgclass,3.7941,2027.278
ecgclass,3.8017,2019.713
ecgclass,3.8065,2059.869
ecgclass,3.8169,2049.505
ecgclass,3.8569,2053.435
ecgclass,3.8794,2074.641
ecgclass,3.8829,2071.136
ecgclass,3.8830,2114.143
ecgclass,3.8913,2105.847
ecgclass,3.8949,2102.344
ecgclass,3.9359,2193.172
ecgclass,3.9377,2191.473
ecgclass,3.9516,2221.334
ecgclass,3.9732,2243.781
ecgclass,4.0293,2230.518
ecgclass,4.0356,2224.309
ecgclass,4.0697,2232.090
ecgclass,4.0860,2215.800
ecgclass,4.1200,2223.797
ecgclass,4.1272,2216.592
ecgclass,4.1335,2210.350
ecgclass,4.1387,2249.377
ecgclass,4.1599,2228.219
ecgclass,4.1726,2260.127
ecgclass,4.1912,2241.601
ecgclass,4.2157,2260.617
ecgclass,4.2402,2279.440
ecgclass,4.2603,2259.463
ecgclass,4.2882,2274.654
ecgclass,4.2882,2274.628
ecgclass,4.3182,2287.985
ecgclass,4.3451,2304.382
ecgclass,4.3534,2296.095
ecgclass,4.3576,2336.161
ecgclass,4.3723,2321.513
ecgclass,4.4133,2280.555
ecgclass,4.4195,2318.742
ecgclass,4.4479,2290.431
ecgclass,4.5071,2276.263
ecgclass,4.5155,2267.877
ecgclass,4.6015,2354.988
ecgclass,4.6028,2353.726
ecgclass,4.6030,2353.593
ecgclass,4.6401,2448.128
ecgclass,4.6536,2434.613
ecgclass,4.6660,2465.244
ecgclass,4.7061,2510.099
ecgclass,4.7541,2507.429
ecgclass,4.7706,2490.929
ecgclass,4.8132,2537.374
ecgclass,4.8327,2517.886
ecgclass,4.8446,2549.093
ecgclass,4.8482,2545.484
ecgclass,4.8759,2559.414
ecgclass,4.9182,2517.094
ecgclass,4.9716,2551.046
ecgclass,4.9779,2544.805
ecgclass,4.9983,2613.390
ecgclass,5.0088,2602.900
ecgclass,5.0425,2655.714
ecgclass,5.0467,2694.165
ecgclass,5.0479,2692.941
ecgclass,5.0552,2685.724
ecgclass,5.0574,2727.570
ecgclass,5.0661,2763.093
ecgclass,5.0763,2752.858
ecgclass,5.0786,2750.587
ecgclass,5.1398,2734.247
ecgclass,5.1461,2727.950
ecgclass,5.1701,2747.743
ecgclass,5.1744,2743.508
ecgclass,5.1847,2776.095
ecgclass,5.1860,2774.830
ecgclass,5.1882,2772.634
ecgclass,5.1883,2815.243
ecgclass,5.2220,2781.572
ecgclass,5.2282,2775.307
ecgclass,5.2425,2803.906
ecgclass,5.2595,2831.716
ecgclass,5.2627,2828.504
ecgclass,5.3216,2814.904
ecgclass,5.3331,2846.645
ecgclass,5.3344,2845.336
ecgclass,5.3367,2843.049
ecgclass,5.3463,2877.123
ecgclass,5.3487,2874.785
ecgclass,5.3554,2910.700
ecgclass,5.3698,2896.346
ecgclass,5.3711,2895.047
ecgclass,5.3784,2929.639
ecgclass,5.4100,2898.079
ecgclass,5.4113,2896.804
ecgclass,5.4307,2919.693
ecgclass,5.4310,2919.493
ecgclass,5.4851,2908.762
ecgclass,5.4904,2948.383
ecgclass,5.4948,2943.946
ecgclass,5.5167,2966.682
ecgclass,5.5615,2965.762
ecgclass,5.6256,2944.963
ecgclass,5.6532,2917.393
ecgclass,5.6884,3135.054
ecgclass,5.7094,3193.022
ecgclass,5.7136,3188.801
ecgclass,5.7375,3209.595
ecgclass,5.7408,3206.298
ecgclass,5.7601,3187.054
ecgclass,5.7757,3215.969
ecgclass,5.7831,3208.626
ecgclass,5.7974,3237.803
ecgclass,5.8147,3220.486
ecgclass,5.8195,3215.756
ecgclass,5.8281,3251.606
ecgclass,5.8364,3243.389
ecgclass,5.8386,3283.553
ecgclass,5.8439,3278.341
ecgclass,5.8652,3257.063
ecgclass,5.8885,3278.416
ecgclass,5.9007,3310.432
ecgclass,5.9124,3298.886
ecgclass,5.9207,3290.752
ecgclass,5.9432,3312.414
ecgclass,5.9515,3304.169
ecgclass,5.9712,3370.841
ecgclass,5.9835,3358.616
ecgclass,5.9952,3390.996
ecgclass,6.0543,3420.649
ecgclass,6.0956,3423.530
ecgclass,6.1149,3404.250
ecgclass,6.1393,3423.696
ecgclass,6.1416,3421.433
ecgclass,6.1519,3411.201
ecgclass,6.1775,3428.916
ecgclass,6.1980,3497.399
ecgclass,6.2023,3493.188
ecgclass,6.2652,3519.202
ecgclass,6.2653,3519.192
ecgclass,6.2874,3583.009
ecgclass,6.2900,3580.526
ecgclass,6.3387,3575.314
ecgclass,6.3400,3574.009
ecgclass,6.3710,3587.913
ecgclass,6.3753,3583.635
ecgclass,6.4664,3580.546
ecgclass,6.4777,3569.297
ecgclass,6.5012,3590.256
ecgclass,6.5203,3571.267
ecgclass,6.5338,3601.645
ecgclass,6.5624,3617.232
ecgclass,6.5776,3602.081
ecgclass,6.6319,3637.085
ecgclass,6.6331,3635.832
ecgclass,6.7409,3615.457
ecgclass,6.7577,3641.999
ecgclass,6.7630,3636.688
ecgclass,6.7750,3669.588
ecgclass,6.7996,3689.143
ecgclass,6.8199,3668.871
ecgclass,6.8612,3627.568
ecgclass,6.9067,3626.235
ecgclass,6.9259,3607.058
ecgclass,6.9577,3619.219
ecgclass,6.9720,3647.214
ecgclass,6.9733,3645.947
ecgclass,6.9835,3635.733
ecgclass,6.9898,3670.918
ecgclass,7.0295,3631.190
ecgclass,7.0338,3669.189
ecgclass,7.0593,3643.732
ecgclass,7.1046,3641.195
ecgclass,7.1071,3683.494
ecgclass,7.1269,3663.739
ecgclass,7.1784,3657.156
ecgclass,7.1888,3691.180
ecgclass,7.1995,3680.520
ecgclass,7.2131,3710.843
ecgclass,7.2159,3750.449
ecgclass,7.2195,3746.903
ecgclass,7.2817,3772.006
ecgclass,7.3297,3768.380
ecgclass,7.3416,3800.277
ecgclass,7.3482,3793.673
ecgclass,7.3754,3810.066
ecgclass,7.4626,3767.154
ecgclass,7.5058,3812.374
ecgclass,7.5161,3802.115
ecgclass,7.5288,3833.455
ecgclass,7.5501,3812.171
ecgclass,7.5654,3796.844
ecgclass,7.5716,3835.109
ecgclass,7.5782,3828.482
ecgclass,7.5995,3850.024
ecgclass,7.6701,3911.683
ecgclass,7.6733,3953.266
ecgclass,7.6976,3929.005
ecgclass,7.7504,3919.767
ecgclass,7.7505,3919.706
ecgclass,7.7608,3909.417
ecgclass,7.7881,3925.158
ecgclass,7.8336,3922.902
ecgclass,7.8905,3910.240
ecgclass,7.8961,3949.486
ecgclass,7.8984,3991.549
ecgclass,7.9052,3984.789
ecgclass,7.9214,4011.919
ecgclass,7.9266,4006.711
ecgclass,7.9349,3998.503
ecgclass,7.9630,4014.151
ecgclass,7.9630,4014.107
ecgclass,8.0004,4019.308
ecgclass,8.0005,4019.232
ecgclass,8.0187,4001.072
ecgclass,8.0200,4042.725
ecgclass,8.0262,4036.486
ecgclass,8.0375,4025.260
ecgclass,8.0818,4070.064
ecgclass,8.0861,4065.812
ecgclass,8.1636,4031.893
ecgclass,8.2070,4075.100
ecgclass,8.2082,4117.357
ecgclass,8.2084,4117.215
ecgclass,8.2126,4113.009
ecgclass,8.2321,4182.183
ecgclass,8.3546,4190.099
ecgclass,8.3619,4182.872
ecgclass,8.3901,4154.620
ecgclass,8.3914,4196.222
ecgclass,8.4235,4207.108
ecgclass,8.4624,4212.905
ecgclass,8.5076,4167.729
ecgclass,8.5527,4166.928
ecgclass,8.5848,4179.159
ecgclass,8.5871,4220.708
ecgclass,8.6033,4204.504
ecgclass,8.6125,4239.165
ecgclass,8.6215,4273.597
ecgclass,8.6674,4316.968
ecgclass,8.7088,4275.652
ecgclass,8.7327,4295.726
ecgclass,8.7380,4290.421
ecgclass,8.7596,4312.065
ecgclass,8.7649,4350.486
ecgclass,8.7957,4362.989
ecgclass,8.7989,4359.749
ecgclass,8.8226,4380.003
ecgclass,8.8336,4369.084
ecgclass,8.8336,4369.081
ecgclass,8.8613,4385.880
ecgclass,8.8646,4382.553
ecgclass,8.9492,4385.023
ecgclass,8.9636,4370.705
ecgclass,8.9700,4407.555
ecgclass,8.9742,4403.310
ecgclass,8.9887,4433.174
ecgclass,9.0159,4450.259
ecgclass,9.0519,4459.165
ecgclass,9.0694,4529.252
ecgclass,9.1367,4505.286
ecgclass,9.1680,4518.302
ecgclass,9.1715,4559.197
ecgclass,9.2361,4538.815
ecgclass,9.2448,4574.484
ecgclass,9.3130,4593.734
ecgclass,9.3185,4588.311
ecgclass,9.3289,4577.935
ecgclass,9.3525,4598.254
ecgclass,9.3538,4596.989
ecgclass,9.4063,4590.161
ecgclass,9.4150,4626.139
ecgclass,9.4203,4620.863
ecgclass,9.4216,4663.630
ecgclass,9.4222,4663.005
ecgclass,9.4225,4705.986
ecgclass,9.4305,4697.986
ecgclass,9.4378,4690.749
ecgclass,9.4583,4713.929
ecgclass,9.5035,4712.826
ecgclass,9.5277,4733.135
ecgclass,9.5491,4711.717
ecgclass,9.5605,4700.350
ecgclass,9.5793,4726.125
ecgclass,9.5954,4754.137
ecgclass,9.5967,4752.857
ecgclass,9.6023,4790.755
ecgclass,9.6076,4785.509
ecgclass,9.6089,4828.654
ecgclass,9.6192,4863.406
ecgclass,9.6193,4863.387
ecgclass,9.6491,4877.637
ecgclass,9.6796,4847.138
ecgclass,9.6821,4844.686
ecgclass,9.6834,4888.275
ecgclass,9.7461,4869.287
ecgclass,9.7524,4862.970
ecgclass,9.7670,4891.315
ecgclass,9.7795,4878.780
ecgclass,9.8050,4896.757
ecgclass,9.8258,4922.205
ecgclass,9.8716,4921.594
ecgclass,9.8750,4918.227
ecgclass,9.8958,4984.313
ecgclass,9.9041,4976.054
ecgclass,9.9193,4960.947
