regime,trial,seed,prefix_n,condition,placed_count,all_placed,first_failure_n,error
low,1,12346,1520,fmaas,1520,True,,
low,1,12346,1521,fmaas,1521,True,,
low,1,12346,1522,fmaas,1522,True,,
low,1,12346,1523,fmaas,1523,True,,
low,1,12346,1524,fmaas,1524,True,,
low,1,12346,1525,fmaas,1525,True,,
low,1,12346,1526,fmaas,1526,True,,
low,1,12346,1527,fmaas,1527,True,,
low,1,12346,1528,fmaas,1528,True,,
low,1,12346,1529,fmaas,1529,True,,
low,1,12346,1530,fmaas,1530,True,,
low,1,12346,1531,fmaas,1531,True,,
low,1,12346,1532,fmaas,1532,True,,
low,1,12346,1533,fmaas,1533,True,,
low,1,12346,1534,fmaas,1534,True,,
low,1,12346,1535,fmaas,1535,True,,
low,1,12346,1536,fmaas,1536,True,,
low,1,12346,1537,fmaas,1537,True,,
low,1,12346,1538,fmaas,1538,True,,
low,1,12346,1539,fmaas,1539,True,,
low,1,12346,1540,fmaas,1540,True,,
low,1,12346,1541,fmaas,1541,True,,
low,1,12346,1542,fmaas,1542,True,,
low,1,12346,1543,fmaas,1543,True,,
low,1,12346,1544,fmaas,1544,True,,
low,1,12346,1545,fmaas,1545,True,,
low,1,12346,1546,fmaas,1546,True,,
low,1,12346,1547,fmaas,1547,True,,
low,1,12346,1548,fmaas,1548,True,,
low,1,12346,1549,fmaas,1549,True,,
low,1,12346,1550,fmaas,1550,True,,
low,1,12346,1551,fmaas,1551,True,,
low,1,12346,1552,fmaas,1552,True,,
low,1,12346,1553,fmaas,1553,True,,
low,1,12346,1554,fmaas,1554,True,,
low,1,12346,1555,fmaas,1555,True,,
low,1,12346,1556,fmaas,1556,True,,
low,1,12346,1557,fmaas,1557,True,,
low,1,12346,1558,fmaas,1558,True,,
low,1,12346,1559,fmaas,1559,True,,
low,1,12346,1560,fmaas,1560,True,,
low,1,12346,1561,fmaas,1561,True,,
low,1,12346,1562,fmaas,1562,True,,
low,1,12346,1563,fmaas,1563,True,,
low,1,12346,1564,fmaas,1564,True,,
low,1,12346,1565,fmaas,1565,True,,
low,1,12346,1566,fmaas,1566,True,,
low,1,12346,1567,fmaas,1567,True,,
low,1,12346,1568,fmaas,1568,True,,
low,1,12346,1569,fmaas,1569,True,,
low,1,12346,1570,fmaas,1570,True,,
low,1,12346,1571,fmaas,1571,True,,
low,1,12346,1572,fmaas,1572,True,,
low,1,12346,1573,fmaas,1573,True,,
low,1,12346,1574,fmaas,1574,True,,
low,1,12346,1575,fmaas,1575,True,,
low,1,12346,1576,fmaas,1576,True,,
low,1,12346,1577,fmaas,1577,True,,
low,1,12346,1578,fmaas,1578,True,,
low,1,12346,1579,fmaas,1579,True,,
low,1,12346,1580,fmaas,1580,True,,
low,1,12346,1581,fmaas,1581,True,,
low,1,12346,1582,fmaas,1582,True,,
low,1,12346,1583,fmaas,1583,True,,
low,1,12346,1584,fmaas,1584,True,,
low,1,12346,1585,fmaas,1585,True,,
low,1,12346,1586,fmaas,1586,True,,
low,1,12346,1587,fmaas,1587,True,,
low,1,12346,1588,fmaas,1588,True,,
low,1,12346,1589,fmaas,1589,True,,
low,1,12346,1590,fmaas,1590,True,,
low,1,12346,1591,fmaas,1591,True,,
low,1,12346,1592,fmaas,1592,True,,
low,1,12346,1593,fmaas,1593,True,,
low,1,12346,1594,fmaas,1594,True,,
low,1,12346,1595,fmaas,1595,True,,
low,1,12346,1596,fmaas,1596,True,,
low,1,12346,1597,fmaas,1597,True,,
low,1,12346,1598,fmaas,1598,True,,
low,1,12346,1599,fmaas,1599,True,,
low,1,12346,1600,fmaas,1600,True,,
low,1,12346,1601,fmaas,1601,True,,
low,1,12346,1602,fmaas,1602,True,,
low,1,12346,1603,fmaas,1603,True,,
low,1,12346,1604,fmaas,1604,True,,
low,1,12346,1605,fmaas,1605,True,,
low,1,12346,1606,fmaas,1606,True,,
low,1,12346,1607,fmaas,1607,True,,
low,1,12346,1608,fmaas,1608,True,,
low,1,12346,1609,fmaas,1609,True,,
low,1,12346,1610,fmaas,1610,True,,
low,1,12346,1611,fmaas,1611,True,,
low,1,12346,1612,fmaas,1612,True,,
low,1,12346,1613,fmaas,1613,True,,
low,1,12346,1614,fmaas,1614,True,,
low,1,12346,1615,fmaas,1615,True,,
low,1,12346,1616,fmaas,1616,True,,
low,1,12346,1617,fmaas,1617,True,,
low,1,12346,1618,fmaas,1618,True,,
low,1,12346,1619,fmaas,1619,True,,
low,1,12346,1620,fmaas,1620,True,,
low,1,12346,1621,fmaas,1621,True,,
low,1,12346,1622,fmaas,1622,True,,
low,1,12346,1623,fmaas,1623,True,,
low,1,12346,1624,fmaas,1624,True,,
low,1,12346,1625,fmaas,1625,True,,
low,1,12346,1626,fmaas,1626,True,,
low,1,12346,1627,fmaas,1627,True,,
low,1,12346,1628,fmaas,1628,True,,
low,1,12346,1629,fmaas,1629,True,,
low,1,12346,1630,fmaas,1630,True,,
low,1,12346,1631,fmaas,1631,True,,
low,1,12346,1632,fmaas,1632,True,,
low,1,12346,1633,fmaas,1633,True,,
low,1,12346,1634,fmaas,1634,True,,
low,1,12346,1635,fmaas,1635,True,,
low,1,12346,1636,fmaas,1636,True,,
low,1,12346,1637,fmaas,1637,True,,
low,1,12346,1638,fmaas,1638,True,,
low,1,12346,1639,fmaas,1639,True,,
low,1,12346,1640,fmaas,1640,True,,
low,1,12346,1641,fmaas,1641,True,,
low,1,12346,1642,fmaas,1642,True,,
low,1,12346,1643,fmaas,1643,True,,
low,1,12346,1644,fmaas,1644,True,,
low,1,12346,1645,fmaas,1645,True,,
low,1,12346,1646,fmaas,1646,True,,
low,1,12346,1647,fmaas,1647,True,,
low,1,12346,1648,fmaas,1648,True,,
low,1,12346,1649,fmaas,1649,True,,
low,1,12346,1650,fmaas,1650,True,,
low,1,12346,1651,fmaas,1651,True,,
low,1,12346,1652,fmaas,1652,True,,
low,1,12346,1653,fmaas,1653,True,,
low,1,12346,1654,fmaas,1654,True,,
low,1,12346,1655,fmaas,1655,True,,
low,1,12346,1656,fmaas,1656,True,,
low,1,12346,1657,fmaas,1657,True,,
low,1,12346,1658,fmaas,1658,True,,
low,1,12346,1659,fmaas,1659,True,,
low,1,12346,1660,fmaas,1660,True,,
low,1,12346,1661,fmaas,1661,True,,
low,1,12346,1662,fmaas,1662,True,,
low,1,12346,1663,fmaas,1663,True,,
low,1,12346,1664,fmaas,1664,True,,
low,1,12346,1665,fmaas,1665,True,,
low,1,12346,1666,fmaas,1666,True,,
low,1,12346,1667,fmaas,1667,True,,
low,1,12346,1668,fmaas,1668,True,,
low,1,12346,1669,fmaas,1669,True,,
low,1,12346,1670,fmaas,1670,True,,
low,1,12346,1671,fmaas,1671,True,,
low,1,12346,1672,fmaas,1672,True,,
low,1,12346,1673,fmaas,1673,True,,
low,1,12346,1674,fmaas,1674,True,,
low,1,12346,1675,fmaas,1675,True,,
low,1,12346,1676,fmaas,1676,True,,
low,1,12346,1677,fmaas,1677,True,,
low,1,12346,1678,fmaas,1678,True,,
low,1,12346,1679,fmaas,1679,True,,
low,1,12346,1680,fmaas,1680,True,,
low,1,12346,1681,fmaas,1681,True,,
low,1,12346,1682,fmaas,1682,True,,
low,1,12346,1683,fmaas,1683,True,,
low,1,12346,1684,fmaas,1684,True,,
low,1,12346,1685,fmaas,1685,True,,
low,1,12346,1686,fmaas,1686,True,,
low,1,12346,1687,fmaas,1687,True,,
low,1,12346,1688,fmaas,1688,True,,
low,1,12346,1689,fmaas,1689,True,,
low,1,12346,1690,fmaas,1690,True,,
low,1,12346,1691,fmaas,1691,True,,
low,1,12346,1692,fmaas,1692,True,,
low,1,12346,1693,fmaas,1693,True,,
low,1,12346,1694,fmaas,1694,True,,
low,1,12346,1695,fmaas,1695,True,,
low,1,12346,1696,fmaas,1696,True,,
low,1,12346,1697,fmaas,1697,True,,
low,1,12346,1698,fmaas,1698,True,,
low,1,12346,1699,fmaas,1699,True,,
low,1,12346,1700,fmaas,1700,True,,
low,1,12346,1701,fmaas,1701,True,,
low,1,12346,1702,fmaas,1702,True,,
low,1,12346,1703,fmaas,1703,True,,
low,1,12346,1704,fmaas,1704,True,,
low,1,12346,1705,fmaas,1705,True,,
low,1,12346,1706,fmaas,1706,True,,
low,1,12346,1707,fmaas,1707,True,,
low,1,12346,1708,fmaas,1708,True,,
low,1,12346,1709,fmaas,1709,True,,
low,1,12346,1710,fmaas,1710,True,,
low,1,12346,1711,fmaas,1711,True,,
low,1,12346,1712,fmaas,1712,True,,
low,1,12346,1713,fmaas,1713,True,,
low,1,12346,1714,fmaas,1714,True,,
low,1,12346,1715,fmaas,1715,True,,
low,1,12346,1716,fmaas,1716,True,,
low,1,12346,1717,fmaas,1717,True,,
low,1,12346,1718,fmaas,1718,True,,
low,1,12346,1719,fmaas,1719,True,,
low,1,12346,1720,fmaas,1720,True,,
low,1,12346,1721,fmaas,1721,True,,
low,1,12346,1722,fmaas,1722,True,,
low,1,12346,1723,fmaas,1723,True,,
low,1,12346,1724,fmaas,1724,True,,
low,1,12346,1725,fmaas,1725,True,,
low,1,12346,1726,fmaas,1726,True,,
low,1,12346,1727,fmaas,1727,True,,
low,1,12346,1728,fmaas,1728,True,,
low,1,12346,1729,fmaas,1729,True,,
low,1,12346,1730,fmaas,1730,True,,
low,1,12346,1731,fmaas,1731,True,,
low,1,12346,1732,fmaas,1732,True,,
low,1,12346,1733,fmaas,1733,True,,
low,1,12346,1734,fmaas,1734,True,,
low,1,12346,1735,fmaas,1735,True,,
low,1,12346,1736,fmaas,1736,True,,
low,1,12346,1737,fmaas,1737,True,,
low,1,12346,1738,fmaas,1738,True,,
low,1,12346,1739,fmaas,1739,True,,
low,1,12346,1740,fmaas,1740,True,,
low,1,12346,1741,fmaas,1741,True,,
low,1,12346,1742,fmaas,1742,True,,
low,1,12346,1743,fmaas,1743,True,,
low,1,12346,1744,fmaas,1744,True,,
low,1,12346,1745,fmaas,1745,True,,
low,1,12346,1746,fmaas,1746,True,,
low,1,12346,1747,fmaas,1747,True,,
low,1,12346,1748,fmaas,1748,True,,
low,1,12346,1749,fmaas,1749,True,,
low,1,12346,1750,fmaas,1750,True,,
low,1,12346,1751,fmaas,1751,True,,
low,1,12346,1752,fmaas,1752,True,,
low,1,12346,1753,fmaas,1753,True,,
low,1,12346,1754,fmaas,1754,True,,
low,1,12346,1755,fmaas,1755,True,,
low,1,12346,1756,fmaas,1756,True,,
low,1,12346,1757,fmaas,1757,True,,
low,1,12346,1758,fmaas,1758,True,,
low,1,12346,1759,fmaas,1759,True,,
low,1,12346,1760,fmaas,1760,True,,
low,1,12346,1761,fmaas,1761,True,,
low,1,12346,1762,fmaas,1762,True,,
low,1,12346,1763,fmaas,1763,True,,
low,1,12346,1764,fmaas,1764,True,,
low,1,12346,1765,fmaas,1765,True,,
low,1,12346,1766,fmaas,1766,True,,
low,1,12346,1767,fmaas,1767,True,,
low,1,12346,1768,fmaas,1768,True,,
low,1,12346,1769,fmaas,1769,True,,
low,1,12346,1770,fmaas,1770,True,,
low,1,12346,1771,fmaas,1771,True,,
low,1,12346,1772,fmaas,1772,True,,
low,1,12346,1773,fmaas,1773,True,,
low,1,12346,1774,fmaas,1774,True,,
low,1,12346,1775,fmaas,1775,True,,
low,1,12346,1776,fmaas,1776,True,,
low,1,12346,1777,fmaas,1777,True,,
low,1,12346,1778,fmaas,1778,True,,
low,1,12346,1779,fmaas,1779,True,,
low,1,12346,1780,fmaas,1780,True,,
low,1,12346,1781,fmaas,1781,True,,
low,1,12346,1782,fmaas,1782,True,,
low,1,12346,1783,fmaas,1783,True,,
low,1,12346,1784,fmaas,1784,True,,
low,1,12346,1785,fmaas,1785,True,,
low,1,12346,1786,fmaas,1786,True,,
low,1,12346,1787,fmaas,1787,True,,
low,1,12346,1788,fmaas,1788,True,,
low,1,12346,1789,fmaas,1789,True,,
low,1,12346,1790,fmaas,1790,True,,
low,1,12346,1791,fmaas,1791,True,,
low,1,12346,1792,fmaas,1792,True,,
low,1,12346,1793,fmaas,1793,True,,
low,1,12346,1794,fmaas,1794,True,,
low,1,12346,1795,fmaas,1795,True,,
low,1,12346,1796,fmaas,1796,True,,
low,1,12346,1797,fmaas,1797,True,,
low,1,12346,1798,fmaas,1798,True,,
low,1,12346,1799,fmaas,1799,True,,
low,1,12346,1800,fmaas,1800,True,,
low,1,12346,1801,fmaas,1801,True,,
low,1,12346,1802,fmaas,1802,True,,
low,1,12346,1803,fmaas,1803,True,,
low,1,12346,1804,fmaas,1804,True,,
low,1,12346,1805,fmaas,1805,True,,
low,1,12346,1806,fmaas,1806,True,,
low,1,12346,1807,fmaas,1807,True,,
low,1,12346,1808,fmaas,1808,True,,
low,1,12346,1809,fmaas,1809,True,,
low,1,12346,1810,fmaas,1810,True,,
low,1,12346,1811,fmaas,1811,True,,
low,1,12346,1812,fmaas,1812,True,,
low,1,12346,1813,fmaas,1813,True,,
low,1,12346,1814,fmaas,1814,True,,
low,1,12346,1815,fmaas,1815,True,,
low,1,12346,1816,fmaas,1816,True,,
low,1,12346,1817,fmaas,1817,True,,
low,1,12346,1818,fmaas,1818,True,,
low,1,12346,1819,fmaas,1819,True,,
low,1,12346,1820,fmaas,1820,True,,
low,1,12346,1821,fmaas,1821,True,,
low,1,12346,1822,fmaas,1822,True,,
low,1,12346,1823,fmaas,1823,True,,
low,1,12346,1824,fmaas,1824,True,,
low,1,12346,1825,fmaas,1825,True,,
low,1,12346,1826,fmaas,1826,True,,
low,1,12346,1827,fmaas,1827,True,,
low,1,12346,1828,fmaas,1828,True,,
low,1,12346,1829,fmaas,1829,True,,
low,1,12346,1830,fmaas,1830,True,,
low,1,12346,1831,fmaas,1831,True,,
low,1,12346,1832,fmaas,1832,True,,
low,1,12346,1833,fmaas,1833,True,,
low,1,12346,1834,fmaas,1834,True,,
low,1,12346,1835,fmaas,1835,True,,
low,1,12346,1836,fmaas,1836,True,,
low,1,12346,1837,fmaas,1837,True,,
low,1,12346,1838,fmaas,1838,True,,
low,1,12346,1839,fmaas,1839,True,,
low,1,12346,1840,fmaas,1840,True,,
low,1,12346,1841,fmaas,1841,True,,
low,1,12346,1842,fmaas,1842,True,,
low,1,12346,1843,fmaas,1843,True,,
low,1,12346,1844,fmaas,1844,True,,
low,1,12346,1845,fmaas,1845,True,,
low,1,12346,1846,fmaas,1846,True,,
low,1,12346,1847,fmaas,1847,True,,
low,1,12346,1848,fmaas,1848,True,,
low,1,12346,1849,fmaas,1849,True,,
low,1,12346,1850,fmaas,1850,True,,
low,1,12346,1851,fmaas,1851,True,,
low,1,12346,1852,fmaas,1852,True,,
low,1,12346,1853,fmaas,1853,True,,
low,1,12346,1854,fmaas,1854,True,,
low,1,12346,1855,fmaas,1855,True,,
low,1,12346,1856,fmaas,1856,True,,
low,1,12346,1857,fmaas,1857,True,,
low,1,12346,1858,fmaas,1858,True,,
low,1,12346,1859,fmaas,1859,True,,
low,1,12346,1860,fmaas,1860,True,,
low,1,12346,1861,fmaas,1861,True,,
low,1,12346,1862,fmaas,1862,True,,
low,1,12346,1863,fmaas,1863,True,,
low,1,12346,1864,fmaas,1864,True,,
low,1,12346,1865,fmaas,1865,True,,
low,1,12346,1866,fmaas,1866,True,,
low,1,12346,1867,fmaas,1867,True,,
low,1,12346,1868,fmaas,1868,True,,
low,1,12346,1869,fmaas,1869,True,,
low,1,12346,1870,fmaas,1870,True,,
low,1,12346,1871,fmaas,1871,True,,
low,1,12346,1872,fmaas,1872,True,,
low,1,12346,1873,fmaas,1873,True,,
low,1,12346,1874,fmaas,1874,True,,
low,1,12346,1875,fmaas,1875,True,,
low,1,12346,1876,fmaas,1876,True,,
low,1,12346,1877,fmaas,1877,True,,
low,1,12346,1878,fmaas,1878,True,,
low,1,12346,1879,fmaas,1879,True,,
low,1,12346,1880,fmaas,1880,True,,
low,1,12346,1881,fmaas,1881,True,,
low,1,12346,1882,fmaas,1882,True,,
low,1,12346,1883,fmaas,1883,True,,
low,1,12346,1884,fmaas,1884,True,,
low,1,12346,1885,fmaas,1885,True,,
low,1,12346,1886,fmaas,1886,True,,
low,1,12346,1887,fmaas,1887,True,,
low,1,12346,1888,fmaas,1888,True,,
low,1,12346,1889,fmaas,1889,True,,
low,1,12346,1890,fmaas,1890,True,,
low,1,12346,1891,fmaas,1891,True,,
low,1,12346,1892,fmaas,1892,True,,
low,1,12346,1893,fmaas,1893,True,,
low,1,12346,1894,fmaas,1894,True,,
low,1,12346,1895,fmaas,1895,True,,
low,1,12346,1896,fmaas,1896,True,,
low,1,12346,1897,fmaas,1897,True,,
low,1,12346,1898,fmaas,1898,True,,
low,1,12346,1899,fmaas,1899,True,,
low,1,12346,1900,fmaas,1900,True,,
low,1,12346,1901,fmaas,1901,True,,
low,1,12346,1902,fmaas,1902,True,,
low,1,12346,1903,fmaas,1903,True,,
low,1,12346,1904,fmaas,1904,True,,
low,1,12346,1905,fmaas,1905,True,,
low,1,12346,1906,fmaas,1906,True,,
low,1,12346,1907,fmaas,1907,True,,
low,1,12346,1908,fmaas,1908,True,,
low,1,12346,1909,fmaas,1909,True,,
low,1,12346,1910,fmaas,1910,True,,
low,1,12346,1911,fmaas,1911,True,,
low,1,12346,1912,fmaas,1912,True,,
low,1,12346,1913,fmaas,1913,True,,
low,1,12346,1914,fmaas,1914,True,,
low,1,12346,1915,fmaas,1915,True,,
low,1,12346,1916,fmaas,1915,False,1916,
low,2,12347,1,fmaas,1,True,,
low,2,12347,1,no_sharing,1,True,,
low,2,12347,2,fmaas,2,True,,
low,2,12347,2,no_sharing,2,True,,
low,2,12347,3,fmaas,3,True,,
low,2,12347,3,no_sharing,3,True,,
low,2,12347,4,fmaas,4,True,,
low,2,12347,4,no_sharing,4,True,,
low,2,12347,5,fmaas,5,True,,
low,2,12347,5,no_sharing,5,True,,
low,2,12347,6,fmaas,6,True,,
low,2,12347,6,no_sharing,6,True,,
low,2,12347,7,fmaas,7,True,,
low,2,12347,7,no_sharing,7,True,,
low,2,12347,8,fmaas,8,True,,
low,2,12347,8,no_sharing,8,True,,
low,2,12347,9,fmaas,9,True,,
low,2,12347,9,no_sharing,9,True,,
low,2,12347,10,fmaas,10,True,,
low,2,12347,10,no_sharing,10,True,,
low,2,12347,11,fmaas,11,True,,
low,2,12347,11,no_sharing,11,True,,
low,2,12347,12,fmaas,12,True,,
low,2,12347,12,no_sharing,12,True,,
low,2,12347,13,fmaas,13,True,,
low,2,12347,13,no_sharing,13,True,,
low,2,12347,14,fmaas,14,True,,
low,2,12347,14,no_sharing,14,True,,
low,2,12347,15,fmaas,15,True,,
low,2,12347,15,no_sharing,15,True,,
low,2,12347,16,fmaas,16,True,,
low,2,12347,16,no_sharing,16,True,,
low,2,12347,17,fmaas,17,True,,
low,2,12347,17,no_sharing,17,True,,
low,2,12347,18,fmaas,18,True,,
low,2,12347,18,no_sharing,18,True,,
low,2,12347,19,fmaas,19,True,,
low,2,12347,19,no_sharing,19,True,,
low,2,12347,20,fmaas,20,True,,
low,2,12347,20,no_sharing,20,True,,
low,2,12347,21,fmaas,21,True,,
low,2,12347,21,no_sharing,21,True,,
low,2,12347,22,fmaas,22,True,,
low,2,12347,22,no_sharing,22,True,,
low,2,12347,23,fmaas,23,True,,
low,2,12347,23,no_sharing,23,True,,
low,2,12347,24,fmaas,24,True,,
low,2,12347,24,no_sharing,24,True,,
low,2,12347,25,fmaas,25,True,,
low,2,12347,25,no_sharing,25,True,,
low,2,12347,26,fmaas,26,True,,
low,2,12347,26,no_sharing,26,True,,
low,2,12347,27,fmaas,27,True,,
low,2,12347,27,no_sharing,27,True,,
low,2,12347,28,fmaas,28,True,,
low,2,12347,28,no_sharing,28,True,,
low,2,12347,29,fmaas,29,True,,
low,2,12347,29,no_sharing,29,True,,
low,2,12347,30,fmaas,30,True,,
low,2,12347,30,no_sharing,30,True,,
low,2,12347,31,fmaas,31,True,,
low,2,12347,31,no_sharing,31,True,,
low,2,12347,32,fmaas,32,True,,
low,2,12347,32,no_sharing,32,True,,
low,2,12347,33,fmaas,33,True,,
low,2,12347,33,no_sharing,33,True,,
low,2,12347,34,fmaas,34,True,,
low,2,12347,34,no_sharing,34,True,,
low,2,12347,35,fmaas,35,True,,
low,2,12347,35,no_sharing,35,True,,
low,2,12347,36,fmaas,36,True,,
low,2,12347,36,no_sharing,36,True,,
low,2,12347,37,fmaas,37,True,,
low,2,12347,37,no_sharing,37,True,,
low,2,12347,38,fmaas,38,True,,
low,2,12347,38,no_sharing,38,True,,
low,2,12347,39,fmaas,39,True,,
low,2,12347,39,no_sharing,39,True,,
low,2,12347,40,fmaas,40,True,,
low,2,12347,40,no_sharing,40,True,,
low,2,12347,41,fmaas,41,True,,
low,2,12347,41,no_sharing,41,True,,
low,2,12347,42,fmaas,42,True,,
low,2,12347,42,no_sharing,42,True,,
low,2,12347,43,fmaas,43,True,,
low,2,12347,43,no_sharing,43,True,,
low,2,12347,44,fmaas,44,True,,
low,2,12347,44,no_sharing,44,True,,
low,2,12347,45,fmaas,45,True,,
low,2,12347,45,no_sharing,45,True,,
low,2,12347,46,fmaas,46,True,,
low,2,12347,46,no_sharing,46,True,,
low,2,12347,47,fmaas,47,True,,
low,2,12347,47,no_sharing,47,True,,
low,2,12347,48,fmaas,48,True,,
low,2,12347,48,no_sharing,48,True,,
low,2,12347,49,fmaas,49,True,,
low,2,12347,49,no_sharing,49,True,,
low,2,12347,50,fmaas,50,True,,
low,2,12347,50,no_sharing,50,True,,
low,2,12347,51,fmaas,51,True,,
low,2,12347,51,no_sharing,51,True,,
low,2,12347,52,fmaas,52,True,,
low,2,12347,52,no_sharing,52,True,,
low,2,12347,53,fmaas,53,True,,
low,2,12347,53,no_sharing,53,True,,
low,2,12347,54,fmaas,54,True,,
low,2,12347,54,no_sharing,54,True,,
low,2,12347,55,fmaas,55,True,,
low,2,12347,55,no_sharing,55,True,,
low,2,12347,56,fmaas,56,True,,
low,2,12347,56,no_sharing,56,True,,
low,2,12347,57,fmaas,57,True,,
low,2,12347,57,no_sharing,57,True,,
low,2,12347,58,fmaas,58,True,,
low,2,12347,58,no_sharing,58,True,,
low,2,12347,59,fmaas,59,True,,
low,2,12347,59,no_sharing,59,True,,
low,2,12347,60,fmaas,60,True,,
low,2,12347,60,no_sharing,60,True,,
low,2,12347,61,fmaas,61,True,,
low,2,12347,61,no_sharing,61,True,,
low,2,12347,62,fmaas,62,True,,
low,2,12347,62,no_sharing,62,True,,
low,2,12347,63,fmaas,63,True,,
low,2,12347,63,no_sharing,63,True,,
low,2,12347,64,fmaas,64,True,,
low,2,12347,64,no_sharing,64,True,,
low,2,12347,65,fmaas,65,True,,
low,2,12347,65,no_sharing,65,True,,
low,2,12347,66,fmaas,66,True,,
low,2,12347,66,no_sharing,66,True,,
low,2,12347,67,fmaas,67,True,,
low,2,12347,67,no_sharing,67,True,,
low,2,12347,68,fmaas,68,True,,
low,2,12347,68,no_sharing,68,True,,
low,2,12347,69,fmaas,69,True,,
low,2,12347,69,no_sharing,69,True,,
low,2,12347,70,fmaas,70,True,,
low,2,12347,70,no_sharing,70,True,,
low,2,12347,71,fmaas,71,True,,
low,2,12347,71,no_sharing,71,True,,
low,2,12347,72,fmaas,72,True,,
low,2,12347,72,no_sharing,72,True,,
low,2,12347,73,fmaas,73,True,,
low,2,12347,73,no_sharing,73,True,,
low,2,12347,74,fmaas,74,True,,
low,2,12347,74,no_sharing,74,True,,
low,2,12347,75,fmaas,75,True,,
low,2,12347,75,no_sharing,75,True,,
low,2,12347,76,fmaas,76,True,,
low,2,12347,76,no_sharing,76,True,,
low,2,12347,77,fmaas,77,True,,
low,2,12347,77,no_sharing,77,True,,
low,2,12347,78,fmaas,78,True,,
low,2,12347,78,no_sharing,78,True,,
low,2,12347,79,fmaas,79,True,,
low,2,12347,79,no_sharing,79,True,,
low,2,12347,80,fmaas,80,True,,
low,2,12347,80,no_sharing,80,True,,
low,2,12347,81,fmaas,81,True,,
low,2,12347,81,no_sharing,81,True,,
low,2,12347,82,fmaas,82,True,,
low,2,12347,82,no_sharing,82,True,,
low,2,12347,83,fmaas,83,True,,
low,2,12347,83,no_sharing,83,True,,
low,2,12347,84,fmaas,84,True,,
low,2,12347,84,no_sharing,84,True,,
low,2,12347,85,fmaas,85,True,,
low,2,12347,85,no_sharing,85,True,,
low,2,12347,86,fmaas,86,True,,
low,2,12347,86,no_sharing,86,True,,
low,2,12347,87,fmaas,87,True,,
low,2,12347,87,no_sharing,87,True,,
low,2,12347,88,fmaas,88,True,,
low,2,12347,88,no_sharing,88,True,,
low,2,12347,89,fmaas,89,True,,
low,2,12347,89,no_sharing,89,True,,
low,2,12347,90,fmaas,90,True,,
low,2,12347,90,no_sharing,90,True,,
low,2,12347,91,fmaas,91,True,,
low,2,12347,91,no_sharing,91,True,,
low,2,12347,92,fmaas,92,True,,
low,2,12347,92,no_sharing,92,True,,
low,2,12347,93,fmaas,93,True,,
low,2,12347,93,no_sharing,93,True,,
low,2,12347,94,fmaas,94,True,,
low,2,12347,94,no_sharing,94,True,,
low,2,12347,95,fmaas,95,True,,
low,2,12347,95,no_sharing,95,True,,
low,2,12347,96,fmaas,96,True,,
low,2,12347,96,no_sharing,96,True,,
low,2,12347,97,fmaas,97,True,,
low,2,12347,97,no_sharing,97,True,,
low,2,12347,98,fmaas,98,True,,
low,2,12347,98,no_sharing,98,True,,
low,2,12347,99,fmaas,99,True,,
low,2,12347,99,no_sharing,99,True,,
low,2,12347,100,fmaas,100,True,,
low,2,12347,100,no_sharing,100,True,,
low,2,12347,101,fmaas,101,True,,
low,2,12347,101,no_sharing,101,True,,
low,2,12347,102,fmaas,102,True,,
low,2,12347,102,no_sharing,102,True,,
low,2,12347,103,fmaas,103,True,,
low,2,12347,103,no_sharing,103,True,,
low,2,12347,104,fmaas,104,True,,
low,2,12347,104,no_sharing,104,True,,
low,2,12347,105,fmaas,105,True,,
low,2,12347,105,no_sharing,105,True,,
low,2,12347,106,fmaas,106,True,,
low,2,12347,106,no_sharing,106,True,,
low,2,12347,107,fmaas,107,True,,
low,2,12347,107,no_sharing,107,True,,
low,2,12347,108,fmaas,108,True,,
low,2,12347,108,no_sharing,108,True,,
low,2,12347,109,fmaas,109,True,,
low,2,12347,109,no_sharing,109,True,,
low,2,12347,110,fmaas,110,True,,
low,2,12347,110,no_sharing,110,True,,
low,2,12347,111,fmaas,111,True,,
low,2,12347,111,no_sharing,111,True,,
low,2,12347,112,fmaas,112,True,,
low,2,12347,112,no_sharing,112,True,,
low,2,12347,113,fmaas,113,True,,
low,2,12347,113,no_sharing,113,True,,
low,2,12347,114,fmaas,114,True,,
low,2,12347,114,no_sharing,114,True,,
low,2,12347,115,fmaas,115,True,,
low,2,12347,115,no_sharing,115,True,,
low,2,12347,116,fmaas,116,True,,
low,2,12347,116,no_sharing,116,True,,
low,2,12347,117,fmaas,117,True,,
low,2,12347,117,no_sharing,117,True,,
low,2,12347,118,fmaas,118,True,,
low,2,12347,118,no_sharing,118,True,,
low,2,12347,119,fmaas,119,True,,
low,2,12347,119,no_sharing,119,True,,
low,2,12347,120,fmaas,120,True,,
low,2,12347,120,no_sharing,120,True,,
low,2,12347,121,fmaas,121,True,,
low,2,12347,121,no_sharing,121,True,,
low,2,12347,122,fmaas,122,True,,
low,2,12347,122,no_sharing,122,True,,
low,2,12347,123,fmaas,123,True,,
low,2,12347,123,no_sharing,123,True,,
low,2,12347,124,fmaas,124,True,,
low,2,12347,124,no_sharing,124,True,,
low,2,12347,125,fmaas,125,True,,
low,2,12347,125,no_sharing,125,True,,
low,2,12347,126,fmaas,126,True,,
low,2,12347,126,no_sharing,126,True,,
low,2,12347,127,fmaas,127,True,,
low,2,12347,127,no_sharing,127,True,,
low,2,12347,128,fmaas,128,True,,
