task,device,t_center,count,throughput_rps,p50_ms,p99_ms
trafficfore,172.31.34.115:8000,118.5,28,28.0,27.839183807373047,48.04091215133666
trafficfore,172.31.34.115:8000,119.5,31,31.0,36.44609451293945,53.75771522521973
trafficfore,172.31.34.115:8000,120.5,3,3.0,59.08679962158203,59.8987340927124
trafficfore,172.31.40.38:8000,0.5,5,5.0,25.30074119567871,97.66106605529787
trafficfore,172.31.40.38:8000,1.5,5,5.0,24.266481399536133,24.617319107055664
trafficfore,172.31.40.38:8000,2.5,3,3.0,24.822473526000977,25.207762718200684
trafficfore,172.31.40.38:8000,3.5,5,5.0,24.4443416595459,24.95924949645996
trafficfore,172.31.40.38:8000,4.5,10,10.0,25.094151496887207,50.38506746292114
trafficfore,172.31.40.38:8000,5.5,9,9.0,25.131702423095703,38.95186424255371
trafficfore,172.31.40.38:8000,6.5,3,3.0,25.214433670043945,47.70396709442139
trafficfore,172.31.40.38:8000,7.5,7,7.0,24.21903610229492,46.35972499847413
trafficfore,172.31.40.38:8000,8.5,4,4.0,24.17898178100586,24.42246675491333
trafficfore,172.31.40.38:8000,9.5,3,3.0,24.31178092956543,24.592862129211426
trafficfore,172.31.40.38:8000,10.5,7,7.0,23.83875846862793,39.03550148010253
trafficfore,172.31.40.38:8000,11.5,6,6.0,28.39350700378418,37.34058141708374
trafficfore,172.31.40.38:8000,12.5,4,4.0,31.0213565826416,44.98720407485962
trafficfore,172.31.40.38:8000,13.5,6,6.0,24.376392364501953,31.564533710479736
trafficfore,172.31.40.38:8000,14.5,5,5.0,25.21538734436035,28.465118408203125
trafficfore,172.31.40.38:8000,15.5,3,3.0,24.416446685791016,25.387964248657227
trafficfore,172.31.40.38:8000,16.5,2,2.0,24.473547935485843,24.76899862289429
trafficfore,172.31.40.38:8000,17.5,3,3.0,24.147748947143555,24.460606575012207
trafficfore,172.31.40.38:8000,18.5,5,5.0,25.244474411010746,34.56064224243164
trafficfore,172.31.40.38:8000,19.5,4,4.0,26.821017265319824,29.606263637542725
trafficfore,172.31.40.38:8000,20.5,5,5.0,24.280786514282227,29.718980789184574
trafficfore,172.31.40.38:8000,21.5,1,1.0,26.288747787475582,26.288747787475582
trafficfore,172.31.40.38:8000,22.5,6,6.0,24.100303649902344,28.679072856903076
trafficfore,172.31.40.38:8000,23.5,6,6.0,26.787161827087402,41.55359268188477
trafficfore,172.31.40.38:8000,24.5,3,3.0,26.17931365966797,31.829910278320316
trafficfore,172.31.40.38:8000,25.5,5,5.0,24.911880493164062,33.62276077270508
trafficfore,172.31.40.38:8000,26.5,6,6.0,24.428248405456543,43.44221353530884
trafficfore,172.31.40.38:8000,27.5,5,5.0,24.207592010498047,37.991933822631836
trafficfore,172.31.40.38:8000,28.5,6,6.0,24.3527889251709,27.93651819229126
trafficfore,172.31.40.38:8000,29.5,6,6.0,24.138689041137695,25.276100635528564
trafficfore,172.31.40.38:8000,30.5,48,48.0,77.69989967346191,138.97679090499878
trafficfore,172.31.40.38:8000,31.5,30,30.0,43.744802474975586,70.74554443359375
trafficfore,172.31.40.38:8000,32.5,14,14.0,25.20608901977539,50.09900569915771
trafficfore,172.31.40.38:8000,33.5,31,31.0,36.21482849121094,55.55005073547363
trafficfore,172.31.40.38:8000,34.5,37,37.0,38.38992118835449,79.68338966369629
trafficfore,172.31.40.38:8000,35.5,21,21.0,29.088735580444336,67.40584373474123
trafficfore,172.31.40.38:8000,36.5,15,15.0,24.271726608276367,43.0711555480957
trafficfore,172.31.40.38:8000,37.5,21,21.0,34.4240665435791,55.05704879760743
trafficfore,172.31.40.38:8000,38.5,26,26.0,37.5748872756958,56.39928579330444
trafficfore,172.31.40.38:8000,39.5,26,26.0,32.95600414276123,53.586602210998535
trafficfore,172.31.40.38:8000,40.5,23,23.0,30.42078018188477,46.12306594848633
trafficfore,172.31.40.38:8000,41.5,26,26.0,25.90501308441162,52.566587924957275
trafficfore,172.31.40.38:8000,42.5,18,18.0,24.75893497467041,50.19840717315673
trafficfore,172.31.40.38:8000,43.5,22,22.0,31.743407249450684,54.47570323944092
trafficfore,172.31.40.38:8000,44.5,23,23.0,37.44006156921387,58.0397939682007
trafficfore,172.31.40.38:8000,45.5,22,22.0,24.8948335647583,46.6326642036438
trafficfore,172.31.40.38:8000,46.5,19,19.0,32.31048583984375,46.74692630767822
trafficfore,172.31.40.38:8000,47.5,22,22.0,27.681946754455566,57.00853586196899
trafficfore,172.31.40.38:8000,48.5,27,27.0,31.95452690124512,63.30249309539794
trafficfore,172.31.40.38:8000,49.5,29,29.0,43.93768310546875,77.34717369079587
trafficfore,172.31.40.38:8000,50.5,37,37.0,43.68376731872559,74.40510749816895
trafficfore,172.31.40.38:8000,51.5,17,17.0,35.0041389465332,75.7979965209961
trafficfore,172.31.40.38:8000,52.5,17,17.0,24.57857131958008,44.388427734375
trafficfore,172.31.40.38:8000,53.5,32,32.0,37.37139701843262,83.1399130821228
trafficfore,172.31.40.38:8000,54.5,27,27.0,34.55376625061035,56.66822433471678
trafficfore,172.31.40.38:8000,55.5,27,27.0,29.1287899017334,51.13932609558104
trafficfore,172.31.40.38:8000,56.5,23,23.0,33.4169864654541,56.432647705078125
trafficfore,172.31.40.38:8000,57.5,29,29.0,34.310340881347656,56.95365905761718
trafficfore,172.31.40.38:8000,58.5,31,31.0,38.6958122253418,53.240084648132324
trafficfore,172.31.40.38:8000,59.5,28,28.0,35.065293312072754,56.862900257110596
trafficfore,172.31.40.38:8000,60.5,25,25.0,25.88963508605957,47.20170974731443
trafficfore,172.31.40.38:8000,61.5,27,27.0,37.35160827636719,60.57404994964598
trafficfore,172.31.40.38:8000,62.5,30,30.0,34.80803966522217,57.544777393341064
trafficfore,172.31.40.38:8000,63.5,19,19.0,31.39209747314453,75.36108970642091
trafficfore,172.31.40.38:8000,64.5,17,17.0,35.68577766418457,60.593204498291016
trafficfore,172.31.40.38:8000,65.5,14,14.0,28.336286544799805,43.95592451095581
trafficfore,172.31.40.38:8000,66.5,28,28.0,38.44118118286133,55.72899580001831
trafficfore,172.31.40.38:8000,67.5,24,24.0,30.196189880371094,48.266003131866455
trafficfore,172.31.40.38:8000,68.5,22,22.0,24.443626403808594,79.47692155838011
trafficfore,172.31.40.38:8000,69.5,24,24.0,32.672762870788574,60.38612127304077
trafficfore,172.31.40.38:8000,70.5,29,29.0,32.53293037414551,48.61367225646973
trafficfore,172.31.40.38:8000,71.5,26,26.0,37.12296485900879,54.03029918670654
trafficfore,172.31.40.38:8000,72.5,28,28.0,25.440335273742676,48.734779357910156
trafficfore,172.31.40.38:8000,73.5,24,24.0,30.03823757171631,70.59950828552246
trafficfore,172.31.40.38:8000,74.5,27,27.0,28.177738189697266,94.17362213134766
trafficfore,172.31.40.38:8000,75.5,32,32.0,39.792537689208984,105.71082353591922
trafficfore,172.31.40.38:8000,76.5,24,24.0,25.492072105407715,49.880852699279785
trafficfore,172.31.40.38:8000,77.5,26,26.0,30.783414840698242,57.89804458618164
trafficfore,172.31.40.38:8000,78.5,21,21.0,30.79962730407715,45.25704383850098
trafficfore,172.31.40.38:8000,79.5,19,19.0,25.0546932220459,47.44937896728516
trafficfore,172.31.40.38:8000,80.5,24,24.0,29.318690299987793,58.78241300582886
trafficfore,172.31.40.38:8000,81.5,12,12.0,24.167656898498535,37.808287143707275
trafficfore,172.31.40.38:8000,82.5,25,25.0,36.254167556762695,113.02021026611327
trafficfore,172.31.40.38:8000,83.5,27,27.0,26.49188041687012,47.79714107513428
trafficfore,172.31.40.38:8000,84.5,30,30.0,35.872697830200195,76.05654478073122
trafficfore,172.31.40.38:8000,85.5,25,25.0,45.12190818786621,57.87454605102538
trafficfore,172.31.40.38:8000,86.5,24,24.0,24.617671966552734,61.449098587036126
trafficfore,172.31.40.38:8000,87.5,29,29.0,26.154279708862305,48.013296127319336
trafficfore,172.31.40.38:8000,88.5,26,26.0,30.4185152053833,58.49945545196533
trafficfore,172.31.40.38:8000,89.5,25,25.0,30.38954734802246,51.44807815551757
trafficfore,172.31.40.38:8000,90.5,31,31.0,31.537771224975582,50.743913650512695
trafficfore,172.31.40.38:8000,91.5,24,24.0,27.79865264892578,50.15087366104126
trafficfore,172.31.40.38:8000,92.5,24,24.0,25.654911994934082,53.4279990196228
trafficfore,172.31.40.38:8000,93.5,20,20.0,26.451945304870605,47.58317947387695
trafficfore,172.31.40.38:8000,94.5,19,19.0,24.464845657348636,47.883992195129395
trafficfore,172.31.40.38:8000,95.5,18,18.0,27.226567268371582,49.75875616073608
trafficfore,172.31.40.38:8000,96.5,28,28.0,39.6580696105957,59.25532102584839
trafficfore,172.31.40.38:8000,97.5,26,26.0,30.373454093933105,50.07845163345337
trafficfore,172.31.40.38:8000,98.5,23,23.0,25.606393814086918,43.5700798034668
trafficfore,172.31.40.38:8000,99.5,37,37.0,30.03978729248047,70.64477920532228
trafficfore,172.31.40.38:8000,100.5,18,18.0,25.501012802124023,56.266994476318345
trafficfore,172.31.40.38:8000,101.5,33,33.0,45.51005363464356,81.64010047912598
trafficfore,172.31.40.38:8000,102.5,28,28.0,35.97068786621094,75.28793573379517
trafficfore,172.31.40.38:8000,103.5,18,18.0,24.579405784606934,46.938138008117676
trafficfore,172.31.40.38:8000,104.5,30,30.0,38.189053535461426,56.99254274368286
trafficfore,172.31.40.38:8000,105.5,23,23.0,25.41995048522949,45.854244232177734
trafficfore,172.31.40.38:8000,106.5,37,37.0,33.406734466552734,71.17383003234865
trafficfore,172.31.40.38:8000,107.5,25,25.0,25.288820266723636,55.98390579223632
trafficfore,172.31.40.38:8000,108.5,25,25.0,29.42204475402832,55.05529403686522
trafficfore,172.31.40.38:8000,109.5,28,28.0,38.23375701904297,61.24976396560669
trafficfore,172.31.40.38:8000,110.5,31,31.0,30.819416046142575,62.64135837554931
trafficfore,172.31.40.38:8000,111.5,28,28.0,40.643930435180664,94.26093339920044
trafficfore,172.31.40.38:8000,112.5,18,18.0,30.939221382141113,45.39107084274292
trafficfore,172.31.40.38:8000,113.5,30,30.0,33.4925651550293,49.189753532409675
trafficfore,172.31.40.38:8000,114.5,26,26.0,26.980996131896973,54.14694547653198
trafficfore,172.31.40.38:8000,115.5,31,31.0,46.294212341308594,117.05369949340819
trafficfore,172.31.40.38:8000,116.5,22,22.0,24.46568012237549,46.06621742248535
trafficfore,172.31.40.38:8000,117.5,27,27.0,28.00440788269043,53.83335590362549
trafficfore,172.31.40.38:8000,118.5,20,20.0,31.014680862426758,54.33184385299681
trafficfore,172.31.40.38:8000,119.5,20,20.0,29.390335083007812,53.214774131774895
trafficfore,172.31.40.38:8000,120.5,2,2.0,32.09733963012695,39.22086715698242
