task,device,t_center,count,throughput_rps,p50_ms,p99_ms
trafficfore,192.168.245.193:8000,89.5,22,22.0,59.78989601135254,96.98553085327148
trafficfore,192.168.245.193:8000,90.5,34,34.0,86.89868450164795,142.95807361602783
trafficfore,192.168.245.193:8000,91.5,25,25.0,75.10924339294434,128.7331104278564
trafficfore,192.168.245.193:8000,92.5,22,22.0,74.0664005279541,144.89552021026608
trafficfore,192.168.245.193:8000,93.5,21,21.0,63.04621696472168,92.85182952880858
trafficfore,192.168.245.193:8000,94.5,20,20.0,62.93797492980957,106.65693044662476
trafficfore,192.168.245.193:8000,95.5,18,18.0,67.1994686126709,113.30826997756957
trafficfore,192.168.245.193:8000,96.5,25,25.0,90.92044830322266,199.6758651733398
trafficfore,192.168.245.193:8000,97.5,29,29.0,62.8807544708252,203.41106414794922
trafficfore,192.168.245.193:8000,98.5,23,23.0,53.740739822387695,100.52396297454835
trafficfore,192.168.245.193:8000,99.5,33,33.0,74.36108589172363,163.51385116577148
trafficfore,192.168.245.193:8000,100.5,22,22.0,54.67379093170166,127.23912000656127
trafficfore,192.168.245.193:8000,101.5,32,32.0,113.12627792358398,209.68417644500735
trafficfore,192.168.245.193:8000,102.5,28,28.0,81.99286460876465,164.9613332748413
trafficfore,192.168.245.193:8000,103.5,17,17.0,45.39227485656738,79.34554100036621
trafficfore,192.168.245.193:8000,104.5,30,30.0,101.0061502456665,177.03876972198486
trafficfore,192.168.245.193:8000,105.5,23,23.0,70.26290893554688,112.98072338104251
trafficfore,192.168.245.193:8000,106.5,35,35.0,101.46927833557127,202.0953798294067
trafficfore,192.168.245.193:8000,107.5,27,27.0,83.93740653991699,138.26337337493896
trafficfore,192.168.245.193:8000,108.5,27,27.0,77.8038501739502,169.9353122711181
trafficfore,192.168.245.193:8000,109.5,28,28.0,94.64454650878906,169.04615640640262
trafficfore,192.168.245.193:8000,110.5,30,30.0,76.46620273590088,155.5628538131714
trafficfore,192.168.245.193:8000,111.5,28,28.0,103.59835624694824,187.49729394912717
trafficfore,192.168.245.193:8000,112.5,19,19.0,71.83218002319336,85.08233070373535
trafficfore,192.168.245.193:8000,113.5,29,29.0,76.31564140319824,146.82039260864258
trafficfore,192.168.245.193:8000,114.5,27,27.0,67.49892234802246,141.01214885711667
trafficfore,192.168.245.193:8000,115.5,28,28.0,169.08776760101318,328.7083148956299
trafficfore,192.168.245.193:8000,116.5,24,24.0,79.43904399871826,143.27946662902832
trafficfore,192.168.245.193:8000,117.5,27,27.0,87.20278739929199,193.5518407821655
trafficfore,192.168.245.193:8000,118.5,21,21.0,60.46724319458008,120.08032798767091
trafficfore,192.168.245.193:8000,119.5,20,20.0,71.85471057891846,121.5833568572998
trafficfore,192.168.245.193:8000,120.5,2,2.0,52.6658296585083,55.33446550369263
trafficfore,192.168.245.194:8000,30.5,24,24.0,78.08077335357666,140.6932520866394
trafficfore,192.168.245.194:8000,31.5,29,29.0,73.18592071533203,108.22902679443358
trafficfore,192.168.245.194:8000,32.5,26,26.0,67.86167621612549,147.27634191513062
trafficfore,192.168.245.194:8000,33.5,31,31.0,79.43487167358398,122.46882915496826
trafficfore,192.168.245.194:8000,34.5,14,14.0,50.609469413757324,83.53438377380371
trafficfore,192.168.245.194:8000,35.5,22,22.0,67.41034984588623,101.3523316383362
trafficfore,192.168.245.194:8000,36.5,23,23.0,79.24175262451172,156.86759948730472
trafficfore,192.168.245.194:8000,37.5,14,14.0,83.09710025787354,175.6833577156067
trafficfore,192.168.245.194:8000,38.5,23,23.0,79.61893081665039,165.21913051605227
trafficfore,192.168.245.194:8000,39.5,22,22.0,67.9386854171753,115.6830549240112
trafficfore,192.168.245.194:8000,40.5,26,26.0,74.50807094573975,111.09209060668945
trafficfore,192.168.245.194:8000,41.5,24,24.0,73.76384735107422,140.82502365112305
trafficfore,192.168.245.194:8000,42.5,20,20.0,66.83659553527832,90.65460443496704
trafficfore,192.168.245.194:8000,43.5,15,15.0,50.78125,98.23654651641846
trafficfore,192.168.245.194:8000,44.5,20,20.0,77.98051834106445,155.030243396759
trafficfore,192.168.245.194:8000,45.5,23,23.0,73.3799934387207,109.21803474426272
trafficfore,192.168.245.194:8000,46.5,16,16.0,63.74859809875488,99.07268285751343
trafficfore,192.168.245.194:8000,47.5,24,24.0,79.76400852203369,139.04780626296997
trafficfore,192.168.245.194:8000,48.5,29,29.0,74.71346855163574,152.01899528503418
trafficfore,192.168.245.194:8000,49.5,24,24.0,73.46153259277344,137.14815855026245
trafficfore,192.168.245.194:8000,50.5,27,27.0,74.99194145202637,102.52118110656737
trafficfore,192.168.245.194:8000,51.5,29,29.0,70.67108154296875,115.45440673828122
trafficfore,192.168.245.194:8000,52.5,21,21.0,72.9975700378418,110.01696586608887
trafficfore,192.168.245.194:8000,53.5,28,28.0,91.0947322845459,150.52423000335693
trafficfore,192.168.245.194:8000,54.5,32,32.0,104.07590866088867,181.16830587387085
trafficfore,192.168.245.194:8000,55.5,28,28.0,78.57131958007812,145.93435525894165
trafficfore,192.168.245.194:8000,56.5,14,14.0,52.721500396728516,86.60515308380127
trafficfore,192.168.245.194:8000,57.5,21,21.0,82.7021598815918,158.78262519836426
trafficfore,192.168.245.194:8000,58.5,20,20.0,83.90200138092041,137.86367654800412
trafficfore,192.168.245.194:8000,59.5,30,30.0,88.06157112121582,167.1701717376709
trafficfore,192.168.245.194:8000,60.5,22,22.0,77.2862434387207,155.57943105697632
trafficfore,192.168.245.194:8000,61.5,19,19.0,72.99399375915527,166.3088035583496
trafficfore,192.168.245.194:8000,62.5,26,26.0,81.50982856750488,135.03384590148926
trafficfore,192.168.245.194:8000,63.5,30,30.0,75.23751258850098,124.01207685470581
trafficfore,192.168.245.194:8000,64.5,27,27.0,91.54391288757324,141.5130043029785
trafficfore,192.168.245.194:8000,65.5,23,23.0,69.74649429321289,113.40655803680421
trafficfore,192.168.245.194:8000,66.5,23,23.0,93.92929077148438,163.08467864990237
trafficfore,192.168.245.194:8000,67.5,23,23.0,90.56353569030762,154.78095531463626
trafficfore,192.168.245.194:8000,68.5,27,27.0,64.73898887634277,120.78213691711423
trafficfore,192.168.245.194:8000,69.5,26,26.0,75.84285736083984,135.303795337677
trafficfore,192.168.245.194:8000,70.5,20,20.0,77.58784294128418,138.7595248222351
trafficfore,192.168.245.194:8000,71.5,15,15.0,48.4011173248291,77.69776821136475
trafficfore,192.168.245.194:8000,72.5,23,23.0,72.41940498352051,121.84947013854982
trafficfore,192.168.245.194:8000,73.5,28,28.0,79.47266101837158,175.36802530288696
trafficfore,192.168.245.194:8000,74.5,22,22.0,66.68806076049805,110.1664090156555
trafficfore,192.168.245.194:8000,75.5,31,31.0,91.85194969177246,166.743803024292
trafficfore,192.168.245.194:8000,76.5,31,31.0,89.04910087585449,191.19467735290527
trafficfore,192.168.245.194:8000,77.5,21,21.0,72.93367385864258,123.23789596557619
trafficfore,192.168.245.194:8000,78.5,16,16.0,70.7252025604248,135.80118417739868
trafficfore,192.168.245.194:8000,79.5,22,22.0,80.79516887664795,120.08103132247923
trafficfore,192.168.245.194:8000,80.5,30,30.0,89.90919589996338,138.86135816574097
trafficfore,192.168.245.194:8000,81.5,19,19.0,65.51837921142578,105.64087390899658
trafficfore,192.168.245.194:8000,82.5,28,28.0,84.96701717376709,142.9390001296997
trafficfore,192.168.245.194:8000,83.5,29,29.0,83.21499824523926,167.5548553466797
trafficfore,192.168.245.194:8000,84.5,23,23.0,78.00054550170898,131.3794803619385
trafficfore,192.168.245.194:8000,85.5,32,32.0,92.96667575836182,133.37920904159546
trafficfore,192.168.245.194:8000,86.5,23,23.0,87.73374557495117,140.58418750762945
trafficfore,192.168.245.194:8000,87.5,29,29.0,140.2592658996582,201.57673835754397
trafficfore,192.168.245.194:8000,88.5,31,31.0,93.3358669281006,148.78129959106445
trafficfore,192.168.245.194:8000,89.5,11,11.0,49.759864807128906,89.8655891418457
trafficfore,192.168.245.194:8000,90.5,24,24.0,63.05038928985596,111.92176103591918
trafficfore,192.168.245.194:8000,91.5,22,22.0,69.57089900970459,107.510883808136
trafficfore,192.168.245.194:8000,92.5,19,19.0,74.76353645324707,111.5196180343628
trafficfore,192.168.245.194:8000,93.5,22,22.0,64.8045539855957,97.81291007995604
trafficfore,192.168.245.194:8000,94.5,21,21.0,57.72280693054199,97.72081375122069
trafficfore,192.168.245.194:8000,95.5,27,27.0,81.59255981445312,171.05161190032956
trafficfore,192.168.245.194:8000,96.5,35,35.0,99.2567539215088,192.43053913116438
trafficfore,192.168.245.194:8000,97.5,18,18.0,55.884599685668945,141.5952086448669
trafficfore,192.168.245.194:8000,98.5,22,22.0,70.31679153442383,137.88964986801145
trafficfore,192.168.245.194:8000,99.5,33,33.0,91.2330150604248,136.97871208190918
trafficfore,192.168.245.194:8000,100.5,25,25.0,62.66045570373535,104.33547019958496
trafficfore,192.168.245.194:8000,101.5,18,18.0,56.35511875152588,82.59850978851318
trafficfore,192.168.245.194:8000,102.5,21,21.0,61.983346939086914,102.1843910217285
trafficfore,192.168.245.194:8000,103.5,20,20.0,85.42001247406006,161.575665473938
trafficfore,192.168.245.194:8000,104.5,24,24.0,72.70705699920654,116.5611410140991
trafficfore,192.168.245.194:8000,105.5,21,21.0,65.79113006591797,148.59433174133304
trafficfore,192.168.245.194:8000,106.5,31,31.0,151.1514186859131,232.5686454772949
trafficfore,192.168.245.194:8000,107.5,22,22.0,84.59186553955078,163.31454992294312
trafficfore,192.168.245.194:8000,108.5,23,23.0,86.8234634399414,151.71356201171875
trafficfore,192.168.245.194:8000,109.5,26,26.0,76.67768001556396,115.73034524917603
trafficfore,192.168.245.194:8000,110.5,19,19.0,87.48865127563477,182.0802593231201
trafficfore,192.168.245.194:8000,111.5,26,26.0,72.14856147766113,116.91009998321535
trafficfore,192.168.245.194:8000,112.5,25,25.0,87.19611167907715,157.1524238586425
trafficfore,192.168.245.194:8000,113.5,23,23.0,82.24797248840332,183.16864013671872
trafficfore,192.168.245.194:8000,114.5,30,30.0,73.51922988891602,137.16775655746463
trafficfore,192.168.245.194:8000,115.5,22,22.0,55.527329444885254,101.13565683364868
trafficfore,192.168.245.194:8000,116.5,26,26.0,97.46050834655762,172.97214269638062
trafficfore,192.168.245.194:8000,117.5,28,28.0,71.07174396514893,108.57683420181276
trafficfore,192.168.245.194:8000,118.5,29,29.0,66.5137767791748,105.95077514648438
trafficfore,192.168.245.194:8000,119.5,29,29.0,82.5188159942627,155.6793403625488
trafficfore,192.168.245.194:8000,120.5,5,5.0,100.19040107727052,119.96391296386719
